BEGIN,Zipf_freq,type_of_words,word
7651791.0,5.771979272,content,posto
7669872.0,2.741151583,function,e
7671195.0,6.227520191,function,gli
7676487.0,4.892577547,content,dà
7683102.0,7.065833912,function,un
7685307.0,4.565396619,content,bacio
7741314.0,4.832397341,content,manca
7753221.0,6.061505616,function,niente
7771302.0,5.66327005,content,mamma
7800408.0,6.768130002,function,sono
7811433.0,6.123059474,function,stato
7824222.0,5.223400963,content,bravo
7838334.0,5.66327005,content,mamma
7885521.0,6.497825183,function,sì
7898751.0,3.408407174,content,giovanni
7931385.0,6.430432922,function,sei
7939323.0,6.123059474,function,stato
7954758.0,5.884320377,content,proprio
7975044.0,5.223400963,content,bravo
