BEGIN,Zipf_freq,word
97020.0,4.29094896,passeggiata
141561.0,3.747828499,distratto
233289.0,5.66327005,mamma
268128.0,5.487325132,vado
282681.0,6.231286207,fare
299439.0,4.29094896,passeggiata
370881.0,6.162363764,va
377937.0,5.167341994,pure
394695.0,3.408407174,giovanni
420714.0,6.089640186,sta
442764.0,4.897896906,attento
485982.0,3.168646835,attraversi
516411.0,5.311710966,strada
581238.0,6.162363764,va
589176.0,6.454992194,bene
602847.0,5.66327005,mamma
650475.0,5.66327005,mamma
715302.0,5.921350175,sempre
732060.0,5.656885745,tanto
749259.0,3.747828499,distratto
833931.0,5.66327005,mamma
887292.0,5.66327005,mamma
947268.0,,giovannino
972846.0,4.481180499,esce
983871.0,2.86761684,allegramente
1056636.0,5.356048799,primo
1068543.0,4.201223187,tratto
1092798.0,5.311710966,strada
1113304.0,6.003549189,fa
1120140.0,6.454992194,bene
1132488.0,5.068006487,attenzione
1188054.0,5.656885745,tanto
1213632.0,4.763271971,ferma
1243179.0,4.677849358,tocca
1301391.0,6.768130002,sono
1393119.0,4.171381122,ride
1410759.0,6.359323473,solo
1487493.0,6.287788074,così
1501164.0,4.744138531,contento
1536885.0,5.514886537,stare
1548792.0,4.897896906,attento
1614060.0,4.624212915,mette
1631700.0,2.939111257,saltellare
1680210.0,3.137866501,passero
1744596.0,5.853751865,poi
1759149.0,2.52336169,incanta
1790460.0,5.011387421,guardare
1822212.0,3.048255726,vetrine
1875573.0,4.485940242,macchine
1925406.0,3.906090588,nuvole
1988469.0,5.552103132,forza
2003463.0,3.790260363,cominciano
2028600.0,4.875454422,guai
2112831.0,5.803155925,signore
2152962.0,6.102695876,molto
2171925.0,3.829911389,gentilmente
2233224.0,2.638081261,rimprovera
2307312.0,3.747828499,distratto
2375226.0,5.347199726,vedi
2418003.0,6.015979163,già
2425500.0,5.292824891,perso
2448873.0,5.382388218,mano
2528694.0,5.884320377,proprio
2546334.0,,vero
2594844.0,3.747828499,distratto
2709063.0,4.624212915,mette
2728467.0,5.080365005,cercare
2754486.0,5.382388218,mano
