BEGIN,semantic_dissimilarity,type_of_words,word
89082.0,,function,La
97020.0,0.6102777123451233,content,passeggiata
131859.0,0.5480174422264099,function,di
135779.0,0.3417003154754638,function,un
141561.0,0.4194222688674927,content,distratto
233289.0,0.4354022741317749,content,Mamma
268128.0,0.3675757050514221,content,vado
280348.0,0.3933258056640625,function,a
282681.0,0.3186529278755188,content,fare
294147.0,0.2867980003356933,function,una
299439.0,0.3303333520889282,content,passeggiata
370881.0,0.4191601872444153,content,Va'
377937.0,0.3880398273468017,content,pure
394695.0,0.3270273506641388,content,Giovanni
434451.0,0.3394731283187866,function,ma
440135.0,0.4526539444923401,content,sta'
449423.0,0.4240657687187195,content,attento
473193.0,0.3778829574584961,function,quando
485982.0,0.4797481894493103,content,attraversi
512442.0,0.3528993725776672,function,la
516411.0,0.361350417137146,content,strada
581238.0,0.374713659286499,content,Va
589176.0,0.3547748327255249,content,bene
602847.0,0.3328762352466583,content,mamma
639450.0,0.3416838943958282,function,Ciao
650475.0,0.3064781427383423,content,mamma
700308.0,0.3889326453208923,function,Sei
715302.0,0.4163532257080078,content,sempre
732060.0,0.4199637770652771,content,tanto
749259.0,0.3905348777770996,content,distratto
814086.0,0.3100481331348419,function,Sì
833931.0,0.2585314512252807,content,mamma
874503.0,0.2694693803787231,function,Ciao
887292.0,0.3025647699832916,content,mamma
947268.0,0.4599549770355224,content,Giovannino
972846.0,0.414345383644104,content,esce
983871.0,0.3989631235599518,content,allegramente
1037721.0,0.347208559513092,function,e
1044393.0,0.4378613233566284,function,per
1049619.0,0.4325588941574096,function,il
1056636.0,0.4606192111968994,content,primo
1068543.0,0.475665271282196,content,tratto
1084419.0,0.4694579243659973,function,di
1092798.0,0.3800753951072693,content,strada
1113304.0,0.3535076975822449,content,fa
1120140.0,0.469949722290039,content,bene
1132488.0,0.3335805237293243,content,attenzione
1178352.0,0.3818572163581848,function,Ogni
1188054.0,0.386730432510376,content,tanto
1202607.0,0.2631165981292724,function,si
1213632.0,0.3293231725692749,content,ferma
1229949.0,0.2808576822280884,function,e
1232595.0,0.2564947605133056,function,si
1243179.0,0.3592749536037445,content,tocca
1293012.0,0.4230770468711853,function,Ci
1301391.0,0.4623759388923645,content,sono
1311093.0,0.4602193236351013,function,tutto
1348578.0,0.4446562230587005,function,Sì
1385181.0,0.3397362828254699,function,e
1393119.0,0.3572894334793091,content,ride
1405026.0,0.4140505194664001,function,da
1410759.0,0.3704516887664795,content,solo
1482201.0,0.3169036507606506,function,È
