BEGIN,entropy,type_of_words,word
89082.0,,function,Le
99225.0,12.111948013305664,,due
112896.0,7.982113838195801,content,befane
224028.0,8.595212936401367,function,La
232848.0,6.951501369476318,content,Befana
273420.0,7.267613410949707,content,volava
296863.0,6.848873615264893,function,a
299880.0,8.9271821975708,content,cavallo
325458.0,5.441001892089844,function,della
336042.0,6.030595302581787,content,scopa
391167.0,6.527338027954102,content,Vola
411453.0,3.1355786323547363,function,e
418509.0,5.835670471191406,content,vola
455994.0,8.309991836547852,function,a
459081.0,9.484491348266602,function,un
466137.0,6.535246849060059,content,certo
482895.0,0.8393368721008301,content,punto
505827.0,5.464547157287598,content,vide
524790.0,7.2912797927856445,function,una
535815.0,5.93039608001709,content,vecchina
575064.0,7.372351169586182,function,proprio
597996.0,7.30230188369751,content,uguale
619605.0,4.5777997970581055,function,a
623574.0,4.110998630523682,function,lei
663264.0,7.814651966094971,function,a
666351.0,8.645212173461914,content,cavallo
694134.0,4.1838884353637695,function,di
697662.0,6.141910076141357,function,una
704277.0,4.609457492828369,content,scopa
787546.0,8.1167631149292,function,Chi
792477.0,6.009764671325684,content,sei
839223.0,5.659928798675537,content,chiese
856422.0,7.699802875518799,function,la
862155.0,4.164233684539795,content,Befana
913311.0,7.615629196166992,function,e
915957.0,8.002654075622559,function,quella
929187.0,5.883986473083496,content,rispose
967995.0,6.663760185241699,function,Sono
982989.0,9.13868236541748,function,la
988722.0,3.596998453140259,content,Befana
1052667.0,6.144878387451172,function,Eh
1055313.0,5.723446846008301,function,no
1080009.0,4.429579734802246,function,La
1083537.0,1.7573257684707642,content,Befana
1099413.0,6.000023365020752,function,sono
1114407.0,5.330122947692871,function,io
1149246.0,8.386284828186035,content,disse
1167768.0,6.7654218673706055,function,la
1173060.0,3.4397995471954346,content,Befana
1240533.0,7.009617805480957,function,Non
1247589.0,7.08908224105835,content,vedi
1263024.0,5.763467788696289,function,che
1266552.0,7.609699249267578,content,ho
1270080.0,7.835169792175293,function,la
1277136.0,4.194011688232422,content,scopa
1316826.0,7.051875114440918,function,il
1322118.0,7.782835483551025,content,naso
1337994.0,5.600603103637695,content,lungo
1359162.0,4.607780456542969,function,eccetera
1416051.0,5.485130310058594,function,Anche
1425753.0,4.382610321044922,function,io
1438542.0,5.286345481872559,function,ce
1444275.0,2.6024413108825684,function,li
1449567.0,6.811257362365723,content,ho
1477350.0,4.761092185974121,content,disse
1496754.0,2.1880974769592285,function,l'
1498518.0,5.885062217712402,function,altra
1549233.0,4.622159957885742,function,Non
1555848.0,6.942647933959961,content,vedi
1569078.0,2.721846580505371,function,che
1576134.0,6.221322059631348,content,volo
1617147.0,5.116852283477783,content,Volo
1632582.0,7.920711517333984,function,anche
1644087.0,4.336455345153809,function,io
1681533.0,4.854481220245361,content,disse
1698732.0,2.970857620239258,function,la
1703583.0,1.558086633682251,content,seconda
1773702.0,5.146255493164063,function,Non
1782081.0,5.230199813842773,content,vedi
1796193.0,1.832230567932129,function,che
1799280.0,8.337346076965332,content,ho
1802367.0,2.6789350509643555,function,il
1812069.0,4.964303970336914,content,sacco
1829268.0,5.444253444671631,content,pieno
1842498.0,3.5578534603118896,function,di
1849113.0,6.487052917480469,content,doni
1897182.0,5.000119209289551,function,Anche
1910156.0,0.7031044960021973,function,io
1922319.0,1.6272917985916138,function,ce
1929816.0,0.3522761762142181,function,li
1935549.0,1.3081153631210327,content,ho
1992879.0,2.380256175994873,function,La
2000376.0,1.2618120908737185,content,Befana
2017575.0,6.842724323272705,function,era
2025072.0,6.089481353759766,content,confusa
2077110.0,7.505999565124512,function,perché
2089017.0,6.754776477813721,function,era
2096514.0,8.397123336791992,content,sicura
2119887.0,3.639768600463867,function,di
2125179.0,7.0736494064331055,function,essere
2142378.0,8.22868537902832,function,lei
2153844.0,3.819870948791504,function,la
2159136.0,3.0343472957611084,content,Befana
2205441.0,7.183002948760986,function,ma
2208704.0,6.67301082611084,function,anche
2222640.0,1.831527829170227,function,l'
2224404.0,6.894657135009766,function,altra
2238075.0,6.776819705963135,content,sembrava
2257920.0,7.817947387695312,function,che
2262771.0,6.283364295959473,function,lo
2270268.0,6.725679397583008,content,fosse
2326275.0,4.607619285583496,function,Forse
2343915.0,3.2844460010528564,function,c'
2346561.0,1.3764545917510986,content,erano
2358027.0,7.186057567596436,,due
2365965.0,3.6335508823394775,content,Befane
2384046.0,5.31932258605957,function,nel
2394189.0,5.335742473602295,content,mondo
2424618.0,6.0745344161987305,function,e
2425941.0,6.892895698547363,function,lei
2437407.0,6.265103340148926,function,non
2443581.0,6.102036952972412,function,lo
2448432.0,6.089643478393555,function,aveva
2462544.0,4.6432976722717285,function,mai
2469600.0,5.293774604797363,content,saputo
2527371.0,5.128443241119385,function,Ma
2532663.0,7.015370845794678,function,se
2544129.0,6.862708568572998,function,era
2549862.0,5.778641700744629,function,così
2588670.0,6.814565181732178,function,non
2595726.0,6.480096340179443,function,ci
2600136.0,5.563282489776611,function,sarebbe
2619981.0,5.529699325561523,content,stata
2637621.0,6.148362159729004,function,troppa
2655261.0,4.349760055541992,content,confusione
2695392.0,5.954789161682129,function,per
2701601.0,6.522745132446289,function,i
2707299.0,4.511086463928223,content,doni
2719197.0,5.732258319854736,function,ai
2724498.0,5.338795185089111,content,bambini
2789766.0,6.9793548583984375,content,Senti
2833866.0,7.3212080001831055,content,disse
2850624.0,4.374617576599121,function,allora
2899134.0,5.411130428314209,content,Facciamo
2915451.0,6.733600616455078,function,una
2925594.0,6.8215203285217285,content,gara
2970576.0,7.544491291046143,function,chi
2980719.0,6.381370544433594,content,vince
3002328.0,5.809865951538086,function,sarà
3015117.0,6.132888317108154,function,la
3021291.0,2.55393123626709,content,Befana
3069360.0,2.7536871433258057,function,l'
3073329.0,3.120276927947998,function,altra
3088764.0,5.072904109954834,content,andrà
3104199.0,4.270371437072754,function,sulla
3119193.0,7.7180328369140625,content,terra
3147417.0,5.197908401489258,function,a
3150063.0,8.96545696258545,content,fare
3163293.0,5.535466194152832,function,la
3169026.0,4.38874101638794,content,vecchina
3225033.0,6.237104892730713,function,D'
3228120.0,3.819845676422119,content,accordo
3271338.0,4.757945537567139,content,rispose
3288096.0,6.289942264556885,function,quella
3320289.0,5.449087142944336,function,Che
3331755.0,7.704635143280029,content,gara
3341898.0,4.426520824432373,content,facciamo
3402756.0,5.601006507873535,function,Un
3415545.0,7.043962478637695,content,volo
3431421.0,6.95994234085083,function,da
3437595.0,8.915550231933594,function,qui
3449943.0,5.582023620605469,function,alla
3460968.0,6.276346206665039,content,Luna
3490074.0,7.301783084869385,function,e
3493602.0,6.496109008789063,content,ritorno
3550050.0,6.202085018157959,content,Pronta
3606498.0,4.645394802093506,content,Vai
3658536.0,4.191137790679932,function,Le
3665592.0,6.670503616333008,,due
3671325.0,4.596076965332031,content,vecchine
3690288.0,5.305578708648682,content,partirono
3737034.0,4.390556335449219,content,attaccate
3771432.0,5.581309795379639,function,alle
3779370.0,7.255405426025391,function,loro
3791277.0,5.092841625213623,content,scope
3830526.0,7.14821720123291,function,con
3838905.0,5.907083988189697,function,i
3843756.0,6.754438877105713,content,bianchi
3865365.0,4.846216201782227,content,capelli
3901527.0,4.412140846252441,content,agitati
3924459.0,3.4503276348114014,function,dal
3936807.0,5.615444660186768,content,vento
3994578.0,7.133687973022461,content,vola
4013982.0,2.132596492767334,function,e
4020156.0,5.323094367980957,content,vola
4054554.0,6.651559829711914,function,erano
4073076.0,5.694471836090088,content,velocissime
4161717.0,4.238761425018311,content,Arrivarono
4185972.0,6.06143045425415,function,insieme
4210227.0,4.958281993865967,function,alla
4219047.0,4.473358154296875,content,Luna
4256973.0,7.086194038391113,function,le
4266234.0,2.76533842086792,content,girarono
4285197.0,5.438801765441895,function,attorno
4339440.0,7.037379741668701,content,cominciarono
4376043.0,1.7205216884613037,function,a
4380012.0,7.960940361022949,content,tornare
4408236.0,5.027047634124756,function,giù
4446603.0,7.528807640075684,function,sempre
4469094.0,4.547378540039063,content,vicinissime
4505256.0,3.117132663726806,function,l'
4507902.0,6.806979179382324,function,una
4522014.0,2.201576471328736,function,all'
4530393.0,1.833995223045349,function,altra
4574052.0,7.415065288543701,content,punta
4589928.0,4.309861183166504,function,di
4595661.0,7.594615936279297,content,naso
4615506.0,4.890742301940918,function,con
4624326.0,5.0559587478637695,content,punta
4642407.0,5.384226322174072,function,di
4648581.0,5.99122428894043,content,naso
4686066.0,7.593811988830566,content,punta
4701942.0,2.3267157077789307,function,di
4707234.0,5.664193153381348,content,manico
4736340.0,6.736276626586914,function,con
4751334.0,7.055689811706543,content,punta
4766769.0,1.123376727104187,function,di
4772061.0,3.853382110595703,content,manico
4849236.0,6.157106876373291,function,A
4854087.0,8.488890647888184,function,un
4856733.0,7.425793647766113,content,certo
4873050.0,1.7176753282546997,content,punto
4913622.0,6.914391040802002,function,la
4922001.0,4.396291732788086,content,Befana
4962573.0,8.054308891296387,content,guardando
4986387.0,6.153746128082275,function,la
4991238.0,6.619819164276123,content,rivale
5025195.0,7.361839771270752,content,vide
5041953.0,5.486293792724609,function,una
5053860.0,8.481207847595215,content,cosa
5071059.0,5.805559158325195,content,strana
5139414.0,6.341334819793701,function,sotto
5155731.0,4.755161285400391,function,i
5159700.0,5.214080810546875,content,capelli
5181309.0,7.238312721252441,content,aveva
5195421.0,6.9965033531188965,function,dei
5205564.0,4.7028350830078125,content,bulloni
5256720.0,7.751173973083496,function,delle
5273478.0,6.169008731842041,content,giunture
5312286.0,7.872606754302978,function,delle
5327280.0,6.114700794219971,content,cerniere
5350653.0,4.198136806488037,function,di
5356386.0,7.04611349105835,content,metallo
5417244.0,5.589578151702881,function,Allora
5432238.0,4.378815650939941,content,capì
5483394.0,5.769499778747559,function,quella
5497506.0,8.643903732299805,function,era
5502357.0,4.758471488952637,function,una
5509413.0,5.975568771362305,content,Befana-robot
5576445.0,4.2300567626953125,content,inventata
5609520.0,5.20343017578125,content,da
5615253.0,8.494105339050293,function,qualche
5630247.0,6.608572006225586,function,malandrino
5674347.0,5.3349385261535645,content,per
5682726.0,8.73682975769043,function,qualche
5695515.0,9.191232681274414,function,scopo
5718447.0,2.981274366378784,content,dannoso
5800914.0,6.186582565307617,content,Allora
5814585.0,4.338844299316406,function,gridò
5856480.0,6.944581508636475,content,Il
5863536.0,8.45473861694336,function,traguardo
5882940.0,5.783987522125244,content,è
5885586.0,5.424139022827148,function,laggiù
5932773.0,8.282634735107422,function,la
5939388.0,4.982089519500732,function,punta
5952618.0,2.1683146953582764,content,di
5958351.0,3.728459358215332,function,quella
5968494.0,7.603515625,function,montagna
5989221.0,6.165870666503906,content,rossastra
6020973.0,7.708647727966309,content,la
6026706.0,7.807814598083496,function,vedi
6088446.0,6.089648723602295,content,E
6092856.0,5.753233909606934,function,puntò
6113142.0,6.629525184631348,content,verso
6125931.0,4.267452239990234,function,il
6131664.0,7.587812423706055,function,Monte
6150627.0,7.038763523101807,content,Calamita
6192522.0,7.545795917510986,content,tutto
6205752.0,6.040803909301758,function,magnetico
6272343.0,7.818053245544434,content,e
6274107.0,10.123497009277344,function,quando
6289101.0,7.397069454193115,function,fu
6298803.0,9.750991821289062,function,a
6301890.0,9.653284072875977,function,mezzo
6318648.0,6.6685566902160645,content,chilometro
6355692.0,5.372763156890869,content,rallentò
6418314.0,7.973883628845215,content,mentre
6434631.0,3.619553804397583,function,l'
6437718.0,7.42331600189209,function,altra
6451830.0,3.344078779220581,content,Befana
6472998.0,5.304867744445801,content,strillava
6519744.0,6.57423210144043,content,Arrivo
6536061.0,6.338161468505859,content,prima
6554583.0,2.950566291809082,function,Arrivo
6570459.0,6.416416645050049,content,prima
6620733.0,5.076877593994141,function,E
6622056.0,7.507188320159912,function,infatti
6648075.0,7.630024909973144,function,arrivò
6671448.0,6.157395362854004,content,prima
6715989.0,7.654361724853516,function,prima
6730101.0,5.669742107391357,function,ancora
6751710.0,6.368283271789551,function,di
6754797.0,8.649653434753418,function,quando
6772878.0,5.889259338378906,function,pensava
6825357.0,7.40821647644043,content,perché
6836382.0,7.269471168518066,function,il
6842556.0,8.646455764770508,function,Monte
6858432.0,1.287367343902588,content,Calamita
6900327.0,5.393231391906738,content,la
6905619.0,9.185985565185549,function,tirò
6918849.0,7.210902690887451,content,verso
6933402.0,4.355093955993652,function,di
6936489.0,8.771862030029297,function,sé
6948396.0,3.968796968460083,function,a
6952365.0,8.707420349121094,function,una
6962949.0,8.195483207702637,function,tale
6978825.0,6.584895133972168,content,velocità
7025571.0,4.306580543518066,content,che
7034832.0,7.294431209564209,function,quando
7051590.0,7.55374002456665,function,ci
7056441.0,7.917133808135986,function,cadde
7069671.0,6.320330619812012,content,sopra
7098777.0,5.0012736320495605,function,si
7107156.0,5.315136909484863,function,sparpagliò
7141554.0,6.804425239562988,content,in
7146846.0,6.92397928237915,function,mille
7168896.0,9.007099151611328,,pezzi
7186536.0,4.422330856323242,content,di
7190946.0,5.718954563140869,function,metallo
7243425.0,6.993773460388184,content,che
7250481.0,8.268594741821289,function,rimasero
7276941.0,3.9731624126434326,content,appiccicati
7308693.0,5.9111008644104,content,per
7317072.0,7.158449172973633,function,sempre
7338681.0,6.407512664794922,function,lassù
7407918.0,6.624086856842041,function,E
7409241.0,6.006581783294678,function,la
7414974.0,4.00095796585083,function,Befana
7430409.0,6.5385565757751465,content,in
7437906.0,7.373086929321289,function,carne
7459956.0,5.878884792327881,content,ed
7463484.0,5.678476333618164,function,ossa
7504056.0,7.5925984382629395,content,se
7511994.0,7.293732643127441,function,ne
7517286.0,8.71957015991211,function,tornò
7537572.0,6.979722023010254,content,a
7541541.0,8.53033447265625,function,volare
7556976.0,5.57071590423584,content,per
7565355.0,7.416325092315674,function,il
7571529.0,6.986010074615479,function,mondo
7605486.0,4.968554973602295,content,con
7613865.0,6.49269962310791,function,il
7623126.0,7.161426067352295,function,suo
7628859.0,8.597644805908203,function,sacco
7649145.0,4.70704984664917,content,di
7655319.0,5.696476936340332,function,doni
,,content,
