BEGIN;semantic_dissimilarity;type_of_words;word
6205752;0.408581376;content;magnetico
6272343;0.32111758;function;e
6274107;0.411879539;function;quando
6289101;0.376116693;function;fu
6298803;0.385652363;function;a
6301890;0.466608822;content;mezzo
6318648;0.334409386;content;chilometro
6355692;0.359989762;content;rallentò
6418314;0.418393254;function;mentre
6434631;0.382689387;function;l'
6437718;0.485349238;content;altra
6451830;0.516324043;content;Befana
6472998;0.39635402;content;strillava
6519744;0.446549416;content;Arrivo
6536061;0.416819543;function;prima
6554583;0.382760942;content;Arrivo
6570459;0.379330814;function;prima
6620733;0.40323782;function;E
6622056;0.410082936;function;infatti
6648075;0.331924021;content;arrivò
6671448;0.363473713;function;prima
6715989;0.379441679;function;prima
6730101;0.405864298;function;ancora
6751710;0.419734061;function;di
6754797;0.366289854;function;quando
6772878;0.415290117;content;pensava
6825357;0.356174827;function;perché
6836382;0.385261953;function;il
6842556;0.463670194;content;Monte
6858432;0.51454854;content;Calamita
6900327;0.401591957;function;la
6905619;0.431170851;content;tirò
6918849;0.426106155;function;verso
6933402;0.410938501;function;di
6936489;0.384352505;function;sé
6948396;0.406611621;function;a
6952365;0.415038288;function;una
6962949;0.45163095;content;tale
6978825;0.359232366;content;velocità
7025571;0.413673878;function;che
7034832;0.342452943;function;quando
7051590;0.421913743;function;ci
7056441;0.411907822;content;cadde
7069671;0.410857618;function;sopra
7098777;0.307530165;function;si
7107156;0.389159381;content;sparpagliò
7141554;0.358249605;function;in
7146846;0.372205555;;mille
7168896;0.357990861;content;pezzi
7186536;0.373491228;function;di
7190946;0.740023196;content;metallo
7243425;0.279082775;function;che
7250481;0.311300188;content;rimasero
7276941;0.284002513;content;appiccicati
7308693;0.348617613;function;per
7317072;0.329115212;function;sempre
7338681;0.376517296;function;lassù
7407918;0.420140505;function;E
7409241;0.358884633;function;la
7414974;0.51996398;content;Befana
7430409;0.420155406;function;in
7437906;0.451455414;content;carne
7459956;0.432149947;function;ed
7463484;0.340522766;content;ossa
7504056;0.334753692;function;se
7511994;0.413730145;function;ne
7517286;0.295876861;content;tornò
7537572;0.365743876;function;a
7541541;0.358481765;content;volare
7556976;0.407894015;function;per
7565355;0.370043695;function;il
7571529;0.377859652;content;mondo
7605486;0.345116138;function;con
7613865;0.326940536;function;il
7623126;0.352377534;function;suo
7628859;0.374229252;content;sacco
7649145;0.343879879;function;di
7655319;0.378316283;content;doni
