BEGIN,surprisal,type_of_words,word
89082,0.0,function,Una
102753,14.30800437927246,content,viola
124362,7.523113250732422,function,al
133182,11.395726203918455,content,polo
149058,11.49812126159668,content,Nord
246078,18.790191650390625,function,Una
258426,15.285211563110352,content,mattina
298116,6.270029067993164,function,al
308259,7.026146411895752,content,Polo
320607,1.0364010334014893,content,Nord
354123,5.919458389282227,function,l'
358533,10.275385856628418,content,orso
371322,6.965550422668457,content,bianco
392710,28.973464965820312,content,fiutò
407043,9.531922340393066,function,nell'
418950,8.532007217407227,content,aria
432621,3.507483720779419,function,un
439677,9.268199920654297,content,odore
452466,8.939830780029297,content,insolito
501417,3.04231333732605,function,e
502740,6.519970893859863,function,lo
511560,4.634146690368652,content,fece
523467,9.347548484802246,content,notare
542430,5.827679634094238,function,all'
548604,15.013055801391602,content,Orsa
563598,0.3823238909244537,content,Maggiore
616959,13.598894119262695,function,la
624456,14.123748779296877,content,minore
639450,7.550064563751221,function,era
650034,9.906197547912598,function,sua
661059,10.848407745361328,content,figlia
723680,6.491318702697754,function,Che
725802,7.5272932052612305,function,sia
735588,11.01970386505127,content,arrivata
752346,7.317984104156494,function,qualche
764253,19.297101974487305,content,spedizione
859950,13.42301082611084,function,Furono
871416,9.428488731384276,content,invece
886410,4.925652027130127,function,gli
889938,32.40995788574219,content,orsacchiotti
944622,2.28383469581604,function,a
948150,6.571719169616699,content,trovare
965349,3.4959464073181152,function,la
971964,13.595489501953123,content,viola
1052226,7.388050556182861,function,Era
1061928,3.6333842277526855,function,una
1069866,6.42888879776001,content,piccola
1090593,9.025673866271973,content,violetta
1112643,24.25666046142578,content,mammola
1154097,4.724256038665772,function,e
1156743,20.76872062683105,content,tremava
1177029,5.712510585784912,function,di
1184526,13.122674942016602,content,freddo
1227303,4.8142290115356445,function,ma
1234800,11.428217887878418,content,continuava
1263465,18.49849319458008,content,coraggiosamente
1304478,0.5630455017089844,function,a
1309329,14.240798950195312,content,profumare
1337112,4.275997161865234,function,l'
1339317,8.40192985534668,content,aria
1372392,6.981082439422607,function,perché
1386063,10.354522705078123,function,quello
1411200,3.475327730178833,function,era
1423107,3.73361611366272,function,il
1431486,2.638944387435913,function,suo
1440747,9.096975326538086,content,dovere
1541295,10.62547206878662,content,Prima
1555407,1.3372024297714231,function,di
1562904,12.288844108581545,content,sera
1593333,4.543435096740723,function,si
1604799,8.863560676574707,content,sparse
1625526,2.657371759414673,function,per
1632141,7.6491780281066895,function,tutto
1644930,0.4147444665431976,function,il
1652868,1.7943458557128906,content,Polo
1663893,12.387971878051758,function,la
1669626,8.495820999145508,content,notizia
1726074,4.992747783660889,function,un
1736217,13.226268768310549,content,piccolo
1761795,7.232657432556152,content,strano
1787664,8.917447090148926,function,essere
1808982,17.87755584716797,content,profumato
1850877,5.8141279220581055,function,di
1855728,2.6144912242889404,content,colore
1881747,9.822819709777832,content,violetto
1931580,2.667586326599121,function,era
1938636,10.160585403442385,content,apparso
1964214,4.258413791656494,function,nel
1972152,6.040150165557861,content,deserto
1998171,3.1998231410980225,function,di
2004345,11.649782180786133,content,ghiaccio
2050085,8.684894561767578,function,si
2057265,14.734906196594238,content,reggeva
2075346,3.561235189437866,function,su
2083284,1.8509808778762815,function,una
2089017,8.876631736755371,content,sola
2106657,9.56943416595459,content,zampa
2141055,2.3978757858276367,function,e
2142378,6.164200305938721,content,non
2152080,2.6864781379699707,function,si
2158695,5.6127705574035645,content,muoveva
2254392,6.700842380523682,function,A
2258361,8.937355041503906,content,vedere
2270268,3.825283765792847,function,la
2277765,2.827031135559082,content,viola
2309076,12.201868057250977,function,vennero
2335095,19.983461380004883,content,foche
2363319,3.018894672393799,function,e
2365965,37.49411010742188,content,trichechi
2421090,13.391932487487791,content,vennero
