BEGIN,entropy,word
112014,7.426948547363281,affamati
216531,1.83528733253479,erano
246519,4.547088623046875,affamati
313110,7.975313663482666,col
322371,8.171475410461426,cappello
344421,5.291543960571289,rosso
395136,4.47080659866333,col
403074,4.052343845367432,cappello
427770,3.783678770065308,giallo
484659,3.6326663494110103,col
495243,0.847064733505249,cappello
518175,3.1554203033447266,azzurro
599319,6.306927680969238,Videro
632835,8.617552757263184,bella
647388,8.115427017211914,mela
656649,6.269112586975098,matura
697221,5.09592866897583,pendeva
727650,7.697743415832519,ramo
752787,4.217750072479248,melo
810117,7.539455413818359,bella
822906,3.736315250396729,mela
855981,4.24297571182251,disse
874503,7.753731727600098,cappello
896112,3.657373428344727,Rosso
945945,6.561458587646484,Dividiamola
986076,7.219895362854004,parti
998865,3.5330753326416016,uguali
1014300,6.650243759155273,mangiamocela
1066779,4.261327743530273,disse
1087506,6.199573040008545,Cappello
1112643,3.601947546005249,Giallo
1158507,4.903458595275879,Giusto
1205253,6.868819713592529,disse
1224657,4.427332401275635,Cappello
1244061,3.357454538345337,Azzurro
1323000,6.796824455261231,faremo
1368423,3.7748327255249023,disse
1383417,3.69749927520752,Cappello
1405467,2.005049467086792,Giallo
1422666,7.695239543914795,sedendo
1466766,4.640285015106201,ramo
1507779,6.106081485748291,Coltelli
1541295,7.428595542907715,abbiamo
1632582,1.9129830598831177,disse
1651545,3.0361204147338867,Cappello
1672272,2.367509365081787,Rosso
1709316,6.67041015625,sedendosi
1836765,6.298999786376953,spezzarla
1871604,5.728821754455566,mani
1888803,7.49952507019043,possiamo
1954512,7.465236186981201,parti
1976562,5.149940013885498,verrebbero
2001258,9.798198699951172,grandezza
2025954,4.738117694854736,diversa
2085930,5.041977405548096,mangerebbe
2186478,4.781556606292725,Scusate
2216466,4.161982536315918,amici
2252187,7.845875740051269,disse
2267181,2.6797616481781006,Cappello
2290113,1.846913695335388,Azzurro
2395953,6.651288032531738,dissero
2419767,6.196441173553467,altri
2469600,7.856549263000488,vedi
2501352,4.317769527435303,ragionando
2563092,5.397093296051025,ripresero
2588229,6.348522663116455,discutere
2636298,6.635392665863037,grattandosi
2673783,4.416924476623535,testa
2713914,3.377134084701538,cappello
2816226,8.827364921569824,stare
2831220,5.486961364746094,attenti
2859444,8.852640151977539,fare
2875761,6.850215911865234,parti
2922948,4.583437442779541,disse
2940147,2.2441771030426025,Cappello
2961315,2.4639651775360107,Rosso
3033198,8.196492195129395,capitare
3080385,6.716126918792725,vada
3095379,7.816819667816162,parte
3116988,6.927642822265625,buona
3189312,4.448830604553223,cattiva
3253698,4.863807201385498,Scusate
3311028,5.144822597503662,disse
3330873,1.5222786664962769,Cappello
3352482,1.8722715377807615,Azzurro
3404961,4.641096591949463,Sta
3419514,3.370820999145508,zitto
3457440,4.790788650512695,dissero
3481695,0.9440186023712158,altri
3560634,8.427447319030762,alzare
3588858,1.3754427433013916,occhi
3639573,8.031031608581543,vedi
3627568,1.772748947143555,affrontando
3707928,5.860095500946045,questione
3764376,5.665379524230957,tornarono
3796128,5.002261638641357,discutere
3880359,6.432469844818115,Sai
3907701,7.553758144378662,rende
3923136,6.682456016540527,difficile
3953565,5.253219604492188,problema
4005603,5.92003059387207,disse
4024566,1.7515640258789062,Cappello
4045293,2.400154590606689,Rosso
4099756,6.746097087860107,fatto
4122128,7.498330116271973,dividere
4144077,5.133707046508789,mela
4173183,3.72320008277893,parti
4239333,6.154534339904785,dividessimo
4318713,5.932960510253906,facile
4384863,6.4571075439453125,Sicuro
4435578,3.212203025817871,disse
4459392,3.916336059570313,Cappello
4485411,2.0608274936676025,Giallo
4507452,4.51777458190918,abbassando
4542741,3.137138605117798,voce
4600953,3.625409364700317,Bisogna
4670141,7.606276512145996,rinunci
4736340,3.777884006500244,Scusate
4786614,5.062565803527832,disse
4801608,2.370034456253052,Cappello
4820130,1.8633822202682493,Azzurro
4889808,9.285590171813965,star
4906566,3.702655792236328,zitto
4951107,8.526609420776367,dissero
4986387,5.644402503967285,seduti
5046804,7.317041873931885,degnarlo
5078556,6.295820236206055,occhiata
5185719,8.236673355102539,faremo
5270391,2.742112398147583,disse
5288472,2.527104377746582,Cappello
5312286,1.3693785667419434,Giallo
5332131,9.455799102783203,voce
5364765,5.66538667678833,bassa
5430033,5.055017948150635,Divideremo
5464431,3.192481279373169,mela
5493096,5.790350914001465,parti
5562774,5.134244441986084,mangeremo
5729913,4.46320390701294,ragionato
5793417,5.747745990753174,meritiamo
5866623,7.435492515563965,soluzione
5893524,4.662822723388672,migliore
5940270,3.788931369781494,disse
5957910,2.6222846508026123,Cappello
5976432,3.5399789810180664,Rosso
6061104,7.946837902069092,fatto
6155478,5.337277889251709,alzarono
6197373,4.532776355743408,guardarono
6230889,6.429701805114746,ramo
6275430,8.658597946166992,mela
6298803,1.8126978874206543,era
6374655,7.082647800445557,mela
6404202,6.890286922454834,dissero
6533415,4.578925132751465,dirvi
6572664,9.348609924316406,disse
6590745,2.929908514022827,Cappello
6613236,2.3339626789093018,Azzurro
6710697,7.305209159851074,seduti
6758766,4.033873558044434,allungato
6783462,6.26094388961792,mano
6804189,6.999410629272461,presa
6868575,5.334883689880371,chiedervi
6891507,6.7496771812438965,mordere
6930315,6.9373698234558105,primi
6984117,8.043645858764648,fatto
6996465,8.232847213745117,stare
7014987,3.954091787338257,zitto
7094367,8.221013069152832,dato
7108038,5.138451099395752,morso
7179480,6.408376216888428,darvi
7212114,6.564645767211914,parte
7273413,6.8132100105285645,detto
7299432,5.339802265167236,disturbare
7368228,7.027105808258057,finita
7433055,4.977569103240967,consegnò
7469217,5.9097514152526855,torsolo
7511553,7.473956108093262,andò
7550802,7.355381965637207,buon
7561827,7.394159317016602,sapore
7589610,7.7400641441345215,mela
7600194,4.199252128601074,fresca
7624449,5.60087776184082,bocca
