BEGIN,semantic_dissimilarity,word
112014,0.4840497970581054,affamati
216531,0.328825831413269,erano
246519,0.3453378677368164,affamati
313110,0.4341251850128174,col
322371,0.434919536113739,cappello
344421,0.3785021603107452,rosso
395136,0.3559762239456177,col
403074,0.3606253266334533,cappello
427770,0.3720389008522033,giallo
484659,0.2926493883132934,col
495243,0.3149999976158142,cappello
518175,0.3831363320350647,azzurro
599319,0.450730413198471,Videro
632835,0.381899893283844,bella
647388,0.4225748777389526,mela
656649,0.4344795942306518,matura
697221,0.4347588717937469,pendeva
727650,0.3846103549003601,ramo
752787,0.3494667708873749,melo
810117,0.3608061671257019,bella
822906,0.4152359664440155,mela
855981,0.4413745999336242,disse
874503,0.4674426317214966,cappello
896112,0.3849605917930603,Rosso
945945,0.4586059153079986,Dividiamola
986076,0.4289937615394592,parti
998865,0.4164919257164001,uguali
1014300,0.3919152021408081,mangiamocela
1066779,0.4377948045730591,disse
1087506,0.4351529479026794,Cappello
1112643,0.4250326752662658,Giallo
1158507,0.4373913109302521,Giusto
1205253,0.4136110544204712,disse
1224657,0.3553186655044555,Cappello
1244061,0.3910855054855346,Azzurro
1323000,0.4540562927722931,faremo
1368423,0.3905559182167053,disse
1383417,0.3254666328430176,Cappello
1405467,0.3964414000511169,Giallo
1422666,0.4766937792301178,sedendo
1466766,0.3972713947296142,ramo
1507779,0.4618084728717804,Coltelli
1541295,0.4195209145545959,abbiamo
1632582,0.470186173915863,disse
1651545,0.4218569695949554,Cappello
1672272,0.386728972196579,Rosso
1709316,0.4666579663753509,sedendosi
1836765,0.4669966399669647,spezzarla
1871604,0.4246871471405029,mani
1888803,0.4269497096538543,possiamo
1954512,0.402514636516571,parti
1976562,0.4666857123374939,verrebbero
2001258,0.384008526802063,grandezza
2025954,0.3408169448375702,diversa
2085930,0.4171153008937835,mangerebbe
2186478,0.504339873790741,Scusate
2216466,0.4703235030174255,amici
2252187,0.4743900895118713,disse
2267181,0.4332540333271026,Cappello
2290113,0.4347586631774902,Azzurro
2395953,0.4484582245349884,dissero
2419767,0.441141128540039,altri
2469600,0.4808664321899414,vedi
2501352,0.3901805877685547,ragionando
2563092,0.4235175251960754,ripresero
2588229,0.4010924100875854,discutere
2636298,0.5363324284553528,grattandosi
2673783,0.4379633069038391,testa
2713914,0.3950822651386261,cappello
2816226,0.4458054900169372,stare
2831220,0.4107777774333954,attenti
2859444,0.3850537538528442,fare
2875761,0.3866541087627411,parti
2922948,0.5221484899520874,disse
2940147,0.4009609222412109,Cappello
2961315,0.3927743434906006,Rosso
3033198,0.4153768420219421,capitare
3080385,0.406736671924591,vada
3095379,0.3951918482780456,parte
3116988,0.343288391828537,buona
3189312,0.4154762923717499,cattiva
3253698,0.5356701016426086,Scusate
3311028,0.537341833114624,disse
3330873,0.3765747249126434,Cappello
3352482,0.4136760532855987,Azzurro
3404961,0.4333513081073761,Sta
3419514,0.4063827991485595,zitto
3457440,0.4378812611103058,dissero
3481695,0.4395256042480469,altri
3560634,0.4413543939590454,alzare
3588858,0.3290776908397674,occhi
3639573,0.4503089189529419,vedi
3627568,0.4256681203842163,affrontando
3707928,0.4023169279098511,questione
3764376,0.3815382122993469,tornarono
3796128,0.3654886186122894,discutere
3880359,0.4560393393039703,Sai
3907701,0.4696282148361206,rende
3923136,0.4362044334411621,difficile
3953565,0.345780074596405,problema
4005603,0.454322338104248,disse
4024566,0.4368022382259369,Cappello
4045293,0.3893389701843261,Rosso
4099756,0.406773567199707,fatto
4122128,0.4424614310264587,dividere
4144077,0.4346584677696228,mela
4173183,0.3946270942687988,parti
4239333,0.4047317504882812,dividessimo
4318713,0.4221766591072082,facile
4384863,0.4975425004959106,Sicuro
4435578,0.4979076981544494,disse
4459392,0.4717934429645538,Cappello
4485411,0.4190762341022491,Giallo
4507452,0.4262605309486389,abbassando
4542741,0.3483368754386902,voce
4600953,0.422078937292099,Bisogna
4670141,0.4637450575828552,rinunci
4736340,0.4300488233566284,Scusate
4786614,0.4616659879684448,disse
4801608,0.4125176966190338,Cappello
4820130,0.4304262101650238,Azzurro
4889808,0.4405818581581116,star
4906566,0.4003759622573852,zitto
4951107,0.4351889789104461,dissero
4986387,0.4183001518249511,seduti
5046804,0.4416523873806,degnarlo
5078556,0.3560678362846374,occhiata
5185719,0.477243959903717,faremo
5270391,0.4334241151809692,disse
5288472,0.439468502998352,Cappello
5312286,0.4920257329940796,Giallo
5332131,0.4439156055450439,voce
5364765,0.3713492453098297,bassa
5430033,0.4468585848808288,Divideremo
5464431,0.4421174526214599,mela
5493096,0.3846061825752258,parti
5562774,0.3683825433254242,mangeremo
5729913,0.4254749119281769,ragionato
5793417,0.3598249852657318,meritiamo
5866623,0.3940445780754089,soluzione
5893524,0.3774791061878204,migliore
5940270,0.5082855224609375,disse
5957910,0.4716527163982391,Cappello
5976432,0.4143537580966949,Rosso
6061104,0.4231108427047729,fatto
6155478,0.426841527223587,alzarono
6197373,0.3632141649723053,guardarono
6230889,0.3777517974376678,ramo
6275430,0.4424887895584106,mela
6298803,0.3608455657958984,era
6374655,0.3882371485233307,mela
6404202,0.4570827186107635,dissero
6533415,0.3981550633907318,dirvi
6572664,0.4013501405715942,disse
6590745,0.3982351720333099,Cappello
6613236,0.407198816537857,Azzurro
6710697,0.3906780779361725,seduti
6758766,0.5530550479888916,allungato
6783462,0.3675193190574646,mano
6804189,0.2811062037944793,presa
6868575,0.3478959202766418,chiedervi
6891507,0.3486960232257843,mordere
6930315,0.3686070442199707,primi
6984117,0.3299692869186401,fatto
6996465,0.3286411166191101,stare
7014987,0.3418351113796234,zitto
7094367,0.3279964923858642,dato
7108038,0.3653448522090912,morso
7179480,0.3322973251342773,darvi
7212114,0.362026572227478,parte
7273413,0.3240202665328979,detto
7299432,0.4026578962802887,disturbare
7368228,0.3525760173797607,finita
7433055,0.4434582591056824,consegnò
7469217,0.4408779442310333,torsolo
7511553,0.3394768238067627,andò
7550802,0.3618266582489013,buon
7561827,0.3722392916679382,sapore
7589610,0.3901532888412475,mela
7600194,0.3743171095848083,fresca
7624449,0.3317189216613769,bocca
