BEGIN,semantic_dissimilarity,word
101430,0.5803176760673523,bambina
148176,0.4358044862747192,nome
246078,0.3341220021247864,era
265041,0.3541971445083618,bambina
334719,0.3138328790664673,aveva
354564,0.3478649854660034,nome
418068,0.3570597767829895,bambini
444087,0.3650849461555481,mondo
531105,0.3900887072086334,allegra
582561,0.3127328753471374,andava
626220,0.326217770576477,giocare
646065,0.3415108025074005,giardino
751905,0.389099657535553,giorno
786744,0.4070859849452972,lanciò
814968,0.3933165669441223,palla
881118,0.4497340619564056,siepe
955792,0.383597731590271,andò
972405,0.3473424017429352,cercarla
1015182,0.3544464111328125,trovò
1087506,0.3990935683250427,Cerca
1113525,0.3912962675094604,cerca
1158948,0.4051424860954284,palla
1188054,0.3510325253009796,era
1246266,0.4162110090255737,bambina
1268757,0.3604597747325897,stupita
1343286,0.283416599035263,spaventata
1449126,0.4057421088218689,tratto
1464561,0.3904886245727539,sentì
1492344,0.43085977435112,vocina
1645371,0.3796616792678833,bella
1659042,0.4287855625152588,palla
1676241,0.4333385527133941,piccolina
1759590,0.3924294114112854,bambina
1778112,0.4341481924057007,guardò
1850436,0.398142397403717,vide
1868076,0.4708702564239502,omettino
1893213,0.3846128582954407,magro
1935549,0.3623735904693603,seduto
1965537,0.4435395002365112,cavallo
1997730,0.332210510969162,ramo
2062116,0.3329275846481323,aveva
2082402,0.4330596327781677,palla
2111949,0.3625373840332031,mani
2267622,0.4159794151782989,Dammela
2317455,0.5013792514801025,disse
2339064,0.3755921423435211,bambina
2447991,0.3936534821987152,dai
2465631,0.3883647620677948,cambio
2514141,0.3850540518760681,disse
2533104,0.4699183404445648,ometto
2648205,0.4163943529129028,palla
2698479,0.5135919451713562,ribatté
2728026,0.3518300950527191,bambina
2822841,0.3603183627128601,ho
2892960,0.3684550523757934,ho
2923389,0.4029195606708526,darti
2957787,0.4304275512695312,disse
2974986,0.4226168990135193,bambina
3081267,0.371813416481018,hai
3113901,0.3852535486221313,dammi
3140802,0.3847429752349853,nome
3216654,0.4623798429965973,Pensando
3243996,0.4930350184440613,ometto
3260313,0.4266035258769989,scherzasse
3323376,0.3699625134468078,bambina
3346749,0.3515853881835937,disse
3388203,0.3750373721122741,va
3419955,0.3870304822921753,do
3432744,0.3920795321464538,butta
3451707,0.3639003336429596,palla
3530646,0.3331095278263092,sorrise
3580038,0.3400658965110779,lasciò
3599442,0.3883026838302612,cadere
3621933,0.3254356384277344,palla
3688965,0.2993265390396118,prese
3711897,0.3378821611404419,tornò
3733947,0.4097038209438324,casa
3813768,0.3953756093978882,sentiva
3835818,0.3486997783184051,strana
3923136,0.3929498195648193,strana
3953565,0.3605203628540039,sentì
4017951,0.4098004102706909,accorse
4052790,0.4305497705936432,salutavano
4121586,0.3909612894058227,dire
4162158,0.391106516122818,nome
4306365,0.3533649444580078,accorse
4368105,0.3214611113071441,ricordava
4457628,0.4774192273616791,Mamma
4518927,0.4171538949012756,chiamo
4578462,0.4668235182762146,disse
4618593,0.4015673398971557,bambina
4652550,0.3588046729564667,madre
4761918,0.3485389351844787,hai
4790142,0.3824403285980224,nome
4830714,0.413155049085617,disse
4851882,0.3310308158397674,mamma
4937877,0.3015375137329101,bambina
4955958,0.3714355230331421,andò
4978890,0.3759478330612182,guardare
5026959,0.4065083563327789,libri
5082966,0.4008218050003052,quaderni
5149116,0.3506280779838562,vide
5179986,0.3866335749626159,era
5208210,0.3811079561710357,nome
5310081,0.4532485008239746,scendi
5329485,0.3552457094192505,fare
5341833,0.3873392343521118,merenda
5393430,0.4635922014713287,gridò
5416362,0.3967792987823486,mamma
5509854,0.3165884017944336,mamma
5565861,0.3332400918006897,detto
5594967,0.3661408424377441,chiamare
5755050,0.3451666235923767,nome
5784597,0.4513198733329773,ho
