BEGIN,surprisal,type_of_words,word
6685119,24.32002639770508,content,darò
6694380,2.922377347946167,function,la
6700995,5.032191753387451,content,palla
6730542,6.808080673217773,function,se
6741567,6.498142719268799,content,vuoi
6821388,33.174320220947266,content,Tieniti
6838587,3.511368751525879,function,la
6844761,3.4665393829345703,content,palla
6861519,16.738666534423828,content,piccolina
6919731,5.604573249816895,function,e
6922377,10.406495094299316,function,anche
6934725,4.100645542144775,function,il
6940017,1.8258713483810425,function,tuo
6947073,8.166685104370117,content,nome
6998229,5.857582092285156,function,e
7000875,11.275373458862305,function,un'
7007049,3.2862555980682373,content,altra
7018956,7.512386322021484,content,volta
7033068,5.132397174835205,function,non
7042770,18.538692474365234,content,darlo
7057764,5.517313003540039,function,a
7059969,6.148207664489746,function,nessuno
7090839,20.391834259033203,content,capito
7173747,21.377952575683597,content,Aprì
7185654,2.402763843536377,function,la
7193151,5.519855499267578,content,mano
7223580,2.1287498474121094,function,e
7228431,11.54323673248291,function,all'
7235928,3.348868131637573,content,improvviso
7258860,2.831983804702759,function,la
7263711,2.79599666595459,content,bambina
7280028,16.001073837280273,content,ricordò
7302519,3.3275654315948486,function,di
7308693,11.933778762817385,content,chiamarsi
7330302,11.383525848388672,content,Antonella
7373520,4.864919185638428,function,e
7374843,2.9004430770874023,function,si
7384986,4.775832176208496,content,mise
7396011,1.6524816751480105,function,a
7399098,14.80692195892334,content,saltare
7426881,6.195107460021973,function,per
7432614,3.656519651412964,function,la
7441434,12.690268516540527,content,gioia
7504497,16.06884002685547,content,Corse
7522864,6.079667091369629,function,a
7524342,5.685051441192627,content,casa
7562268,4.77340841293335,function,e
7564032,3.773879289627075,function,la
7569324,3.292792797088623,content,mamma
7584759,13.128419876098633,content,chiese
7615629,12.318363189697266,function,dove
7624008,3.61202335357666,,sei
7636797,8.466560363769531,content,andata
7654878,7.593662261962891,content,Antonella
7725438,12.023521423339844,function,Avevo
7738227,6.369365215301514,content,perso
7752339,5.703506946563721,function,una
7758954,4.462753772735596,content,cosa
7769097,8.738531112670898,content,importante
7804818,6.377877712249756,content,mamma
7840098,12.126203536987305,content,disse
7857738,1.6260720491409302,function,la
7863030,4.251469135284424,content,bambina
7924770,4.928726673126221,function,e
7926534,6.104084491729736,function,lo
7932267,5.385965824127197,content,disse
7946379,14.199999809265137,function,così
7963578,23.05304908752441,content,seria
7994007,5.2555742263793945,function,che
8001063,2.4619665145874023,function,la
8006355,1.7469067573547363,content,mamma
8018703,8.91862678527832,function,le
8025318,5.670111179351807,content,diede
8037666,3.304184436798096,function,un
8042076,3.595271110534668,content,bacio
8072946,6.905589580535889,function,di
8076033,13.96735954284668,function,quelli
8094555,1.7417720556259155,function,che
8100729,10.04311180114746,content,fanno
8116164,12.119088172912598,content,rumore
