BEGIN,Zipf_freq,type_of_words,word
89964,6.801817508,function,una
101430,4.98282431,content,bambina
127008,5.710022415,function,senza
148176,5.545943498,content,nome
239463,6.166704172,function,c
246078,6.283626334,content,era
257985,6.801817508,function,una
265041,4.98282431,content,bambina
326781,7.250456545,function,che
334719,5.632280537,content,aveva
347508,7.065833912,function,un
354564,5.545943498,content,nome
387198,6.562704781,function,come
400869,6.110511188,function,tutti
416745,6.584780852,function,i
418068,5.274801932,content,bambini
437031,6.41186379,function,del
444087,5.533168209,content,mondo
520821,6.283626334,function,era
531105,3.71271488,content,allegra
581238,2.741151583,function,e
582561,4.594729841,content,andava
597555,4.871213408,function,spesso
619164,7.004335738,function,a
626220,4.973825636,content,giocare
639009,6.797274494,function,in
646065,4.462997018,content,giardino
741321,7.065833912,function,un
751905,5.731502947,content,giorno
786744,3.020227003,content,lanciò
807471,7.055331658,function,la
814968,4.670354567,content,palla
845838,6.335583043,function,al
853335,7.232814475,function,di
858186,,function,là
867006,7.232814475,function,di
871416,6.801817508,function,una
881118,2.939111257,content,siepe
937125,2.741151583,function,e
939771,6.212844009,function,quando
955792,4.231723291,content,andò
965349,7.004335738,function,a
972405,3.863021088,content,cercarla
1003275,7.259198169,function,non
1008126,7.055331658,function,la
1015182,3.799449264,content,trovò
1087506,5.003535817,content,cerca
1103382,5.522856403,function,qua
1113525,5.003535817,content,cerca
1130283,,function,là
1151451,7.055331658,function,la
1158948,4.670354567,content,palla
1171296,7.259198169,function,non
1181439,6.166704172,function,c
1188054,6.283626334,content,era
1238769,7.055331658,function,la
1246266,4.98282431,content,bambina
1262142,6.283626334,function,era
1268757,3.074584665,content,stupita
1307565,2.741151583,function,e
1313298,6.115086172,function,anche
1327851,7.065833912,function,un
1337112,4.399095757,function,po
1343286,4.354233719,content,spaventata
1439424,7.004335738,function,a
1441629,7.065833912,function,un
1449126,4.201223187,content,tratto
1464561,3.420092933,content,sentì
1483524,6.801817508,function,una
1492344,2.965440196,content,vocina
1532034,6.797274494,function,in
1539972,4.974719651,function,alto
1610973,7.249521761,function,è
1617588,6.037748803,function,tua
1630377,6.209842069,function,questa
1645371,5.484893151,content,bella
1659042,4.670354567,content,palla
1676241,3.746017679,content,piccolina
1754298,7.055331658,function,la
1759590,4.98282431,content,bambina
1778112,3.365564423,content,guardò
1792665,6.000068652,function,su
1845585,2.741151583,function,e
1850436,3.892491215,content,vide
1861461,7.065833912,function,un
1868076,1.491953226,content,omettino
1893213,3.672365859,content,magro
1935549,4.624852996,content,seduto
1961581,7.004335738,function,a
1965537,4.765822219,content,cavallo
1988910,7.232814475,function,di
1993320,7.065833912,function,un
1997730,3.70146824,content,ramo
2062116,5.632280537,content,aveva
2077551,7.055331658,function,la
2082402,4.670354567,content,palla
2099160,5.670548919,function,tra
2107098,6.624997683,function,le
2111949,5.2980314,content,mani
2208087,5.876302159,function,certo
2227932,7.250456545,function,che
2238516,7.249521761,function,è
2239839,6.242274517,function,mia
2267622,3.859774878,content,dammela
2317455,4.869305017,content,disse
2333772,7.055331658,function,la
2339064,4.98282431,content,bambina
2419326,2.741151583,function,e
2422854,6.414765586,function,tu
2431233,6.632253028,function,cosa
2442258,6.769601972,function,mi
2447991,5.723658505,content,dai
2458575,6.797274494,function,in
2465631,4.695122149,content,cambio
2514141,4.869305017,content,disse
2530899,6.640107629,function,l
2533104,3.795689115,content,ometto
2606751,6.061505616,function,niente
2640708,7.055331658,function,la
2648205,4.670354567,content,palla
2660112,7.249521761,function,è
2663199,6.242274517,function,mia
2698479,1.367014489,content,ribatté
2720970,7.055331658,function,la
2728026,4.98282431,content,bambina
2789766,6.662005813,function,ma
2795371,5.836954264,function,adesso
2815344,5.67812526,function,ce
2820636,6.640107629,function,l
2822841,6.720262455,content,ho
2830779,6.536707533,function,io
2886345,7.259198169,function,non
2892960,6.720262455,content,ho
2895165,6.061505616,function,niente
2916333,6.577812618,function,da
2923389,4.635826393,content,darti
2957787,4.869305017,content,disse
2970576,7.055331658,function,la
2974986,4.98282431,content,bambina
3055248,6.553884221,function,si
3064950,7.250456545,function,che
3073770,5.67812526,function,ce
3079503,6.640107629,function,l
3081267,6.477590733,content,hai
3113901,5.126984347,content,dammi
3128895,7.039560886,function,il
3133305,6.080045574,function,tuo
3140802,5.545943498,content,nome
3216654,4.98282431,content,pensando
3237822,7.250456545,function,che
3241791,6.640107629,function,l
3243996,3.795689115,content,ometto
3260313,2.367014489,content,scherzasse
3318525,7.055331658,function,la
3323376,4.98282431,content,bambina
3341016,6.227520191,function,gli
3346749,4.869305017,content,disse
3388203,6.162363764,content,va
3395700,6.454992194,function,bene
3409812,6.290869614,function,te
3412458,6.655915487,function,lo
3419955,4.860565477,content,do
3432744,4.275856805,content,butta
3446415,7.055331658,function,la
3451707,4.670354567,content,palla
3513888,6.160949149,function,quello
3530646,2.668044485,content,sorrise
3580038,3.840258089,content,lasciò
3599442,4.505211891,content,cadere
3614877,7.055331658,function,la
3621933,4.670354567,content,palla
3666915,6.235566848,function,lei
3681909,7.055331658,function,la
3688965,4.3610382,content,prese
3707928,2.741151583,function,e
3711897,3.802115291,content,tornò
3730740,7.004335738,function,a
3733947,6.003702937,content,casa
3799656,6.662005813,function,ma
3804507,6.553884221,function,si
3813768,4.000146152,content,sentiva
3835818,4.629939958,content,strana
3913434,2.741151583,function,e
3917403,6.382555861,function,più
3923136,4.629939958,content,strana
3946068,6.553884221,function,si
3953565,3.420092933,content,sentì
3998106,6.212844009,function,quando
4012218,6.553884221,function,si
4017951,2.93128592,content,accorse
4041324,7.250456545,function,che
4047057,7.055331658,function,la
4052790,2.003836587,content,salutavano
4103505,5.710022415,function,senza
4120263,6.382555861,function,più
4121586,5.98002779,content,dire
4144959,7.039560886,function,il
4150692,6.051850878,function,suo
4162158,5.545943498,content,nome
4230954,5.853751865,function,poi
4239774,3.032908035,function,pensandoci
4299309,6.553884221,function,si
