BEGIN,surprisal,word
101430,11.112305641174316,bambina
148176,7.861453056335449,nome
246078,2.439264297485352,era
265041,2.433292388916016,bambina
334719,3.716204881668091,aveva
354564,1.941160798072815,nome
418068,1.2323386669158936,bambini
444087,6.14530086517334,mondo
531105,12.402718544006348,allegra
582561,9.367117881774902,andava
626220,2.819474220275879,giocare
646065,6.758095264434815,giardino
751905,1.2867565155029297,giorno
786744,24.087556838989254,lanciò
814968,3.5392391681671143,palla
881118,19.686508178710938,siepe
955792,13.41932487487793,andò
972405,9.882529258728027,cercarla
1015182,15.798867225646973,trovò
1087506,13.591668128967283,Cerca
1113525,9.464681625366213,cerca
1158948,2.609306573867798,palla
1188054,6.756003379821777,era
1246266,3.279272556304932,bambina
1268757,13.057292938232422,stupita
1343286,4.112807273864746,spaventata
1449126,5.601363658905029,tratto
1464561,15.812126159667969,sentì
1492344,19.31382179260254,vocina
1645371,7.128723621368408,bella
1659042,9.84113597869873,palla
1676241,13.97584342956543,piccolina
1759590,3.1613471508026123,bambina
1778112,17.444429397583008,guardò
1850436,5.396836757659912,vide
1868076,21.95148468017578,omettino
1893213,20.28110885620117,magro
1935549,9.983892440795898,seduto
1965537,4.8758087158203125,cavallo
1997730,9.21226978302002,ramo
2062116,10.969717979431152,aveva
2082402,6.282609462738037,palla
2111949,3.979933738708496,mani
2267622,28.08424568176269,Dammela
2317455,8.8754301071167,disse
2339064,2.4713597297668457,bambina
2447991,23.36187744140625,dai
2465631,11.465079307556152,cambio
2514141,11.596856117248535,disse
2533104,15.559896469116213,ometto
2648205,3.415027141571045,palla
2698479,26.07751846313477,ribatté
2728026,4.402459621429443,bambina
2822841,2.3215584754943848,ho
2892960,5.19435977935791,ho
2923389,13.768345832824709,darti
2957787,4.258998870849609,disse
2974986,1.949674129486084,bambina
3081267,13.485118865966797,hai
3113901,12.75844383239746,dammi
3140802,4.370133399963379,nome
3216654,16.153305053710938,Pensando
3243996,0.4767915606498718,ometto
3260313,21.03982925415039,scherzasse
3323376,2.5586066246032715,bambina
3346749,2.9665966033935547,disse
3388203,13.18003749847412,va
3419955,13.567631721496582,do
3432744,12.627199172973633,butta
3451707,2.114054918289185,palla
3530646,16.44267463684082,sorrise
3580038,14.36291790008545,lasciò
3599442,4.890413284301758,cadere
3621933,4.125420570373535,palla
3688965,5.781345367431641,prese
3711897,12.0985746383667,tornò
3733947,10.697160720825195,casa
3813768,5.834607601165772,sentiva
3835818,9.48952579498291,strana
3923136,4.929021835327148,strana
3953565,15.277721405029297,sentì
4017951,6.265323638916016,accorse
4052790,22.99888610839844,salutavano
4121586,9.572558403015137,dire
4162158,2.5903215408325195,nome
4306365,4.686522483825684,accorse
4368105,7.975159645080566,ricordava
4457628,33.164642333984375,Mamma
4518927,9.378654479980469,chiamo
4578462,4.714737415313721,disse
4618593,0.3386532962322235,bambina
4652550,2.9383904933929443,madre
4761918,4.342542171478272,hai
4790142,0.378720074892044,nome
4830714,9.134897232055664,disse
4851882,5.317281723022461,mamma
4937877,1.03859543800354,bambina
4955958,13.84974479675293,andò
4978890,6.472967624664307,guardare
5026959,7.065173625946045,libri
5082966,13.580087661743164,quaderni
5149116,3.959961175918579,vide
5179986,0.2091860473155975,era
5208210,2.468194961547852,nome
5310081,19.208837509155277,scendi
5329485,6.835242748260498,fare
5341833,17.642234802246094,merenda
5393430,30.926013946533203,gridò
5416362,2.177797794342041,mamma
5509854,4.690297603607178,mamma
5565861,2.726656198501587,detto
5594967,9.205735206604004,chiamare
5755050,5.466779708862305,nome
5784597,7.9044365882873535,ho
5821200,13.519535064697266,pensò
5848983,8.247014045715332,tristezza
5969817,14.725976943969728,piangendo
6015240,2.2909512519836426,bambina
6034644,7.931995391845703,prese
6053166,6.579051494598389,palla
6103881,12.805014610290527,andò
6125490,8.548446655273438,giardino
6170472,15.715736389160156,arrivò
6208398,3.908213615417481,albero
6261318,22.503273010253903,omettino
6386121,5.696238040924072,mano
6402438,9.28794765472412,chiusa
6438159,14.15946102142334,sorrideva
6517098,23.642501831054688,Ridammi
6550614,2.679950714111328,nome
6591627,21.599815368652344,gridò
6612795,3.0082507133483887,bambina
6685119,24.32002639770508,darò
6700995,5.032191753387451,palla
6741567,6.498142719268799,vuoi
6821388,33.174320220947266,Tieniti
6844761,3.4665393829345703,palla
6861519,16.738666534423828,piccolina
6947073,8.166685104370117,nome
7007049,3.2862555980682373,altra
7018956,7.512386322021484,volta
7042770,18.538692474365234,darlo
7090839,20.391834259033203,capito
7173747,21.377952575683597,Aprì
7193151,5.519855499267578,mano
7235928,3.348868131637573,improvviso
7263711,2.79599666595459,bambina
7280028,16.001073837280273,ricordò
7308693,11.933778762817385,chiamarsi
7330302,11.383525848388672,Antonella
7384986,4.775832176208496,mise
7399098,14.80692195892334,saltare
7441434,12.690268516540527,gioia
7504497,16.06884002685547,Corse
7524342,5.685051441192627,casa
7569324,3.292792797088623,mamma
7584759,13.128419876098633,chiese
7636797,8.466560363769531,andata
7654878,7.593662261962891,Antonella
7738227,6.369365215301514,perso
7758954,4.462753772735596,cosa
7769097,8.738531112670898,importante
7804818,6.377877712249756,mamma
7840098,12.126203536987305,disse
7863030,4.251469135284424,bambina
7932267,5.385965824127197,disse
7963578,23.05304908752441,seria
8006355,1.7469067573547363,mamma
8025318,5.670111179351807,diede
8042076,3.595271110534668,bacio
8100729,10.04311180114746,fanno
8116164,12.119088172912598,rumore
