BEGIN,entropy,type_of_words,word
90405.0,0.5,function,Il
97902.0,11.897998809814451,content,re
105399.0,8.846864700317383,content,Mida
200655.0,8.514137268066406,function,Il
210798.0,8.352133750915527,content,re
217854.0,4.516512393951416,content,Mida
258867.0,6.310488224029541,function,era
272538.0,7.552341461181641,function,un
279153.0,8.424369812011719,content,grande
295470.0,6.780365467071533,content,spendaccione
337365.0,8.329487800598145,function,tutte
381465.0,6.937267303466797,function,le
387198.0,5.475335121154785,content,sere
403074.0,7.570300579071045,content,dava
414981.0,7.466276168823242,content,feste
440559.0,5.97037410736084,function,e
445410.0,6.3113532066345215,content,balli
474957.0,6.860030174255371,function,finché
487746.0,6.548133850097656,function,si
495684.0,9.254316329956056,content,trovò
510678.0,6.805544853210449,function,senza
525231.0,9.280587196350098,function,un
531405.0,4.555070400238037,content,centesimo
608139.0,6.893246650695801,content,Andò
637245.0,6.987879276275635,function,dal
645624.0,7.787275314331055,content,mago
657531.0,7.248059749603271,content,Apollo
698544.0,7.366668224334717,function,gli
706923.0,5.4626336097717285,content,raccontò
730737.0,5.304673194885254,function,i
735147.0,4.1042799949646,function,suoi
743526.0,7.647491931915283,content,guai
787626.0,4.31489372253418,function,e
794682.0,6.462754726409912,content,Apollo
815850.0,6.375847339630127,function,gli
826434.0,5.834330081939697,content,fece
842751.0,8.873356819152832,function,questo
858627.0,3.6783759593963614,content,incantesimo
903168.0,9.43048858642578,function,Tutto
961380.0,6.984894752502441,function,quello
980784.0,0.9193577766418456,function,che
985194.0,7.538872241973877,function,le
990486.0,8.146844863891602,function,tue
997542.0,7.846294403076172,content,mani
1009449.0,5.118898391723633,content,toccano
1042524.0,5.868460178375244,function,deve
1053549.0,5.138247966766357,content,diventare
1091695.0,6.223395347595215,content,oro
1155861.0,6.304088115692139,function,Il
1177470.0,6.228914260864258,content,re
1181880.0,1.3447192907333374,content,Mida
1194669.0,7.585081577301025,content,fece
1205253.0,7.9656805992126465,function,un
1210986.0,7.757835388183594,content,salto
1230831.0,6.302923202514648,function,per
1237446.0,8.07307243347168,function,la
1244061.0,4.883520603179932,content,contentezza
1298304.0,4.305379390716553,function,e
1302714.0,7.459817886352539,content,tornò
1322559.0,5.374275207519531,function,di
1327851.0,3.4969778060913086,content,corsa
1348578.0,4.264979839324951,function,alla
1360044.0,8.230317115783691,function,sua
1368864.0,5.681230068206787,content,automobile
1435455.0,7.734333515167236,function,ma
1439865.0,7.069990158081055,content,non
1450449.0,6.95401668548584,content,fece
1465884.0,5.151871681213379,function,in
1475145.0,5.141976833343506,content,tempo
1496754.0,3.4122414588928223,function,a
1498959.0,8.870542526245117,content,toccare
1529388.0,4.359585285186768,function,la
1533798.0,6.813661575317383,content,maniglia
1554966.0,4.758926868438721,function,della
1565550.0,4.770131587982178,content,portiera
1621998.0,4.775081634521484,function,che
1626849.0,7.363852500915527,content,subito
1645812.0,7.44126033782959,function,la
1651986.0,8.860709190368652,content,macchina
1670949.0,8.351519584655762,content,diventò
1691676.0,8.082056999206543,function,tutta
1705347.0,5.317427635192871,function,d'
1706670.0,2.46741247177124,content,oro
1741950.0,6.012941837310791,content,ruote
1758708.0,3.978237628936768,function,d'
1760472.0,4.421483516693115,content,oro
1786050.0,9.47147274017334,content,vetri
1804572.0,2.965416431427002,function,d'
1806777.0,2.3135154247283936,content,oro
1833678.0,9.929180145263672,content,motore
1859256.0,2.784873485565185,function,d'
1861461.0,4.003875732421875,content,oro
1917027.0,6.83372688293457,function,Era
1928493.0,7.764579772949219,content,diventata
1951425.0,3.650538682937622,function,d'
1952748.0,0.7695890069007874,content,oro
1965096.0,6.164329528808594,content,anche
1976121.0,5.219369411468506,function,la
1981854.0,6.523217678070068,content,benzina
2029482.0,6.453414916992188,content,così
2041389.0,6.47396183013916,function,la
2046240.0,8.375117301940918,content,macchina
2064321.0,7.044927597045898,content,non
2074905.0,3.761122703552246,content,camminava
2100483.0,4.684849739074707,content,più
2119446.0,4.168056011199951,function,e
2125620.0,4.55527400970459,content,bisognò
2146788.0,5.813508033752441,content,far
2155167.0,7.829144477844238,content,venire
2168397.0,6.963698863983154,function,un
2179422.0,8.268845558166504,content,carro
2199267.0,5.725849628448486,function,coi
2212497.0,3.483261108398437,content,buoi
2244249.0,4.904265880584717,function,per
2251305.0,4.421471118927002,content,trasportarla
2363319.0,6.768453598022461,function,Appena
2384487.0,7.235094547271728,function,a
2403009.0,8.286222457885742,content,casa
2429469.0,7.321598052978516,function,il
2437848.0,2.940819025039673,content,re
2444904.0,1.0636650323867798,content,Mida
2454165.0,7.251308441162109,content,andava
2477097.0,5.091610431671143,function,in
2485917.0,7.078359603881836,content,giro
2500470.0,3.5118134021759038,function,per
2507526.0,6.09261417388916,function,le
2511495.0,7.144341468811035,content,stanze
2552508.0,4.807571887969971,function,a
2557800.0,9.130321502685549,content,toccare
2582937.0,4.011928558349609,content,più
2587788.0,5.981443405151367,content,cose
2604987.0,4.262341022491455,function,che
2612484.0,6.59922981262207,content,poteva
2635416.0,5.7509965896606445,content,tavoli
2696274.0,4.73120641708374,content,armadi
2740815.0,5.857397079467773,content,sedie
2779182.0,8.686875343322754,function,e
2784915.0,8.417851448059082,function,tutto
2816226.0,4.837446689605713,content,diventava
2842245.0,1.9501014947891235,function,d'
2843568.0,1.8021184206008911,content,oro
2896047.0,7.064826011657715,function,A
2904426.0,7.313016891479492,function,un
2909718.0,5.20787239074707,content,certo
2924712.0,0.3940581381320953,content,punto
2938383.0,6.164695262908936,content,ebbe
2948085.0,4.592046737670898,content,sete
2984688.0,7.190441608428955,function,si
2992626.0,8.467470169067383,content,fece
3003651.0,8.00798511505127,content,portare
3021732.0,5.759222984313965,function,un
3027024.0,8.466431617736816,content,bicchiere
3046428.0,2.108567476272583,function,d'
3047751.0,3.165783643722534,content,acqua
3086118.0,7.263158321380615,function,ma
3090969.0,6.004515647888184,function,il
3096702.0,6.285489082336426,content,bicchiere
3114342.0,5.9806013107299805,content,diventò
3135069.0,2.0382094383239746,function,d'
3140361.0,2.128772258758545,content,oro
3153150.0,3.0632872581481934,function,l'
3154473.0,3.233901023864746,content,acqua
3182256.0,7.112051963806152,content,pure
3227679.0,5.926821231842041,function,e
3232530.0,6.9229021072387695,function,se
3240909.0,6.489912509918213,content,volle
3263400.0,7.994943141937256,content,bere
3282804.0,6.974562168121338,function,dovette
3302649.0,7.40617036819458,content,lasciarsi
3333078.0,3.412516832351685,content,imboccare
3363507.0,4.554505825042725,function,dal
3371886.0,7.762228965759277,function,suo
3380706.0,8.404413223266602,content,servo
3404079.0,6.095518589019775,content,col
3412017.0,6.408660411834717,content,cucchiaio
3513888.0,6.938488960266113,content,Venne
3534615.0,4.465632438659668,function,l'
3535938.0,7.485986232757568,content,ora
3551373.0,4.74724006652832,function,di
3555783.0,9.115735054016112,content,andare
3572100.0,4.490594863891602,function,a
3579156.0,5.32796573638916,content,tavola
3610026.0,6.087558269500732,content,Toccava
3652803.0,6.298762798309326,function,la
3659638.0,4.631859302520752,content,forchetta
3681468.0,6.395244598388672,function,e
