word,surprisal,entropy
Promosso,8.751520156860352,7.843634605407715
più,9.19429874420166,9.435790061950684
due,19.465803146362305,8.026866912841797
Aiuto,19.533340454101562,8.655126571655273
aiuto,16.349058151245117,8.013184547424316
grida,9.615789413452148,7.465706825256348
fuggendo,20.22134780883789,7.037271499633789
un,6.1584882736206055,7.8306355476379395
povero,9.158920288085938,8.82519817352295
Dieci,20.991052627563477,8.399049758911133
Che,5.384098529815674,8.339899063110352
c',7.85973596572876,4.5436601638793945
è,4.707047462463379,4.884806156158447
Che,6.85181999206543,2.8755369186401367
ti,6.513274669647217,7.9175310134887695
succede,11.84842300415039,6.503632068634033
Ma,7.527507781982422,6.313518047332764
non,3.3593356609344482,8.199902534484863
vedete,14.46518325805664,6.880701065063477
Sono,7.31134557723999,4.920264720916748
inseguito,16.344478607177734,5.3736371994018555
da,2.1369664669036865,4.397122859954834
una,3.4536750316619873,6.532596111297607
Sottrazione,27.96828842163086,6.632568836212158
Se,8.068347930908203,4.897711753845215
mi,6.2007670402526855,8.121513366699219
raggiunge,11.553563117980957,9.308530807495117
sarà,10.683401107788086,5.985851764678955
un,4.643006801605225,9.176238059997559
disastro,10.444828987121582,6.365312099456787
Eh,8.976064682006836,5.505064964294434
via,13.023838996887207,6.5811872482299805
addirittura,15.876193046569824,8.882426261901855
un,2.6738438606262207,5.724156379699707
disastro,7.147658348083496,3.2745912075042725
Ecco,10.012285232543945,5.080624103546143
è,5.685169219970703,8.669727325439453
fatta,22.275766372680664,6.378425121307373
la,5.038091659545898,8.24139404296875
Sottrazione,2.63588809967041,2.803459405899048
ha,3.7454326152801514,6.594130992889404
acchiappato,18.659767150878906,4.894575119018555
il,3.164907217025757,6.726192951202393
Dieci,11.50931453704834,6.403436183929443
gli,7.921102046966553,6.66552209854126
balza,20.83106231689453,7.068088531494141
addosso,7.373485088348389,4.077620029449463
menando,23.053525924682617,5.320870399475098
fendenti,18.802169799804688,4.929269313812256
con,6.816229820251465,6.909138202667236
la,2.941631555557251,6.8824286460876465
sua,2.988163709640503,7.058734893798828
spada,2.993776321411133,8.107069969177246
affilatissima,26.199119567871094,4.517503261566162
Il,5.258085250854492,5.236103534698486
povero,4.06980562210083,8.994131088256836
Dieci,1.6761118173599243,6.900223255157471
perde,10.186755180358887,6.314323425292969
un,5.455367565155029,5.870490550994873
dito,9.131244659423828,5.245874404907227
ne,9.464706420898438,6.607381820678711
perde,5.80565881729126,7.800962448120117
un,2.2980587482452393,5.004483699798584
altro,3.026451587677002,4.742246627807617
Per,7.162635803222656,5.0565972328186035
sua,10.518073081970215,8.089689254760742
fortuna,2.894265651702881,6.225533485412598
passa,11.264068603515625,6.643521308898926
una,4.6476335525512695,6.576772689819336
macchina,11.30111026763916,7.591877460479736
straniera,12.727384567260742,6.1447529792785645
così,15.638729095458984,4.3287529945373535
lunga,7.033709526062012,5.908702850341797
la,5.680958271026611,7.178610801696777
Sottrazione,5.045958042144775,3.086815118789673
si,3.324826717376709,7.906726837158203
volta,11.562541961669922,7.861517906188965
un,6.779320240020752,6.261338710784912
momento,8.2066011428833,7.941306114196777
a,5.357199668884277,6.397610664367676
guardare,6.261999130249023,9.663394927978516
se,8.408670425415039,6.143954277038574
è,5.822747230529785,6.900134086608887
il,7.517197132110596,8.490599632263184
caso,5.616646766662598,8.573247909545898
di,3.0888261795043945,3.9571173191070557
accorciarla,23.054222106933594,5.080648899078369
e,4.027784824371338,4.719892501831055
il,7.341913223266602,8.439050674438477
buon,10.861448287963867,8.628561019897461
Dieci,3.531571865081787,9.066376686096191
può,11.532398223876953,6.948996067047119
svignarsela,40.0279541015625,5.107141971588135
scomparire,16.12470817565918,8.0072603225708
in,3.846494197845459,6.491484642028809
un,1.9785642623901367,6.48673152923584
portone,17.443925857543945,4.9732136726379395
Ma,5.0296950340271,7.03310489654541
intanto,7.262106418609619,7.20205545425415
non,5.912261486053467,7.335174560546875
è,2.9546351432800293,6.124878406524658
più,3.244595527648926,7.47153902053833
un,4.944849491119385,8.722770690917969
Dieci,18.008563995361328,6.3224568367004395
è,3.0834405422210693,7.0833420753479
soltanto,8.546032905578613,5.865886211395264
un,1.0907251834869385,3.9466047286987305
Otto,14.752808570861816,6.508277893066406
e,3.6508243083953857,7.031778812408447
per,6.099496841430664,7.425817966461182
giunta,7.349293231964111,7.828123569488525
perde,10.167017936706543,7.829905033111572
sangue,10.297653198242188,5.382896423339844
dal,9.213648796081543,4.269742012023926
naso,5.289434432983398,5.137434482574463
Poverino,24.536487579345703,5.3545637130737305
che,5.498475074768066,9.261645317077637
ti,6.819083213806152,8.366192817687988
hanno,8.116386413574219,8.520756721496582
fatto,5.2965087890625,7.614990234375
Ti,8.721138000488281,2.770545244216919
sei,5.375168323516846,8.254176139831543
picchiato,11.581304550170898,4.757803440093994
coi,11.41652774810791,4.410348892211914
tuoi,3.7930779457092285,7.270165920257568
compagni,7.658092498779297,5.074490547180176
vero,10.736928939819336,5.070106029510498
Misericordia,20.518245697021484,4.328814506530762
si,8.284099578857422,9.267510414123535
salvi,11.4733304977417,9.195993423461914
chi,8.452897071838379,5.740828990936279
può,22.89406967163086,7.345919609069824
la,5.133081436157227,7.920331001281738
vocina,18.58448028564453,5.488985538482666
è,3.657046318054199,7.7951483726501465
dolce,13.1942777633667,8.736661911010742
e,2.250659465789795,3.6359872817993164
compassionevole,12.84324836730957,4.0265021324157715
ma,2.5129637718200684,6.476235389709473
la,4.042747497558594,6.77047061920166
sua,5.230745315551758,8.749307632446289
proprietaria,15.787897109985352,9.169937133789062
è,2.1722800731658936,5.834993362426758
la,4.859147548675537,8.758505821228027
Divisione,17.01687240600586,9.151734352111816
in,9.183184623718262,7.83890438079834
persona,10.562445640563965,5.475728511810303
Lo,6.81649112701416,6.430675983428955
sventurato,12.29127025604248,5.353857517242432
Otto,7.324100017547607,9.249807357788086
bisbiglia,28.953075408935547,7.673532962799072
buonasera,39.119903564453125,6.7505316734313965
con,6.551663875579834,8.190213203430176
un,2.9882924556732178,6.276496887207031
filo,7.738237380981445,8.625007629394531
di,1.2909111976623535,5.18256950378418
voce,11.021367073059082,8.446023941040039
e,2.6778717041015625,7.878428936004639
cerca,8.19045352935791,8.051494598388672
di,0.7687209248542786,4.027132511138916
riguadagnare,12.013015747070312,4.745545864105225
la,2.635213851928711,5.528443336486816
strada,8.847768783569336,6.661886215209961
ma,2.359363317489624,7.417722702026367
la,3.8460686206817627,6.926084518432617
Divisione,10.095588684082031,9.179136276245117
è,3.829583168029785,7.582940101623535
più,5.904664039611816,8.648409843444824
svelta,18.30600929260254,4.48429536819458
e,2.1629018783569336,6.707606315612793
con,5.815347194671631,8.005034446716309
un,2.190582036972046,6.170690059661865
solo,7.123887538909912,8.398856163024902
colpo,2.144774913787842,6.5888776779174805
di,1.684625267982483,6.265982627868652
forbici,20.20722007751465,6.340423583984375
zac,34.73700714111328,7.059906005859375
ne,7.682565689086914,8.365723609924316
fa,5.318289279937744,8.908894538879395
due,7.285991191864014,8.605607986450195
pezzi,14.309972763061523,5.864822864532471
Quattro,13.87658977508545,7.736893177032471
e,3.735374689102173,8.439461708068848
Quattro,9.197466850280762,6.178915023803711
Uno,8.105317115783691,6.632500648498535
se,9.874384880065918,7.8977484703063965
lo,4.342817306518555,6.899021625518799
mette,6.85221529006958,9.124748229980469
in,2.6008172035217285,5.814238548278809
tasca,6.10421895980835,5.817377090454102
l',4.581300258636475,3.1756691932678223
altro,0.42877110838890076,2.2353515625
ne,8.045348167419434,7.791517734527588
approfitta,8.559459686279297,7.8467583656311035
per,3.09572696685791,3.690744400024414
scappare,8.842456817626953,6.287097930908203
torna,9.313007354736328,6.006742000579834
in,3.442260980606079,6.138842582702637
strada,5.654699802398682,7.8472819328308105
di,8.431900978088379,4.369532585144043
corsa,6.143073081970215,6.109057426452637
salta,9.923415184020996,6.728741645812988
su,4.90121603012085,6.522307872772217
un,2.089931011199951,6.063878536224365
tram,10.864158630371094,6.080844879150391
Un,5.847133636474609,7.80716609954834
momento,9.10412311553955,8.998987197875977
fa,4.8360419273376465,6.7650861740112305
ero,14.079161643981934,7.0267157554626465
un,5.566878795623779,8.442367553710938
Dieci,6.762077808380127,6.729531288146973
piange,14.511695861816406,8.28182315826416
e,2.5706021785736084,7.878620624542236
adesso,8.539457321166992,7.976710796356201
guardate,12.937232971191406,6.031811714172363
qua,12.511387825012207,5.787628173828125
Un,5.490501880645752,7.31691312789917
Quattro,17.17856216430664,8.000553131103516
Gli,7.435561180114746,7.192575931549072
scolari,10.503273963928223,7.818124771118164
si,4.383219242095947,8.318856239318848
scansano,19.406274795532227,6.893592834472656
frettolosamente,16.471567153930664,3.787055492401123
non,5.803134918212891,7.665030002593994
vogliono,10.192733764648438,8.252190589904785
avere,9.254470825195312,8.411423683166504
niente,6.411636829376221,7.124587535858154
a,3.903067111968994,4.358479022979736
che,0.5851151943206787,3.860276699066162
fare,1.681660771369934,1.6691250801086426
con,1.1975009441375732,3.125314950942993
lui,5.305201530456543,4.456557273864746
Il,4.64499044418335,6.43608283996582
tranviere,35.92217254638672,7.044484615325928
borbotta,24.657617568969727,6.549078941345215
Certa,19.200037002563477,7.372838973999023
gente,10.475288391113281,7.836405277252197
dovrebbe,15.044673919677734,6.141451835632324
almeno,10.010642051696777,9.052412986755371
avere,6.445638179779053,9.292423248291016
il,4.177010536193848,7.055253028869629
buon,8.171213150024414,6.630324363708496
senso,5.398367404937744,6.214859485626221
di,1.685234785079956,4.098299980163574
andare,7.547365188598633,9.312813758850098
a,2.180603504180908,5.298081874847412
piedi,9.631394386291504,6.01833438873291
Ma,4.173166751861572,8.203575134277344
non,2.801555871963501,7.490067005157471
è,2.9844272136688232,7.245529651641846
colpa,8.569723129272461,6.678452968597412
mia,5.996281147003174,4.133764743804932
grida,5.411109924316406,9.166075706481934
tra,10.111278533935547,7.996937274932861
i,3.3907508850097656,6.915738582611084
singhiozzi,17.55869483947754,4.080164432525635
l',7.517768383026123,3.385725498199463
ex,7.099483489990234,6.747495174407959
Dieci,14.11186408996582,6.098942279815674
Sì,24.003929138183594,8.06926441192627
è,5.163084506988525,8.643094062805176
colpa,4.621488094329834,7.698619365692139
del,6.0118489265441895,2.5828750133514404
gatto,14.270523071289062,7.341438293457031
Dicono,15.726947784423828,7.878691673278809
tutti,9.077861785888672,6.041828155517578
così,22.14818000793457,5.035613536834717
Il,4.392906188964844,6.611601829528809
Quattro,8.179526329040527,8.120074272155762
scende,8.827594757080078,7.312069892883301
alla,6.840136528015137,5.86265754699707
prima,10.128172874450684,7.6520843505859375
fermata,3.2656092643737793,5.312140464782715
rosso,13.632271766662598,7.738333225250244
come,5.836806297302246,5.802501678466797
una,3.4655144214630127,6.691669464111328
poltrona,13.363625526428223,9.379142761230469
rossa,12.289101600646973,4.126433849334717
Ahi,19.361942291259766,7.136468410491943
ne,7.605964183807373,9.057796478271484
ha,5.460874557495117,8.467641830444336
fatta,10.097796440124512,9.188100814819336
un',6.660356521606445,7.888681411743164
altra,2.1947669982910156,6.818332672119141
delle,12.237836837768555,6.437365531921387
sue,12.745243072509766,9.332855224609375
ha,7.431784629821777,8.076916694641113
schiacciato,11.333724975585938,6.4169230461120605
i,5.950071334838867,5.758063316345215
piedi,4.977252006530762,7.829137325286865
a,5.856985569000244,5.184669494628906
qualcuno,14.289215087890625,6.58032751083374
Scusi,12.65062141418457,5.463035583496094
scusi,8.753217697143555,4.755949974060059
tanto,14.059082984924316,4.751208305358887
signora,9.369495391845703,6.32963752746582
Ma,5.684544086456299,5.578682899475098
la,5.275352954864502,7.600425720214844
Signora,8.709183692932129,9.381192207336426
non,2.8549182415008545,7.810841083526611
si,4.264986038208008,6.139040946960449
è,3.338111400604248,7.751281261444092
arrabbiata,10.709272384643555,4.607859134674072
anzi,9.641773223876953,6.744558334350586
sorride,11.443015098571777,4.671900272369385
Guarda,11.26218032836914,5.57047176361084
guarda,8.007369995117188,7.370515823364258
guarda,3.3427340984344482,6.113072395324707
è,7.377166748046875,2.709660053253174
nientemeno,17.713245391845703,7.43936014175415
che,2.8533356189727783,7.91312837600708
la,4.963855266571045,8.365330696105957
Moltiplicazione,37.686561584472656,6.36905574798584
Ha,8.257970809936523,6.279400825500488
un,5.015413761138916,9.007509231567383
cuore,6.6990861892700195,8.971993446350098
grosso,10.910248756408691,8.173425674438477
così,21.8726749420166,5.605495452880859
lei,10.572474479675293,7.326238632202148
e,3.248453378677368,7.848559379577637
non,7.045080184936523,5.057420253753662
può,10.468941688537598,6.85701322555542
sopportare,6.485085964202881,8.462679862976074
la,3.251371145248413,6.399485111236572
vista,12.438401222229004,9.768218994140625
delle,5.845115661621094,5.980875015258789
persone,4.159379959106445,7.861307144165039
infelici,20.130582809448242,4.44069242477417
seduta,13.96583080291748,8.276021003723145
stante,12.543437957763672,6.713651180267334
moltiplica,21.825603485107422,3.342432975769043
il,7.676446914672852,4.365121364593506
Quattro,8.945847511291504,7.055126667022705
per,5.876365661621094,4.462646484375
tre,8.817720413208008,7.352444648742676
ed,7.553775310516357,7.4790215492248535
ecco,6.248021602630615,4.673199653625488
un,5.242729663848877,5.702151298522949
magnifico,12.1970853805542,9.660385131835938
Dodici,19.50155258178711,7.259054660797119
pronto,10.453514099121094,8.02059555053711
per,3.5028622150421143,3.404296875
contare,12.423293113708496,8.380824089050293
un',11.343915939331055,7.645658493041992
intera,12.546807289123535,7.5851216316223145
dozzina,7.144930839538574,4.056311130523682
d',5.09755277633667,1.6727186441421509
uova,17.643407821655273,7.959805965423584
Evviva,15.88786506652832,6.089465618133545
grida,5.48831844329834,9.055438995361328
il,3.957869529724121,7.469681739807129
Dodici,7.39431619644165,5.333323955535889
sono,9.012840270996094,8.957619667053223
promosso,23.361282348632812,7.840085506439209
Promosso,20.139360427856445,5.254809379577637
più,6.482748508453369,7.664834499359131
due,9.991134643554688,6.902671813964844
