BEGIN,semantic_dissimilarity,type_of_words,word
89964.0,0.5,function,I
95256.0,0.6372489333152771,content,tacchini
119952.0,0.3695296049118042,function,non
127008.0,0.3515814244747162,content,ringraziano
215649.0,0.4343639612197876,function,Negli
228438.0,0.5159889459609985,content,Stati
241227.0,0.4037969410419464,content,Uniti
269451.0,0.4542149901390075,function,ogni
281799.0,0.5127325057983398,content,quarto
296793.0,0.4715328216552734,content,giovedì
313110.0,0.4089775085449219,function,di
317520.0,0.3780838251113891,content,novembre
342657.0,0.3442325592041015,function,è
360738.0,0.3429256677627563,content,festa
374850.0,0.3961353302001953,content,grandissima
419832.0,0.3566168546676636,function,perché
430857.0,0.3226425647735595,function,si
439677.0,0.3289638161659241,content,celebra
455553.0,0.2933987975120544,function,il
460845.0,0.5030975341796875,content,Thanksgiving
490833.0,0.3309955596923828,content,Day
513765.0,0.5136992335319519,content,vale
,0.4875410795211792,function,a
527877.0,0.3918140530586242,content,dire
537579.0,0.2402931451797485,function,il
548163.0,0.3277886509895324,content,giorno
558306.0,0.2827721238136291,function,del
561393.0,0.423925906419754,content,Ringraziamento
629307.0,0.4108234047889709,function,I
644742.0,0.4544315338134765,content,Padri
657972.0,0.4304126799106598,content,Pellegrini
683550.0,0.4062678813934326,function,quelli
705159.0,0.3290919661521911,function,che
709569.0,0.3545970916748047,function,erano
720153.0,0.374586671590805,content,sbarcati
746172.0,0.4171451330184936,function,dalla
755433.0,0.4175260066986084,content,Mayflower
808794.0,0.3730224967002868,function,dopo
822465.0,0.3276965022087097,function,il
829962.0,0.4462139904499054,content,primo
845838.0,0.3973668813705444,content,abbondante
884205.0,0.3356491923332214,content,raccolto
915957.0,0.4101834893226623,content,fatto
931392.0,0.4304817914962768,function,l'
934038.0,0.4595353603363037,content,anno
943299.0,0.4063791334629059,content,appresso
967554.0,0.3302288651466369,function,al
976374.0,0.3497907519340515,function,loro
985194.0,0.3241021335124969,content,arrivo
1014741.0,0.4310676157474518,content,decisero
1036350.0,0.3680998682975769,function,di
1040760.0,0.4669464826583862,content,ringraziare
1068984.0,0.3905495405197143,function,il
1076922.0,0.4562156796455383,content,Signore
1108674.0,0.3808953166007995,content,mettendo
1125432.0,0.4693986177444458,function,in
1133811.0,0.4407067894935608,content,tavola
1149246.0,0.3431898951530456,function,un
1154538.0,0.4064162969589233,content,grosso
1170855.0,0.3986400067806244,content,tacchino
1218483.0,0.3967966437339782,content,animale
1243620.0,0.4857051968574524,function,prima
,0.5116998553276062,function,a
1257732.0,0.4232683181762695,function,loro
1269639.0,0.420024573802948,content,sconosciuto
1313298.0,0.4248415827751159,function,ma
1319031.0,0.3692270517349243,function,molto
1337112.0,0.3314246535301208,function,molto
1350783.0,0.3450787663459778,content,apprezzato
1389150.0,0.3843717575073242,function,dopo
1401057.0,0.3313577175140381,function,averlo
1414287.0,0.3590754270553589,content,visto
1428840.0,0.3424617648124695,content,mangiare
1450449.0,0.3596165180206299,function,agli
1460151.0,0.3775919675827026,content,indiani
1481760.0,0.4761498570442199,function,Da
1510866.0,0.4913442134857178,function,quel
1541295.0,0.4356809258460998,content,giorno
1554525.0,0.3746454119682312,function,la
1558935.0,0.4135578274726867,content,tradizione
1585395.0,0.4120497107505798,content,vuole
1605240.0,0.3430890440940857,function,che
1614501.0,0.3848721981048584,function,su
1625967.0,0.4128180742263794,function,ogni
1633464.0,0.3627894520759582,content,tavola
1646694.0,0.4491866528987884,content,imbandita
1686384.0,0.3572368025779724,function,nelle
1695645.0,0.3581158518791199,content,case
1713726.0,0.2957535982131958,function,degli
1719018.0,0.3935410976409912,content,americani
1767528.0,0.4268722236156463,content,troneggi
1793547.0,0.2882513999938965,function,un
1797516.0,0.4034284651279449,content,tacchino
1817802.0,0.3995848298072815,content,farcito
1847349.0,0.4123158454895019,content,grasso
1864548.0,0.3819178342819214,function,e
1867194.0,0.3829395771026611,content,dorato
1891449.0,0.3427253365516662,function,appena
1915704.0,0.2803604006767273,content,tirato
1933785.0,0.3840063214302063,function,fuori
1947015.0,0.3704748749732971,function,dal
1959804.0,0.3546404540538788,content,forno
1974357.0,0.5270310640335083,function,Ma
2012724.0,0.5280340909957886,function,non
2028600.0,0.4553302824497223,function,solo
2074023.0,0.281450867652893,function,il
2087694.0,0.3683334589004516,content,grande
2102688.0,0.3162025213241577,content,piatto
2120328.0,0.3690242171287536,function,che
2125179.0,0.3547605276107788,function,lo
2129589.0,0.4274808764457702,content,contiene
2167074.0,0.2760807275772095,function,è
2175894.0,0.3042914271354675,content,arricchito
2201031.0,0.3049913048744201,function,da
2206323.0,0.4322423934936523,content,variopinti
2235429.0,0.3192462921142578,content,contorni
2279529.0,0.4035376608371734,content,bandierine
2318778.0,0.3290885984897613,content,golosità
2346561.0,0.3738358616828918,content,varie
2409183.0,0.450472891330719,function,Al
2418003.0,0.4466502666473388,function,suo
2427705.0,0.4471535086631775,content,apparire
2445786.0,0.4223107099533081,function,in
2452401.0,0.4648203253746032,content,sala
2463426.0,0.5036081075668335,function,da
2469600.0,0.4283000826835632,content,pranzo
2496942.0,0.4357707500457763,content,scoppia
2531340.0,0.4127281308174133,function,sempre
2547657.0,0.3861682713031769,function,l'
2549862.0,0.3950642645359039,content,entusiastico
2602341.0,0.3429940640926361,content,applauso
2626596.0,0.3188017010688782,function,dei
2634093.0,0.3377124071121216,content,presenti
2692746.0,0.4272159934043884,function,Esso
2709504.0,0.3184213638305664,function,è
2712150.0,0.4147059917449951,function,insomma
2736846.0,0.3501248955726623,function,una
2742579.0,0.4808475971221924,content,specie
2762865.0,0.3789440989494324,function,d'
2764188.0,0.3767525553703308,content,ospite
2784033.0,0.3577685356140136,function,d'
2785356.0,0.3604795336723327,content,onore
2832102.0,0.4506828784942627,content,Milioni
2857239.0,0.3331057429313659,function,di
2864295.0,0.4185737669467926,content,tacchini
2886786.0,0.4004338085651397,function,dunque
2912805.0,0.4156515002250671,function,ogni
2924712.0,0.5148489475250244,content,quarto
2950731.0,0.4763166308403015,content,giorno
2969253.0,0.3959713578224182,function,di
2973663.0,0.3811652958393097,content,novembre
3007620.0,0.4100757837295532,function,ci
3014235.0,0.43470299243927,content,lasciano
3033639.0,0.4643133580684662,function,letteralmente
3068919.0,0.4995519518852234,function,e
3073770.0,0.5114798545837402,function,non
3086559.0,0.4419527649879455,function,metaforicamente
3128895.0,0.4436849951744079,function,le
3135069.0,0.4237890839576721,content,penne
3180051.0,0.4890473186969757,content,Apro
