BEGIN,surprisal,type_of_words,word
93933.0,8.966645240783691,content,Giacomo
118629.0,8.454228401184082,function,di
124803.0,19.491289138793945,content,cristallo
225351.0,18.232534408569336,function,Una
237258.0,9.97072410583496,content,volta
272979.0,5.181018352508545,function,in
276507.0,3.1403496265411377,function,una
287973.0,6.353705883026123,content,città
299880.0,7.634934902191162,content,lontana
354564.0,8.515176773071289,content,venne
366912.0,9.818413734436035,function,al
375291.0,7.411757469177246,content,mondo
388842.0,2.6001620292663574,function,un
394254.0,4.636106967926025,content,bambino
413217.0,18.211132049560547,content,trasparente
498771.0,10.59602165222168,function,Attraverso
522585.0,3.981945514678955,function,le
526995.0,1.4170639514923096,function,sue
537124.0,12.23635959625244,content,membra
569772.0,3.864121913909912,function,si
579474.0,6.40758228302002,function,poteva
595350.0,2.473020076751709,content,vedere
626661.0,5.415182590484619,content,come
639450.0,11.141674041748049,function,attraverso
668556.0,3.952945232391357,function,l'
671643.0,7.562207221984863,content,aria
688842.0,4.85366153717041,function,e
691488.0,3.4843344688415527,function,l'
698544.0,4.229167938232422,content,acqua
774837.0,4.033486843109131,function,Era
782334.0,7.329503059387207,function,di
787185.0,11.787795066833496,content,carne
810999.0,2.27754807472229,function,e
814086.0,7.756801605224609,function,d'
817614.0,12.134305953979492,content,ossa
850248.0,3.9843826293945312,function,e
857745.0,8.252182006835938,content,pareva
872298.0,2.296916246414185,function,di
879772.0,17.13138198852539,content,vetro
921690.0,4.102736473083496,function,e
923013.0,5.866884231567383,function,se
932715.0,12.675968170166016,content,cadeva
946827.0,6.65587854385376,content,non
953883.0,7.794101715087891,content,andava
977211.0,4.583080768585205,function,in
983871.0,14.251260757446287,content,pezzi
1031499.0,2.6927475929260254,function,ma
1036350.0,8.457961082458496,function,al
1042524.0,8.91813850402832,content,più
1053549.0,8.148859977722168,function,si
1063692.0,5.254602432250977,content,faceva
1080009.0,12.11933708190918,function,sulla
1096767.0,10.470184326171877,content,fronte
1135575.0,6.579967498779297,function,un
1143072.0,25.95897674560547,content,bernoccolo
1176588.0,11.33607292175293,content,trasparente
1280205.0,5.409013748168945,function,Si
1287376.0,5.847514152526856,content,vedeva
1304919.0,4.425419807434082,function,il
1311093.0,4.229560852050781,function,suo
1323000.0,6.499882698059082,content,cuore
1341522.0,11.017147064208984,content,battere
1397881.0,5.367774486541748,function,si
1405467.0,5.821502685546875,content,vedevano
1425312.0,2.985748052597046,function,i
1432368.0,1.1507173776626587,function,suoi
1442952.0,5.409224987030029,content,pensieri
1471617.0,21.22531509399414,content,guizzare
1511831.0,6.560795307159424,function,come
1524978.0,9.867432594299316,content,pesci
1542618.0,8.511140823364258,content,colorati
1582749.0,7.832276821136475,function,nella
1594656.0,4.494776725769043,function,loro
1606122.0,8.261859893798828,content,vasca
1704465.0,6.373359203338623,function,Una
1715931.0,2.2279844284057617,content,volta
1737099.0,5.313694000244141,function,per
1747242.0,8.811501502990723,content,sbaglio
1790019.0,4.377512454986572,function,il
1795311.0,0.923797845840454,content,bambino
1812951.0,7.89625883102417,content,disse
1828386.0,7.1371588706970215,function,una
1835001.0,9.546320915222168,content,bugia
1887921.0,2.246830463409424,function,e
1889244.0,7.9684906005859375,content,subito
1908207.0,3.7282497882843018,function,la
1915263.0,6.313674449920654,content,gente
1944810.0,11.997868537902832,function,poté
1956717.0,1.6457769870758057,content,vedere
1970388.0,4.217196464538574,function,come
1982295.0,5.280855655670166,function,una
1992438.0,7.981061935424805,content,palla
2006550.0,2.378896713256836,function,di
2015370.0,5.599252223968506,content,fuoco
2047563.0,11.474379539489746,function,dietro
2067849.0,2.5810322761535645,function,la
2072700.0,2.537801742553711,function,sua
2084607.0,18.41060256958008,content,fronte
2145906.0,25.13142967224121,content,ridisse
2167515.0,3.793961763381958,function,la
2172807.0,7.80284309387207,content,verità
2218671.0,2.9791934490203857,function,e
2219994.0,3.6851320266723633,function,la
2226609.0,9.714329719543455,content,palla
2237193.0,3.72182297706604,function,di
2244690.0,0.0542737543582916,content,fuoco
2256597.0,2.52595591545105,function,si
2263653.0,9.741691589355469,content,dissolse
2341269.0,6.542170524597168,function,Per
2348766.0,6.177583694458008,function,tutto
2361996.0,1.5221333503723145,function,il
2366847.0,1.437406301498413,content,resto
2382723.0,4.577401638031006,function,della
2392425.0,3.291769027709961,function,sua
2401686.0,0.075497105717659,content,vita
2430792.0,4.81090784072876,content,non
2440935.0,12.257406234741213,content,disse
2456811.0,4.7462921142578125,content,più
2465631.0,18.06863021850586,content,bugie
2554713.0,10.556211471557615,function,Un'
2561442.0,0.7905992865562439,content,altra
2574999.0,2.1769230365753174,content,volta
2615130.0,6.3397297859191895,function,un
2622186.0,7.174459934234619,content,amico
2636739.0,6.727697372436523,function,gli
2642031.0,13.66682243347168,content,confidò
2665845.0,5.506252765655518,function,un
2671137.0,8.983270645141602,content,segreto
2729349.0,1.871201992034912,function,e
2730672.0,7.346551895141602,content,subito
2769105.0,6.816898345947266,function,tutti
2781828.0,9.394979476928713,content,videro
2797263.0,2.929654359817505,function,come
2808729.0,3.167092084884644,function,una
2819754.0,3.6960413455963135,content,palla
2833425.0,11.517871856689451,content,nera
2848419.0,6.244332313537598,function,che
2855916.0,11.41620635986328,content,rotolava
2878407.0,8.21411418914795,function,senza
2894724.0,13.552216529846191,content,pace
2907954.0,4.4673943519592285,function,nel
2918538.0,1.8006054162979126,function,suo
2925153.0,8.315857887268066,content,petto
2977191.0,2.2561635971069336,function,e
2978514.0,5.349959373474121,function,il
2987334.0,7.362717628479004,content,segreto
3010707.0,5.002388000488281,content,non
3022173.0,3.5189638137817383,function,fu
3027465.0,2.655111789703369,content,più
3036726.0,13.059388160705566,content,tale
3114783.0,4.44598388671875,function,Il
3119634.0,1.8682998418807983,content,bambino
3140361.0,13.728517532348633,content,crebbe
