BEGIN,entropy,word
93933.0,10.500298500061035,Giacomo
124803.0,8.779806137084961,cristallo
237258.0,8.971640586853027,volta
287973.0,8.193416595458984,città
299880.0,5.889055252075195,lontana
354564.0,8.28976821899414,venne
375291.0,7.249947547912598,mondo
394254.0,8.411482810974121,bambino
413217.0,5.60039758682251,trasparente
537124.0,8.444968223571777,membra
595350.0,7.8830885887146,vedere
626661.0,6.607146263122559,come
671643.0,6.393568992614746,aria
698544.0,5.483257293701172,acqua
787185.0,6.789879322052002,carne
817614.0,3.4941670894622803,ossa
857745.0,8.396611213684082,pareva
879772.0,5.12818717956543,vetro
932715.0,4.746285438537598,cadeva
946827.0,7.013152599334717,non
953883.0,6.551565647125244,andava
983871.0,5.245388031005859,pezzi
1042524.0,5.7202324867248535,più
1063692.0,8.644676208496094,faceva
1096767.0,5.834456443786621,fronte
1143072.0,5.985929012298584,bernoccolo
1176588.0,4.706815719604492,trasparente
1287376.0,8.649513244628906,vedeva
1323000.0,4.881534099578857,cuore
1341522.0,7.042792320251465,battere
1405467.0,6.112773895263672,vedevano
1442952.0,4.03814697265625,pensieri
1471617.0,6.534790992736816,guizzare
1524978.0,6.699416637420654,pesci
1542618.0,7.243885040283203,colorati
1606122.0,6.461212158203125,vasca
1715931.0,5.093932151794434,volta
1747242.0,4.158713817596436,sbaglio
1795311.0,4.535117149353027,bambino
1812951.0,7.944635391235352,disse
1835001.0,3.993415355682373,bugia
1889244.0,7.239668846130371,subito
1915263.0,8.007758140563965,gente
1956717.0,6.1426496505737305,vedere
1992438.0,8.627584457397461,palla
2015370.0,6.43862771987915,fuoco
2084607.0,4.920192241668701,fronte
2145906.0,5.5064473152160645,ridisse
2172807.0,6.326171398162842,verità
2226609.0,9.297104835510254,palla
2244690.0,0.4594504237174988,fuoco
2263653.0,4.963542461395264,dissolse
2366847.0,3.9632253646850586,resto
2401686.0,0.4669811427593231,vita
2430792.0,5.852019309997559,non
2440935.0,5.408784866333008,disse
2456811.0,3.0829966068267822,più
2465631.0,3.693244695663452,bugie
2561442.0,4.113092422485352,altra
2574999.0,6.1441521644592285,volta
2622186.0,5.798880100250244,amico
2642031.0,3.5474119186401367,confidò
2671137.0,6.242181777954102,segreto
2730672.0,6.888742923736572,subito
2781828.0,5.103885173797607,videro
2819754.0,8.179132461547852,palla
2833425.0,1.8981709480285645,nera
2855916.0,3.342956781387329,rotolava
2894724.0,8.945113182067871,pace
2925153.0,4.994339942932129,petto
2987334.0,5.670736312866211,segreto
3010707.0,6.120155334472656,non
3027465.0,6.014601230621338,più
3036726.0,5.293472766876221,tale
3119634.0,5.926837921142578,bambino
3140361.0,6.938233375549316,crebbe
3184461.0,6.687551021575928,diventò
3211362.0,4.216651439666748,giovanotto
3262959.0,5.8113789558410645,poi
3280158.0,7.14769172668457,uomo
3367035.0,6.62401008605957,leggere
3402315.0,4.675097942352295,pensieri
3445974.0,3.601233720779419,indovinare
3497130.0,4.859906196594238,risposte
3551373.0,7.774883270263672,faceva
3575628.0,6.561983108520508,domanda
3624138.0,6.424534797668457,prima
3649716.0,4.129281044006348,aprisse
3671325.0,4.177096843719482,bocca
3766140.0,8.475701332092285,chiamava
3785103.0,7.303867340087891,Giacomo
3839787.0,4.2305827140808105,gente
3858309.0,6.820234775543213,chiamava
3890502.0,5.497905254364014,Giacomo
3919608.0,1.132512092590332,cristallo
3980025.0,6.468159198760986,voleva
3995901.0,7.548547267913818,bene
