token_id;sentence_ids;tokens_no_punct;lemma_no_punct;PoS;depparse;head;constituency;AoA(m+sd);Zipf_freq;type_of_words
15;1;giallo;giallo;ADJ;amod;cappello;(ROOT (f (ibar (PRON C') (VERB erano)) (compc (sn (NUM tre) (NOUN affamati)) (dirsp (PUNCT :) (coord (sn (DET uno) (sa (ADJ col)) (NOUN cappello) (sa (ADJ rosso))) (PUNCT ,) (sn (DET uno) (sa (ADJ col)) (NOUN cappello) (sa (ADJ giallo))) (CCONJ e) (sn (DET uno) (ADJ col) (NOUN cappello) (sa (ADJ azzurro)))))) (PUNCT .)));3.24 ± 1.56;4,088825104;content
16;1;e;e;CCONJ;cc;cappello;(ROOT (f (ibar (PRON C') (VERB erano)) (compc (sn (NUM tre) (NOUN affamati)) (dirsp (PUNCT :) (coord (sn (DET uno) (sa (ADJ col)) (NOUN cappello) (sa (ADJ rosso))) (PUNCT ,) (sn (DET uno) (sa (ADJ col)) (NOUN cappello) (sa (ADJ giallo))) (CCONJ e) (sn (DET uno) (ADJ col) (NOUN cappello) (sa (ADJ azzurro)))))) (PUNCT .)));;2,741151583;function
17;1;uno;uno;DET;det;cappello;(ROOT (f (ibar (PRON C') (VERB erano)) (compc (sn (NUM tre) (NOUN affamati)) (dirsp (PUNCT :) (coord (sn (DET uno) (sa (ADJ col)) (NOUN cappello) (sa (ADJ rosso))) (PUNCT ,) (sn (DET uno) (sa (ADJ col)) (NOUN cappello) (sa (ADJ giallo))) (CCONJ e) (sn (DET uno) (ADJ col) (NOUN cappello) (sa (ADJ azzurro)))))) (PUNCT .)));;6,015055575;function
18;1;col;col;ADJ;amod;cappello;(ROOT (f (ibar (PRON C') (VERB erano)) (compc (sn (NUM tre) (NOUN affamati)) (dirsp (PUNCT :) (coord (sn (DET uno) (sa (ADJ col)) (NOUN cappello) (sa (ADJ rosso))) (PUNCT ,) (sn (DET uno) (sa (ADJ col)) (NOUN cappello) (sa (ADJ giallo))) (CCONJ e) (sn (DET uno) (ADJ col) (NOUN cappello) (sa (ADJ azzurro)))))) (PUNCT .)));;5,300586131;content
19;1;cappello;cappello;NOUN;conj;cappello;(ROOT (f (ibar (PRON C') (VERB erano)) (compc (sn (NUM tre) (NOUN affamati)) (dirsp (PUNCT :) (coord (sn (DET uno) (sa (ADJ col)) (NOUN cappello) (sa (ADJ rosso))) (PUNCT ,) (sn (DET uno) (sa (ADJ col)) (NOUN cappello) (sa (ADJ giallo))) (CCONJ e) (sn (DET uno) (ADJ col) (NOUN cappello) (sa (ADJ azzurro)))))) (PUNCT .)));4.04 ± 1.21;4,50214714;content
20;1;azzurro;azzurro;ADJ;amod;cappello;(ROOT (f (ibar (PRON C') (VERB erano)) (compc (sn (NUM tre) (NOUN affamati)) (dirsp (PUNCT :) (coord (sn (DET uno) (sa (ADJ col)) (NOUN cappello) (sa (ADJ rosso))) (PUNCT ,) (sn (DET uno) (sa (ADJ col)) (NOUN cappello) (sa (ADJ giallo))) (CCONJ e) (sn (DET uno) (ADJ col) (NOUN cappello) (sa (ADJ azzurro)))))) (PUNCT .)));;3,784762891;content
21;2;videro;vedere;VERB;root;ROOT;(ROOT (f (ibar (VERB Videro)) (compt (sn (DET una) (sa (ADJ bella)) (NOUN mela) (sa (ADJ matura)) (f2 (PRON che) (f (ibar (VERB pendeva)) (compin (spda (ADP da) (sn (DET il) (NOUN ramo) (spd (ADP di) (sn (DET un) (NOUN melo) (PUNCT .))))))))))));4.60 ± 1.50;3,188746311;content
22;2;una;uno;DET;det;mela;(ROOT (f (ibar (VERB Videro)) (compt (sn (DET una) (sa (ADJ bella)) (NOUN mela) (sa (ADJ matura)) (f2 (PRON che) (f (ibar (VERB pendeva)) (compin (spda (ADP da) (sn (DET il) (NOUN ramo) (spd (ADP di) (sn (DET un) (NOUN melo) (PUNCT .))))))))))));;6,801817508;function
23;2;bella;bello;ADJ;amod;mela;(ROOT (f (ibar (VERB Videro)) (compt (sn (DET una) (sa (ADJ bella)) (NOUN mela) (sa (ADJ matura)) (f2 (PRON che) (f (ibar (VERB pendeva)) (compin (spda (ADP da) (sn (DET il) (NOUN ramo) (spd (ADP di) (sn (DET un) (NOUN melo) (PUNCT .))))))))))));3.80 ± 2.35;5,484893151;content
24;2;mela;mela;NOUN;obj;Videro;(ROOT (f (ibar (VERB Videro)) (compt (sn (DET una) (sa (ADJ bella)) (NOUN mela) (sa (ADJ matura)) (f2 (PRON che) (f (ibar (VERB pendeva)) (compin (spda (ADP da) (sn (DET il) (NOUN ramo) (spd (ADP di) (sn (DET un) (NOUN melo) (PUNCT .))))))))))));3.84 ± 1.18;3,971600504;content
25;2;matura;maturo;ADJ;amod;mela;(ROOT (f (ibar (VERB Videro)) (compt (sn (DET una) (sa (ADJ bella)) (NOUN mela) (sa (ADJ matura)) (f2 (PRON che) (f (ibar (VERB pendeva)) (compin (spda (ADP da) (sn (DET il) (NOUN ramo) (spd (ADP di) (sn (DET un) (NOUN melo) (PUNCT .))))))))))));;3,522350527;content
26;2;che;che;PRON;nsubj;pendeva;(ROOT (f (ibar (VERB Videro)) (compt (sn (DET una) (sa (ADJ bella)) (NOUN mela) (sa (ADJ matura)) (f2 (PRON che) (f (ibar (VERB pendeva)) (compin (spda (ADP da) (sn (DET il) (NOUN ramo) (spd (ADP di) (sn (DET un) (NOUN melo) (PUNCT .))))))))))));;7,250456545;function
27;2;pendeva;pendere;VERB;acl:relcl;mela;(ROOT (f (ibar (VERB Videro)) (compt (sn (DET una) (sa (ADJ bella)) (NOUN mela) (sa (ADJ matura)) (f2 (PRON che) (f (ibar (VERB pendeva)) (compin (spda (ADP da) (sn (DET il) (NOUN ramo) (spd (ADP di) (sn (DET un) (NOUN melo) (PUNCT .))))))))))));;2,513142525;content
28;2;dal;da;ADP;case;ramo;(ROOT (f (ibar (VERB Videro)) (compt (sn (DET una) (sa (ADJ bella)) (NOUN mela) (sa (ADJ matura)) (f2 (PRON che) (f (ibar (VERB pendeva)) (compin (spda (ADP da) (sn (DET il) (NOUN ramo) (spd (ADP di) (sn (DET un) (NOUN melo) (PUNCT .))))))))))));;5,733978809;function
29;2;ramo;ramo;NOUN;obl;pendeva;(ROOT (f (ibar (VERB Videro)) (compt (sn (DET una) (sa (ADJ bella)) (NOUN mela) (sa (ADJ matura)) (f2 (PRON che) (f (ibar (VERB pendeva)) (compin (spda (ADP da) (sn (DET il) (NOUN ramo) (spd (ADP di) (sn (DET un) (NOUN melo) (PUNCT .))))))))))));;3,70146824;content
30;2;di;di;ADP;case;melo;(ROOT (f (ibar (VERB Videro)) (compt (sn (DET una) (sa (ADJ bella)) (NOUN mela) (sa (ADJ matura)) (f2 (PRON che) (f (ibar (VERB pendeva)) (compin (spda (ADP da) (sn (DET il) (NOUN ramo) (spd (ADP di) (sn (DET un) (NOUN melo) (PUNCT .))))))))))));;7,232814475;function
31;2;un;uno;DET;det;melo;(ROOT (f (ibar (VERB Videro)) (compt (sn (DET una) (sa (ADJ bella)) (NOUN mela) (sa (ADJ matura)) (f2 (PRON che) (f (ibar (VERB pendeva)) (compin (spda (ADP da) (sn (DET il) (NOUN ramo) (spd (ADP di) (sn (DET un) (NOUN melo) (PUNCT .))))))))))));;7,065833912;function
32;2;melo;melo;NOUN;nmod;ramo;(ROOT (f (ibar (VERB Videro)) (compt (sn (DET una) (sa (ADJ bella)) (NOUN mela) (sa (ADJ matura)) (f2 (PRON che) (f (ibar (VERB pendeva)) (compin (spda (ADP da) (sn (DET il) (NOUN ramo) (spd (ADP di) (sn (DET un) (NOUN melo) (PUNCT .))))))))))));;2,696073208;content
33;3;che;che;DET;det;mela;(ROOT (fc (cp (PUNCT -) (fint (sn (DET Che) (sa (ADJ bella)) (NOUN mela)) (PUNCT !)) (PUNCT –)) (f (ibar (VERB disse)) (compt (sn (NOUN cappello) (sn (PROPN Rosso))))) (PUNCT .)));;7,250456545;function
34;3;bella;bello;ADJ;amod;mela;(ROOT (fc (cp (PUNCT -) (fint (sn (DET Che) (sa (ADJ bella)) (NOUN mela)) (PUNCT !)) (PUNCT –)) (f (ibar (VERB disse)) (compt (sn (NOUN cappello) (sn (PROPN Rosso))))) (PUNCT .)));3.80 ± 2.35;5,484893151;content
35;3;mela;mela;NOUN;root;ROOT;(ROOT (fc (cp (PUNCT -) (fint (sn (DET Che) (sa (ADJ bella)) (NOUN mela)) (PUNCT !)) (PUNCT –)) (f (ibar (VERB disse)) (compt (sn (NOUN cappello) (sn (PROPN Rosso))))) (PUNCT .)));3.84 ± 1.18;3,971600504;content
36;3;disse;dire;VERB;parataxis;mela;(ROOT (fc (cp (PUNCT -) (fint (sn (DET Che) (sa (ADJ bella)) (NOUN mela)) (PUNCT !)) (PUNCT –)) (f (ibar (VERB disse)) (compt (sn (NOUN cappello) (sn (PROPN Rosso))))) (PUNCT .)));4.08 ± 1.73;4,869305017;content
37;3;cappello;cappello;NOUN;nsubj;disse;(ROOT (fc (cp (PUNCT -) (fint (sn (DET Che) (sa (ADJ bella)) (NOUN mela)) (PUNCT !)) (PUNCT –)) (f (ibar (VERB disse)) (compt (sn (NOUN cappello) (sn (PROPN Rosso))))) (PUNCT .)));4.04 ± 1.21;4,50214714;content
38;3;rosso;Rosso;PROPN;nmod;cappello;(ROOT (fc (cp (PUNCT -) (fint (sn (DET Che) (sa (ADJ bella)) (NOUN mela)) (PUNCT !)) (PUNCT –)) (f (ibar (VERB disse)) (compt (sn (NOUN cappello) (sn (PROPN Rosso))))) (PUNCT .)));;4,705072364;content
39;4;dividiamola;dividiamolare;VERB;root;ROOT;(ROOT (fc (PUNCT -) (fc (f (ibar (VERB Dividiamola)) (compin (sp (ADP in) (sn (NUM tre) (NOUN parti) (sa (ADJ uguali)))))) (CCONJ e) (f (ibar (VERB mangiamo) (PRON ce) (PRON la) (PUNCT !))))));;1,588863239;content
40;4;in;in;ADP;case;parti;(ROOT (fc (PUNCT -) (fc (f (ibar (VERB Dividiamola)) (compin (sp (ADP in) (sn (NUM tre) (NOUN parti) (sa (ADJ uguali)))))) (CCONJ e) (f (ibar (VERB mangiamo) (PRON ce) (PRON la) (PUNCT !))))));;6,797274494;function
41;4;tre;tre;NUM;nummod;parti;(ROOT (fc (PUNCT -) (fc (f (ibar (VERB Dividiamola)) (compin (sp (ADP in) (sn (NUM tre) (NOUN parti) (sa (ADJ uguali)))))) (CCONJ e) (f (ibar (VERB mangiamo) (PRON ce) (PRON la) (PUNCT !))))));;5,607871462;NaN
42;4;parti;parte;NOUN;obl;Dividiamola;(ROOT (fc (PUNCT -) (fc (f (ibar (VERB Dividiamola)) (compin (sp (ADP in) (sn (NUM tre) (NOUN parti) (sa (ADJ uguali)))))) (CCONJ e) (f (ibar (VERB mangiamo) (PRON ce) (PRON la) (PUNCT !))))));7.52 ± 3.39;4,844232243;content
43;4;uguali;uguale;ADJ;amod;parti;(ROOT (fc (PUNCT -) (fc (f (ibar (VERB Dividiamola)) (compin (sp (ADP in) (sn (NUM tre) (NOUN parti) (sa (ADJ uguali)))))) (CCONJ e) (f (ibar (VERB mangiamo) (PRON ce) (PRON la) (PUNCT !))))));;4,228349728;content
44;4;e;e;CCONJ;cc;mangiamo;(ROOT (fc (PUNCT -) (fc (f (ibar (VERB Dividiamola)) (compin (sp (ADP in) (sn (NUM tre) (NOUN parti) (sa (ADJ uguali)))))) (CCONJ e) (f (ibar (VERB mangiamo) (PRON ce) (PRON la) (PUNCT !))))));;2,741151583;function
45;4;mangiamocela;mangiare;VERB;conj;Dividiamola;(ROOT (fc (PUNCT -) (fc (f (ibar (VERB Dividiamola)) (compin (sp (ADP in) (sn (NUM tre) (NOUN parti) (sa (ADJ uguali)))))) (CCONJ e) (f (ibar (VERB mangiamo) (PRON ce) (PRON la) (PUNCT !))))));3.24 ± 1.74;;content
46;5;disse;dire;VERB;root;ROOT;(ROOT (cp (PUNCT –) (f (ibar (VERB disse)) (compt (sn (PROPN Cappello) (sa (PROPN Giallo))))) (PUNCT .)));4.08 ± 1.73;4,869305017;content
47;5;cappello;Cappello;PROPN;nsubj;disse;(ROOT (cp (PUNCT –) (f (ibar (VERB disse)) (compt (sn (PROPN Cappello) (sa (PROPN Giallo))))) (PUNCT .)));;4,50214714;content
48;5;giallo;Giallo;PROPN;flat:name;Cappello;(ROOT (cp (PUNCT –) (f (ibar (VERB disse)) (compt (sn (PROPN Cappello) (sa (PROPN Giallo))))) (PUNCT .)));;4,088825104;content
49;6;giusto;giusto;ADJ;root;ROOT;(ROOT (cp (fp (PUNCT -) (sa (ADJ Giusto)) (PUNCT -)) (f (ibar (VERB disse)) (compt (sn (PROPN Cappello) (PROPN Azzurro)))) (PUNCT .)));;5,657078795;content
50;6;disse;dire;VERB;parataxis;Giusto;(ROOT (cp (fp (PUNCT -) (sa (ADJ Giusto)) (PUNCT -)) (f (ibar (VERB disse)) (compt (sn (PROPN Cappello) (PROPN Azzurro)))) (PUNCT .)));4.08 ± 1.73;4,869305017;content
51;6;cappello;Cappello;PROPN;nsubj;disse;(ROOT (cp (fp (PUNCT -) (sa (ADJ Giusto)) (PUNCT -)) (f (ibar (VERB disse)) (compt (sn (PROPN Cappello) (PROPN Azzurro)))) (PUNCT .)));;4,50214714;content
52;6;azzurro;Azzurro;PROPN;flat:name;Cappello;(ROOT (cp (fp (PUNCT -) (sa (ADJ Giusto)) (PUNCT -)) (f (ibar (VERB disse)) (compt (sn (PROPN Cappello) (PROPN Azzurro)))) (PUNCT .)));;3,784762891;content
53;7;ma;ma;CCONJ;cc;faremo;(ROOT (cp_int (dirsp (PUNCT -) (fc (CCONJ Ma) (fint (ADV come) (f (ir_infl (VERB faremo)))))) (PUNCT ?)));;6,662005813;function
54;7;come;come;ADV;advmod;faremo;(ROOT (cp_int (dirsp (PUNCT -) (fc (CCONJ Ma) (fint (ADV come) (f (ir_infl (VERB faremo)))))) (PUNCT ?)));;6,562704781;function
55;7;faremo;fare;VERB;root;ROOT;(ROOT (cp_int (dirsp (PUNCT -) (fc (CCONJ Ma) (fint (ADV come) (f (ir_infl (VERB faremo)))))) (PUNCT ?)));4.40 ± 2.22;5,066013445;content
56;8;disse;dire;VERB;root;ROOT;(ROOT (cp (fp (PUNCT –) (f (ibar (VERB disse)) (compt (sn (PROPN Cappello) (PROPN Giallo)))) (PUNCT ,)) (sv5 (VERB sedendo) (compin (sp (ADP sotto) (sn (DET il) (NOUN ramo))))) (PUNCT .)));4.08 ± 1.73;4,869305017;content
57;8;cappello;Cappello;PROPN;nsubj;disse;(ROOT (cp (fp (PUNCT –) (f (ibar (VERB disse)) (compt (sn (PROPN Cappello) (PROPN Giallo)))) (PUNCT ,)) (sv5 (VERB sedendo) (compin (sp (ADP sotto) (sn (DET il) (NOUN ramo))))) (PUNCT .)));;4,50214714;content
58;8;giallo;Giallo;PROPN;flat:name;Cappello;(ROOT (cp (fp (PUNCT –) (f (ibar (VERB disse)) (compt (sn (PROPN Cappello) (PROPN Giallo)))) (PUNCT ,)) (sv5 (VERB sedendo) (compin (sp (ADP sotto) (sn (DET il) (NOUN ramo))))) (PUNCT .)));;4,088825104;content
59;8;sedendo;sedere;VERB;advcl;disse;(ROOT (cp (fp (PUNCT –) (f (ibar (VERB disse)) (compt (sn (PROPN Cappello) (PROPN Giallo)))) (PUNCT ,)) (sv5 (VERB sedendo) (compin (sp (ADP sotto) (sn (DET il) (NOUN ramo))))) (PUNCT .)));;2,446195735;content
60;8;sotto;sotto;ADP;case;ramo;(ROOT (cp (fp (PUNCT –) (f (ibar (VERB disse)) (compt (sn (PROPN Cappello) (PROPN Giallo)))) (PUNCT ,)) (sv5 (VERB sedendo) (compin (sp (ADP sotto) (sn (DET il) (NOUN ramo))))) (PUNCT .)));;5,502104716;function
61;8;il;il;DET;det;ramo;(ROOT (cp (fp (PUNCT –) (f (ibar (VERB disse)) (compt (sn (PROPN Cappello) (PROPN Giallo)))) (PUNCT ,)) (sv5 (VERB sedendo) (compin (sp (ADP sotto) (sn (DET il) (NOUN ramo))))) (PUNCT .)));;7,039560886;function
62;8;ramo;ramo;NOUN;obl;sedendo;(ROOT (cp (fp (PUNCT –) (f (ibar (VERB disse)) (compt (sn (PROPN Cappello) (PROPN Giallo)))) (PUNCT ,)) (sv5 (VERB sedendo) (compin (sp (ADP sotto) (sn (DET il) (NOUN ramo))))) (PUNCT .)));;3,70146824;content
63;9;coltelli;coltello;NOUN;nsubj;abbiamo;(ROOT (cp (PUNCT -) (f (sn (NOUN Coltelli)) (ibar (ADV non) (PRON ne) (VERB abbiamo))) (PUNCT !)));5.20 ± 1.53;3,795689115;content
64;9;non;non;ADV;advmod;abbiamo;(ROOT (cp (PUNCT -) (f (sn (NOUN Coltelli)) (ibar (ADV non) (PRON ne) (VERB abbiamo))) (PUNCT !)));;7,259198169;function
65;9;ne;ne;PRON;iobj;abbiamo;(ROOT (cp (PUNCT -) (f (sn (NOUN Coltelli)) (ibar (ADV non) (PRON ne) (VERB abbiamo))) (PUNCT !)));;6,201935117;function
66;9;abbiamo;avere;VERB;root;ROOT;(ROOT (cp (PUNCT -) (f (sn (NOUN Coltelli)) (ibar (ADV non) (PRON ne) (VERB abbiamo))) (PUNCT !)));;6,107911164;content
67;10;già;già;ADV;advmod;sedendo;(ROOT (cp (fp (PUNCT -) (savv (ADV Già)) (PUNCT ,)) (fp (PUNCT -) (f (ibar (VERB disse)) (compt (sn (PROPN Cappello) (PROPN Rosso)))) (PUNCT ,)) (sv5 (VERB sedendo) (compin (PRON si) (sp (ADV accanto) (ADP a) (sn (PRON lui))))) (PUNCT .)));;6,015979163;function
68;10;disse;dire;VERB;root;ROOT;(ROOT (cp (fp (PUNCT -) (savv (ADV Già)) (PUNCT ,)) (fp (PUNCT -) (f (ibar (VERB disse)) (compt (sn (PROPN Cappello) (PROPN Rosso)))) (PUNCT ,)) (sv5 (VERB sedendo) (compin (PRON si) (sp (ADV accanto) (ADP a) (sn (PRON lui))))) (PUNCT .)));4.08 ± 1.73;4,869305017;content
69;10;cappello;Cappello;PROPN;nsubj;disse;(ROOT (cp (fp (PUNCT -) (savv (ADV Già)) (PUNCT ,)) (fp (PUNCT -) (f (ibar (VERB disse)) (compt (sn (PROPN Cappello) (PROPN Rosso)))) (PUNCT ,)) (sv5 (VERB sedendo) (compin (PRON si) (sp (ADV accanto) (ADP a) (sn (PRON lui))))) (PUNCT .)));;4,50214714;content
70;10;rosso;Rosso;PROPN;flat:name;Cappello;(ROOT (cp (fp (PUNCT -) (savv (ADV Già)) (PUNCT ,)) (fp (PUNCT -) (f (ibar (VERB disse)) (compt (sn (PROPN Cappello) (PROPN Rosso)))) (PUNCT ,)) (sv5 (VERB sedendo) (compin (PRON si) (sp (ADV accanto) (ADP a) (sn (PRON lui))))) (PUNCT .)));;4,705072364;content
71;10;sedendosi;sedere;VERB;advcl;disse;(ROOT (cp (fp (PUNCT -) (savv (ADV Già)) (PUNCT ,)) (fp (PUNCT -) (f (ibar (VERB disse)) (compt (sn (PROPN Cappello) (PROPN Rosso)))) (PUNCT ,)) (sv5 (VERB sedendo) (compin (PRON si) (sp (ADV accanto) (ADP a) (sn (PRON lui))))) (PUNCT .)));;1,792983221;content
72;10;accanto;accanto;ADV;case;lui;(ROOT (cp (fp (PUNCT -) (savv (ADV Già)) (PUNCT ,)) (fp (PUNCT -) (f (ibar (VERB disse)) (compt (sn (PROPN Cappello) (PROPN Rosso)))) (PUNCT ,)) (sv5 (VERB sedendo) (compin (PRON si) (sp (ADV accanto) (ADP a) (sn (PRON lui))))) (PUNCT .)));;4,596184192;function
73;10;a;a;ADP;fixed;accanto;(ROOT (cp (fp (PUNCT -) (savv (ADV Già)) (PUNCT ,)) (fp (PUNCT -) (f (ibar (VERB disse)) (compt (sn (PROPN Cappello) (PROPN Rosso)))) (PUNCT ,)) (sv5 (VERB sedendo) (compin (PRON si) (sp (ADV accanto) (ADP a) (sn (PRON lui))))) (PUNCT .)));;7,004335738;function
74;10;lui;lui;PRON;obl;sedendo;(ROOT (cp (fp (PUNCT -) (savv (ADV Già)) (PUNCT ,)) (fp (PUNCT -) (f (ibar (VERB disse)) (compt (sn (PROPN Cappello) (PROPN Rosso)))) (PUNCT ,)) (sv5 (VERB sedendo) (compin (PRON si) (sp (ADV accanto) (ADP a) (sn (PRON lui))))) (PUNCT .)));;6,077050011;function
75;11;e;e;CCONJ;cc;possiamo;(ROOT (fc (PUNCT –) (CCONJ E) (f (sn (sv2 (VERB spezzar) (compt (PRON la) (sp (ADP con) (sn (DET le) (NOUN mani)))))) (ibar (ADV non) (VERB possiamo))) (PUNCT ,) (fs (SCONJ perché) (f (sn (DET le) (NOUN parti)) (ir_infl (VERB verrebbero)) (compin (spd (ADP di) (sn (NOUN grandezza) (sa (ADJ diversa))))))) (PUNCT ,) (fc (CCONJ e) (cp (savv (ADV allora)) (f (sq (PRON uno)) (ir_infl (VERB mangerebbe)) (compt (sq (ADV più) (sc (ADP di) (DET gli)) (PRON altri)))))) (PUNCT .)));;2,741151583;function
76;11;spezzarla;spezzare;VERB;csubj;possiamo;(ROOT (fc (PUNCT –) (CCONJ E) (f (sn (sv2 (VERB spezzar) (compt (PRON la) (sp (ADP con) (sn (DET le) (NOUN mani)))))) (ibar (ADV non) (VERB possiamo))) (PUNCT ,) (fs (SCONJ perché) (f (sn (DET le) (NOUN parti)) (ir_infl (VERB verrebbero)) (compin (spd (ADP di) (sn (NOUN grandezza) (sa (ADJ diversa))))))) (PUNCT ,) (fc (CCONJ e) (cp (savv (ADV allora)) (f (sq (PRON uno)) (ir_infl (VERB mangerebbe)) (compt (sq (ADV più) (sc (ADP di) (DET gli)) (PRON altri)))))) (PUNCT .)));;2,352291232;content
