BEGIN,Zipf_freq,type_of_words,word
89082.0,6.640107629,function,l
92169.0,2.612783857,content,apollonia
123921.0,6.267030034,function,della
134505.0,3.676644657,content,marmellata
209475.0,7.004335738,function,a
224910.0,1.491953226,content,sant
239022.0,1.734991274,content,antonio
275184.0,5.857922973,function,sul
287973.0,4.367593163,content,lago
297234.0,4.772759154,content,maggiore
334278.0,4.138111796,content,viveva
354564.0,6.801817508,function,una
365148.0,2.552651066,content,donnina
390726.0,5.656885745,content,tanto
408366.0,4.940156957,content,brava
421596.0,7.004335738,function,a
437472.0,6.231286207,content,fare
452025.0,7.055331658,function,la
457317.0,3.676644657,content,marmellata
491715.0,6.287788074,content,così
523026.0,4.940156957,content,brava
547281.0,7.250456545,function,che
572418.0,6.584780852,function,i
577710.0,5.498344383,function,suoi
588294.0,3.195244604,content,servigi
628425.0,5.476165392,function,erano
647829.0,3.132931283,content,richiesti
676053.0,6.797274494,function,in
680022.0,2.380211242,content,valcuvia
710892.0,6.797274494,function,in
732501.0,2.278753600,content,valtravaglia
768663.0,6.797274494,function,in
786744.0,2.787520326,content,val
793359.0,1.000000000,content,dumentina
826434.0,2.741151583,function,e
827757.0,6.797274494,function,in
848925.0,2.787520326,content,val
859950.0,3.564754375,content,poverina
919485.0,7.055331658,function,la
946827.0,5.595192339,content,gente
972846.0,2.858376183,function,quand
986958.0,6.283626334,function,era
994896.0,7.055331658,function,la
1001070.0,4.593442533,content,stagione
1042083.0,3.503735056,content,arrivava
1065456.0,6.577812618,function,da
1071189.0,5.553895518,function,tutte
1085742.0,6.624997683,function,le
1090593.0,3.083017833,content,valli
1111761.0,6.553884221,function,si
1138662.0,3.222331694,content,sedeva
1155420.0,5.857922973,function,sul
1163799.0,1.491953226,content,muricciolo
,7.004335738,function,a
1202607.0,5.011387421,content,guardare
1222011.0,7.039560886,function,il
1227744.0,3.59746341,content,panorama
1250676.0,6.41186379,function,del
1256409.0,4.367593163,content,lago
1293453.0,1.491953226,content,coglieva
1318590.0,5.728024202,function,qualche
1333143.0,2.844135744,content,lampone
1355193.0,5.723658505,function,dai
1363131.0,3.474224459,content,cespugli
1408554.0,5.853751865,content,poi
1417374.0,4.429220298,content,chiamava
1438542.0,7.055331658,function,la
1443393.0,2.552651066,content,donnina
1464120.0,6.267030034,function,della
1473822.0,3.676644657,content,marmellata
1540413.0,2.612783857,content,apollonia
1620675.0,7.250456545,function,che
1628613.0,6.166704172,function,c
1635669.0,7.249521761,content,è
1685061.0,6.337855516,function,me
1689030.0,7.055331658,function,la
1694322.0,3.70146824,content,fareste
1716813.0,6.801817508,function,una
1722105.0,3.676644657,content,marmellata
1749006.0,7.232814475,function,di
1752534.0,3.456919601,content,mirtilli
1805454.0,4.285219627,function,eccomi
1829709.0,6.769601972,function,mi
1868076.0,2.03602127,content,aiutereste
1902474.0,7.004335738,function,a
1907325.0,6.231286207,content,fare
1915263.0,6.801817508,function,una
1921878.0,5.481803335,content,buona
1934667.0,3.676644657,content,marmellata
1961568.0,7.232814475,function,di
1967742.0,3.115202516,content,prugne
2006550.0,5.515761062,content,subito
2062116.0,6.640107629,function,l
2068290.0,2.612783857,content,apollonia
2106216.0,5.939281839,function,quella
2118123.0,2.552651066,content,donnina
2145024.0,5.632280537,content,aveva
2172366.0,5.884320377,content,proprio
2192211.0,6.624997683,function,le
2196621.0,5.2980314,content,mani
2208969.0,5.87641417,function,d
2211174.0,4.770592524,content,oro
2236752.0,2.741151583,function,e
2246013.0,4.910958432,content,faceva
2258802.0,6.624997683,function,le
2263653.0,4.847739868,content,migliori
2287026.0,2.446195735,content,marmellate
2318778.0,6.41186379,function,del
2324952.0,1.00000000,content,varesotto
2355822.0,2.741151583,function,e
2358909.0,6.41186379,function,del
