BEGIN,semantic_dissimilarity,type_of_words,word
89082.0,0.2193473577499389,function,L'
92169.0,0.5493150949478149,content,Apollonia
123921.0,0.4400185346603393,function,della
134505.0,0.4529686868190765,content,marmellata
223146.0,0.4097380638122558,function,A
224910.0,0.4159742295742035,content,Sant'
239022.0,0.4196195006370544,content,Antonio
275184.0,0.3926635980606079,function,sul
287973.0,0.4247780442237854,content,Lago
297234.0,0.3843216598033905,content,Maggiore
334278.0,0.3973442316055298,content,viveva
354564.0,0.3021349906921386,function,una
365148.0,0.3854828178882599,content,donnina
390726.0,0.4447371959686279,content,tanto
408366.0,0.4520009160041809,content,brava
423360.0,0.433558702468872,function,a
433062.0,0.3921258449554443,content,fare
452025.0,0.3190950155258178,function,la
457317.0,0.3649518489837646,content,marmellata
505112.0,0.4514839649200439,content,così
523026.0,0.3523241877555847,content,brava
567694.0,0.4011943340301513,function,che
572418.0,0.4014031887054443,function,i
577710.0,0.3687240481376648,function,suoi
588294.0,0.3906710743904114,content,servigi
632835.0,0.3386147618293762,function,erano
647829.0,0.379328966140747,content,richiesti
676053.0,0.3584324717521667,function,in
680022.0,0.4919956922531128,content,Valcuvia
725445.0,0.3415953516960144,function,in
732501.0,0.4818197190761566,content,Valtravaglia
779247.0,0.2772401571273803,function,in
786744.0,0.3510064482688904,content,Val
793359.0,0.4782373011112213,content,Dumentina
837900.0,0.3083240985870361,function,e
841476.0,0.2352815270423889,function,in
848925.0,0.2781187295913696,content,Val
859950.0,0.3986653685569763,content,Poverina
938448.0,0.4676251411437988,function,La
946827.0,0.4474205374717712,content,gente
972846.0,0.4864079654216766,function,quand'
986958.0,0.4510901570320129,function,era
994896.0,0.4038103818893432,function,la
1001070.0,0.3668588101863861,content,stagione
1045611.0,0.3334842920303345,content,arrivava
1065456.0,0.4230698943138122,function,da
1071189.0,0.3640415072441101,function,tutte
1085742.0,0.2880405783653259,function,le
1090593.0,0.3314602971076965,content,valli
1130931.0,0.2820823788642883,function,si
1138662.0,0.3429433107376098,content,sedeva
1155420.0,0.3810308575630188,function,sul
1163799.0,0.4996789395809173,content,muricciolo
,0.3966225981712341,function,a
1202607.0,0.3921504616737366,content,guardare
1222011.0,0.2874148488044739,function,il
1227744.0,0.3635346889495849,content,panorama
1250676.0,0.3080551624298095,function,del
1256409.0,0.3428541123867035,content,lago
1293453.0,0.336292564868927,content,coglieva
1318590.0,0.3630019426345825,function,qualche
1333143.0,0.3791028261184692,content,lampone
1355193.0,0.3482643961906433,function,dai
1363131.0,0.3712705671787262,content,cespugli
1408554.0,0.4346246719360351,content,poi
1417374.0,0.4252118468284607,content,chiamava
1438542.0,0.3423096537590027,function,la
1443393.0,0.4715499579906463,content,donnina
1464120.0,0.4025505185127258,function,della
1473822.0,0.4145808815956116,content,marmellata
1567755.0,0.4413979649543762,content,Apollonia
1620675.0,0.4615455865859985,function,Che
1628613.0,0.4134117662906647,function,c'
1635669.0,0.3955872654914856,content,è
1685061.0,0.4174439907073974,function,Me
1689030.0,0.3825646042823791,function,la
1694322.0,0.4303618371486664,content,fareste
1716813.0,0.3094528913497925,function,una
1722105.0,0.3633438944816589,content,marmellata
1749006.0,0.4325178861618042,function,di
1752534.0,0.4095951318740845,content,mirtilli
1807659.0,0.407545804977417,function,Eccomi
1868076.0,0.3388999104499817,function,Mi
1871163.0,0.4493981897830963,content,aiutereste
1902474.0,0.3562626838684082,function,a
1905120.0,0.3267025947570801,content,fare
1915263.0,0.2487227320671081,function,una
1921878.0,0.3361203670501709,content,buona
1934667.0,0.3348435163497925,content,marmellata
1961568.0,0.3445282578468323,function,di
1967742.0,0.3648728430271148,content,prugne
2006550.0,0.4193492829799652,content,Subito
2068290.0,0.3691900074481964,function,L'
2070936.0,0.4459070563316345,content,Apollonia
2106216.0,0.4437260627746582,function,quella
2118123.0,0.3944575786590576,content,donnina
2160900.0,0.387328565120697,content,aveva
2172366.0,0.4785374402999878,content,proprio
2192211.0,0.4288510680198669,function,le
2196621.0,0.4410699605941772,content,mani
2208969.0,0.3782495856285095,function,d'
2211174.0,0.4022811949253082,content,oro
2236752.0,0.3807153105735779,function,e
2241395.0,0.4050462245941162,content,faceva
2258802.0,0.3572527170181274,function,le
2263653.0,0.4112273454666137,content,migliori
2287026.0,0.4300234615802765,content,marmellate
2318778.0,0.4004920125007629,function,del
2324952.0,0.5943401455879211,content,Varesotto
2355822.0,0.3673096895217895,function,e
2358909.0,0.315119206905365,function,del
2365524.0,0.4767480492591858,content,Canton
2385810.0,0.3829838931560516,content,Ticino
2459898.0,0.4770836234092712,function,Una
2470482.0,0.5056939125061035,content,volta
1500994.0,0.4718970656394958,content,capitò
2515905.0,0.4588292241096496,function,da
2521197.0,0.4089617729187011,function,lei
2530017.0,0.340860903263092,function,una
2538396.0,0.4182926416397095,content,donnetta
2561328.0,0.3301489949226379,function,di
2564613.0,0.4535098075866699,content,Arcumeggia
2615130.0,0.4204567074775696,content,così
2633211.0,0.3998624682426452,content,povera
2653938.0,0.3870593309402466,function,che
2660112.0,0.4279937148094177,function,per
2668050.0,0.3975395560264587,content,fare
2679075.0,0.3536642789840698,function,la
2684367.0,0.4035986661911011,content,marmellata
2727144.0,0.327096164226532,content,non
2734076.0,0.3481684923171997,content,aveva
2748753.0,0.4138911962509155,content,neanche
2770362.0,0.327233612537384,function,un
2776977.0,0.3797569274902344,content,cartoccio
2804760.0,0.2939960956573486,function,di
2808729.0,0.4204935431480407,content,ghiande
2826810.0,0.3437356948852539,function,di
2832543.0,0.3651942014694214,content,pesca
2884140.0,0.3359524607658386,function,e
2888109.0,0.3706343173980713,content,allora
2911482.0,0.4818158149719238,content,strada
2928681.0,0.3476293087005615,content,facendo
2971854.0,0.3539469838142395,function,si
2978073.0,0.396294891834259,function,era
2988216.0,0.4315398931503296,content,riempito
3017763.0,0.3196406960487366,function,il
3023496.0,0.4531443119049072,content,grembiule
3056571.0,0.3264580368995666,function,di
3065391.0,0.3871300816535949,content,ricci
3081267.0,0.3403279185295105,function,di
3085677.0,0.3827154338359833,content,castagne
3178287.0,0.4747387766838074,content,Apollonia
3214449.0,0.4258706569671631,function,me
3218947.0,0.4158175587654114,function,la
3222828.0,0.465230643749237,content,fareste
3245760.0,0.2902743816375732,function,la
3249729.0,0.3860717117786407,content,marmellata
3303531.0,0.4163967072963714,function,Coi
3314556.0,0.4126386344432831,content,ricci
3354687.0,0.4126291871070862,content,Non
3361743.0,0.4123682975769043,function,ho
3365712.0,0.446893572807312,content,trovato
3386880.0,0.4236031770706177,function,altro
3435831.0,0.4177038073539734,content,Pazienza
3462732.0,0.3839273452758789,content,proverò
3520944.0,0.3886464238166809,function,E
3522267.0,0.3791778981685638,function,l'
3525795.0,0.4279029965400696,content,Apollonia
3551373.0,0.4601974487304687,content,tanto
3572982.0,0.4930542707443237,content,fece
3602970.0,0.4106084704399109,function,che
3611349.0,0.4865610599517822,function,dai
3623697.0,0.5073304772377014,content,ricci
3637809.0,0.4263568520545959,function,delle
3647511.0,0.4405571818351745,content,castagne
3690759.0,0.4052960872650146,content,cavò
3703077.0,0.3264616131782532,function,la
3711015.0,0.4094884395599365,content,meraviglia
3739680.0,0.3317287564277649,function,delle
3749382.0,0.3757526576519012,content,marmellate
3834054.0,0.4225165545940399,function,Un'
3838181.0,0.4694217443466186,content,altra
3851253.0,0.4180868268013,content,volta
3883494.0,0.370168387889862,function,quella
3893589.0,0.4790932238101959,content,donnina
3912111.0,0.3777542114257812,function,di
3916080.0,0.5053824782371521,content,Arcumeggia
3954888.0,0.355775237083435,content,non
3961944.0,0.4087031483650207,content,trovò
3974733.0,0.4513185024261474,content,nemmeno
3998106.0,0.3263976573944092,function,i
4000434.0,0.4472532868385315,content,ricci
4014864.0,0.3348882794380188,function,delle
4024566.0,0.3749429881572723,content,castagne
4069989.0,0.4067495465278625,function,perché
4080132.0,0.3476806282997131,function,le
