BEGIN,semantic_dissimilarity,word
92169.0,0.5493150949478149,Apollonia
134505.0,0.4529686868190765,marmellata
224910.0,0.4159742295742035,Sant'
239022.0,0.4196195006370544,Antonio
287973.0,0.4247780442237854,Lago
297234.0,0.3843216598033905,Maggiore
334278.0,0.3973442316055298,viveva
365148.0,0.3854828178882599,donnina
390726.0,0.4447371959686279,tanto
408366.0,0.4520009160041809,brava
433062.0,0.3921258449554443,fare
457317.0,0.3649518489837646,marmellata
505112.0,0.4514839649200439,così
523026.0,0.3523241877555847,brava
588294.0,0.3906710743904114,servigi
647829.0,0.379328966140747,richiesti
680022.0,0.4919956922531128,Valcuvia
732501.0,0.4818197190761566,Valtravaglia
786744.0,0.3510064482688904,Val
793359.0,0.4782373011112213,Dumentina
848925.0,0.2781187295913696,Val
859950.0,0.3986653685569763,Poverina
946827.0,0.4474205374717712,gente
1001070.0,0.3668588101863861,stagione
1045611.0,0.3334842920303345,arrivava
1090593.0,0.3314602971076965,valli
1138662.0,0.3429433107376098,sedeva
1163799.0,0.4996789395809173,muricciolo
1202607.0,0.3921504616737366,guardare
1227744.0,0.3635346889495849,panorama
1256409.0,0.3428541123867035,lago
1293453.0,0.336292564868927,coglieva
1333143.0,0.3791028261184692,lampone
1363131.0,0.3712705671787262,cespugli
1408554.0,0.4346246719360351,poi
1417374.0,0.4252118468284607,chiamava
1443393.0,0.4715499579906463,donnina
1473822.0,0.4145808815956116,marmellata
1567755.0,0.4413979649543762,Apollonia
1635669.0,0.3955872654914856,è
1694322.0,0.4303618371486664,fareste
1722105.0,0.3633438944816589,marmellata
1752534.0,0.4095951318740845,mirtilli
1871163.0,0.4493981897830963,aiutereste
1905120.0,0.3267025947570801,fare
1921878.0,0.3361203670501709,buona
1934667.0,0.3348435163497925,marmellata
1967742.0,0.3648728430271148,prugne
2006550.0,0.4193492829799652,Subito
2070936.0,0.4459070563316345,Apollonia
2118123.0,0.3944575786590576,donnina
2160900.0,0.387328565120697,aveva
2172366.0,0.4785374402999878,proprio
2196621.0,0.4410699605941772,mani
2211174.0,0.4022811949253082,oro
2241395.0,0.4050462245941162,faceva
2263653.0,0.4112273454666137,migliori
2287026.0,0.4300234615802765,marmellate
2324952.0,0.5943401455879211,Varesotto
2365524.0,0.4767480492591858,Canton
2385810.0,0.3829838931560516,Ticino
2470482.0,0.5056939125061035,volta
1500994.0,0.4718970656394958,capitò
2538396.0,0.4182926416397095,donnetta
2564613.0,0.4535098075866699,Arcumeggia
2615130.0,0.4204567074775696,così
2633211.0,0.3998624682426452,povera
2668050.0,0.3975395560264587,fare
2684367.0,0.4035986661911011,marmellata
2727144.0,0.327096164226532,non
2734076.0,0.3481684923171997,aveva
2748753.0,0.4138911962509155,neanche
2776977.0,0.3797569274902344,cartoccio
2808729.0,0.4204935431480407,ghiande
2832543.0,0.3651942014694214,pesca
2888109.0,0.3706343173980713,allora
2911482.0,0.4818158149719238,strada
2928681.0,0.3476293087005615,facendo
2988216.0,0.4315398931503296,riempito
3023496.0,0.4531443119049072,grembiule
3065391.0,0.3871300816535949,ricci
3085677.0,0.3827154338359833,castagne
3178287.0,0.4747387766838074,Apollonia
3222828.0,0.465230643749237,fareste
3249729.0,0.3860717117786407,marmellata
3314556.0,0.4126386344432831,ricci
3354687.0,0.4126291871070862,Non
3365712.0,0.446893572807312,trovato
3435831.0,0.4177038073539734,Pazienza
3462732.0,0.3839273452758789,proverò
3525795.0,0.4279029965400696,Apollonia
3551373.0,0.4601974487304687,tanto
3572982.0,0.4930542707443237,fece
3623697.0,0.5073304772377014,ricci
3647511.0,0.4405571818351745,castagne
3690759.0,0.4052960872650146,cavò
3711015.0,0.4094884395599365,meraviglia
3749382.0,0.3757526576519012,marmellate
3838181.0,0.4694217443466186,altra
3851253.0,0.4180868268013,volta
3893589.0,0.4790932238101959,donnina
3916080.0,0.5053824782371521,Arcumeggia
3954888.0,0.355775237083435,non
3961944.0,0.4087031483650207,trovò
3974733.0,0.4513185024261474,nemmeno
4000434.0,0.4472532868385315,ricci
4024566.0,0.3749429881572723,castagne
4088070.0,0.3484561443328857,foglie
4100859.0,0.3553877770900726,secche
4122027.0,0.3778972327709198,cadendo
4180239.0,0.3866194784641266,ricoperti
4259619.0,0.4073725938796997,arrivò
4289607.0,0.4693391323089599,grembiule
4318713.0,0.3360353708267212,pieno
4338558.0,0.4263560771942138,ortiche
4413087.0,0.4479204714298248,Apollonia
4446162.0,0.4502153396606445,fate
4467330.0,0.3760582506656647,marmellata
4537008.0,0.363075852394104,ortiche
4581990.0,0.380257785320282,Non
4593897.0,0.4240014553070068,trovato
4657842.0,0.4023144841194153,Pazienza
4691799.0,0.3793058395385742,vedrà
4750893.0,0.4514372944831848,Apollonia
4772061.0,0.3996981978416443,prese
4791906.0,0.407866358757019,ortiche
4831737.0,0.3797481954097748,inzuccherò
4873491.0,0.3344618082046509,fece
4885398.0,0.3797535300254822,bollire
4914945.0,0.4968772530555725,sapeva
4964337.0,0.3885921239852905,ottenne
4993884.0,0.3673259615898132,marmellata
5036220.0,0.448095291852951,leccarsi
5067972.0,0.3921261429786682,dita
5143824.0,0.4656755328178406,Apollonia
5195862.0,0.4005280435085296,donnina
5246136.0,0.336588442325592,aveva
5262453.0,0.3943736553192138,mani
5276124.0,0.4114605784416199,oro
5294205.0,0.3815025389194488,argento
5362119.0,0.3518331050872803,fatto
5382846.0,0.3832379579544067,marmellata
5423418.0,0.3817515969276428,anche
5450760.0,0.3861884176731109,sassi
5530140.0,0.4653130173683166,volta
5548662.0,0.4608818292617798,passò
5570712.0,0.4356116652488708,lì
5579532.0,0.4245702624320984,imperatore
5626278.0,0.3607910871505737,volle
5638626.0,0.3203338980674743,provare
5654943.0,0.3703026175498962,anche
5681403.0,0.3396798968315124,marmellata
5715360.0,0.4336245656013489,Apollonia
5782833.0,0.3643014430999756,dette
5802237.0,0.388753205537796,piattino
5870592.0,0.4303527474403381,imperatore
5912928.0,0.3854864239692688,prima
5925276.0,0.3962502777576446,cucchiaiata
5962320.0,0.404299259185791,disgustò
6028470.0,0.3838639259338379,caduta
6069924.0,0.4038680791854858,mosca
6130782.0,0.3589756488800049,fa
6136956.0,0.38184654712677,schifo
6174882.0,0.4107536077499389,disse
6195168.0,0.3849213719367981,imperatore
6269256.0,0.3928616046905517,non
6283809.0,0.3283376097679138,buona
6306741.0,0.5821751356124878,mosca
6322617.0,0.2995423078536987,non
6335406.0,0.3351406157016754,cascava
6377742.0,0.3585121035575866,disse
6394941.0,0.4409384727478027,Apollonia
6462855.0,0.4043157696723938,ormai
6478290.0,0.3864262104034424,imperatore
6516657.0,0.3265060484409332,arrabbiato
6570459.0,0.35508593916893,ordinò
6602211.0,0.4376046061515808,soldati
6644106.0,0.3784475326538086,tagliare
6672330.0,0.4249030351638794,mani
6690852.0,0.4140785634517669,Apollonia
6764058.0,0.3724352121353149,Allora
6783021.0,0.3788267970085144,gente
6805071.0,0.3735757172107696,ribellò
6846966.0,0.4239689707756042,mandò
6863724.0,0.3774888515472412,dire
6879600.0,0.4018294215202331,imperatore
6941781.0,0.3929927945137024,faceva
6958539.0,0.4259771108627319,tagliare
6984558.0,0.4390923380851745,mani
7001316.0,0.4417043924331665,Apollonia
7089075.0,0.3472845554351806,tagliato
7114653.0,0.4004567861557007,corona
7163163.0,0.409221351146698,testa
7230636.0,0.4367886185646057,teste
7254450.0,0.410831093788147,fare
7265475.0,0.3935391902923584,imperatore
7314867.0,0.3913654088973999,trovano
7354116.0,0.4140640497207641,cantonate
7412328.0,0.3623263239860534,mani
7429968.0,0.4455412030220032,oro
7475832.0,0.4493463933467865,Apollonia
7522578.0,0.4332321286201477,ben
7531398.0,0.3998993635177612,più
7539336.0,0.3655235171318054,preziose
7577262.0,0.397764652967453,rare
7631253.0,0.425710380077362,imperatore
7691040.0,0.4593415856361389,far
7700301.0,0.4857171773910522,fagotto
