BEGIN,Zipf_freq,word
92169.0,2.612783857,apollonia
134505.0,3.676644657,marmellata
224910.0,1.491953226,sant
239022.0,1.734991274,antonio
287973.0,4.367593163,lago
297234.0,4.772759154,maggiore
334278.0,4.138111796,viveva
365148.0,2.552651066,donnina
390726.0,5.656885745,tanto
408366.0,4.940156957,brava
437472.0,6.231286207,fare
457317.0,3.676644657,marmellata
491715.0,6.287788074,così
523026.0,4.940156957,brava
588294.0,3.195244604,servigi
647829.0,3.132931283,richiesti
680022.0,2.380211242,valcuvia
732501.0,2.278753600,valtravaglia
786744.0,2.787520326,val
793359.0,1.000000000,dumentina
848925.0,2.787520326,val
859950.0,3.564754375,poverina
946827.0,5.595192339,gente
1001070.0,4.593442533,stagione
1042083.0,3.503735056,arrivava
1090593.0,3.083017833,valli
1138662.0,3.222331694,sedeva
1163799.0,1.491953226,muricciolo
1202607.0,5.011387421,guardare
1227744.0,3.59746341,panorama
1256409.0,4.367593163,lago
1293453.0,1.491953226,coglieva
1333143.0,2.844135744,lampone
1363131.0,3.474224459,cespugli
1408554.0,5.853751865,poi
1417374.0,4.429220298,chiamava
1443393.0,2.552651066,donnina
1473822.0,3.676644657,marmellata
1540413.0,2.612783857,apollonia
1635669.0,7.249521761,è
1694322.0,3.70146824,fareste
1722105.0,3.676644657,marmellata
1752534.0,3.456919601,mirtilli
1868076.0,2.03602127,aiutereste
1907325.0,6.231286207,fare
1921878.0,5.481803335,buona
1934667.0,3.676644657,marmellata
1967742.0,3.115202516,prugne
2006550.0,5.515761062,subito
2068290.0,2.612783857,apollonia
2118123.0,2.552651066,donnina
2145024.0,5.632280537,aveva
2172366.0,5.884320377,proprio
2196621.0,5.2980314,mani
2211174.0,4.770592524,oro
2246013.0,4.910958432,faceva
2263653.0,4.847739868,migliori
2287026.0,2.446195735,marmellate
2324952.0,1.000000000,varesotto
2365524.0,1.000000000,canton
2385810.0,1.000000000,ticino
2470482.0,5.820011577,volta
2489886.0,2.722402147,capitò
2538396.0,2.561991092,donnetta
2552508.0,1.000000000,arcumeggia
2615130.0,6.287788074,così
2633211.0,4.440121587,povera
2668050.0,6.231286207,fare
2684367.0,3.676644657,marmellata
2717001.0,7.259198169,non
2719206.0,5.632280537,aveva
2748753.0,5.351361747,neanche
2776977.0,2.145165739,cartoccio
2808729.0,2.872164467,ghiande
2832543.0,4.144199567,pesca
2885463.0,6.072527547,allora
2911482.0,5.311710966,strada
2928681.0,5.643093149,facendo
2988216.0,3.753810611,riempito
3023496.0,3.318028028,grembiule
3065391.0,3.304866582,ricci
3085677.0,2.942971678,castagne
3166380.0,2.612783857,apollonia
3222828.0,3.70146824,fareste
3249729.0,3.676644657,marmellata
3314556.0,3.304866582,ricci
3354687.0,7.259198169,non
3365712.0,5.550986231,trovato
3435831.0,4.350189561,pazienza
3462732.0,4.131937474,proverò
3525795.0,2.612783857,apollonia
