BEGIN,entropy,type_of_words,word
3081267.0,5.728361129760742,function,di
3085677.0,5.151732921600342,content,castagne
3178287.0,2.7323813438415527,content,Apollonia
3214449.0,8.076984405517578,function,me
3218947.0,5.222816467285156,function,la
3222828.0,3.306370973587036,content,fareste
3245760.0,4.997321605682373,function,la
3249729.0,2.820126533508301,content,marmellata
3303531.0,7.761960029602051,function,Coi
3314556.0,5.1378045082092285,content,ricci
3354687.0,7.724128246307373,content,Non
3361743.0,7.174456596374512,function,ho
3365712.0,6.641485214233398,content,trovato
3386880.0,6.33060884475708,function,altro
3435831.0,5.098332405090332,content,Pazienza
3462732.0,5.414053440093994,content,proverò
3520944.0,5.008695602416992,function,E
3522267.0,4.032459259033203,function,l'
3525795.0,1.4505521059036257,content,Apollonia
3551373.0,4.924184322357178,content,tanto
3572982.0,6.432225227355957,content,fece
3602970.0,7.313289642333984,function,che
3611349.0,7.7092976570129395,function,dai
3623697.0,3.884241819381714,content,ricci
3637809.0,6.381837844848633,function,delle
3647511.0,4.405333995819092,content,castagne
3690759.0,6.425780773162842,content,cavò
3703077.0,6.4333367347717285,function,la
3711015.0,8.851300239562988,content,meraviglia
3739680.0,4.35357141494751,function,delle
3749382.0,3.4764862060546875,content,marmellate
3834054.0,6.837522029876709,function,Un'
3838181.0,4.773123264312744,content,altra
3851253.0,5.555246829986572,content,volta
3883494.0,6.841353416442871,function,quella
3893589.0,0.896392822265625,content,donnina
3912111.0,5.804178714752197,function,di
3916080.0,1.8098502159118648,content,Arcumeggia
3954888.0,5.706234931945801,content,non
3961944.0,6.616746425628662,content,trovò
3974733.0,6.595895290374756,content,nemmeno
3998106.0,4.4388346672058105,function,i
4000434.0,3.848798513412476,content,ricci
4014864.0,4.182501792907715,function,delle
4024566.0,2.662344455718994,content,castagne
4069989.0,6.008088111877441,function,perché
4080132.0,7.051761627197266,function,le
4088070.0,8.483509063720703,content,foglie
4100859.0,5.989724159240723,content,secche
4122027.0,6.5395989418029785,content,cadendo
4157377.0,7.064291954040527,function,li
4161717.0,8.897075653076172,function,avevano
4180239.0,5.864854335784912,content,ricoperti
4241097.0,6.524981498718262,function,perciò
4259619.0,6.008910655975342,content,arrivò
4275936.0,5.989016532897949,function,con
4284756.0,6.00761079788208,function,un
4289607.0,3.173550605773926,content,grembiule
4318713.0,4.505828857421875,content,pieno
4332825.0,1.644437313079834,function,di
4338558.0,6.0720086097717285,content,ortiche
4413087.0,2.781352996826172,content,Apollonia
4436460.0,7.800418853759766,function,me
4440429.0,0.945526123046875,function,la
4446162.0,1.7290724515914917,content,fate
4462479.0,4.5745768547058105,function,la
4467330.0,1.4663829803466797,content,marmellata
4526424.0,7.589737892150879,function,Con
4532598.0,7.325695037841797,function,le
4537008.0,4.489385604858398,content,ortiche
4581990.0,7.689225196838379,content,Non
4588605.0,7.065401077270508,function,ho
4593897.0,5.092940807342529,content,trovato
4614183.0,4.898442268371582,function,altro
4657842.0,2.323885917663574,content,Pazienza
4684302.0,8.804320335388184,function,si
4691799.0,5.936432838439941,content,vedrà
4746042.0,5.954576015472412,function,E
4747365.0,3.838102340698242,function,l'
4750893.0,0.6317472457885742,content,Apollonia
4772061.0,7.214935302734375,content,prese
4787496.0,5.690794944763184,function,le
4791906.0,4.0627217292785645,content,ortiche
4827186.0,7.498411178588867,function,le
4831737.0,6.667698383331299,content,inzuccherò
4867317.0,7.079281330108643,function,le
4873491.0,8.242050170898438,content,fece
4885398.0,4.396340370178223,content,bollire
4904802.0,4.754337787628174,function,come
4914945.0,7.739290237426758,content,sapeva
4934790.0,6.017069816589356,function,lei
4956840.0,2.7963967323303223,function,e
4958163.0,7.962583541870117,function,ne
4964337.0,8.699468612670898,content,ottenne
4986828.0,5.952733039855957,function,una
4993884.0,3.030961036682129,content,marmellata
5031810.0,4.562340259552002,function,da
5036220.0,8.331036567687988,content,leccarsi
5063121.0,6.316634654998779,function,le
5067972.0,6.6092448234558105,content,dita
5128830.0,6.508030891418457,function,Perché
5141619.0,3.526337146759033,function,l'
5143824.0,1.9820483922958372,content,Apollonia
5185308.0,7.888017654418945,function,quella
5195862.0,1.640425205230713,content,donnina
5246136.0,6.970390796661377,content,aveva
5258043.0,8.090682983398438,function,le
5262453.0,5.333195686340332,content,mani
5273478.0,0.5497268438339233,function,d'
5276124.0,0.6291083693504333,content,oro
5288031.0,4.624170780181885,function,e
5292000.0,3.3834381103515625,function,d'
5294205.0,4.817104816436768,content,argento
5342715.0,6.819636344909668,function,e
5346243.0,7.149452686309815,function,avrebbe
5362119.0,7.488424777984619,content,fatto
5378436.0,6.826625823974609,function,la
5382846.0,2.6675403118133545,content,marmellata
5423418.0,6.457265853881836,content,anche
5436648.0,5.985558986663818,function,con
5445468.0,4.877825736999512,function,i
5450760.0,5.995545864105225,content,sassi
5519556.0,6.6418890953063965,function,Una
5530140.0,3.088407516479492,content,volta
5548662.0,9.1091947555542,content,passò
5563656.0,6.240474224090576,function,di
5570712.0,8.850223541259766,content,lì
5576445.0,2.9091508388519287,function,l'
5579532.0,5.418033123016357,content,imperatore
5624073.0,6.161775588989258,function,e
5626278.0,7.40807294845581,content,volle
5638626.0,8.167340278625488,content,provare
5654943.0,5.342230319976807,content,anche
5666409.0,5.215156078338623,function,lui
5676993.0,4.20054292678833,function,la
5681403.0,2.430705070495605,content,marmellata
5707863.0,1.880037546157837,function,dell'
5715360.0,1.9728091955184937,content,Apollonia
5759460.0,6.7482500076293945,function,e
5760783.0,7.51082181930542,function,lei
5771367.0,7.176967144012451,function,gliene
5782833.0,7.879455089569092,content,dette
5795622.0,6.960976600646973,function,un
5802237.0,6.41718339920044,content,piattino
5862654.0,6.829784393310547,function,ma
5867064.0,3.802989482879639,function,l'
5870592.0,5.5954909324646,content,imperatore
5899257.0,6.915757179260254,function,dopo
5908077.0,6.054481506347656,function,la
5912928.0,8.389060974121094,content,prima
5925276.0,3.975707769393921,content,cucchiaiata
5955264.0,5.026211738586426,function,si
5962320.0,5.671731948852539,content,disgustò
6005097.0,7.237026214599609,function,perché
6017886.0,3.647239446640015,function,c'
6023178.0,1.0058714151382446,function,era
6028470.0,6.753820419311523,content,caduta
6046992.0,6.2896223068237305,function,dentro
6065073.0,4.4749016761779785,function,una
6069924.0,5.6788177490234375,content,mosca
6125049.0,7.759630680084228,function,Mi
6130782.0,8.727335929870605,content,fa
6136956.0,3.6724677085876474,content,schifo
6174882.0,4.907809257507324,content,disse
6193404.0,3.338107824325561,function,l'
6195168.0,3.415503740310669,content,imperatore
6262566.0,7.461053848266602,function,Se
6269256.0,7.348615646362305,content,non
6275871.0,7.461047649383545,function,era
6283809.0,6.858931541442871,content,buona
6301890.0,7.256787776947021,function,la
6306741.0,3.584786891937256,content,mosca
6322617.0,6.589363098144531,content,non
6330996.0,6.862109661102295,function,ci
6335406.0,5.2056097984313965,content,cascava
6377742.0,5.364420413970947,content,disse
6393177.0,2.4535696506500244,function,l'
6394941.0,1.4236756563186646,content,Apollonia
6458445.0,4.665239810943604,function,Ma
6462855.0,7.261648654937744,content,ormai
6476526.0,3.523421287536621,function,l'
6478290.0,5.009005069732666,content,imperatore
6503868.0,6.654951095581055,function,si
6511365.0,7.291071891784668,function,era
6516657.0,5.088294982910156,content,arrabbiato
6568254.0,3.826467752456665,function,e
6570459.0,7.536684513092041,content,ordinò
6587658.0,4.621913909912109,function,ai
6593391.0,4.854722499847412,function,suoi
6602211.0,1.1688117980957031,content,soldati
6637932.0,3.275457859039306,function,di
6644106.0,8.677570343017578,content,tagliare
6667038.0,4.830712795257568,function,le
6672330.0,7.656264781951904,content,mani
6686001.0,2.3111813068389893,function,all'
6690852.0,2.047139883041382,content,Apollonia
6764058.0,6.069759845733643,content,Allora
6775083.0,6.808997631072998,function,la
6783021.0,7.057677268981934,content,gente
6797133.0,7.500996589660644,function,si
6805071.0,5.20842170715332,content,ribellò
6845643.0,5.541590213775635,function,e
6846966.0,6.040802955627441,content,mandò
6859755.0,5.874432563781738,function,a
6863724.0,8.624202728271484,content,dire
6873867.0,2.649017095565796,function,all'
6879600.0,4.020236968994141,content,imperatore
6917085.0,4.647252559661865,function,che
6921054.0,6.954746246337891,function,se
6929433.0,5.826186180114746,function,lui
6941781.0,6.266461372375488,content,faceva
6958539.0,6.625731468200684,content,tagliare
6979707.0,3.566653251647949,function,le
6984558.0,1.1872432231903076,content,mani
6996465.0,2.291322708129883,function,all'
7001316.0,0.3732384145259857,content,Apollonia
7045416.0,4.509140491485596,function,loro
7061292.0,6.314389228820801,function,gli
7070112.0,4.887980937957764,function,avrebbero
7089075.0,8.192154884338379,content,tagliato
7110684.0,4.768124580383301,function,la
7114653.0,3.724224805831909,content,corona
7137144.0,4.7996110916137695,function,con
7147287.0,4.888612270355225,function,tutta
7158312.0,1.9969457387924197,function,la
7163163.0,5.510146141052246,content,testa
7217406.0,6.671823501586914,function,perché
7230636.0,6.888620376586914,content,teste
7245630.0,4.767226696014404,function,per
7254450.0,8.165281295776367,content,fare
7264152.0,2.6126489639282227,function,l'
7265475.0,6.783542633056641,content,imperatore
7299432.0,5.272304534912109,function,se
7308252.0,6.349481582641602,function,ne
7314867.0,8.031840324401855,content,trovano
,4.9364190101623535,function,a
7335153.0,9.567914009094238,function,tutte
7350147.0,1.240757942199707,function,le
7354116.0,5.0320353507995605,content,cantonate
7406595.0,6.4303388595581055,function,ma
7412328.0,6.840794563293457,content,mani
7427322.0,2.7370684146881104,function,d'
7429968.0,1.1180113554000854,content,oro
7444521.0,4.493297100067139,function,come
7453782.0,8.006585121154785,function,quelle
7468776.0,3.060075283050537,function,dell'
7475832.0,0.9371753334999084,content,Apollonia
7510917.0,4.684887886047363,function,sono
7522578.0,8.827138900756836,content,ben
7531398.0,8.776458740234375,content,più
7539336.0,8.216049194335938,content,preziose
7573734.0,3.7456088066101074,function,e
7577262.0,6.42006254196167,content,rare
7626213.0,6.359286785125732,function,E
7628545.0,3.625741720199585,function,l'
7631253.0,2.494896650314331,content,imperatore
7669872.0,7.475604057312012,function,dovette
7691040.0,8.91609001159668,content,far
7700301.0,8.054665565490723,content,fagotto
