TOKEN;BEGIN;ORT
1;89523;Il
2;99666;cardellino
3;190512;Era
4;203301;una
5;210798;bellissima
6;238581;mattina
7;258867;di
8;266364;fine
9;277389;luglio
10;304290;e
11;308241;io
12;328986;nella
13;340893;casa
14;353682;in
15;360738;Toscana
16;396459;me
17;400428;ne
18;404838;stavo
19;419391;seduto
20;437472;sopra
21;450702;una
22;456435;sedia
23;470106;a
24;474075;sdraio
25;536256;Mia
26;545076;figlia
27;572859;a
28;574182;un
29;579915;movimento
30;601083;che
31;609462;feci
32;621810;con
33;626661;le
34;634158;gambe
35;665469;mi
36;671202;disse
37;685755;di
38;693693;stare
39;706482;attento
40;732161;a
41;733824;dove
42;746172;mettevo
43;766899;i
44;770868;piedi
45;811440;Perch?©
46;859068;c'
47;863478;è
48;864801;un
49;870093;cardellino
50;898317;che
51;901404;se
52;909783;ne
53;913311;sta
54;925218;tra
55;931833;le
56;937125;tue
57;943299;scarpe
58;1003716;Mi
59;1008567;sporsi
60;1028853;per
61;1036350;poterlo
62;1053549;vedere
63;1101944;Stava
64;1118376;fermo
65;1135134;non
66;1141749;cercava
67;1163799;di
68;1166886;mangiare
69;1229949;Mi
70;1232819;accorsi
71;1255968;che
72;1259496;volgeva
73;1281546;la
74;1285515;testina
75;1306903;a
76;1309329;guardare
77;1331379;attorno
78;1348578;a
79;1352106;s?©
80;1376361;non
81;1385622;sapendo
82;1413405;come
83;1423548;comportarsi
84;1525860;Mi
85;1530711;alzai
86;1547028;con
87;1556289;cautela
88;1590246;perch?©
89;1603158;il
90;1609209;cardellino
91;1648017;se
92;1655514;ne
93;1659042;stava
94;1673595;l?¨
95;1683517;sempre
96;1700055;fermo
97;1719900;ed
98;1722987;entrai
99;1738422;in
100;1742832;casa
101;1808541;Dopo
102;1819125;pranzo
103;1851759;andai
104;1864989;a
105;1867194;dare
106;1875568;un
107;1880424;occhiata
108;1917027;Non
109;1924524;si
110;1929375;era
111;1935990;mosso
112;1976121;Allora
113;1988028;capii
114;2004786;il
115;2006991;suo
116;2015811;dramma
117;2048886;Fuggito
118;2066967;dalla
119;2077992;gabbia
120;2097837;ignorava
121;2113272;come
122;2123415;comportarsi
123;2172366;nell
124;2179422;inaspettata
125;2211615;libert?†
126;2293641;Mia
127;2299815;figlia
128;2313045;corse
129;;a
130;2324952;comprare
131;2346561;l‚Äô
132;2348766;occorrente
133;2398599;e
134;2401245;quando
135;2416239;torn??
136;2432556;lo
137;2435643;infilai
138;2458134;nella
139;2469600;nuovissima
140;2500470;capiente
141;2521197;gabbia
142;2550990;che
143;2554272;avevamo
144;2572353;dotato
145;2591316;di
146;2597049;acqua
147;2622186;e
148;2623509;di
149;2629242;mangime
150;2697597;Il
151;2703330;cardellino
152;2726262;si
153;2732436;precipit??
154;;a
155;2758455;mangiare
156;2778741;e
157;2784033;a
158;2786238;bere
159;2815396;Tra
160;2821959;quelle
161;2832984;sbarre
162;2861208;era
163;;a
164;2869587;suo
165;2881935;agio
166;2958669;Il
167;2963520;cardellino
168;2987775;cantava
169;3009384;in
170;3017322;modo
171;3026583;straordinario
172;3082590;certe
173;3097584;volte
174;3112578;ci
175;3119634;stupiva
176;3141243;con
177;3145653;le
178;3150945;sue
179;3159765;variazioni
180;3242673;Dopo
181;3253698;circa
182;3266046;un
183;3271338;anno
184;3282363;che
185;3285450;stava
186;3300885;con
187;3313674;noi
188;3331314;una
189;3340134;sera
190;3350718;mia
191;3358656;figlia
192;3371004;usc?¨
193;3384675;sulla
194;3393936;terrazza
195;3419073;per
196;3425688;portare
197;3443328;dentro
198;3461850;la
199;3466701;gabbia
200;3480813;ma
201;3485664;ritorn??
202;3508596;subito
203;3558429;Pap?†
204;3592337;sopra
205;3602970;alla
206;3610026;gabbia
207;3621933;si
208;3628107;?®
209;3632076;posato
210;3647511;un
211;3653244;altro
212;3666033;uccello
213;3689847;che
214;3694698;non
215;3698667;vuole
216;3712338;andare
217;3728655;via
218;3780252;Era
219;3785985;un
220;3792600;pappagallino
221;3839429;che
222;3844638;con
223;3850371;le
224;3860514;zampette
225;3881682;artigliava
226;3911670;le
227;3916962;sbarre
228;3935484;della
229;3945186;gabbia
230;3980907;Il
231;3985758;cardellino
232;4007808;era
233;4015746;piuttosto
234;4040442;agitato
235;4063815;pareva
236;4077045;non
237;4084101;gradire
238;4101300;la
239;4105621;visita
240;4179798;Capii
241;4194792;che
242;4202289;anche
243;4212432;lui
244;4233600;doveva
245;4245948;essere
246;4263147;un
247;4267557;evaso
248;4289166;pentito
249;4310334;dalla
250;4324446;fuga
251;4394101;Con
252;4397211;l‚Äô
253;4400739;aiuto
