TOKEN;BEGIN;ORT
1;89964;LE
2;98343;PRECAUZIONI
3;133861;INUTILI
4;157878;CONTRO
5;179928;LE
6;187866;FRODI
7;255339;Leo
8;267687;Bussi
9;299880;piazzista
10;328104;d
11;329868;anni
12;341334;trenta
13;372204;entr√≤
14;387639;nella
15;396459;succursale
16;424242;numero
17;438795;sette
18;455112;del
19;462609;Credito
20;481131;Nazionale
21;518175;per
22;524790;riscuotere
23;551250;un
24;554778;assegno
25;573741;circolare
26;608139;di
27;611667;quattromila
28;637245;lire
29;693252;Non
30;701190;c'
31;705600;erano
32;717066;sportelli
33;755874;ma
34;762048;un
35;766458;lungo
36;781893;banco
37;802620;dietro
38;814086;al
39;818496;quale
40;831285;gli
41;840105;impiegati
42;862596;lavoravano
43;921249;Desidera
44;962262;domand√≤
45;977697;uno
46;988281;di
47;992250;questi
48;1009008;gentilmente
49;1072512;Ho
50;1079515;un
51;1082655;assegno
52;1098090;da
53;1103823;riscuotere
54;1167327;Prego
55;1194228;disse
56;1207017;l
57;1208340;impiegato
58;1252440;e
59;1255968;preso
60;1265670;il
61;1272285;foglietto
62;1289642;in
63;1294335;mano
64;1303596;lo
65;1307565;esamin√≤
66;1328733;per
67;1337553;diritto
68;1358280;e
69;1360485;per
70;1369305;rovescio
71;1407231;Poi
72;1450052;Si
73;1454859;accomodi
74;1473381;pi√π
75;1480437;in
76;1481760;l√†
77;1489257;dal
78;1496313;mio
79;1502487;collega
80;1567314;Il
81;1573929;collega
82;1607886;era
83;1616176;un
84;1620675;uomo
85;1631700;sui
86;1642284;cinquanta
87;1703583;Contempl√≤
88;1728279;l
89;1730925;assegno
90;1748124;a
91;1750770;lungo
92;1784727;rigirandolo
93;1811411;da
94;1815949;una
95;1820448;parte
96;1837206;e
97;1838529;dall'
98;1850436;altra
99;1893036;tossicchi√≤
100;1935549;alz√≤
101;1949661;gli
102;1956717;sguardi
103;1978767;al
104;1984500;di
105;1991115;sopra
106;2002435;degli
107;2013165;occhiali
108;2036979;esaminando
109;2061234;la
110;2066746;faccia
111;2080197;del
112;2087694;cliente
113;2131353;guard√≤
114;2149875;ancora
115;2166192;l
116;2167956;assegno
117;2200590;guard√≤
118;2214702;di
119;2219994;nuovo
120;2233224;il
121;2240280;Bussi
122;2282175;quasi
123;2298933;cercando
124;2321485;una
125;2329362;corrispondenza
126;2380959;infine
127;2415798;chiese
128;2451519;Lei
129;2460705;ha
130;2463867;qui
131;2473128;un
132;2477538;conto
133;2491209;corrente
134;2542365;No
135;2591316;lui
136;2599695;rispose
137;2656584;Documenti
138;2681280;di
139;2684808;riconoscimento
140;2754486;Il
141;2760660;Bussi
142;2774772;diede
143;2783592;il
144;2790207;passaporto
145;2856798;L
146;2857944;impiegato
147;2879289;lo
148;2883699;prese
149;2901339;lo
150;2906631;port√≤
151;2921625;al
152;2926476;suo
153;2934855;tavolo
154;2956464;sedette
155;2982924;sfogli√≤
156;3005415;il
157;3009825;libretto
158;3029670;controllandolo
159;3074652;cominci√≤
160;3098466;a
161;3101994;prendere
162;3122280;nota
163;3142566;registrando
164;3178287;su
165;3190635;un
166;3191958;modulo
167;3222828;nome
168;3251493;numero
169;3278835;data
170;3291183;di
171;3296034;rilascio
172;3318084;eccetera
173;3379824;Ma
174;3385583;a
175;3386668;un
176;3391290;certo
177;3403638;punto
178;3416427;si
179;3423924;ferm√≤
180;3449502;aggiustandosi
181;3482577;gli
182;3486105;occhiali
183;3516534;e
184;3519180;brontol√≤
185;3540348;qualche
186;3555783;parola
187;3616641;c'
188;3620169;è
189;3621492;qualcosa
190;3642660;che
191;3644424;non
192;3651921;va
193;3674853;disse
194;3688965;il
195;3693816;Bussi
196;3713220;con
197;3718071;la
198;3724245;vaga
199;3733506;sensazione
200;3760407;di
201;3764817;essere
202;3777165;scambiato
203;3800538;per
204;3805830;un
205;3812445;gangster
206;3870216;Niente
207;3881241;niente
208;3935528;fece
209;3944745;quello
210;3960621;con
211;3969000;un
212;3972528;sorrisetto
213;3995019;ambiguo
214;4051467;Cos√¨
215;4064256;dicendo
216;4088511;col
217;4095567;passaporto
218;4120263;in
219;4125555;mano
220;4144959;and√≤
221;;a
222;4157748;consultare
223;4190823;il
224;4197438;direttore
225;4226103;che
226;4230954;stava
227;4244184;in
228;4253886;fondo
229;;a
230;4270119;un
231;4278582;tavolo
232;4293135;pi√π
233;4299750;grande
234;4353111;I
235;4356639;due
236;4362813;confabularono
237;4412646;alzando
238;4429404;ogni
239;4439106;tanto
240;4451013;gli
241;4455423;occhi
242;;a
243;4466007;esaminare
244;4488057;la
245;4495113;faccia
246;4507461;del
247;4514958;piazzista
248;4582431;Finalmente
249;4607568;l
250;4609773;impiegato
251;4633146;ritorn√≤
252;4703265;√®
253;4705911;la
254;4711203;prima
255;4723551;volta
256;4739427;chiese
257;4765446;che
258;4774266;lei
259;4782645;viene
260;;a
261;4797639;questa
262;4813956;banca
263;4864909;S√¨
264;4874814;la
265;4879224;prima
266;4890690;volta
267;4925965;Ma
268;4929057;forse
269;4944051;c'√®
270;4947579;è
271;4951107;qualche
272;4963455;difficoltà
273;5022549;Niente
274;5039307;niente
275;5075469;ripet√©
276;5092668;l
277;5094873;impiegato
278;5121774;rinnovando
279;5146178;il
280;5151321;sorrisetto
281;5225986;Quindi
282;5239521;riemp√¨
283;5263193;il
284;5266863;modulo
285;5287149;per
286;5292882;la
287;5298174;riscossione
288;5359473;lo
289;5366529;diede
290;5379759;da
291;5385051;firmare
292;5409747;riprese
293;5431356;il
294;5437089;modulo
295;5467518;apr√¨
296;5478102;di
297;5482512;nuovo
298;5493978;il
299;5498829;passaporto
300;5536755;controll√≤
301;5563215;l
302;5565420;uguaglianza
303;5593644;delle
304;5604228;firme
305;5666409;A
306;5670378;questo
307;5685813;punto
