token_id;sentence_ids;tokens_no_punct;lemma_no_punct;PoS;depparse;head;constituency;AoA(m+sd);Zipf_freq;type_of_words
1;0;l;il;DET;det;incantesimo;(ROOT (f3 (sn (DET L') (NOUN incantesimo) (spd (ADP di) (sn (DET la) (NOUN volpe) (PUNCT .))))));;6,640107629;function
2;0;incantesimo;incantesimo;NOUN;root;ROOT;(ROOT (f3 (sn (DET L') (NOUN incantesimo) (spd (ADP di) (sn (DET la) (NOUN volpe) (PUNCT .))))));;4,025979332;content
3;0;della;di;ADP;case;volpe;(ROOT (f3 (sn (DET L') (NOUN incantesimo) (spd (ADP di) (sn (DET la) (NOUN volpe) (PUNCT .))))));;6,267030034;function
4;0;volpe;volpe;NOUN;nmod;incantesimo;(ROOT (f3 (sn (DET L') (NOUN incantesimo) (spd (ADP di) (sn (DET la) (NOUN volpe) (PUNCT .))))));4.32 ± 1.80;3,774122004;content
5;1;c;ci;PRON;expl;stato;(ROOT (f (ibar (PRON C') (AUX è) (VERB stato)) (compc (sn (DET un) (NOUN periodo) (spd (ADP di) (sn (DET la) (sa (DET mia)) (NOUN vita) (f2 (sp (ADP in) (DET il) (PRON quale)) (f (ibar (AUX ho) (VERB seguito)) (compt (sn (sa (DET mio)) (NOUN padre)) (fs (SCONJ quando) (f (ibar (VERB andava)) (compin (sp (ADP a) (sn (NOUN caccia))) (sn (sq (DET coi)) (sa (DET suoi)) (NOUN amici)))))))))))) (PUNCT .)));;6,166704172;function
6;1;è;essere;AUX;aux;stato;(ROOT (f (ibar (PRON C') (AUX è) (VERB stato)) (compc (sn (DET un) (NOUN periodo) (spd (ADP di) (sn (DET la) (sa (DET mia)) (NOUN vita) (f2 (sp (ADP in) (DET il) (PRON quale)) (f (ibar (AUX ho) (VERB seguito)) (compt (sn (sa (DET mio)) (NOUN padre)) (fs (SCONJ quando) (f (ibar (VERB andava)) (compin (sp (ADP a) (sn (NOUN caccia))) (sn (sq (DET coi)) (sa (DET suoi)) (NOUN amici)))))))))))) (PUNCT .)));;7,249521761;function
7;1;stato;essere;VERB;root;ROOT;(ROOT (f (ibar (PRON C') (AUX è) (VERB stato)) (compc (sn (DET un) (NOUN periodo) (spd (ADP di) (sn (DET la) (sa (DET mia)) (NOUN vita) (f2 (sp (ADP in) (DET il) (PRON quale)) (f (ibar (AUX ho) (VERB seguito)) (compt (sn (sa (DET mio)) (NOUN padre)) (fs (SCONJ quando) (f (ibar (VERB andava)) (compin (sp (ADP a) (sn (NOUN caccia))) (sn (sq (DET coi)) (sa (DET suoi)) (NOUN amici)))))))))))) (PUNCT .)));;6,123059474;content
8;1;un;uno;DET;det;periodo;(ROOT (f (ibar (PRON C') (AUX è) (VERB stato)) (compc (sn (DET un) (NOUN periodo) (spd (ADP di) (sn (DET la) (sa (DET mia)) (NOUN vita) (f2 (sp (ADP in) (DET il) (PRON quale)) (f (ibar (AUX ho) (VERB seguito)) (compt (sn (sa (DET mio)) (NOUN padre)) (fs (SCONJ quando) (f (ibar (VERB andava)) (compin (sp (ADP a) (sn (NOUN caccia))) (sn (sq (DET coi)) (sa (DET suoi)) (NOUN amici)))))))))))) (PUNCT .)));;7,065833912;function
9;1;periodo;periodo;NOUN;nsubj;stato;(ROOT (f (ibar (PRON C') (AUX è) (VERB stato)) (compc (sn (DET un) (NOUN periodo) (spd (ADP di) (sn (DET la) (sa (DET mia)) (NOUN vita) (f2 (sp (ADP in) (DET il) (PRON quale)) (f (ibar (AUX ho) (VERB seguito)) (compt (sn (sa (DET mio)) (NOUN padre)) (fs (SCONJ quando) (f (ibar (VERB andava)) (compin (sp (ADP a) (sn (NOUN caccia))) (sn (sq (DET coi)) (sa (DET suoi)) (NOUN amici)))))))))))) (PUNCT .)));;4,64424157;content
10;1;della;di;ADP;case;vita;(ROOT (f (ibar (PRON C') (AUX è) (VERB stato)) (compc (sn (DET un) (NOUN periodo) (spd (ADP di) (sn (DET la) (sa (DET mia)) (NOUN vita) (f2 (sp (ADP in) (DET il) (PRON quale)) (f (ibar (AUX ho) (VERB seguito)) (compt (sn (sa (DET mio)) (NOUN padre)) (fs (SCONJ quando) (f (ibar (VERB andava)) (compin (sp (ADP a) (sn (NOUN caccia))) (sn (sq (DET coi)) (sa (DET suoi)) (NOUN amici)))))))))))) (PUNCT .)));;6,267030034;function
11;1;mia;mio;DET;det:poss;vita;(ROOT (f (ibar (PRON C') (AUX è) (VERB stato)) (compc (sn (DET un) (NOUN periodo) (spd (ADP di) (sn (DET la) (sa (DET mia)) (NOUN vita) (f2 (sp (ADP in) (DET il) (PRON quale)) (f (ibar (AUX ho) (VERB seguito)) (compt (sn (sa (DET mio)) (NOUN padre)) (fs (SCONJ quando) (f (ibar (VERB andava)) (compin (sp (ADP a) (sn (NOUN caccia))) (sn (sq (DET coi)) (sa (DET suoi)) (NOUN amici)))))))))))) (PUNCT .)));;6,242274517;function
12;1;vita;vita;NOUN;nmod;periodo;(ROOT (f (ibar (PRON C') (AUX è) (VERB stato)) (compc (sn (DET un) (NOUN periodo) (spd (ADP di) (sn (DET la) (sa (DET mia)) (NOUN vita) (f2 (sp (ADP in) (DET il) (PRON quale)) (f (ibar (AUX ho) (VERB seguito)) (compt (sn (sa (DET mio)) (NOUN padre)) (fs (SCONJ quando) (f (ibar (VERB andava)) (compin (sp (ADP a) (sn (NOUN caccia))) (sn (sq (DET coi)) (sa (DET suoi)) (NOUN amici)))))))))))) (PUNCT .)));6.68 ± 4.78;5,86172088;content
13;1;nel;in;ADP;case;quale;(ROOT (f (ibar (PRON C') (AUX è) (VERB stato)) (compc (sn (DET un) (NOUN periodo) (spd (ADP di) (sn (DET la) (sa (DET mia)) (NOUN vita) (f2 (sp (ADP in) (DET il) (PRON quale)) (f (ibar (AUX ho) (VERB seguito)) (compt (sn (sa (DET mio)) (NOUN padre)) (fs (SCONJ quando) (f (ibar (VERB andava)) (compin (sp (ADP a) (sn (NOUN caccia))) (sn (sq (DET coi)) (sa (DET suoi)) (NOUN amici)))))))))))) (PUNCT .)));;6,069364593;function
14;1;quale;quale;PRON;obl;seguito;(ROOT (f (ibar (PRON C') (AUX è) (VERB stato)) (compc (sn (DET un) (NOUN periodo) (spd (ADP di) (sn (DET la) (sa (DET mia)) (NOUN vita) (f2 (sp (ADP in) (DET il) (PRON quale)) (f (ibar (AUX ho) (VERB seguito)) (compt (sn (sa (DET mio)) (NOUN padre)) (fs (SCONJ quando) (f (ibar (VERB andava)) (compin (sp (ADP a) (sn (NOUN caccia))) (sn (sq (DET coi)) (sa (DET suoi)) (NOUN amici)))))))))))) (PUNCT .)));;5,336756466;function
