word,semantic_dissimilarity
Una,
goccia,0.4949289560317993
Una,0.3254361152648926
goccia,0.31335222721099854
d',0.5827741622924805
acqua,0.28929615020751953
sale,0.3752850890159607
i,0.40314793586730957
gradini,0.45925039052963257
della,0.3047183156013489
scala,0.2378486692905426
Disteso,0.3912802040576935
nel,0.27670538425445557
letto,0.25185078382492065
ascolto,0.31872087717056274
il,0.2630338668823242
suo,0.21199703216552734
cammino,0.21662020683288574
Tic,0.40430042147636414
tic,0.30350175499916077
si,0.19543784856796265
ode,0.29891106486320496
a,0.2853626012802124
intermittenza,0.3629893362522125
Poi,0.246596097946167
la,0.19292664527893066
goccia,0.31502974033355713
si,0.2005365490913391
ferma,0.266918420791626
e,0.180242657661438
magari,0.29759013652801514
per,0.24474889039993286
tutta,0.25468868017196655
la,0.2561871409416199
rimanente,0.36673852801322937
notte,0.22499912977218628
non,0.16265928745269775
si,0.16763675212860107
fa,0.2788810729980469
più,0.29437851905822754
viva,0.267530620098114
Tuttavia,0.32610225677490234
sale,0.20423096418380737
Non,0.3188188076019287
siamo,0.27695608139038086
stati,0.3579047918319702
noi,0.23291552066802979
a,0.3822469115257263
segnalarla,0.280445396900177
Bensì,0.5364989042282104
una,0.2010381817817688
servetta,0.34387341141700745
Se,0.3763049840927124
ne,0.388060986995697
accorse,0.48530566692352295
una,0.27758342027664185
sera,0.31547653675079346
quando,0.22535455226898193
tutti,0.24883687496185303
erano,0.3150941729545593
già,0.3184576630592346
a,0.3629951477050781
dormire,0.21952930092811584
Dopo,0.36036115884780884
un,0.39928317070007324
po',0.7210306525230408
scese,0.4422502815723419
dal,0.33560049533843994
letto,0.2532389760017395
e,0.22234344482421875
corse,0.34977853298187256
a,0.33252596855163574
svegliare,0.3766154646873474
la,0.2249566912651062
padrona,0.279867023229599
Signora,0.44154563546180725
sussurrò,0.3834412693977356
Cosa,0.3697948753833771
succede,0.3055894374847412
fece,0.23702949285507202
la,0.1993628740310669
padrona,0.24575531482696533
riscuotendosi,0.28104445338249207
C',0.4727081060409546
è,0.3404964208602905
una,0.30271613597869873
goccia,0.3202720582485199
signora,0.2980319857597351
vien,0.3560003340244293
su,0.3156021237373352
per,0.3337858319282532
le,0.35312163829803467
scale,0.2548382580280304
Che,0.32699155807495117
cosa,0.24852991104125977
chiese,0.3881698250770569
l',0.5093895792961121
altra,0.30460160970687866
sbalordita,0.44323885440826416
Una,0.3095513880252838
goccia,0.2929559350013733
che,0.2271496057510376
sale,0.3616943955421448
i,0.3839149475097656
gradini,0.36673012375831604
ripeté,0.4613926410675049
la,0.2012115716934204
servetta,0.3840761184692383
e,0.21278005838394165
quasi,0.2536804676055908
si,0.23735040426254272
metteva,0.3999108672142029
