BEGIN,Zipf_freq,word
97020,5.181173263,guerra
128331,3.650315718,campane
219618,6.283626334,era
238140,5.820011577,volta
264159,5.181173263,guerra
306495,5.615282093,grande
326340,4.837669943,terribile
356328,5.181173263,guerra
404838,4.910958432,faceva
422478,5.199416944,morire
453789,4.567043756,soldati
489510,5.847768581,parte
587853,4.738636416,stavamo
612990,5.522856403,qua
660177,4.43371304,nemici
678699,4.560417392,stavano
702072,,là
742644,2.168646835,sparavamo
765659,4.890760956,addosso
788067,5.731502947,giorno
804825,5.521062946,notte
867447,5.181173263,guerra
891702,5.656885745,tanto
909342,4.724568209,lunga
949914,5.876302159,certo
964026,5.322012335,punto
982989,4.383072355,venne
996933,3.787520326,mancare
1028412,3.347775131,bronzo
1053549,3.714669697,cannoni
1088829,7.259198169,non
1094562,4.845196057,avevamo
1115730,6.382555861,più
1125432,4.239947328,ferro
1152333,2.702806591,baionette
1183644,3.765533171,eccetera
1281546,4.8056623,comandante
1334907,,stragenerale
1367982,,bombone
1392237,1.19092323,sparone
1419579,,pestafracassone
1485729,3.19092323,ordinò
1512189,3.751427645,tirar
1526742,5.334578065,giù
1555848,3.650315718,campane
1593333,1.889893234,campanili
1656396,1.367014489,fonderle
1690979,5.500638545,insieme
1733791,3.107377179,fabbricare
1763559,2.469676831,grossissimo
1795311,3.845580985,cannone
1847349,6.359323473,solo
1890126,4.872797352,grosso
1904679,5.396465909,abbastanza
1939518,4.666085749,vincere
1979208,5.181173263,guerra
2018898,2.86761684,sol
2029041,4.938723321,colpo
2114595,3.654816219,sollevare
2148111,3.845580985,cannone
2192652,3.152344324,vollero
2241162,3.452186099,gru
2286144,2.787520326,trasportarlo
2326716,4.826054975,fronte
2363319,3.152344324,vollero
2425059,3.788618416,treni
2488563,,stragenerale
2526048,3.074584665,fregava
2545893,5.2980314,mani
2567943,2.168646835,contentezza
2608515,4.784486182,diceva
2673783,3.845580985,cannone
2694510,3.322862525,sparerà
2734641,4.43371304,nemici
2752281,2.552651066,scapperanno
2786679,4.822772692,fin
2808288,4.705470983,luna
2866941,5.695815269,ecco
2880171,5.00500427,gran
2892519,5.627006329,momento
2947203,,cannonissimo
2995272,3.902730459,puntato
3025701,4.43371304,nemici
3117429,2.863021088,riempiti
3146976,4.40483924,orecchie
3166380,2.120342156,ovatta
3220623,2.759124954,frastuono
3272220,2.304866582,romperci
3300885,2.894214608,timpani
3343221,3.604222994,tromba
3364830,,eustachio
3474198,,stragenerale
3507273,,bombone
3529764,1.19092323,sparone
3555342,,pestafracassone
3601206,3.19092323,ordinò
3638691,5.109241952,fuoco
3699108,2.93128592,artigliere
3725568,2.381254928,premette
3750705,3.918057654,pulsante
3810681,4.516644088,improvviso
3853458,5.409077839,capo
3900645,4.826054975,fronte
3936366,2.270104476,udì
3952683,3.547904631,gigantesco
3982671,1.588863239,scampanio
4032945,1.19092323,din
4054554,2.065984493,don
4075281,1.844135744,dan
4127319,1.19092323,levammo
4144518,2.120342156,ovatta
4171419,4.40483924,orecchie
4192587,3.530374671,sentir
4211991,5.752066371,meglio
4258296,1.19092323,din
4279464,2.065984493,don
4318272,1.734991274,tuonava
4343409,,cannonissimo
4434255,2.638081261,echi
4466889,1.96907448,ripetevano
4503933,3.555474225,monti
4536567,3.083017833,valli
4565232,1.19092323,din
4608009,1.844135744,dan
4664016,5.109241952,fuoco
4701501,2.894214608,gridò
4720905,,stragenerale
4765887,4.814327598,seconda
4784409,5.820011577,volta
4817925,5.109241952,fuoco
4839975,3.594901194,perbacco
4901274,2.93128592,artigliere
4926411,2.381254928,premette
4944033,3.904833584,nuovamente
4975362,3.918057654,pulsante
5033133,5.649402438,nuovo
