BEGIN,surprisal,type_of_words,word
89523,0.0,function,La
97020,9.42431354522705,content,guerra
117747,8.107695579528809,function,delle
128331,19.65958023071289,content,campane
213885,22.577585220336918,function,C'
219618,2.041750192642212,content,era
228191,2.660117149353028,function,una
238140,3.951885223388672,content,volta
256512,2.6174442768096924,function,una
264159,6.978185653686523,content,guerra
295470,3.214524984359741,function,una
306495,8.377842903137207,content,grande
324576,5.574771881103516,function,e
326340,3.040217161178589,content,terribile
356328,2.478449821472168,content,guerra
394254,3.2719571590423584,function,che
404838,7.425292015075684,content,faceva
422478,6.414371013641357,content,morire
438354,6.429520606994629,function,molti
453789,5.758418083190918,content,soldati
475839,8.29060173034668,function,da
481876,6.225850582122803,function,una
489510,0.5772587060928345,content,parte
515088,0.8097713589668274,function,e
516852,2.901676654815674,function,dall'
528318,1.8901675939559937,function,altra
581440,7.830984592437744,function,Noi
587853,12.467304229736328,content,stavamo
607698,7.392266273498535,function,di
612990,10.56844711303711,content,qua
636804,1.890403151512146,function,e
641655,10.560220718383787,function,i
643419,1.0444356203079224,function,nostri
660177,5.67996072769165,content,nemici
678699,7.009998321533203,content,stavano
696316,3.149910449981689,function,di
702072,1.8289601802825928,content,là
731178,2.644498825073242,function,e
737793,4.359840393066406,function,ci
742644,13.746786117553713,content,sparavamo
765659,5.474916458129883,content,addosso
788067,13.842572212219238,content,giorno
800569,1.2167214155197144,function,e
804825,2.244056701660156,content,notte
857745,4.543229103088379,function,ma
861714,4.848254680633545,function,la
867447,1.3893805742263794,content,guerra
882970,3.143976211547852,function,era
891702,9.98544692993164,content,tanto
909342,4.126986980438232,content,lunga
938007,1.5385234355926514,function,che
943740,6.849651336669922,function,a
946827,6.676295757293701,function,un
949914,0.9661229252815248,content,certo
964026,0.1867808699607849,content,punto
977697,4.302087306976318,function,ci
982989,8.402680397033691,content,venne
994014,5.933069705963135,function,a
996933,3.6383769512176514,content,mancare
1018710,3.4217464923858643,function,il
1028412,11.417280197143556,content,bronzo
1043847,5.53290319442749,function,per
1047816,5.543810844421387,function,i
1053549,7.599738121032715,content,cannoni
1088829,6.904090881347656,content,non
1094562,6.310314655303955,content,avevamo
1115730,3.268807888031006,content,più
1125432,10.917221069335938,content,ferro
1140867,3.936183452606201,function,per
1146600,3.60692310333252,function,le
1152333,23.673664093017575,content,baionette
1183644,11.535614013671877,content,eccetera
1259496,4.996189594268799,function,Il
1264788,4.197669506072998,function,nostro
1281546,7.735560417175293,content,comandante
1326969,7.235699653625488,function,lo
1334907,36.32221221923828,content,Stragenerale
1367982,23.85670661926269,content,Bombone
1392237,24.82071304321289,content,Sparone
1419579,64.48214721679688,content,Pestafracassone
1485729,9.588709831237791,content,ordinò
1505133,3.4208731651306152,function,di
1512189,11.921269416809082,content,tirar
1526742,4.056699752807617,content,giù
1534239,5.886961460113525,function,tutte
1549674,0.1698964089155197,function,le
1555848,5.979307174682617,content,campane
1584072,10.234390258789062,function,dai
1593333,11.33899211883545,content,campanili
1642284,2.471932888031006,function,e
1648458,3.0691587924957275,function,di
1656396,16.180866241455078,content,fonderle
1676682,6.996528625488281,function,tutte
1690979,4.562960147857666,content,insieme
1724751,4.626653671264648,function,per
1733791,10.107610702514648,content,fabbricare
1760472,3.514704942703247,function,un
1763559,16.776729583740234,content,grossissimo
1795311,11.047541618347168,content,cannone
1834560,8.471212387084961,function,uno
1847349,9.582822799682615,content,solo
1883511,4.638711929321289,function,ma
1890126,7.522039413452148,content,grosso
1904679,9.927898406982422,content,abbastanza
1933785,7.1945672035217285,function,da
1939518,9.189481735229492,content,vincere
1958481,8.556085586547852,function,tutta
1973475,0.3898434937000274,function,la
1979208,1.4838460683822632,content,guerra
1999494,7.658394336700439,function,con
2015087,3.3838367462158203,function,un
2018898,10.435528755187988,content,sol
2029041,3.3982887268066406,content,colpo
2109303,5.874134063720703,function,A
2114595,14.05543327331543,content,sollevare
2137527,7.367369174957275,function,quel
2148111,0.9704281687736512,content,cannone
2186919,4.6703972816467285,function,ci
2192652,8.338977813720703,content,vollero
2212938,15.05912971496582,,centomila
2241162,20.18326759338379,content,gru
2279529,5.428285121917725,function,per
2286144,14.42742919921875,content,trasportarlo
2319219,7.107909679412842,function,al
2326716,9.428670883178713,content,fronte
2355822,3.844167470932007,function,ci
2363319,2.838332176208496,content,vollero
2384046,18.404409408569336,,novantasette
2425059,17.676895141601562,content,treni
2482389,6.460265636444092,function,Lo
2488563,0.5251078009605408,content,Stragenerale
2518551,5.982541561126709,function,si
2526048,17.222789764404297,content,fregava
2541042,8.16252613067627,function,le
2545893,4.401428699493408,content,mani
2557359,4.587316036224365,function,per
2563092,4.621551036834717,function,la
2567943,21.28372383117676,content,contentezza
2605869,2.564640045166016,function,e
2608515,9.552310943603516,content,diceva
2650555,7.865024089813232,function,Quando
2660553,4.963144779205322,function,il
2664963,5.023799896240234,function,mio
2673783,5.027169704437256,content,cannone
2694510,15.128534317016602,content,sparerà
2732436,6.297693252563477,function,i
2734641,6.679638385772705,content,nemici
2752281,15.573030471801758,content,scapperanno
2786679,11.506524085998535,content,fin
2794617,9.760308265686035,function,sulla
2808288,14.395431518554688,content,luna
2866941,8.05128288269043,content,Ecco
2876643,5.154736042022705,function,il
2880171,8.71448802947998,content,gran
2892519,12.092287063598633,content,momento
2940588,4.216925144195557,function,Il
2947203,34.83170318603516,content,cannonissimo
2985570,8.494728088378906,function,era
2995272,12.55155086517334,content,puntato
3015558,6.001412868499756,function,sui
3025701,9.97018051147461,content,nemici
3090087,6.231169700622559,function,Noi
3099348,5.030311584472656,function,ci
3102876,6.877298831939697,function,eravamo
3117429,11.571493148803713,content,riempiti
3144330,7.794013023376465,function,le
3146976,6.296075820922852,content,orecchie
3162852,3.038954734802246,function,di
3166380,27.427797317504883,content,ovatta
3202542,5.563985347747803,function,perché
3215308,3.6875622272491455,function,il
3220623,17.863061904907227,content,frastuono
3256344,10.02761936187744,function,poteva
