BEGIN,semantic_dissimilarity,type_of_words,word
90405.0,,function,Le
100548.0,0.5373513102531433,content,posate
125685.0,0.4436139762401581,content,sposate
227115.0,0.5112383365631104,function,C'
232848.0,0.4221324324607849,content,era
244755.0,0.4098976254463196,function,una
254457.0,0.3826856017112732,content,volta
292383.0,0.2864875793457031,function,una
304069.0,0.4415583610534668,content,forchetta
328986.0,0.3919972777366638,function,molto
344862.0,0.3951573371887207,content,lucida
386316.0,0.3246085047721863,function,con
394695.0,0.3662777543067932,function,i
398469.0,0.4538383483886719,content,denti
414981.0,0.3649114668369293,function,d'
416304.0,0.3365574181079864,content,argento
512442.0,0.4164959192276001,function,Tutti
528759.0,0.3429015278816223,function,la
537579.0,0.3762791454792022,content,ammiravano
567126.0,0.3159173130989074,function,e
571095.0,0.3197291493415832,function,la
577710.0,0.392715573310852,content,volevano
596673.0,0.4573612213134765,function,in
602406.0,0.3908248543739319,content,sposa
682227.0,0.4713783860206604,content,Arrivò
696339.0,0.3538402318954468,function,il
702072.0,0.4708954095840454,content,cavatappi
757638.0,0.3465885519981384,function,e
762048.0,0.3707070350646972,content,facendo
785451.0,0.3596907258033752,function,un
794241.0,0.3794718980789184,content,giro
807912.0,0.3988819122314453,function,di
812763.0,0.4183499813079834,content,danza
833049.0,0.3847622573375702,content,girondina
863919.0,0.3993948996067047,content,disse
920367.0,0.5162401795387268,content,Bella
935140.0,0.3880428075790405,content,forchetta
959175.0,0.3729373812675476,content,lucente
1011213.0,0.4296209514141083,content,guardami
1034586.0,0.4120175242424011,function,un
1043406.0,0.4980388879776001,function,po'
1089711.0,0.417532205581665,function,io
1101177.0,0.3864955902099609,content,giro
1117494.0,0.3813917636871338,content,brillo
1159830.0,0.3260019421577453,content,tiro
1185849.0,0.3429361581802368,content,strappo
1212309.0,0.2847973108291626,function,e
1214514.0,0.3746813237667084,content,stappo
1264347.0,0.4989581704139709,function,Non
1274049.0,0.3357807397842407,function,sono
1292130.0,0.3920001983642578,function,un
1300509.0,0.3917648792266845,content,tipo
1311534.0,0.3737467527389526,content,bello
1326087.0,0.3718836307525635,function,e
1327410.0,0.387898713350296,content,interessante
1416492.0,0.4557973444461822,content,Sposami
1449126.0,0.420012354850769,content,forchetta
1505133.0,0.3281751275062561,function,e
1506456.0,0.413377046585083,content,stapperemo
1533357.0,0.3789582848548889,function,insieme
1558494.0,0.2931153774261474,function,una
1565109.0,0.3880168199539184,content,bottiglia
1585395.0,0.3533087968826294,function,di
1588482.0,0.4344325959682464,content,spumante
1678446.0,0.4745882153511047,function,La
1687266.0,0.4403857588768005,content,forchetta
1710198.0,0.4574752449989319,content,rispose
1776789.0,0.5134512186050415,content,Bello
1795311.0,0.4299455881118774,function,mio
1827063.0,0.4202837347984314,function,tu
1832796.0,0.4330587387084961,content,stappi
1870722.0,0.3776361644268036,content,strappi
1915263.0,0.3873281478881836,function,ma
1921878.0,0.3685933947563171,function,non
1931139.0,0.3848806023597717,function,mi
1937754.0,0.4308164119720459,content,acchiappi
2021544.0,0.4847030639648437,function,E
2023308.0,0.3959540128707886,function,il
2032128.0,0.4483382999897003,content,cavatappi
2059911.0,0.3981528878211975,content,deluso
2101806.0,0.3731089234352112,function,se
2111949.0,0.4399533271789551,function,ne
2117241.0,0.3945392966270447,content,andò
2130471.0,0.3270713090896606,function,nel
2137968.0,0.4060400724411011,content,cassetto
2238516.0,0.477196455001831,function,Ed
2243808.0,0.4205116629600525,function,ecco
2256156.0,0.2805027365684509,function,il
2263212.0,0.4150801599025726,content,coltello
2333772.0,0.4532188773155212,content,lama
2351412.0,0.4575876593589782,content,luccicante
2388015.0,0.4410693049430847,function,ed
2391984.0,0.3640874624252319,content,affilata
2441817.0,0.2799969911575317,function,che
2447550.0,0.2688454389572143,function,si
2459898.0,0.4003873467445373,content,fece
2472687.0,0.383356899023056,function,avanti
2533545.0,0.2995035648345947,function,e
2537514.0,0.4173343777656555,content,mostrandosi
2576322.0,0.3873066902160644,function,di
2582055.0,0.4682000279426574,function,qua
2591757.0,0.3661354780197143,function,e
2595285.0,0.3444020748138428,function,di
2603223.0,0.3482023477554321,function,là
2613807.0,0.4075413942337036,content,disse
2666727.0,0.5533899068832397,content,Forchetta
2693187.0,0.4139748215675354,content,deliziosa
2745225.0,0.4092897772789001,content,guardami
2768157.0,0.4098774194717407,function,un
2776095.0,0.4507117867469787,function,po'
2813580.0,0.3937310576438904,function,io
2820636.0,0.3579124212265014,content,taglio
2844009.0,0.3712649047374725,content,sego
2879289.0,0.3327988684177398,content,spello
2911041.0,0.2940613329410553,content,buco
2948085.0,0.3129437267780304,content,divido
2968812.0,0.268077552318573,function,e
2971017.0,0.371985912322998,content,spartisco
3048633.0,0.4156330823898315,function,Se
3057453.0,0.3822589516639709,function,mi
3066273.0,0.4030956625938415,content,sposi
3109932.0,0.4064129590988159,function,sarò
3131541.0,0.4382544159889221,function,come
3142566.0,0.4162659645080566,function,una
3152268.0,0.4308028221130371,content,spada
3171672.0,0.3932616114616394,function,al
3178728.0,0.4122149348258972,function,tuo
3191076.0,0.4218247234821319,content,fianco
3268692.0,0.564684271812439,function,E
3270456.0,0.4239476323127746,function,la
3278835.0,0.4865679442882538,content,forchetta
3337047.0,0.5520363450050354,content,Bello
3351600.0,0.4178772270679474,function,mio
3385557.0,0.401888370513916,function,tu
3394818.0,0.3842505514621734,content,tagli
3410253.0,0.3595070540904999,content,tagli
3445533.0,0.3658038377761841,function,ma
3450384.0,0.3375065326690674,function,non
3460527.0,0.3537802696228027,function,mi
3466701.0,0.4281264543533325,content,pigli
3528441.0,0.4228933453559875,function,E
3529764.0,0.3463611006736755,function,il
3535938.0,0.4115660786628723,content,coltello
3556665.0,0.4009813666343689,function,se
3564603.0,0.4430413246154785,function,ne
3569454.0,0.4165509939193725,content,andò
3585330.0,0.368384301662445,function,al
3591945.0,0.4119253158569336,function,suo
3602970.0,0.3840636014938354,content,posto
3622815.0,0.3497809171676636,function,nel
3633840.0,0.4278780221939087,content,cassetto
3733065.0,0.428034245967865,content,Arriva
3750705.0,0.3107511401176452,function,il
3755556.0,0.4037122428417206,content,cucchiaio
3809799.0,0.3873652517795563,content,piano
3828321.0,0.3255512416362762,content,piano
3851253.0,0.3716652989387512,function,col
3860073.0,0.318028450012207,function,suo
3871980.0,0.4595811367034912,content,testone
3898881.0,0.3590054214000702,content,tondo
3934602.0,0.32308429479599,function,e
3936807.0,0.3675978183746338,content,dice
3995019.0,0.5111168622970581,content,Eccomi
4013982.0,0.3996437489986419,function,qui
4022361.0,0.4722537398338318,content,cara
4035591.0,0.4157757759094238,content,forchetta
4088511.0,0.4706740379333496,function,Non
4096890.0,0.4082304239273071,function,ti
4103505.0,0.3886653184890747,content,senti
4120263.0,0.4040001034736633,function,un
4126437.0,0.4336495995521545,function,po'
4132611.0,0.341905802488327,content,sola
4204053.0,0.3552073836326599,function,Io
4216842.0,0.3444264531135559,content,ho
4219488.0,0.3200403451919555,function,un
4222575.0,0.3748618960380554,content,bel
4231395.0,0.3546280264854431,content,posto
4248594.0,0.3564359545707702,function,nel
4258296.0,0.3698858022689819,content,cassetto
4286961.0,0.3180682063102722,function,con
4294458.0,0.3016347289085388,function,uno
4300632.0,0.3461233973503113,content,spazio
4324887.0,0.3908316493034363,content,vuoto
4367223.0,0.4221031069755554,function,Vuoi
4376484.0,0.3494425415992737,content,venire
,0.3541520237922668,function,a
4393683.0,0.3081005811691284,content,stare
4408677.0,0.3661512732505798,function,con
4415292.0,0.3830970525741577,function,me
4488939.0,0.4272780418395996,function,La
4494231.0,0.5156770944595337,content,forchetta
4514076.0,0.4020153880119324,function,lo
4519368.0,0.4045856893062591,content,guardò
4575375.0,0.4243456125259399,function,ed
4580226.0,0.4088221788406372,function,ecco
4593015.0,0.302971750497818,function,che
4597425.0,0.3091501295566559,content,guardandolo
4627854.0,0.3520572185516357,function,non
4636074.0,0.3286395072937011,content,vide
4650345.0,0.3717848062515259,function,solo
4663575.0,0.3114423751831054,function,lui
4692681.0,0.355924904346466,function,ma
4697091.0,0.304575502872467,function,la
4704147.0,0.422708511352539,function,propria
4719582.0,0.3600317239761352,content,immagine
4778235.0,0.3037651777267456,function,perché
4789260.0,0.3452619910240173,function,anche
4799403.0,0.2703205943107605,function,il
4806018.0,0.4124970436096191,content,cucchiaio
4836006.0,0.2871397137641907,function,era
4842621.0,0.3453249335289001,function,ben
4856292.0,0.3259048759937286,content,pulito
4887603.0,0.3494358658790588,content,lucido
4912740.0,0.426787257194519,function,come
4924647.0,0.3588979244232178,function,uno
4931262.0,0.3594106435775757,content,specchio
5013288.0,0.346845805644989,function,però
5024313.0,0.3099620938301086,function,non
5031810.0,0.3025556802749634,function,si
5038866.0,0.3684678673744201,content,vide
5049009.0,0.4410896003246307,function,com'
5057829.0,0.3267333209514618,content,era
5078556.0,0.3410056829452514,function,ma
5078556.0,0.3127825856208801,function,a
5086935.0,0.4443397521972656,content,testa
5104134.0,0.4136978387832641,function,in
5113395.0,0.3585881292819977,function,giù
5152644.0,0.3462575674057007,function,perché
5167197.0,0.3585082292556762,function,se
5177340.0,0.3750673532485962,function,ci
5184396.0,0.4087579250335693,function,si
5188806.0,0.3835002779960632,content,guarda
5209092.0,0.3103916645050049,function,nella
5219235.0,0.3619927167892456,content,parte
5234229.0,0.4050833582878113,content,concava
5256720.0,0.3198047280311584,function,di
5262012.0,0.2844981551170349,function,un
5267304.0,0.3446555435657501,content,cucchiaio
5292000.0,0.3619524240493774,content,succede
5313609.0,0.4010382890701294,function,così
5397840.0,0.3553248047828674,function,La
5405557.0,0.4406764507293701,content,forchetta
5426064.0,0.332252562046051,function,si
5433561.0,0.3804838061332702,content,mise
,0.3906568884849548,function,a
5452524.0,0.3654201626777649,content,ridere
5506767.0,0.3684453964233398,function,poi
5517792.0,0.4052653610706329,content,girò
5527494.0,0.4073493182659149,function,dall'
5536314.0,0.4061384797096252,content,altra
5548662.0,0.3463229537010193,content,parte
5565861.0,0.2401688694953918,function,e
5567184.0,0.2230527997016906,function,si
5578209.0,0.3369386196136474,content,specchiò
5638185.0,0.3206426501274109,function,e
5639508.0,0.2379786968231201,function,si
5653179.0,0.3356438875198364,content,vide
5669496.0,0.4066255092620849,content,grassa
5694192.0,0.3632887005805969,content,grassa
5743584.0,0.380362868309021,function,perché
5756373.0,0.3862576484680176,function,chi
5762988.0,0.3204261064529419,function,si
5771808.0,0.4159516394138336,content,specchia
5790771.0,0.327635645866394,function,nella
5801355.0,0.3828858137130737,content,parte
5815467.0,0.4839602410793304,content,convessa
5838840.0,0.3377586603164673,function,di
5843250.0,0.3032798171043396,function,un
5850306.0,0.3903644680976867,content,cucchiaio
5891760.0,0.2590447068214416,function,si
5903226.0,0.3175981640815735,content,vede
5913369.0,0.3885250985622406,function,così
5998482.0,0.4766004681587219,function,Allora
6013035.0,0.3480092883110046,function,la
6020091.0,0.4367313981056213,content,forchetta
6041700.0,0.4419158101081848,content,rise
6058017.0,0.4229050278663635,content,forte
6081831.0,0.3545525074005127,function,e
6083154.0,0.3731209337711334,content,disse
6128136.0,0.4760078191757202,function,Non
6138720.0,0.4616340398788452,function,ti
6144894.0,0.4960507750511169,content,sposo
6167826.0,0.4457927942276001,function,per
6175764.0,0.4231828451156616,function,la
6182379.0,0.4473185539245605,content,casa
6200901.0,0.3902395367622375,function,o
6206634.0,0.358379602432251,function,per
6215454.0,0.3454835414886474,function,le
6220746.0,0.397508442401886,content,lire
6248970.0,0.405479371547699,function,ma
6257790.0,0.3284100294113159,function,perché
6271902.0,0.3747153878211975,function,mi
6279399.0,0.3893290758132934,content,fai
6286014.0,0.4168070554733276,content,divertire
6357897.0,0.4678287506103515,function,Così
6375757.0,0.5158485174179077,content,forchetta
6394500.0,0.4743805527687073,function,e
6399792.0,0.498551070690155,content,cucchiaio
6439482.0,0.4999819993972778,content,diventarono
6476526.0,0.3988263607025146,function,le
6482700.0,0.5339246392250061,content,posate
6505632.0,0.4162672758102417,content,sposate
6552819.0,0.3167421221733093,function,e
6557670.0,0.386412650346756,content,abitarono
6587658.0,0.356448233127594,function,nel
6598242.0,0.3845008909702301,content,cassetto
6639255.0,0.4440306425094604,function,lui
6651603.0,0.3659482002258301,function,in
6653367.0,0.3971596360206604,function,una
6661525.0,0.3731923699378967,content,stanza
6700113.0,0.3438753485679626,function,e
6701436.0,0.362235963344574,function,lei
6714666.0,0.3790023922920227,function,nell'
6726132.0,0.4418255090713501,function,altra
6753915.0,0.4023117423057556,function,per
6760089.0,0.3482449650764465,content,stare
6778611.0,0.3986880183219909,function,più
6785667.0,0.330454409122467,content,comodi
6872544.0,0.3937678337097168,function,Però
6918849.0,0.3417365252971649,function,spesso
6957216.0,0.324174702167511,content,stavano
6977943.0,0.3202044367790222,content,vicini
7033950.0,0.3348509073257446,function,e
7035714.0,0.3329952955245971,content,vicini
7054677.0,0.3437502086162567,function,oggi
7071876.0,0.2777444720268249,content,vicini
7088193.0,0.3509990870952606,function,domani
7122591.0,0.3590661287307739,function,dopo
7133175.0,0.4031280875205993,function,qualche
7148169.0,0.3877857327461242,content,mese
7165809.0,0.3184783458709717,function,nella
7174629.0,0.4359211921691894,content,cameretta
7198002.0,0.397976815700531,function,più
7206381.0,0.4084572792053222,content,piccola
7226226.0,0.406965970993042,function,del
7232841.0,0.4404091238975525,content,cassetto
7261065.0,0.3298725485801697,function,si
7269885.0,0.4748098850250244,content,sentì
7288407.0,0.398107647895813,content,strillare
7354998.0,0.4586268067359924,function,Chi
7361613.0,0.3907510042190552,function,era
7367787.0,0.4025026261806488,content,arrivato
7414974.0,0.3611603379249573,function,Un
7423353.0,0.4095479249954223,content,cucchiaino
