word,semantic_dissimilarity
Le,
due,0.72707599401474
befane,0.46054214239120483
La,0.26095640659332275
Befana,0.3030851185321808
volava,0.37568026781082153
a,0.37609219551086426
cavallo,0.435894250869751
della,0.282148540019989
scopa,0.26083651185035706
Vola,0.3963392674922943
e,0.29134052991867065
vola,0.256405770778656
a,0.30733048915863037
un,0.38448095321655273
certo,0.44462811946868896
punto,0.31242650747299194
vide,0.26906830072402954
una,0.18384969234466553
vecchina,0.33826592564582825
proprio,0.20619267225265503
uguale,0.25657981634140015
a,0.2340131402015686
lei,0.17094388604164124
a,0.23663115501403809
cavallo,0.4502505660057068
di,0.284790575504303
una,0.2241886854171753
scopa,0.24512681365013123
Chi,0.49417075514793396
sei,0.29590120911598206
chiese,0.46416792273521423
la,0.1946391463279724
Befana,0.33427247405052185
e,0.2039157748222351
quella,0.22472965717315674
rispose,0.24847325682640076
Sono,0.3553946018218994
la,0.24160826206207275
Befana,0.32095861434936523
Eh,0.33747005462646484
no,0.24926331639289856
La,0.23741167783737183
Befana,0.28374359011650085
sono,0.21331769227981567
io,0.2099284529685974
disse,0.44948846101760864
la,0.23864150047302246
Befana,0.2968032658100128
Non,0.38442081212997437
vedi,0.4329676032066345
che,0.2481023073196411
ho,0.2795735001564026
la,0.29581761360168457
scopa,0.33940693736076355
il,0.264893114566803
naso,0.35914725065231323
lungo,0.2706361413002014
eccetera,0.2975235879421234
Anche,0.4834158420562744
io,0.3078165650367737
ce,0.3560328483581543
li,0.3034955859184265
ho,0.2640090882778168
disse,0.5961432456970215
l',0.5350633263587952
altra,0.3034832179546356
Non,0.47518372535705566
vedi,0.38949263095855713
che,0.24340558052062988
volo,0.27781617641448975
Volo,0.36489689350128174
anche,0.29421818256378174
io,0.2130451202392578
disse,0.4512905180454254
la,0.2572506070137024
seconda,0.278164267539978
Non,0.35358530282974243
vedi,0.43323397636413574
che,0.2530662417411804
ho,0.2938030958175659
il,0.3196292519569397
sacco,0.3515174984931946
pieno,0.30467289686203003
di,0.2631416916847229
doni,0.3042724132537842
Anche,0.46752220392227173
io,0.29162508249282837
ce,0.3558955788612366
li,0.2999952435493469
ho,0.2460380494594574
La,0.25418514013290405
Befana,0.3829787075519562
era,0.2464284896850586
confusa,0.28802958130836487
perché,0.23136162757873535
era,0.20340818166732788
sicura,0.2763087749481201
di,0.3014411926269531
essere,0.19331133365631104
lei,0.16585594415664673
la,0.23521745204925537
Befana,0.32708740234375
ma,0.17161953449249268
anche,0.2164481282234192
l',0.4357221722602844
altra,0.2689577341079712
sembrava,0.25680631399154663
che,0.2792946696281433
lo,0.3258867859840393
fosse,0.21759900450706482
Forse,0.3018087148666382
c',0.47306835651397705
erano,0.27804917097091675
due,0.24202275276184082
Befane,0.3777538239955902
nel,0.2773532271385193
mondo,0.25174766778945923
e,0.23659884929656982
lei,0.17346221208572388
non,0.18010544776916504
lo,0.2532699704170227
aveva,0.24696099758148193
mai,0.2553914189338684
saputo,0.2436964213848114
Ma,0.25596094131469727
se,0.2310035228729248
era,0.24378401041030884
così,0.22878119349479675
non,0.2118738889694214
ci,0.22126060724258423
sarebbe,0.3054942488670349
stata,0.26809149980545044
troppa,0.33073121309280396
confusione,0.26798880100250244
per,0.22451716661453247
i,0.2694290280342102
doni,0.3432358503341675
ai,0.2796088457107544
bambini,0.2188062071800232
Senti,0.38345450162887573
disse,0.5239436626434326
allora,0.23102495074272156
Facciamo,0.38755500316619873
una,0.2680433392524719
gara,0.23723164200782776
chi,0.23904705047607422
vince,0.30681687593460083
sarà,0.24583220481872559
la,0.24637097120285034
Befana,0.35292235016822815
l',0.5110782384872437
altra,0.28735142946243286
andrà,0.26291555166244507
sulla,0.30853933095932007
terra,0.2967674136161804
a,0.2979472875595093
fare,0.22645747661590576
la,0.31964725255966187
vecchina,0.3786836564540863
D',0.6616630554199219
accordo,0.3214087188243866
rispose,0.45027026534080505
quella,0.2741086184978485
Che,0.36210960149765015
gara,0.29879289865493774
facciamo,0.23404651880264282
Un,0.34182801842689514
volo,0.3302084803581238
da,0.3286411166191101
qui,0.4351545572280884
alla,0.37156856060028076
Luna,0.3246961534023285
e,0.33785808086395264
ritorno,0.2757726311683655
Pronta,0.3263784646987915
Vai,0.28410953283309937
Le,0.3084750771522522
due,0.3372645974159241
vecchine,0.43432873487472534
partirono,0.2710610628128052
attaccate,0.3673570454120636
alle,0.3070674538612366
loro,0.28315305709838867
scope,0.32414135336875916
con,0.2418426275253296
i,0.2657381296157837
bianchi,0.30295121669769287
capelli,0.2582474946975708
agitati,0.3440980613231659
dal,0.2810612916946411
vento,0.24980533123016357
vola,0.3284982442855835
e,0.28321635723114014
vola,0.27069926261901855
erano,0.2553505301475525
velocissime,0.2836373746395111
Arrivarono,0.46225106716156006
insieme,0.287658154964447
alla,0.29773056507110596
Luna,0.23258674144744873
le,0.23260056972503662
