BEGIN,Zipf_freq,type_of_words,word
89082,6.801817508,function,una
102753,3.934432995,content,viola
124362,6.335583043,function,al
133182,,content,polo
149058,4.692393302,content,nord
246078,6.801817508,function,una
258426,4.951684874,content,mattina
298116,6.335583043,function,al
308259,,content,polo
320607,4.692393302,content,nord
354123,6.640107629,function,l
358533,4.192007611,content,orso
371322,4.744381459,content,bianco
392710,1.367014489,content,fiutò
407043,5.370690392,function,nell
418950,5.026360125,content,aria
432621,7.065833912,function,un
439677,4.629781889,content,odore
452466,3.907760953,content,insolito
501417,2.741151583,function,e
502740,6.655915487,function,lo
511560,4.506053547,content,fece
523467,4.129192713,content,notare
542430,5.81126753,function,all
548604,3.212112529,content,orsa
563598,4.772759154,content,maggiore
616959,7.055331658,function,la
624456,4.082460688,content,minore
639450,6.283626334,function,era
650034,6.022524285,function,sua
661059,5.299336021,content,figlia
723680,7.250456545,function,che
725802,6.060398439,function,sia
735588,4.74383468,content,arrivata
752346,5.728024202,function,qualche
764253,3.89934413,content,spedizione
859950,4.330802316,function,furono
871416,5.298963672,content,invece
886410,6.227520191,function,gli
889938,2.59746341,content,orsacchiotti
944622,7.004335738,function,a
948150,5.368402013,content,trovare
965349,7.055331658,function,la
971964,3.934432995,content,viola
1052226,6.283626334,function,era
1061928,6.801817508,function,una
1069866,5.234049628,content,piccola
1090593,2.770706827,content,violetta
1112643,2.094013217,content,mammola
1154097,2.741151583,function,e
1156743,2.81417252,content,tremava
1177029,7.232814475,function,di
1184526,4.783599527,content,freddo
1227303,6.662005813,function,ma
1234800,4.010467166,content,continuava
1263465,2.939111257,content,coraggiosamente
1304478,7.004335738,function,a
1309329,2.433961279,content,profumare
1337112,6.640107629,function,l
1339317,5.026360125,content,aria
1372392,5.965637226,function,perché
1386063,6.160949149,function,quello
1411200,6.283626334,function,era
1423107,7.039560886,function,il
1431486,6.051850878,function,suo
1440747,4.515514316,content,dovere
1541295,6.042129583,content,prima
1555407,7.232814475,function,di
1562904,5.361082228,content,sera
1593333,6.553884221,function,si
1604799,3.327643797,content,sparse
1625526,6.912435835,function,per
1632141,6.306603623,function,tutto
1644930,7.039560886,function,il
1652868,,content,polo
1663893,7.055331658,function,la
1669626,4.773668196,content,notizia
1726074,7.065833912,function,un
1736217,5.291431625,content,piccolo
1761795,5.190553923,content,strano
1787664,6.225206681,function,essere
1808982,2.950591075,content,profumato
1850877,7.232814475,function,di
1855728,4.590942865,content,colore
1881747,1.93128592,content,violetto
1931580,6.283626334,function,era
1938636,3.614987755,content,apparso
1964214,6.069364593,function,nel
1972152,4.243809465,content,deserto
1998171,7.232814475,function,di
2004345,4.501191597,content,ghiaccio
2050085,6.553884221,function,si
2057265,2.59746341,content,reggeva
2075346,6.000068652,function,su
2083284,6.801817508,function,una
2089017,5.290759195,content,sola
2106657,3.628673793,content,zampa
2141055,2.741151583,function,e
2142378,7.259198169,content,non
2152080,6.553884221,function,si
2158695,3.337051266,content,muoveva
2254392,7.004335738,function,a
2258361,5.73232148,content,vedere
2270268,7.055331658,function,la
2277765,3.934432995,content,viola
2309076,3.731878039,function,vennero
2335095,2.839283241,content,foche
2363319,2.741151583,function,e
2365965,2.145165739,content,trichechi
2421090,3.731878039,content,vennero
2442258,5.670836689,function,dalla
2453283,,content,siberia
2477097,6.624997683,function,le
2484130,2.972678605,content,renne
2520756,5.35125668,function,dall
2530899,1.668044485,content,america
2556036,6.584780852,function,i
2560005,2.98331492,content,buoi
2571912,1.889893234,content,muschiati
2631447,2.741151583,function,e
2639826,6.382555861,content,più
2646882,7.232814475,function,di
2653497,4.984539024,content,lontano
2676429,6.01813737,content,ancora
2708181,3.06015495,content,volpi
2731554,3.853208746,content,bianche
2783592,4.009149124,content,lupi
2815785,2.741151583,function,e
2817990,2.270104476,content,gazze
2838276,4.119319082,content,marine
2904867,6.110511188,function,tutti
2916774,2.120342156,content,ammiravano
2941911,7.039560886,function,il
2948085,4.136637944,content,fiore
2956905,4.139824991,content,sconosciuto
3016881,7.039560886,function,il
3025701,6.051850878,function,suo
3031875,2.469676831,content,stelo
3051279,2.839283241,content,tremante
3130218,6.110511188,function,tutti
3143007,1.367014489,content,aspiravano
3180051,7.039560886,function,il
3188430,6.051850878,function,suo
3196368,4.265739671,content,profumo
3266487,6.662005813,function,ma
3273543,6.201935117,function,ne
3277512,3.311497161,content,restava
3297798,5.921350175,content,sempre
3319848,5.396465909,content,abbastanza
3356892,6.912435835,function,per
3363066,5.26778204,function,quelli
3378501,7.250456545,function,che
3385557,3.226352968,content,arrivavano
3412912,4.755885034,content,ultimi
3433185,5.934389877,function,ad
3438036,3.266470191,content,annusare
3489633,6.201935117,function,ne
3496248,3.311497161,content,restava
3519180,5.921350175,content,sempre
3542994,6.562704781,function,come
3557547,6.042129583,content,prima
3641778,6.912435835,function,per
3647511,4.55753294,content,mandare
3664269,5.656885745,function,tanto
3678822,4.265739671,content,profumo
3719835,4.869305017,content,disse
3738798,6.801817508,function,una
3751146,3.023432143,content,foca
3800979,5.624252948,function,deve
3811122,5.640625276,content,avere
3824352,6.801817508,function,una
3831849,4.153055699,content,riserva
3855663,5.502104716,function,sotto
3871980,7.039560886,function,il
3879918,4.501191597,content,ghiaccio
3940776,6.536707533,function,io
3947391,6.640107629,function,l
3949596,5.57360652,function,avevo
3964149,6.180297396,content,detto
3978261,5.515761062,content,subito
4018392,2.120342156,content,esclamò
4042647,6.640107629,function,l
4046175,4.192007611,content,orso
4060728,4.744381459,content,bianco
4097331,7.250456545,function,che
4106151,6.166704172,function,c
4109679,6.283626334,content,era
4116294,5.502104716,function,sotto
4131288,6.034414514,function,qualcosa
4202289,7.259198169,content,non
4209345,5.632280537,function,aveva
4221252,6.180297396,content,detto
4237569,5.884320377,content,proprio
4254327,6.287788074,content,così
4284756,6.662005813,function,ma
4289166,5.7664863,function,nessuno
4313862,6.583110863,function,se
4320918,6.201935117,function,ne
4326210,3.516233602,content,ricordava
4403385,7.065833912,function,un
4411323,2.990263779,content,gabbiano
4452380,4.017322012,content,spedito
4473063,6.335583043,function,al
4479237,4.642863099,content,sud
4493349,6.912435835,function,per
4501287,4.174323968,content,raccogliere
4528249,4.894343587,content,informazioni
4593989,3.802115291,content,tornò
4608450,6.620271703,function,con
4613742,7.055331658,function,la
4620357,4.773668196,content,notizia
4659606,7.250456545,function,che
4667332,7.039560886,function,il
4675923,5.291431625,content,piccolo
4696650,6.225206681,function,essere
4717377,2.950591075,content,profumato
4757508,6.553884221,function,si
4768974,4.429220298,content,chiamava
4790583,3.934432995,content,viola
4839975,2.741151583,function,e
4848354,7.250456545,function,che
4855268,6.797274494,function,in
4863789,4.293699845,function,certi
4882311,4.004170531,content,paesi
4906566,4.913927132,content,laggiù
4936113,5.67812526,function,ce
4945374,5.17603521,function,n
4947579,5.476165392,content,erano
4959927,4.934942247,content,milioni
5019462,6.201935117,function,ne
5026077,5.173488417,content,sappiamo
5045481,5.840749557,content,quanto
5062680,6.042129583,content,prima
5090463,2.352291232,content,osservò
5113395,7.055331658,function,la
5122215,3.023432143,content,foca
5171390,4.977603683,content,com
5177781,7.249521761,content,è
5181750,7.250456545,function,che
5191011,5.884320377,content,proprio
5209533,6.209842069,function,questa
5224968,3.934432995,content,viola
5244372,7.249521761,function,è
5252310,4.74383468,content,arrivata
