BEGIN,Zipf_freq,word
102753,3.934432995,viola
133182,4.442489845,polo
149058,4.692393302,nord
258426,4.951684874,mattina
308259,4.442489845,polo
320607,4.692393302,nord
358533,4.192007611,orso
371322,4.744381459,bianco
392710,1.367014489,fiutò
418950,5.026360125,aria
439677,4.629781889,odore
452466,3.907760953,insolito
511560,4.506053547,fece
523467,4.129192713,notare
548604,3.212112529,orsa
563598,4.772759154,maggiore
624456,4.082460688,minore
661059,5.299336021,figlia
735588,4.74383468,arrivata
764253,3.89934413,spedizione
871416,5.298963672,invece
889938,2.59746341,orsacchiotti
948150,5.368402013,trovare
971964,3.934432995,viola
1069866,5.234049628,piccola
1090593,2.770706827,violetta
1112643,2.094013217,mammola
1156743,2.81417252,tremava
1184526,4.783599527,freddo
1234800,4.010467166,continuava
1263465,2.939111257,coraggiosamente
1309329,2.433961279,profumare
1339317,5.026360125,aria
1440747,4.515514316,dovere
1541295,6.042129583,prima
1562904,5.361082228,sera
1604799,3.327643797,sparse
1652868,4.442489845,polo
1669626,4.773668196,notizia
1736217,5.291431625,piccolo
1761795,5.190553923,strano
1808982,2.950591075,profumato
1855728,4.590942865,colore
1881747,1.93128592,violetto
1938636,3.614987755,apparso
1972152,4.243809465,deserto
2004345,4.501191597,ghiaccio
2057265,2.59746341,reggeva
2089017,5.290759195,sola
2106657,3.628673793,zampa
2142378,7.259198169,non
2158695,3.337051266,muoveva
2258361,5.73232148,vedere
2277765,3.934432995,viola
2335095,2.839283241,foche
2365965,2.145165739,trichechi
2421090,3.731878039,vennero
2453283,3.348304863,siberia
2484130,2.972678605,renne
2530899,1.668044485,america
2560005,2.98331492,buoi
2571912,1.889893234,muschiati
2639826,6.382555861,più
2653497,4.984539024,lontano
2676429,6.01813737,ancora
2708181,3.06015495,volpi
2731554,3.853208746,bianche
2783592,4.009149124,lupi
2817990,2.270104476,gazze
2838276,4.119319082,marine
2916774,2.120342156,ammiravano
2948085,4.136637944,fiore
2956905,4.139824991,sconosciuto
3031875,2.469676831,stelo
3051279,2.839283241,tremante
3143007,1.367014489,aspiravano
3196368,4.265739671,profumo
3277512,3.311497161,restava
3297798,5.921350175,sempre
3319848,5.396465909,abbastanza
3385557,3.226352968,arrivavano
3412912,4.755885034,ultimi
3438036,3.266470191,annusare
3496248,3.311497161,restava
3519180,5.921350175,sempre
3557547,6.042129583,prima
