BEGIN,entropy,type_of_words,word
3811122,6.859363079071045,content,avere
3824352,7.257122039794922,function,una
3831849,9.20685577392578,content,riserva
3855663,5.61261796951294,function,sotto
3871980,5.706326961517334,function,il
3879918,5.275075912475586,content,ghiaccio
3940776,7.224738597869873,function,Io
3947391,3.650727033615112,function,l'
3949596,2.7977778911590576,function,avevo
3964149,8.127570152282715,content,detto
3978261,5.194092750549316,content,subito
4018392,2.9833788871765137,content,esclamò
4042647,3.209502696990967,function,l'
4046175,5.747733116149902,content,orso
4060728,4.236917972564697,content,bianco
4097331,8.402970314025879,function,che
4106151,4.075361728668213,function,c'
4109679,2.1043736934661865,content,era
4116294,6.13947868347168,function,sotto
4131288,5.408394813537598,function,qualcosa
4202289,6.478739261627197,content,Non
4209345,7.111812591552734,function,aveva
4221252,7.254010200500488,content,detto
4237569,4.414702892303467,content,proprio
4254327,4.556399822235107,content,così
4284756,6.046395778656006,function,ma
4289166,7.580608367919922,function,nessuno
4313862,6.170191764831543,function,se
4320918,3.6687822341918954,function,ne
4326210,6.449828624725342,content,ricordava
4403385,5.528754711151123,function,Un
4411323,6.955709457397461,content,gabbiano
4452380,7.735372066497803,content,spedito
4473063,6.254723072052002,function,al
4479237,5.295315742492676,content,Sud
4493349,5.043921947479248,function,per
4501287,8.680034637451172,content,raccogliere
4528249,5.214080333709717,content,informazioni
4593989,7.794013977050781,content,tornò
4608450,5.738417148590088,function,con
4613742,5.61572790145874,function,la
4620357,8.369248390197754,content,notizia
4659606,4.4768266677856445,function,che
4667332,6.484302997589111,function,il
4675923,7.559510707855225,content,piccolo
4696650,7.710580825805664,function,essere
4717377,2.62470817565918,content,profumato
4757508,4.492851257324219,function,si
4768974,3.7633042335510254,content,chiamava
4790583,9.410929679870604,content,viola
4839975,4.477232456207275,function,e
4848354,6.801285266876221,function,che
4855268,7.069361686706543,function,in
4863789,6.759920597076416,function,certi
4882311,6.604692935943604,content,paesi
4906566,7.349525928497314,content,laggiù
4936113,6.597410202026367,function,ce
4945374,1.76799476146698,function,n'
4947579,1.2698628902435305,content,erano
4959927,5.337599754333496,content,milioni
5019462,7.327963352203369,function,Ne
5026077,7.75346565246582,content,sappiamo
5045481,5.77878999710083,content,quanto
5062680,7.335670471191406,content,prima
5090463,2.252494096755981,content,osservò
5113395,5.2409515380859375,function,la
5122215,4.360161781311035,content,foca
5171390,5.773176670074463,content,Com'
5177781,2.204185962677002,content,è
5181750,8.034117698669434,function,che
5191011,7.7056121826171875,content,proprio
5209533,6.796547889709473,function,questa
5224968,8.312259674072266,content,viola
5244372,6.29876184463501,function,è
5252310,7.337021827697754,content,arrivata
5271273,5.569187641143799,content,proprio
5290236,4.601429462432861,content,qui
5332131,4.313133239746094,function,Vi
5338746,7.795804977416992,content,dirò
5351976,7.495644569396973,function,tutto
5364324,3.946222305297852,function,il
5368734,5.449056148529053,function,mio
5377113,6.0620317459106445,content,pensiero
5420331,7.049761295318604,function,mi
5427387,8.273353576660156,content,sento
5443263,7.804972648620605,content,alquanto
5468400,4.369970321655273,content,perplessa
5547339,7.722420692443848,content,Come
5561742,7.828746795654297,function,ha
5564097,6.533462524414063,content,detto
5577768,6.772489547729492,function,che
5582178,7.820034027099609,function,si
5594526,7.731311798095703,content,sente
5630247,3.323302745819092,content,domandò
5649210,2.264909505844116,function,l'
5653179,0.7036715149879456,content,orso
5664204,2.721168279647827,content,bianco
5679912,3.0547189712524414,function,a
5680962,9.47414779663086,function,sua
5691546,3.041756153106689,content,moglie
5743584,7.345315933227539,content,Perplessa
5791212,6.371311187744141,content,Cioè
5800914,7.677219390869141,content,non
5809734,6.421819686889648,content,sa
5816349,6.180185794830322,function,che
5824287,6.561206817626953,content,pesci
5838840,6.332393169403076,content,pigliare
5896170,5.71575403213501,function,Ecco
5930127,3.9796180725097656,content,esclamò
5952177,2.068918466567993,function,l'
5953941,0.237357959151268,content,orso
5966730,2.920149326324463,content,bianco
6000687,7.944084167480469,content,proprio
6017445,6.546511650085449,function,quello
6030234,5.171733856201172,function,che
6037290,7.5497612953186035,content,penso
6051913,3.0442886352539062,content,anch'
6064632,3.1113293170928955,function,io
6122844,6.030390739440918,function,Quella
6135192,7.968697547912598,content,notte
6149745,6.326613903045654,content,corse
6173559,6.904597282409668,function,per
6180615,6.512866020202637,function,tutto
6196491,2.2368149757385254,function,il
6204870,2.5902259349823,content,Polo
6231771,2.9127895832061768,function,un
6243237,5.182796001434326,content,pauroso
6271020,5.774899005889893,content,scricchiolio
6353487,7.168338775634766,function,I
6359220,5.387323379516602,content,ghiacci
6376419,7.012906074523926,content,eterni
6394500,4.035838127136231,content,tremavano
6423606,6.836484909057617,function,come
6439041,8.356457710266113,content,vetri
6461091,6.709422111511231,function,e
6469029,7.581790924072266,function,in
6475644,8.529755592346191,content,più
6485346,6.800520896911621,content,punti
6502545,4.326353549957275,function,si
6510483,5.308446407318115,content,spaccarono
6585894,7.203643798828125,function,La
6592068,4.622376441955566,content,violetta
6627789,6.3623456954956055,content,mandò
6644988,6.970539093017578,function,un
6654249,8.921127319335938,content,profumo
6678504,8.044736862182617,content,più
6685119,5.740408897399902,content,intenso
6741126,7.273539543151855,content,come
6751269,6.29592227935791,function,se
6760530,6.511104106903076,function,avesse
6776847,7.994923114776611,content,deciso
6805512,3.626200914382935,function,di
6812127,9.134364128112791,content,sciogliere
6833295,4.7788920402526855,function,in
6842115,7.251716613769531,function,una
6847407,7.998943328857422,content,sola
6861960,7.573482990264893,content,volta
6893253,2.1989362239837646,function,l'
6894594,2.404647827148437,content,immenso
6927228,8.302142143249512,content,deserto
6955893,3.456876277923584,content,gelato
7007931,7.132909774780273,function,per
7015869,5.357702255249023,content,trasformarlo
7052472,2.268517255783081,function,in
7057323,6.286792755126953,function,un
7063056,8.705650329589844,content,mare
7080696,6.465149402618408,content,azzurro
7105392,2.603839874267578,function,e
7113330,5.863667011260986,content,caldo
7162281,7.028190612792969,function,o
7167132,6.112254142761231,function,in
7175511,6.588881015777588,function,un
7183890,7.903701782226562,content,prato
7203735,4.755599498748779,function,di
7208145,4.609373569488525,content,velluto
7228431,3.234452247619629,content,verde
7314867,7.030361175537109,function,Lo
7319197,8.881485939025879,content,sforzo
7340886,6.454008102416992,function,la
7346561,5.495001316070557,content,esaurì
7408800,4.201785087585449,function,All'
7421148,3.703068733215332,content,alba
7436142,7.019704341888428,function,fu
7442757,9.237578392028809,content,vista
7458359,5.076905727386475,content,appassire
7519050,5.938817024230957,content,piegarsi
7548597,6.099335670471191,function,sullo
7558740,4.124303340911865,content,stelo
7607250,8.339312553405762,content,perdere
7627928,6.478785037994385,function,il
7634592,7.137200832366943,content,colore
7663257,5.463329315185547,function,e
7664580,9.28948974609375,function,la
7670754,6.171224594116211,content,vita
7726518,6.955716133117676,content,Tradotto
7749252,7.340595245361328,function,nelle
7758072,7.96180248260498,function,nostre
7777035,7.70736026763916,content,parole
7810551,6.5774827003479,function,e
7812315,8.18425178527832,function,nella
7823340,7.704266548156738,function,nostra
7841862,8.33563232421875,content,lingua
7887285,6.550154209136963,function,il
7893900,8.670233726501465,function,suo
7900515,8.8882417678833,content,ultimo
7919037,7.372276306152344,content,pensiero
7966224,2.8980484008789062,function,dev'
7972839,0.7772578597068787,function,essere
7987833,8.664348602294922,function,stato
8005914,5.951977729797363,content,pressappoco
8038989,7.829643726348877,function,questo
8100288,6.949084281921387,function,Ecco
8141301,8.778949737548828,function,io
8154531,5.928527355194092,function,muoio
8204805,8.602611541748047,function,Ma
8210097,8.887274742126465,content,bisognava
8233470,9.15090274810791,content,pure
8247582,9.455558776855469,function,che
8251992,8.161026954650879,function,qualcuno
8279775,5.068628787994385,content,cominciasse
8359155,7.947003364562988,function,Un
8367975,8.833257675170898,content,giorno
8381646,7.635232925415039,function,le
8388261,5.331868648529053,content,viole
8416044,6.767792701721191,content,giungeranno
8448678,6.63974142074585,content,qui
8457057,4.99595308303833,function,a
8462349,6.971056938171387,content,milioni
8514828,7.482592582702637,function,I
8518356,3.2969977855682373,content,ghiacci
8536878,7.966095924377441,function,si
8545698,4.759766101837158,content,scioglieranno
8595531,7.918761253356934,function,e
8598177,7.955878734588623,content,qui
8610084,8.335827827453613,function,ci
8612289,7.367047309875488,content,saranno
8636985,8.055254936218262,content,isole
8668296,8.210918426513672,content,case
8703135,6.710777282714844,function,e
8706663,7.162895202636719,content,bambini
