BEGIN,Zipf_freq,word
88641.0,3.704806416,promosso
119511.0,6.382555861,più
198891.0,5.40063926,aiuto
216972.0,5.40063926,aiuto
254457.0,4.058979592,grida
269010.0,3.284344915,fuggendo
301644.0,4.612444896,povero
386316.0,7.249521761,è
403074.0,5.445797449,succede
481131.0,7.259198169,non
487305.0,4.601869089,vedete
547281.0,3.660745246,inseguito
591381.0,2.304866582,sottrazione
670761.0,3.594043751,raggiunge
705600.0,4.366724863,disastro
781377.0,5.774643298,via
797769.0,4.091017132,addirittura
834813.0,4.366724863,disastro
931833.0,5.238100711,fatta
978138.0,2.304866582,sottrazione
1008567.0,2.781987837,acchiappato
1044729.0,5.011288915,dieci
1086183.0,2.421372151,balza
1102500.0,4.890760956,addosso
1121904.0,2.270104476,menando
1140426.0,1.889893234,fendenti
1181880.0,4.530175864,spada
1195992.0,1.491953226,affilatissima
1278459.0,4.612444896,povero
1291248.0,5.011288915,dieci
1306242.0,4.263173128,perde
1325205.0,4.477604199,dito
1355634.0,4.263173128,perde
1439865.0,5.128416047,fortuna
1458828.0,4.727165937,passa
1478673.0,5.418719983,macchina
1496754.0,3.602542936,straniera
1529388.0,6.287788074,così
1543050.0,4.724568209,lunga
1611414.0,2.304866582,sottrazione
1647576.0,5.820011577,volta
1664775.0,5.627006329,momento
1689912.0,5.011387421,guardare
1722105.0,5.541723459,caso
1748124.0,1.734991274,accorciarla
1828827.0,5.376096942,buon
1838088.0,5.011288915,dieci
1859256.0,2.653321228,svignarsela
1906443.0,3.782544268,scomparire
1955835.0,3.346259267,portone
2014047.0,4.21581919,intanto
2036979.0,7.259198169,non
2048004.0,6.382555861,più
2101806.0,4.944582877,soltanto
2182068.0,3.933255512,giunta
2195298.0,4.263173128,perde
2208528.0,5.279342847,sangue
2231901.0,4.637615696,naso
2302020.0,3.621482,poverino
2349648.0,6.237129549,fatto
2407419.0,4.124916394,picchiato
2440053.0,4.404706529,compagni
2466954.0,5.398911368,vero
2511495.0,3.614987755,misericordia
2567943.0,4.06015495,salvi
2592198.0,5.884100369,può
2641149.0,2.965440196,vocina
2664081.0,4.825047682,dolce
2680398.0,3.188746311,compassionevole
2758014.0,3.594901194,proprietaria
2807847.0,4.244001674,divisione
2846655.0,5.403337248,persona
2917656.0,2.561991092,sventurato
2965284.0,2.803707087,bisbiglia
3004092.0,3.862727528,buonasera
3066273.0,4.325578372,filo
3083472.0,4.979020863,voce
3128013.0,5.003535817,cerca
3149622.0,2.728742325,riguadagnare
3184902.0,5.311710966,strada
3237822.0,4.244001674,divisione
3265164.0,6.382555861,più
3271598.0,4.036950905,svelta
3334401.0,6.359323473,solo
3351600.0,4.938723321,colpo
3374532.0,3.721122928,forbici
3411576.0,3.232315915,zac
3453912.0,6.003549189,fa
3470771.0,4.784486182,pezzi
3656331.0,4.624212915,mette
3678381.0,4.335808648,tasca
3741885.0,3.166355039,approfitta
3774519.0,4.791623926,scappare
3830587.0,5.037322203,torna
3845520.0,5.311710966,strada
3868893.0,4.59626959,corsa
3902850.0,4.385576302,salta
3942981.0,3.43766794,tram
4028976.0,5.627006329,momento
4054113.0,6.003549189,fa
4117176.0,4.05096162,piange
4169655.0,5.836954264,adesso
4189500.0,4.898706243,guardate
4212873.0,5.522856403,qua
4318713.0,2.552651066,scolari
4346496.0,1.588863239,scansano
4370310.0,2.065984493,frettolosamente
4430727.0,7.259198169,non
4456746.0,5.640625276,avere
4501728.0,6.231286207,fare
4585077.0,1.93128592,tranviere
4606686.0,2.458094958,borbotta
4665339.0,5.595192339,gente
4696209.0,5.295598085,almeno
4707675.0,5.640625276,avere
4724874.0,5.376096942,buon
4737222.0,5.168646835,senso
4759272.0,5.922979074,andare
4776912.0,5.161641934,piedi
4833801.0,7.259198169,non
4847472.0,5.29453883,colpa
4899510.0,4.058979592,grida
4928175.0,2.446195735,singhiozzi
4960368.0,4.774065304,ex
4975362.0,5.011288915,dieci
5071500.0,5.29453883,colpa
5093550.0,4.503840711,gatto
5127066.0,5.048225566,dicono
5156172.0,6.287788074,così
5239080.0,3.849411611,scende
5265099.0,6.042129583,prima
5280534.0,4.221118015,fermata
5323311.0,4.705072364,rosso
5380200.0,3.778634195,poltrona
5406660.0,4.418809935,rossa
5512059.0,5.238100711,fatta
5604228.0,3.574738596,schiacciato
5643477.0,5.161641934,piedi
5726155.0,5.321948103,scusi
5756814.0,5.321948103,scusi
5775777.0,5.656885745,tanto
5793417.0,5.543221545,signora
5858685.0,5.543221545,signora
5878530.0,7.259198169,non
5899698.0,4.521438462,arrabbiata
5950942.0,4.520422806,anzi
5967320.0,3.570228748,sorride
6030234.0,5.589175818,guarda
6051843.0,5.589175818,guarda
6072129.0,5.589175818,guarda
6108291.0,2.803707087,nientemeno
6144453.0,2.552651066,moltiplicazione
6229566.0,6.684018637,ha
6244119.0,5.265885873,cuore
6259554.0,4.872797352,grosso
6285132.0,6.287788074,così
6342903.0,7.259198169,non
6357015.0,4.303528232,sopportare
6394941.0,5.163611947,vista
6418755.0,5.586048595,persone
6435513.0,3.404440987,infelici
6498580.0,4.479396031,seduta
6516877.0,2.872164467,stante
6535620.0,2.561991092,moltiplica
6636168.0,5.695815269,ecco
6653367.0,4.521844061,magnifico
6723927.0,5.462393089,pronto
6746418.0,4.397344295,contare
6775524.0,4.678697727,intera
6800220.0,4.071165006,dozzina
6823152.0,4.40827555,uova
6872544.0,4.036950905,evviva
6905619.0,4.058979592,grida
6973533.0,3.704806416,promosso
7019397.0,3.704806416,promosso
7047621.0,6.382555861,più
