BEGIN,surprisal,type_of_words,word
88641.0,8.751520156860352,content,Promosso
119511.0,9.19429874420166,content,più
132300.0,19.465803146362305,,due
198891.0,19.53334045410156,content,Aiuto
216972.0,16.349058151245117,content,aiuto
254457.0,9.615789413452148,content,grida
269010.0,20.22134780883789,content,fuggendo
294954.0,6.1584882736206055,function,un
301644.0,9.158920288085938,content,povero
317961.0,20.99105262756348,,Dieci
374409.0,5.384098529815674,function,Che
381465.0,7.85973596572876,function,c'
386316.0,4.707047462463379,content,è
390726.0,6.85181999206543,function,Che
398223.0,6.513274669647217,function,ti
403074.0,11.84842300415039,content,succede
476280.0,7.527507781982422,function,Ma
481131.0,3.359335660934448,content,non
487305.0,14.46518325805664,content,vedete
532287.0,7.31134557723999,function,Sono
547281.0,16.344478607177734,content,inseguito
579915.0,2.1369664669036865,function,da
585648.0,3.4536750316619877,function,una
591381.0,27.96828842163086,content,Sottrazione
661089.0,8.068347930908203,function,Se
666351.0,6.2007670402526855,function,mi
670761.0,11.553563117980955,content,raggiunge
690165.0,10.683401107788086,function,sarà
701780.0,4.643006801605225,function,un
705600.0,10.444828987121582,content,disastro
770868.0,8.976064682006836,function,Eh
781377.0,13.023838996887209,content,via
797769.0,15.876193046569824,content,addirittura
831726.0,2.6738438606262207,function,un
834813.0,7.147658348083496,content,disastro
895230.0,10.012285232543944,function,Ecco
924777.0,5.685169219970703,function,è
931833.0,22.275766372680664,content,fatta
973728.0,5.038091659545898,function,la
978138.0,2.63588809967041,content,Sottrazione
,3.745432615280152,function,ha
1008567.0,18.659767150878903,content,acchiappato
1035909.0,3.164907217025757,function,il
1044729.0,11.50931453704834,content,Dieci
1078245.0,7.921102046966553,function,gli
1086183.0,20.83106231689453,content,balza
1102500.0,7.373485088348389,content,addosso
1121904.0,23.053525924682617,content,menando
1140426.0,18.802169799804688,content,fendenti
1164681.0,6.816229820251465,function,con
1169532.0,2.941631555557251,function,la
1174824.0,2.988163709640503,function,sua
1181880.0,2.993776321411133,content,spada
1195992.0,26.199119567871094,content,affilatissima
1272726.0,5.258085250854492,function,Il
1278459.0,4.06980562210083,content,povero
1291248.0,1.6761118173599243,content,Dieci
1306242.0,10.186755180358888,content,perde
1320354.0,5.455367565155029,function,un
1325205.0,9.131244659423828,content,dito
1349460.0,9.464706420898438,function,ne
1355634.0,5.80565881729126,content,perde
1368423.0,2.2980587482452397,function,un
1373274.0,3.026451587677002,function,altro
1425312.0,7.162635803222656,function,Per
1431927.0,10.518073081970217,function,sua
1439865.0,2.894265651702881,content,fortuna
1458828.0,11.264068603515623,content,passa
1474263.0,4.6476335525512695,function,una
1478673.0,11.30111026763916,content,macchina
1496754.0,12.727384567260742,content,straniera
1529388.0,15.638729095458984,content,così
1543050.0,7.033709526062012,content,lunga
1609650.0,5.680958271026611,function,la
1611414.0,5.045958042144775,content,Sottrazione
1638756.0,3.324826717376709,function,si
1647576.0,11.562541961669922,content,volta
1659042.0,6.779320240020752,function,un
1664775.0,8.2066011428833,content,momento
,5.357199668884277,function,a
1689912.0,6.261999130249023,content,guardare
1708875.0,8.408670425415039,function,se
1715931.0,5.822747230529785,function,è
1717254.0,7.517197132110596,function,il
1722105.0,5.616646766662598,content,caso
1743273.0,3.0888261795043945,function,di
1748124.0,23.054222106933597,content,accorciarla
1818243.0,4.027784824371338,function,e
1819566.0,7.341913223266602,function,il
1828827.0,10.861448287963867,content,buon
1838088.0,3.531571865081787,content,Dieci
1853082.0,11.532398223876951,function,può
1859256.0,40.0279541015625,content,svignarsela
1906443.0,16.12470817565918,content,scomparire
1943438.0,3.846494197845459,function,in
1950168.0,1.9785642623901367,function,un
1955835.0,17.443925857543945,content,portone
2009196.0,5.0296950340271,function,Ma
2014047.0,7.262106418609619,content,intanto
2036979.0,5.912261486053467,content,non
2042271.0,2.9546351432800293,function,è
2048004.0,3.244595527648926,content,più
2062557.0,4.944849491119385,function,un
2067408.0,18.008563995361328,,Dieci
2100042.0,3.0834405422210693,function,è
2101806.0,8.546032905578613,content,soltanto
2129148.0,1.0907251834869385,function,un
2133999.0,14.752808570861816,,Otto
2169279.0,3.6508243083953857,function,e
2173248.0,6.099496841430664,function,per
2182068.0,7.349293231964111,content,giunta
2195298.0,10.167017936706545,content,perde
2208528.0,10.297653198242188,content,sangue
2223963.0,9.213648796081545,function,dal
2231901.0,5.289434432983398,content,naso
2302020.0,24.536487579345703,content,Poverino
2330244.0,5.498475074768066,function,che
2335536.0,6.819083213806152,function,ti
2339505.0,8.116386413574219,function,hanno
2349648.0,5.2965087890625,content,fatto
2396596.0,8.721138000488281,function,Ti
2398599.0,5.375168323516846,function,sei
2407419.0,11.581304550170898,content,picchiato
2426823.0,11.41652774810791,function,coi
2432556.0,3.793077945709229,function,tuoi
2440053.0,7.658092498779297,content,compagni
2466954.0,10.736928939819336,content,vero
2511495.0,20.518245697021484,content,Misericordia
2560446.0,8.284099578857422,function,si
2567943.0,11.4733304977417,content,salvi
2586024.0,8.452897071838379,function,chi
2592198.0,22.89406967163086,content,può
2634975.0,5.133081436157227,function,la
2641149.0,18.58448028564453,content,vocina
2660112.0,3.657046318054199,function,è
2664081.0,13.1942777633667,content,dolce
2678634.0,2.250659465789795,function,e
2680398.0,12.84324836730957,content,compassionevole
2738169.0,2.5129637718200684,function,ma
2742579.0,4.042747497558594,function,la
2746989.0,5.230745315551758,function,sua
2758014.0,15.787897109985352,content,proprietaria
2798145.0,2.1722800731658936,function,è
2801232.0,4.859147548675537,function,la
2807847.0,17.01687240600586,content,Divisione
2839599.0,9.183184623718262,function,in
2846655.0,10.562445640563965,content,persona
2911923.0,6.81649112701416,function,Lo
2917656.0,12.29127025604248,content,sventurato
2952936.0,7.324100017547607,,Otto
2965284.0,28.953075408935547,content,bisbiglia
3004092.0,39.119903564453125,content,buonasera
3049956.0,6.551663875579834,function,con
3057453.0,2.9882924556732178,function,un
3066273.0,7.738237380981445,content,filo
3078180.0,1.2909111976623535,function,di
3083472.0,11.021367073059082,content,voce
3121398.0,2.6778717041015625,function,e
3128013.0,8.19045352935791,content,cerca
3144330.0,0.7687209248542786,function,di
3149622.0,12.013015747070312,content,riguadagnare
3179610.0,2.635213851928711,function,la
3184902.0,8.847768783569336,content,strada
3228561.0,2.359363317489624,function,ma
3233412.0,3.8460686206817623,function,la
3237822.0,10.095588684082031,content,Divisione
3268692.0,3.829583168029785,function,è
3265164.0,5.904664039611816,content,più
3271598.0,18.30600929260254,content,svelta
3315879.0,2.1629018783569336,function,e
3319848.0,5.815347194671631,function,con
3327018.0,2.190582036972046,function,un
3334401.0,7.123887538909912,content,solo
3351600.0,2.144774913787842,content,colpo
3367917.0,1.684625267982483,function,di
3374532.0,20.20722007751465,content,forbici
3411576.0,34.73700714111328,content,zac
3445533.0,7.682565689086914,function,ne
3453912.0,5.318289279937744,content,fa
3461850.0,7.285991191864014,,due
3470771.0,14.309972763061523,content,pezzi
3509478.0,13.87658977508545,,Quattro
3546081.0,3.735374689102173,function,e
3547404.0,9.197466850280762,,Quattro
3634281.0,8.105317115783691,function,Uno
3645306.0,9.874384880065918,function,se
3651921.0,4.342817306518555,function,lo
3656331.0,6.85221529006958,content,mette
3670002.0,2.6008172035217285,function,in
3678381.0,6.10421895980835,content,tasca
3719394.0,4.581300258636475,function,l'
3723363.0,0.4287711083889007,function,altro
3737475.0,8.045348167419434,function,ne
3741885.0,8.559459686279297,content,approfitta
3768345.0,3.09572696685791,function,per
3774519.0,8.842456817626953,content,scappare
3830587.0,9.313007354736328,content,torna
3841551.0,3.442260980606079,function,in
3845520.0,5.654699802398682,content,strada
3863601.0,8.431900978088379,function,di
3868893.0,6.143073081970215,content,corsa
3902850.0,9.923415184020996,content,salta
3927546.0,4.90121603012085,function,su
3939012.0,2.089931011199951,function,un
3942981.0,10.864158630371094,content,tram
4023684.0,5.847133636474609,function,Un
4028976.0,9.10412311553955,content,momento
4054113.0,4.836041927337647,content,fa
4063815.0,14.079161643981934,function,ero
4080573.0,5.566878795623779,function,un
4083660.0,6.762077808380127,,Dieci
4117176.0,14.511695861816406,content,piange
4163922.0,2.5706021785736084,function,e
4169655.0,8.539457321166992,content,adesso
4189500.0,12.937232971191406,content,guardate
4212873.0,12.511387825012209,content,qua
4236687.0,5.490501880645752,function,Un
4249476.0,17.17856216430664,,Quattro
4308570.0,7.435561180114746,function,Gli
4318713.0,10.503273963928224,content,scolari
4336794.0,4.383219242095947,function,si
4346496.0,19.406274795532227,content,scansano
4370310.0,16.471567153930664,content,frettolosamente
4430727.0,5.803134918212891,content,non
4439988.0,10.192733764648438,function,vogliono
4456746.0,9.254470825195312,content,avere
4468212.0,6.411636829376221,function,niente
4484970.0,3.903067111968994,function,a
4489821.0,0.5851151943206787,function,che
4501728.0,1.681660771369934,content,fare
4514517.0,1.1975009441375732,function,con
4524730.0,5.305201530456543,function,lui
4578021.0,4.64499044418335,function,Il
4585077.0,35.92217254638672,content,tranviere
