BEGIN,Zipf_freq,type_of_words,word
88641.0,3.704806416,content,promosso
119511.0,6.382555861,content,più
132300.0,5.996192947,,due
198891.0,5.40063926,content,aiuto
216972.0,5.40063926,content,aiuto
254457.0,4.058979592,content,grida
269010.0,3.284344915,content,fuggendo
294954.0,7.065833912,function,un
301644.0,4.612444896,content,povero
317961.0,5.011288915,,dieci
374409.0,7.250456545,function,che
381465.0,6.166704172,function,c
386316.0,7.249521761,content,è
390726.0,7.250456545,function,che
398223.0,6.615643201,function,ti
403074.0,5.445797449,content,succede
476280.0,6.662005813,function,ma
481131.0,7.259198169,content,non
487305.0,4.601869089,content,vedete
532287.0,6.768130002,function,sono
547281.0,3.660745246,content,inseguito
579915.0,6.577812618,function,da
585648.0,6.801817508,function,una
591381.0,2.304866582,content,sottrazione
661089.0,6.583110863,function,se
666351.0,6.769601972,function,mi
670761.0,3.594043751,content,raggiunge
690165.0,5.778314248,function,sarà
701780.0,7.065833912,function,un
705600.0,4.366724863,content,disastro
770868.0,5.518598828,function,eh
781377.0,5.774643298,content,via
797769.0,4.091017132,content,addirittura
831726.0,7.065833912,function,un
834813.0,4.366724863,content,disastro
895230.0,5.695815269,function,ecco
924777.0,7.249521761,function,è
931833.0,5.238100711,content,fatta
973728.0,7.055331658,function,la
978138.0,2.304866582,content,sottrazione
,6.684018637,function,ha
1008567.0,2.781987837,content,acchiappato
1035909.0,7.039560886,function,il
1044729.0,5.011288915,content,dieci
1078245.0,6.227520191,function,gli
1086183.0,2.421372151,content,balza
1102500.0,4.890760956,content,addosso
1121904.0,2.270104476,content,menando
1140426.0,1.889893234,content,fendenti
1164681.0,6.620271703,function,con
1169532.0,7.055331658,function,la
1174824.0,6.022524285,function,sua
1181880.0,4.530175864,content,spada
1195992.0,1.491953226,content,affilatissima
1272726.0,7.039560886,function,il
1278459.0,4.612444896,content,povero
1291248.0,5.011288915,content,dieci
1306242.0,4.263173128,content,perde
1320354.0,7.065833912,function,un
1325205.0,4.477604199,content,dito
1349460.0,6.201935117,function,ne
1355634.0,4.263173128,content,perde
1368423.0,7.065833912,function,un
1373274.0,5.925371002,function,altro
1425312.0,6.912435835,function,per
1431927.0,6.022524285,function,sua
1439865.0,5.128416047,content,fortuna
1458828.0,4.727165937,content,passa
1474263.0,6.801817508,function,una
1478673.0,5.418719983,content,macchina
1496754.0,3.602542936,content,straniera
1529388.0,6.287788074,content,così
1543050.0,4.724568209,content,lunga
1609650.0,7.055331658,function,la
1611414.0,2.304866582,content,sottrazione
1638756.0,6.553884221,function,si
1647576.0,5.820011577,content,volta
1659042.0,7.065833912,function,un
1664775.0,5.627006329,content,momento
,7.004335738,function,a
1689912.0,5.011387421,content,guardare
1708875.0,6.583110863,function,se
1715931.0,7.249521761,function,è
1717254.0,7.039560886,function,il
1722105.0,5.541723459,content,caso
1743273.0,7.232814475,function,di
1748124.0,1.734991274,content,accorciarla
1818243.0,2.741151583,function,e
1819566.0,7.039560886,function,il
1828827.0,5.376096942,content,buon
1838088.0,5.011288915,content,dieci
1853082.0,5.884100369,function,può
1859256.0,2.653321228,content,svignarsela
1906443.0,3.782544268,content,scomparire
1943438.0,6.797274494,function,in
1950168.0,7.065833912,function,un
1955835.0,3.346259267,content,portone
2009196.0,6.662005813,function,ma
2014047.0,4.21581919,content,intanto
2036979.0,7.259198169,content,non
2042271.0,7.249521761,function,è
2048004.0,6.382555861,content,più
2062557.0,7.065833912,function,un
2067408.0,5.011288915,,dieci
2100042.0,7.249521761,function,è
2101806.0,4.944582877,content,soltanto
2129148.0,7.065833912,function,un
2133999.0,4.823684119,,otto
2169279.0,2.741151583,function,e
2173248.0,6.912435835,function,per
2182068.0,3.933255512,content,giunta
2195298.0,4.263173128,content,perde
2208528.0,5.279342847,content,sangue
2223963.0,5.733978809,function,dal
2231901.0,4.637615696,content,naso
2302020.0,3.621482,content,poverino
2330244.0,7.250456545,function,che
2335536.0,6.615643201,function,ti
2339505.0,6.017911035,function,hanno
2349648.0,6.237129549,content,fatto
2396596.0,6.615643201,function,ti
2398599.0,6.430432922,function,sei
2407419.0,4.124916394,content,picchiato
2426823.0,4.714734706,function,coi
2432556.0,5.480088383,function,tuoi
2440053.0,4.404706529,content,compagni
2466954.0,,content,vero
2511495.0,3.614987755,content,misericordia
2560446.0,6.553884221,function,si
2567943.0,4.06015495,content,salvi
2586024.0,6.108444494,function,chi
2592198.0,5.884100369,content,può
2634975.0,7.055331658,function,la
2641149.0,2.965440196,content,vocina
2660112.0,7.249521761,function,è
2664081.0,4.825047682,content,dolce
2678634.0,2.741151583,function,e
2680398.0,3.188746311,content,compassionevole
2738169.0,6.662005813,function,ma
2742579.0,7.055331658,function,la
2746989.0,6.022524285,function,sua
2758014.0,3.594901194,content,proprietaria
2798145.0,7.249521761,function,è
2801232.0,7.055331658,function,la
2807847.0,4.244001674,content,divisione
2839599.0,6.797274494,function,in
2846655.0,5.403337248,content,persona
2911923.0,6.655915487,function,lo
2917656.0,2.561991092,content,sventurato
2952936.0,4.823684119,,otto
2965284.0,2.803707087,content,bisbiglia
3004092.0,,content,buonasera
3049956.0,6.620271703,function,con
3057453.0,7.065833912,function,un
3066273.0,4.325578372,content,filo
3078180.0,7.232814475,function,di
3083472.0,4.979020863,content,voce
3121398.0,2.741151583,function,e
3128013.0,5.003535817,content,cerca
3144330.0,7.232814475,function,di
3149622.0,2.728742325,content,riguadagnare
3179610.0,7.055331658,function,la
3184902.0,5.311710966,content,strada
3228561.0,6.662005813,function,ma
3233412.0,7.055331658,function,la
3237822.0,4.244001674,content,divisione
3268692.0,7.249521761,function,è
3265164.0,6.382555861,content,più
3271598.0,4.036950905,content,svelta
3315879.0,2.741151583,function,e
3319848.0,6.620271703,function,con
3327018.0,7.065833912,function,un
3334401.0,6.359323473,content,solo
3351600.0,4.938723321,content,colpo
3367917.0,7.232814475,function,di
3374532.0,3.721122928,content,forbici
3411576.0,3.232315915,content,zac
