BEGIN,entropy,type_of_words,word
4591162.0,3.582735538482666,function,Quest'
,4.190993785858154,function,essere
4623444.0,9.305464744567873,function,non
4630059.0,7.592405796051025,function,è
4635792.0,7.71776819229126,function,più
4643730.0,8.957576751708984,function,mio
4653873.0,4.03894567489624,content,figlio
4686948.0,6.995174884796143,function,io
4691799.0,6.535138130187988,function,lo
4696209.0,7.544126510620117,content,scaccio
4720464.0,7.755416393280029,function,e
4721787.0,6.930376529693604,function,vi
4728843.0,6.011967182159424,content,ordino
4742514.0,6.506279468536377,function,di
4748247.0,6.431488990783691,content,condurlo
4768533.0,5.212899208068848,function,nel
4778235.0,7.156522274017334,content,bosco
4796316.0,5.428865432739258,function,e
4798521.0,7.782971858978271,function,di
4803372.0,5.408137798309326,content,ucciderlo
4877019.0,6.0269927978515625,function,Essi
4887603.0,7.994804382324219,function,lo
4891572.0,8.136834144592285,content,presero
4909653.0,6.0674309730529785,function,e
4910976.0,6.5683674812316895,function,lo
4916709.0,5.399678707122803,content,condussero
4944933.0,6.111106872558594,function,fuori
4962573.0,6.3443522453308105,function,ma
4966101.0,6.218659400939941,function,al
4971834.0,7.019952774047852,content,momento
4989915.0,4.664480209350586,function,di
4996530.0,8.615933418273926,content,ucciderlo
5019021.0,4.316073417663574,function,ne
5024754.0,8.226099014282227,content,ebbero
5039307.0,7.8807549476623535,content,pietà
5064444.0,4.221310615539551,function,e
5065767.0,7.636511325836182,function,lo
5070177.0,5.015604496002197,content,lasciarono
5095296.0,6.160730361938477,content,andare
5148675.0,6.282272338867188,function,Poi
5157495.0,3.822722911834717,content,strapparono
5187465.0,5.077869415283203,function,a
5189247.0,6.909763813018799,function,un
5194098.0,4.2809906005859375,content,capriolo
5217471.0,5.503741264343262,function,gli
5223645.0,7.596917629241943,content,occhi
5235111.0,4.4715962409973145,function,e
5236434.0,7.176326274871826,function,la
5240844.0,6.303468704223633,content,lingua
5268186.0,5.650771141052246,function,e
5269509.0,6.912600040435791,function,li
5276124.0,8.57686996459961,content,portarono
5297733.0,4.253695487976074,function,al
5302584.0,7.65692138671875,content,vecchio
5323311.0,7.304314613342285,function,come
5334777.0,7.727044105529785,content,prova
5346243.0,5.087064743041992,function,della
5355504.0,7.957058906555176,function,sua
5365206.0,5.700509548187256,content,morte
5434884.0,6.596215724945068,function,Il
5441499.0,5.7243194580078125,content,giovane
5455170.0,5.162250518798828,function,si
5462226.0,7.553640365600586,content,mise
5473251.0,3.7354254722595215,function,in
5478543.0,7.044454574584961,content,cammino
5512500.0,5.456178188323975,function,e
5514264.0,6.843494415283203,function,dopo
5525730.0,5.644715309143066,function,qualche
5540724.0,4.008835792541504,content,tempo
5557923.0,6.883438587188721,content,giunse
5569830.0,3.921050310134888,function,a
5572476.0,6.91120195388794,function,un
5576886.0,7.839526653289795,content,castello
5601582.0,5.2373046875,function,dove
5613048.0,7.160705089569092,content,chiese
5629806.0,2.7597267627716064,content,asilo
5645682.0,5.064907550811768,function,per
5654502.0,7.352923393249512,function,la
5659794.0,5.359714508056641,content,notte
5715690.0,6.47904109954834,function,Sì
5749758.0,6.150667190551758,content,disse
5768280.0,5.322734832763672,function,il
5772690.0,3.997195720672608,content,castellano
5827448.0,6.85609245300293,function,Se
5833989.0,7.73100471496582,function,vuoi
5844132.0,4.160669803619385,content,pernottare
5873679.0,4.77708625793457,function,laggiù
5893083.0,4.6126909255981445,function,nella
5902785.0,6.481313705444336,content,seconda
5923071.0,6.0528178215026855,content,torre
5940270.0,7.795413970947266,content,va'
5949531.0,7.444833755493164,function,pure
5984370.0,7.860169410705566,function,ma
5989662.0,7.28231143951416,function,ti
5995836.0,6.298759460449219,content,avverto
6017886.0,6.1572980880737305,function,che
6024060.0,7.1880083084106445,content,rischi
6039054.0,5.653319835662842,function,la
6044346.0,6.755560874938965,content,vita
6095061.0,8.302772521972656,function,è
6099471.0,8.288740158081055,content,piena
6110496.0,4.0660014152526855,function,di
6116670.0,8.749776840209961,content,cani
6128136.0,2.582242012023926,content,feroci
6146658.0,4.453424453735352,function,che
6149304.0,6.530384063720703,content,abbaiano
6175764.0,7.006933689117432,function,e
6177087.0,7.291572093963623,content,latrano
6200019.0,7.004081726074219,function,senza
6217218.0,8.476293563842773,content,tregua
6255585.0,5.979917526245117,function,e
6261318.0,7.38630199432373,function,a
6270138.0,8.702564239501953,content,ore
6279399.0,6.630338191986084,content,fisse
6301890.0,7.549327850341797,content,bisogna
6321294.0,8.381121635437012,content,consegnare
6346431.0,6.247834205627441,function,loro
6359220.0,6.847884178161621,function,un
6363630.0,8.707440376281738,content,essere
6379947.0,7.783931732177734,content,umano
6401556.0,6.726526737213135,function,che
6411258.0,7.884965896606445,function,essi
6429780.0,6.087650775909424,content,divorano
6458004.0,5.137266159057617,function,subito
6522831.0,5.628420829772949,function,Per
6532092.0,6.420278549194336,function,questo
6549732.0,6.652357578277588,function,nella
6564726.0,6.17188024520874,content,zona
6595155.0,7.574440479278564,function,ognuno
6618087.0,6.800917625427246,function,era
6625143.0,9.163747787475586,function,in
6632199.0,7.832746982574463,content,lutto
6665274.0,4.87335205078125,function,e
6666597.0,7.990216255187988,function,in
6674976.0,8.810614585876465,content,grande
6691293.0,5.906862258911133,content,tristezza
6747551.0,7.451541900634766,function,senza
6761853.0,8.768733024597168,content,sapere
6776406.0,5.0803303718566895,function,tuttavia
6795810.0,4.816386222839356,function,che
6800661.0,6.282094478607178,function,cosa
6820506.0,5.566364288330078,content,fare
6868134.0,6.491892814636231,function,Il
6874308.0,5.397955894470215,content,giovane
6889302.0,4.527723789215088,content,disse
6916203.0,5.3824462890625,content,Lasciatemi
6940458.0,7.7034807205200195,content,andare
6954570.0,5.586307048797607,function,da
6960303.0,6.747331619262695,function,quei
6969564.0,4.48734188079834,content,cani
6983235.0,2.6771345138549805,content,feroci
7013223.0,5.225977897644043,function,e
7019397.0,6.854504585266113,content,datemi
7037478.0,6.079589366912842,function,qualcosa
7063497.0,4.978879451751709,function,da
7069230.0,3.908581495285034,content,gettare
7088193.0,6.480167388916016,function,loro
7097013.0,6.046063423156738,function,in
7104951.0,6.577727317810059,content,pasto
7138026.0,8.146738052368164,function,a
7140672.0,8.342275619506836,function,me
7145964.0,6.600175380706787,function,non
7153020.0,8.018624305725098,content,faranno
7168455.0,5.030170917510986,function,nulla
7229754.0,6.935039520263672,function,Poiché
7246071.0,6.978880405426025,function,questa
7269955.0,7.428444862365723,function,era
7276059.0,5.273240089416504,function,la
7280469.0,7.439399719238281,function,sua
7289730.0,5.789717197418213,content,volontà
7332066.0,7.725321292877197,function,gli
7340886.0,8.44632339477539,content,diedero
7357203.0,7.181962490081787,function,un
7362495.0,4.479246616363525,function,po'
7366905.0,2.6892547607421875,function,di
7374843.0,7.071475982666016,content,cibo
7384986.0,5.065546989440918,function,per
7393365.0,8.456003189086914,function,gli
7397775.0,4.470673561096191,content,animali
7428645.0,5.481545448303223,function,e
7429968.0,7.3785881996154785,function,lo
7435701.0,4.609182834625244,content,condussero
7466571.0,5.955408573150635,function,giù
7472304.0,6.05405330657959,function,alla
7480242.0,5.34151554107666,content,torre
7554197.0,7.434718132019043,function,Quando
7564914.0,5.677691459655762,content,entrò
7579467.0,7.088406562805176,function,i
7582113.0,4.710181713104248,content,cani
7605486.0,7.840282440185547,function,gli
7611660.0,4.97413969039917,content,scodinzolarono
7646058.0,5.932914733886719,function,amichevolmente
7682431.0,5.659406661987305,function,intorno
7710003.0,4.565835952758789,function,senza
7724115.0,6.519325256347656,content,torcergli
7745724.0,6.84677791595459,function,un
7753221.0,4.020320892333984,content,capello
7790265.0,5.179898262023926,function,e
7791588.0,4.706510543823242,content,mangiarono
7830396.0,6.90505313873291,function,ciò
7838775.0,1.0512982606887815,function,che
7842744.0,7.14491081237793,function,egli
7863471.0,7.580077648162842,content,mise
7875819.0,4.669382095336914,function,loro
7885080.0,4.516086578369141,function,davanti
7954758.0,6.506281852722168,function,Il
7958727.0,5.98398494720459,content,mattino
7975485.0,4.394560813903809,content,seguente
8002827.0,6.981313228607178,function,con
8009883.0,5.882761478424072,content,grande
8022672.0,6.744614601135254,content,stupore
8042076.0,4.178069114685059,function,di
8048250.0,4.559547424316406,function,tutti
8072505.0,6.585125923156738,content,uscì
8092350.0,6.09449577331543,content,sano
8101170.0,4.820620059967041,function,e
8102934.0,7.8374481201171875,content,salvo
8122338.0,7.2566237449646,function,dalla
8132922.0,4.8797221183776855,content,torre
8161146.0,4.176082134246826,function,e
8162910.0,7.582116603851318,content,disse
8178345.0,2.1785571575164795,function,al
8183637.0,1.1107888221740725,content,castellano
8237880.0,3.879814386367798,function,I
8240967.0,3.8061017990112314,content,cani
8255520.0,6.454679012298584,function,mi
8260812.0,8.013934135437012,function,hanno
8266545.0,7.502429962158203,content,rivelato
8291682.0,6.110208988189697,function,nel
8300943.0,6.217130661010742,function,loro
8308440.0,8.025209426879883,content,linguaggio
8348571.0,6.923935413360596,function,perché
8360478.0,6.972774028778076,function,se
8368416.0,6.875095367431641,function,ne
8373267.0,7.765480995178223,content,stanno
8390025.0,8.442047119140625,function,qua
8400556.0,6.015845775604248,function,ad
8405019.0,4.295827865600586,content,arrecar
8423982.0,3.0710973739624023,content,danno
8436771.0,6.647729873657227,function,al
8444268.0,6.55149507522583,content,paese
8487666.0,8.247406959533691,function,sono
8500275.0,5.980312347412109,content,stregati
8560251.0,7.6530561447143555,function,devono
8577009.0,5.275574207305908,content,custodire
8599059.0,6.229998588562012,function,un
8605233.0,7.200830936431885,content,gran
8617581.0,4.958077907562256,content,tesoro
8635662.0,5.484324932098389,function,nella
8646687.0,5.85687255859375,content,torre
8676675.0,4.435126304626465,function,e
8677998.0,8.773103713989258,function,non
8685936.0,9.036724090576172,function,si
8692992.0,9.521164894104004,content,cheteranno
8719452.0,7.626441955566406,function,fino
8732241.0,2.913891077041626,function,a
8734446.0,6.472207546234131,function,quando
8748999.0,7.317449569702148,function,non
8756055.0,7.4359965324401855,function,sarà
8766639.0,6.899966239929199,content,dissotterrato
8846460.0,7.299625396728516,function,I
8849106.0,6.255205631256104,function,loro
8856162.0,8.377720832824707,content,discorsi
8879976.0,7.200144290924072,function,mi
8884827.0,6.776511669158936,function,hanno
8888796.0,7.4937849044799805,function,inoltre
8907759.0,7.893685817718506,content,rivelato
8926722.0,5.16132116317749,function,come
8942598.0,7.484784603118896,content,fare
8994195.0,6.939485549926758,function,A
8997282.0,6.423008918762207,function,queste
9011835.0,6.631019592285156,content,parole
9029475.0,6.816766262054443,function,tutti
9044910.0,6.460630893707275,function,si
9049320.0,4.261154174804688,content,rallegrarono
9084159.0,8.24176025390625,function,e
9086364.0,7.710031509399414,function,il
9091656.0,2.0093135833740234,content,castellano
9119880.0,5.230117321014404,content,disse
9158449.0,3.882477283477783,function,Se
9165303.0,7.273757934570312,content,riesci
9180738.0,2.747464895248413,function,a
9182475.0,8.625201225280762,content,recuperare
9206316.0,5.893889904022217,function,il
9211167.0,5.47625732421875,content,tesoro
9243845.0,8.192367553710938,function,ti
9246888.0,6.316597938537598,content,darò
9256149.0,7.057746410369873,function,in
9259677.0,6.5103936195373535,content,sposa
9280404.0,6.236662864685059,function,mia
9289224.0,4.550607681274414,content,figlia
9348759.0,6.923382759094238,function,Il
9355374.0,5.846048831939697,content,giovane
9371250.0,6.929805278778076,content,accettò
9386244.0,2.2945775985717773,function,l'
9388321.0,2.8518199920654297,content,impresa
9422406.0,4.894901752471924,content,disseppellì
9445338.0,6.271285057067871,function,il
9454158.0,5.311903953552246,content,tesoro
9484146.0,3.8897335529327393,function,e
9487682.0,7.255272388458252,function,i
9490320.0,6.16407585144043,content,cani
9505755.0,4.6577467918396,content,sparirono
9564328.0,6.103892803192139,function,Così
9576315.0,6.333019256591797,content,sposò
9593955.0,5.45647668838501,function,la
9598365.0,6.8950300216674805,content,bella
9609390.0,8.115156173706055,content,fanciulla
9647316.0,4.5407891273498535,function,e
9650403.0,3.874233484268189,content,vissero
9671130.0,6.954107761383057,function,insieme
9692298.0,5.535403251647949,content,felici
