word,surprisal,entropy
Il,0.0,
ciuccio,16.22344207763672,8.210734367370605
di,4.218868732452393,8.098832130432129
Nina,18.17963409423828,8.445818901062012
Quando,15.466894149780273,7.986940860748291
smetterai,13.770658493041992,4.712504863739014
di,0.11098948866128922,0.8145968317985535
tenere,9.355945587158203,8.736654281616211
sempre,7.519500255584717,5.9153642654418945
quel,7.159860134124756,6.282650470733643
ciuccio,12.528948783874512,5.427912712097168
chiede,5.695697784423828,6.7794036865234375
la,3.583254337310791,7.603102207183838
mamma,3.917520523071289,7.068305969238281
a,6.3125715255737305,3.9287197589874268
Nina,3.7813897132873535,3.8720314502716064
Mai,16.825393676757812,5.924449920654297
risponde,2.7487504482269287,5.50876522064209
Nina,4.364102363586426,2.5117313861846924
È,11.756845474243164,5.13529634475708
il,4.514181137084961,6.866259574890137
mio,2.673077344894409,6.602590560913086
ciuccio,7.88279390335083,3.7413055896759033
Ma,5.252964019775391,6.161275863647461
quando,6.158221244812012,6.767265796661377
sarai,8.818753242492676,7.506567001342773
grande,7.010465621948242,7.765425682067871
dovrai,8.045219421386719,3.2025225162506104
sbarazzartene,18.546573638916016,3.8862249851226807
Nina,13.100595474243164,1.1222587823867798
si,4.944016456604004,5.733030319213867
mette,5.350070476531982,7.773351669311523
il,5.713973045349121,3.5955824851989746
ciuccio,1.5144288539886475,2.490553140640259
in,4.09951114654541,5.300177574157715
bocca,9.983027458190918,4.136621952056885
Affolutamente,47.07736587524414,6.140091896057129
no,9.388409614562988,3.9051642417907715
Non,5.6351728439331055,3.388545274734497
me,6.972667694091797,7.084212303161621
ne,1.4026142358779907,1.8822675943374634
sbarazzerò,24.283493041992188,2.318326950073242
mai,6.206271171569824,2.6604487895965576
La,3.9628119468688965,5.965543270111084
mamma,1.0294557809829712,4.989339828491211
allora,6.549012184143066,7.110661029815674
le,5.146949768066406,6.898274898529053
dice,3.4358205795288086,4.392751216888428
Lo,7.7580132484436035,4.002557754516602
porterai,11.477374076843262,2.850630521774292
anche,6.515592098236084,6.261459827423096
quando,5.696598052978516,5.05460262298584
andrai,8.134075164794922,3.8659420013427734
a,1.7440693378448486,4.804711818695068
spasso,15.238362312316895,4.0774827003479
Ficuro,32.507381439208984,5.417782306671143
assieme,15.5572509765625,7.676018714904785
ai,8.236742973327637,4.309484958648682
biscotti,10.392017364501953,3.9278154373168945
al,10.983829498291016,2.6479735374450684
cioccolato,18.605100631713867,1.632137656211853
risponde,1.4197205305099487,4.4392313957214355
sicura,17.601348876953125,2.2228872776031494
Nina,4.817676067352295,1.2149854898452759
La,5.174330711364746,4.094642639160156
mamma,0.21485282480716705,1.5556187629699707
allora,5.656617164611816,3.1922996044158936
le,10.3214693069458,2.645848274230957
dice,4.55872917175293,4.289220809936523
Anche,7.971260070800781,3.6143481731414795
quando,5.415430068969727,5.634669780731201
andrai,9.677502632141113,1.0321346521377563
in,10.636977195739746,4.613788604736328
piscina,20.83096694946289,2.6927108764648438
Sì,19.38865852355957,5.974788665771484
ci,8.673367500305176,6.75304651260376
farò,28.837186813354492,0.7119530439376831
i,13.057958602905273,3.0819859504699707
tuffi,24.22039222717285,5.482224941253662
e,9.752164840698242,2.8259782791137695
le,9.529183387756348,3.4125499725341797
immersioni,31.534072875976562,3.486351728439331
risponde,0.22783741354942322,1.3220621347427368
Nina,0.10784962028265,0.3782942593097687
tutta,19.334026336669922,0.9981787204742432
fiera,18.107189178466797,2.9071738719940186
La,4.830073356628418,4.8608293533325195
mamma,0.4223277270793915,2.6769533157348633
le,12.066300392150879,2.5575246810913086
chiede,10.390382766723633,8.007051467895508
Anche,16.66876792907715,4.421845436096191
quando,11.282641410827637,2.929903984069824
sarai,0.24608369171619415,1.369386076927185
grande,8.754984855651855,6.198761940002441
e,8.689675331115723,2.713977098464966
andrai,17.914161682128906,1.3254146575927734
a,9.127058982849121,3.5112063884735107
lavorare,34.94252395629883,0.7088094353675842
Non,7.686117172241211,1.411566138267517
te,5.664961814880371,6.592575550079346
ne,9.070717811584473,1.944368600845337
separerai,33.26178741455078,4.798050403594971
proprio,9.084482192993164,3.359936475753784
mai,29.715381622314453,1.9281349182128906
No,13.053909301757812,5.103852272033691
no,17.14272117614746,2.950422525405884
il,7.055482387542725,4.505406856536865
mio,8.33664608001709,0.14712798595428467
ciuccio,9.513100624084473,1.6700358390808105
starà,25.39743995666504,4.385979652404785
sempre,13.202132225036621,2.6030163764953613
con,12.840402603149414,1.7238571643829346
me,12.892454147338867,2.244086265563965
E,4.282153606414795,6.464542388916016
quando,4.884471893310547,5.569863319396973
ti,8.241483688354492,1.5644816160202026
sposerai,24.401336669921875,3.8277032375335693
chiede,7.3857831954956055,1.1502758264541626
la,1.3059896230697632,1.529893159866333
mamma,0.5129003524780273,0.8619829416275024
Starà,24.492816925048828,4.606271743774414
benissimo,17.949880599975586,2.687809467315674
con,16.22049903869629,2.0968854427337646
il,2.391340970993042,1.4404371976852417
mio,8.85848617553711,0.13923108577728271
vestito,28.624258041381836,2.67708158493042
le,15.211297035217285,0.4701908826828003
risponde,13.224331855773926,7.016660213470459
Nina,0.15815144777297974,0.342853307723999
Dopodiché,16.88121795654297,4.08187198638916
Nina,10.22365951538086,1.0791242122650146
va,18.555980682373047,0.37509822845458984
al,7.794869899749756,5.164250373840332
parco,23.101184844970703,0.5594527721405029
a,10.706048965454102,2.3784408569335938
passeggiare,49.57550811767578,1.1440852880477905
è,9.99303913116455,1.7562949657440186
una,10.335159301757812,3.1719822883605957
bella,7.130119800567627,4.242302894592285
giornata,22.297719955444336,3.184515953063965
di,14.840436935424805,1.541553258895874
sole,15.89081859588623,1.4657689332962036
e,10.881327629089355,1.7932707071304321
c',15.974504470825195,0.4292014241218567
è,16.304973602294922,1.8156607151031494
un,11.18196964263916,2.3447704315185547
venticello,39.41940689086914,1.672940731048584
fresco,25.829395294189453,2.280778408050537
Improvvisamente,77.18328857421875,3.2769649028778076
da,13.749028205871582,1.5797936916351318
dietro,18.40569305419922,0.08112278580665588
un,15.272181510925293,1.510219693183899
albero,22.647796630859375,1.1229078769683838
un,12.478570938110352,1.8039588928222656
lupo,18.28754425048828,0.5833808779716492
esce,24.85323143005371,1.5206633806228638
dal,10.730169296264648,1.3751977682113647
bosco,26.788761138916016,1.6683104038238525
è,9.743005752563477,1.977425217628479
un,5.7416605949401855,4.0908284187316895
lupo,17.79864501953125,0.7635733485221863
spaventoso,54.38754653930664,1.8514543771743774
cattivo,26.630090713500977,2.2347826957702637
affamato,39.71438980102539,1.7036205530166626
Argh,31.7329158782959,4.436364650726318
bambina,22.873891830444336,1.7854692935943604
Adesso,9.756597518920898,4.377134799957275
ti,17.3607177734375,2.0874176025390625
mangio,27.113332748413086,4.385497093200684
le,16.746353149414062,0.4244043827056885
dice,10.850786209106445,6.793013572692871
il,6.07789421081543,0.7805969715118408
lupo,28.122365951538086,0.9287022352218628
inferocito,66.193603515625,1.3513249158859253
Ehi,34.536293029785156,4.014577388763428
laffiami,54.478187561035156,1.5995368957519531
stare,33.052818298339844,1.2692153453826904
Come,27.567005157470703,4.790908336639404
chiede,8.906086921691895,0.4562852382659912
il,4.947272777557373,1.068783164024353
lupo,26.89241600036621,0.8678901195526123
che,11.609781265258789,1.8439892530441284
non,4.8801045417785645,4.793220043182373
ha,11.249930381774902,4.655242919921875
capito,7.066470623016357,5.31451416015625
una,19.236751556396484,2.060727119445801
sola,9.228409767150879,4.251279354095459
parola,19.68050765991211,2.3458411693573
di,14.162002563476562,2.1571059226989746
quello,15.2999906539917,0.3285661041736603
che,10.90593433380127,2.0407416820526123
Nina,10.179283142089844,2.3800082206726074
ha,16.841943740844727,0.31949540972709656
cercato,14.80517864227295,5.033738613128662
di,13.107659339904785,1.7089673280715942
dirgli,39.81995391845703,1.3373268842697144
Nina,3.3959484100341797,1.999234676361084
allora,17.546113967895508,0.2945071756839752
ripete,21.526784896850586,1.080633521080017
a,11.689945220947266,1.2984310388565063
voce,28.71393394470215,0.0416545532643795
più,16.561967849731445,1.0857642889022827
alta,18.097177505493164,1.5771406888961792
Laffiami,52.3740348815918,3.6322975158691406
stare,34.76328659057617,1.4122354984283447
Il,5.100038528442383,5.934168815612793
lupo,21.811073303222656,1.5297908782958984
spazientito,69.60160827636719,1.5720020532608032
continua,14.979669570922852,1.7601717710494995
a,11.733504295349121,0.636153519153595
non,21.378433227539062,0.042744625359773636
capire,19.03883934020996,3.814103841781616
una,16.0826473236084,1.4790235757827759
parola,12.1531343460083,3.326361894607544
Nina,3.628047227859497,1.9949067831039429
si,14.825325965881348,0.32150769233703613
leva,17.24494171142578,2.604771614074707
il,3.314988613128662,2.550729274749756
ciuccio,0.39311933517456055,0.7870275974273682
di,11.351834297180176,1.258695363998413
bocca,20.147876739501953,0.5028508901596069
ed,16.064067840576172,1.4146445989608765
urla,25.2542781829834,1.7772859334945679
Sei,9.406269073486328,3.5416622161865234
brutto,23.799718856811523,2.3637759685516357
cattivo,20.02414321899414,1.7749170064926147
e,10.65705680847168,2.687108278274536
puzzi,41.86029815673828,0.8028766512870789
LA-SCIA-MI,93.71559143066406,2.7632551193237305
STA-RE,75.99837493896484,1.924448847770691
Il,5.432008743286133,6.155333042144775
lupo,13.242680549621582,1.254870057106018
questa,20.544221878051758,1.4351943731307983
volta,9.450849533081055,2.4632530212402344
ha,17.333877563476562,1.3953883647918701
capito,8.723184585571289,4.680805206298828
bene,16.352628707885742,1.3887279033660889
e,11.940299034118652,1.589036226272583
va,15.819299697875977,0.8309680223464966
su,12.096543312072754,3.5413784980773926
tutte,17.69930076599121,1.5209319591522217
le,17.515094757080078,1.4311388731002808
furie,44.5523681640625,3.6388328075408936
ah,16.10009002685547,4.5784759521484375
sì,32.823421478271484,1.6475414037704468
Sono,9.456771850585938,4.717146873474121
brutto,30.06769561767578,2.2723348140716553
Sono,9.634207725524902,4.673492908477783
cattivo,28.730445861816406,2.1106655597686768
Puzzo,39.09882354736328,1.7950671911239624
Sta,13.080009460449219,3.769286870956421
a,6.134773254394531,6.497951030731201
vedere,25.7718448638916,0.03639545291662216
questa,15.876052856445312,1.452033281326294
marmocchia,52.48567199707031,1.565572738647461
argh,30.09741973876953,4.204075813293457
Tieni,50.02629470825195,3.783567428588867
succhia,31.778121948242188,2.5378098487854004
questo,18.559738159179688,2.2152280807495117
ti,9.838692665100098,2.8403220176696777
calmerà,36.03684997558594,4.3181586265563965
dice,9.036055564880371,0.44236788153648376
Nina,0.2767750918865204,0.6485192775726318
porgendogli,51.67397689819336,2.831028938293457
il,13.225505828857422,1.952353835105896
ciuccio,2.0597779750823975,1.2499359846115112
Di,9.789926528930664,3.43422532081604
colpo,19.923606872558594,3.148336410522461
il,7.900444984436035,2.635921001434326
lupo,17.3723087310791,0.39313697814941406
non,17.147872924804688,1.2682640552520752
ha,11.18491268157959,4.385908126831055
più,10.495697975158691,4.867062091827393
voglia,20.7675838470459,1.3408762216567993
di,10.707992553710938,0.962506115436554
mangiarsi,33.26710891723633,1.863046407699585
Nina,9.838851928710938,0.5106579661369324
Il,4.85062837600708,3.5076465606689453
lupo,13.002457618713379,1.923232913017273
spaventoso,54.74790954589844,1.38259756565094
cattivo,19.01523780822754,2.4415674209594727
e,11.389811515808105,2.622136354446411
affamato,34.64398956298828,1.6718426942825317
è,15.141939163208008,1.4743880033493042
diventato,12.25540828704834,3.3809499740600586
un,15.432804107666016,1.6879948377609253
cucciolo,14.669899940490723,2.4287846088409424
dolce,33.05810546875,1.347501516342163
tenero,25.623313903808594,3.6814751625061035
e,11.813126564025879,1.3313757181167603
coccolone,54.10860061645508,2.026484489440918
sorridendo,30.37670135498047,3.308555841445923
sparisce,32.06931686401367,2.824742317199707
nel,17.84609031677246,1.1696687936782837
bosco,12.44477367401123,5.023101806640625
insieme,19.941898345947266,0.7963153719902039
al,14.064738273620605,1.1584818363189697
ciuccio,1.3577589988708496,2.5636281967163086
e,13.295694351196289,1.1410197019577026
non,9.94787883758545,0.6365585327148438
tornerà,14.824313163757324,3.1168105602264404
mai,15.651655197143555,1.9543577432632446
più,17.510448455810547,1.4364758729934692
Dopo,10.160615921020508,3.617457866668701
questo,6.852530479431152,4.057216167449951
strano,17.679981231689453,2.6152515411376953
incontro,22.640649795532227,1.352817177772522
Nina,18.526996612548828,0.52126145362854
un,11.277705192565918,2.385720729827881
po',9.604398727416992,2.41239595413208
stanca,38.04746627807617,2.1413440704345703
decide,17.86762237548828,2.5871119499206543
di,13.14239501953125,0.8851426243782043
tornare,25.304046630859375,0.4066268801689148
a,11.47701358795166,2.0583724975585938
casa,20.51827049255371,0.027983568608760834
dalla,19.911176681518555,0.9470663070678711
mamma,0.4396497905254364,1.1539030075073242
Dov',36.128929138183594,4.062371730804443
è,15.28796672821045,2.1844897270202637
finito,24.384187698364258,1.7085380554199219
il,13.502840995788574,1.574933409690857
tuo,9.531462669372559,0.5057729482650757
ciuccio,33.529624938964844,2.31368350982666
chiede,9.209396362304688,0.4036700129508972
la,1.6992367506027222,1.332792043685913
mamma,0.08016350865364075,0.5008244514465332
a,14.246582984924316,0.5423035025596619
Nina,0.004035352263599634,0.02353665418922901
quando,18.197118759155273,0.2363182157278061
rientra,19.422794342041016,3.576117753982544
Spero,25.60018539428711,4.134449481964111
che,17.961185455322266,0.8969671726226807
tu,13.984086990356445,3.858189582824707
non,15.33044719696045,2.0460498332977295
lo,6.2168097496032715,3.351050615310669
abbia,14.503573417663574,6.026026248931885
perso,35.767677307128906,1.995904564857483
chiede,10.103230476379395,0.31470197439193726
preoccupata,41.42021560668945,1.136361002922058
L',7.991528034210205,4.057317733764648
ho,19.004226684570312,2.2339353561401367
regalato,27.557859420776367,1.2610785961151123
a,14.123534202575684,0.9892336130142212
qualcuno,22.897207260131836,0.030306411907076836
che,16.52921485900879,1.4035238027572632
ne,11.630916595458984,3.2592153549194336
aveva,19.12541389465332,1.3881182670593262
veramente,19.36411476135254,2.5496609210968018
bisogno,39.86042022705078,1.3131787776947021
risponde,0.0457778200507164,0.30637413263320923
Nina,0.13977865874767303,0.38204896450042725
e,13.166449546813965,0.240189790725708
sorride,23.876220703125,2.443049669265747
tra,17.260591506958008,1.9006861448287964
se,14.021142959594727,1.741603136062622
e,9.67982292175293,5.940681457519531
se,13.819741249084473,3.135326862335205
