BEGIN,semantic_dissimilarity,word
105840.0,0.5268335938453674,goccia
203742.0,0.407975435256958,goccia
218736.0,0.3901471495628357,acqua
233289.0,0.4581406116485595,sale
251811.0,0.4760901927947998,gradini
281358.0,0.3529739081859588,scala
322371.0,0.4258488714694977,Disteso
354123.0,0.374935895204544,letto
366030.0,0.4105206727981567,ascolto
403956.0,0.3481512069702148,cammino
464373.0,0.4649389684200287,Tic
506559.0,0.3779112994670868,tic
554778.0,0.3805581033229828,ode
567161.0,0.3756217360496521,intermittenza
672084.0,0.4422284960746765,goccia
694575.0,0.3422573208808899,ferma
776160.0,0.4156842231750488,rimanente
799974.0,0.3780338168144226,notte
827757.0,0.3968439102172851,fa
844074.0,0.3716723024845123,viva
904050.0,0.3527988493442535,sale
1023561.0,0.3742626309394836,segnalarla
1095885.0,0.425262838602066,servetta
1160712.0,0.5068854093551636,accorse
1184967.0,0.4230366349220276,sera
1245825.0,0.3522291183471679,dormire
1326528.0,0.3592880666255951,scese
1351224.0,0.4106754064559936,letto
1370628.0,0.3421905636787414,corse
1393560.0,0.4054946005344391,svegliare
1420902.0,0.4178679883480072,padrona
1481760.0,0.5116111636161804,Signora
1522332.0,0.3990004062652588,sussurrò
1584072.0,0.421553760766983,succede
1632141.0,0.3756871223449707,fece
1647576.0,0.3493222594261169,padrona
1663452.0,0.3906045854091644,riscuotendosi
1737981.0,0.4282794594764709,è
1745037.0,0.4528910517692566,goccia
1763118.0,0.397756427526474,signora
1797075.0,0.4221652150154114,vien
1825740.0,0.3745127916336059,scale
1876455.0,0.392860859632492,cosa
1917909.0,0.5207314491271973,chiese
1945251.0,0.4955812990665436,sbalordita
2028159.0,0.4376804232597351,goccia
2047563.0,0.4800015687942505,sale
2064762.0,0.4476227164268493,gradini
2102247.0,0.4424183070659637,ripeté
2124297.0,0.4330170154571533,servetta
2192652.0,0.3750649690628052,metteva
2214261.0,0.3322273194789886,piangere
2272032.0,0.4452917873859405,matta
2303784.0,0.3943937122821808,imprecò
2325834.0,0.3658796548843384,signora
2373761.0,0.4665735065937042,Torna
2388015.0,0.391160637140274,letto
2428587.0,0.3542657196521759,bevuto
2470041.0,0.4500471353530884,pezzo
2491209.0,0.400759220123291,mattino
2507967.0,0.3737574219703674,manca
2527371.0,0.3402491807937622,vino
