BEGIN,entropy,type_of_words,word
92610,,function,I
99666,11.558887481689451,,tre
112014,7.426948547363281,content,affamati
211239,3.7535247802734375,function,C'
216531,1.83528733253479,content,erano
233730,7.892268657684326,,tre
246519,4.547088623046875,content,affamati
298116,8.7466402053833,function,uno
313110,7.975313663482666,content,col
322371,8.171475410461426,content,cappello
344421,5.291543960571289,content,rosso
379701,3.058178424835205,function,uno
395136,4.47080659866333,content,col
403074,4.052343845367432,content,cappello
427770,3.783678770065308,content,giallo
457894,2.727590084075928,function,e
461286,2.6469976902008057,function,uno
484659,3.6326663494110103,content,col
495243,0.847064733505249,content,cappello
518175,3.1554203033447266,content,azzurro
599319,6.306927680969238,content,Videro
620487,7.481525421142578,function,una
632835,8.617552757263184,content,bella
647388,8.115427017211914,content,mela
656649,6.269112586975098,content,matura
688842,5.275787830352783,function,che
697221,5.09592866897583,content,pendeva
720153,6.095428943634033,function,dal
727650,7.697743415832519,content,ramo
744408,5.924877166748047,function,di
748377,7.082274436950684,function,un
752787,4.217750072479248,content,melo
801380,8.201288223266602,function,Che
810117,7.539455413818359,content,bella
822906,3.736315250396729,content,mela
855981,4.24297571182251,content,disse
874503,7.753731727600098,content,cappello
896112,3.657373428344727,content,Rosso
945945,6.561458587646484,content,Dividiamola
972846,6.4964985847473145,function,in
978138,7.638138771057129,,tre
986076,7.219895362854004,content,parti
998865,3.5330753326416016,content,uguali
1012977,3.840547561645508,function,e
1014300,6.650243759155273,content,mangiamocela
1066779,4.261327743530273,content,disse
1087506,6.199573040008545,content,Cappello
1112643,3.601947546005249,content,Giallo
1158507,4.903458595275879,content,Giusto
1205253,6.868819713592529,content,disse
1224657,4.427332401275635,content,Cappello
1244061,3.357454538345337,content,Azzurro
1303596,4.086118698120117,function,Ma
1309329,8.10102653503418,function,come
1323000,6.796824455261231,content,faremo
1368423,3.7748327255249023,content,disse
1383417,3.69749927520752,content,Cappello
1405467,2.005049467086792,content,Giallo
1422666,7.695239543914795,content,sedendo
1446039,6.564512729644775,function,sotto
1459269,5.0042243003845215,function,il
1466766,4.640285015106201,content,ramo
1507779,6.106081485748291,content,Coltelli
1529829,7.699373245239258,function,non
1533357,8.039833068847656,function,ne
1541295,7.428595542907715,content,abbiamo
1598184,3.951285123825073,function,Già
1632582,1.9129830598831177,content,disse
1651545,3.0361204147338867,content,Cappello
1672272,2.367509365081787,content,Rosso
1709316,6.67041015625,content,sedendosi
1740627,3.530415773391724,function,accanto
1760485,3.817708730697632,function,a
1762677,4.242311000823975,function,lui
1835001,7.303727626800537,function,E
1836765,6.298999786376953,content,spezzarla
1861902,5.509737014770508,function,con
1865871,5.830418586730957,function,le
1871604,5.728821754455566,content,mani
1884393,5.440332412719727,function,non
1888803,7.49952507019043,content,possiamo
1937754,6.949381351470947,function,perché
1949661,7.042381763458252,function,le
1954512,7.465236186981201,content,parti
1976562,5.149940013885498,content,verrebbero
1997289,9.486244201660156,function,di
2001258,9.798198699951172,content,grandezza
2025954,4.738117694854736,content,diversa
2054619,6.464649677276611,function,e
2061234,7.409299850463867,function,allora
2077992,7.668048858642578,function,uno
2085930,5.041977405548096,content,mangerebbe
2112390,6.758541584014893,function,più
2119005,7.59519624710083,function,degli
2131794,3.798908710479736,function,altri
2186478,4.781556606292725,content,Scusate
2216466,4.161982536315918,content,amici
2252187,7.845875740051269,content,disse
2267181,2.6797616481781006,content,Cappello
2290113,1.846913695335388,content,Azzurro
2347443,6.66461706161499,function,Zitto
2370375,7.866872787475586,function,tu
2395953,6.651288032531738,content,dissero
2414475,7.146976470947266,function,gli
2419767,6.196441173553467,content,altri
2434761,4.622170448303223,,due
2464749,5.565881729125977,function,Non
2469600,7.856549263000488,content,vedi
2483271,6.308454990386963,function,che
2486358,7.88943338394165,function,stiamo
2501352,4.317769527435303,content,ragionando
2560446,2.55452823638916,function,E
2563092,5.397093296051025,content,ripresero
2586341,6.821593284606934,function,a
2588229,6.348522663116455,content,discutere
2636298,6.635392665863037,content,grattandosi
2668491,6.537048816680908,function,la
2673783,4.416924476623535,content,testa
2694951,5.005643844604492,function,sotto
2708181,4.6838059425354,function,il
2713914,3.377134084701538,content,cappello
2788884,6.024503707885742,function,E
2792853,8.138969421386719,function,poi
2801232,7.407970428466797,function,dovremo
2816226,8.827364921569824,content,stare
2831220,5.486961364746094,content,attenti
2852829,8.034886360168457,function,a
