BEGIN,Zipf_freq,type_of_words,word
92610,6.584780852,function,i
99666,5.607871462,function,tre
112014,3.59746341,content,affamati
211239,6.166704172,function,c
216531,5.476165392,content,erano
233730,5.607871462,function,tre
246519,3.59746341,content,affamati
298116,6.015055575,function,uno
313110,5.300586131,content,col
322371,4.50214714,content,cappello
344421,4.705072364,content,rosso
379701,6.015055575,function,uno
395136,5.300586131,content,col
403074,4.50214714,content,cappello
427770,4.088825104,content,giallo
457894,2.741151583,function,e
461286,6.015055575,function,uno
484659,5.300586131,content,col
495243,4.50214714,content,cappello
518175,3.784762891,content,azzurro
599319,3.188746311,content,videro
620487,6.801817508,function,una
632835,5.484893151,content,bella
647388,3.971600504,content,mela
656649,3.522350527,content,matura
688842,7.250456545,function,che
697221,2.513142525,content,pendeva
720153,5.733978809,function,dal
727650,3.70146824,content,ramo
744408,7.232814475,function,di
748377,7.065833912,function,un
752787,2.696073208,content,melo
801380,7.250456545,function,che
810117,5.484893151,content,bella
822906,3.971600504,content,mela
855981,4.869305017,content,disse
874503,4.50214714,content,cappello
896112,4.705072364,content,rosso
945945,1.588863239,content,dividiamola
972846,6.797274494,function,in
978138,5.607871462,function,tre
986076,4.844232243,content,parti
998865,4.228349728,content,uguali
1012977,2.741151583,function,e
1014300,1.000000000,content,mangiamocela
1066779,4.869305017,content,disse
1087506,4.50214714,content,cappello
1112643,4.088825104,content,giallo
1158507,5.657078795,content,giusto
1205253,4.869305017,content,disse
1224657,4.50214714,content,cappello
1244061,3.784762891,content,azzurro
1303596,6.662005813,function,ma
1309329,6.562704781,function,come
1323000,5.066013445,content,faremo
1368423,4.869305017,content,disse
1383417,4.50214714,content,cappello
1405467,4.088825104,content,giallo
1422666,2.446195735,content,sedendo
1446039,5.502104716,function,sotto
1459269,7.039560886,function,il
1466766,3.70146824,content,ramo
1507779,3.795689115,content,coltelli
1529829,7.259198169,function,non
1533357,6.201935117,function,ne
1541295,6.107911164,content,abbiamo
1598184,6.015979163,function,già
1632582,4.869305017,content,disse
1651545,4.50214714,content,cappello
1672272,4.705072364,content,rosso
1709316,1.792983221,content,sedendosi
1740627,4.596184192,function,accanto
1760485,7.004335738,function,a
1762677,6.077050011,function,lui
1835001,2.741151583,function,e
1836765,2.352291232,content,spezzarla
1861902,6.620271703,function,con
1865871,6.624997683,function,le
1871604,5.2980314,content,mani
1884393,7.259198169,function,non
1888803,5.648040277,content,possiamo
1937754,5.965637226,function,perché
1949661,6.624997683,function,le
1954512,4.844232243,content,parti
1976562,3.170926602,content,verrebbero
1997289,7.232814475,function,di
2001258,3.759711442,content,grandezza
2025954,4.481403043,content,diversa
2054619,2.741151583,function,e
2061234,6.072527547,function,allora
2077992,6.015055575,function,uno
2085930,2.753216094,content,mangerebbe
2112390,6.382555861,function,più
2119005,5.568857515,function,degli
2131794,5.540608628,function,altri
2186478,4.896487621,content,scusate
2216466,5.400076182,content,amici
2252187,4.869305017,content,disse
2267181,4.50214714,content,cappello
2290113,3.784762891,content,azzurro
2347443,4.917120488,function,zitto
2370375,6.414765586,function,tu
2395953,3.885528429,content,dissero
2414475,6.227520191,function,gli
2419767,5.540608628,content,altri
2434761,5.996192947,function,due
2464749,7.259198169,function,non
2469600,5.347199726,content,vedi
2483271,7.250456545,function,che
2486358,5.477996795,function,stiamo
2501352,2.702806591,content,ragionando
2560446,2.741151583,function,e
2563092,2.270104476,content,ripresero
2586341,7.004335738,function,a
2588229,4.430097534,content,discutere
2636298,1.668044485,content,grattandosi
2668491,7.055331658,function,la
2673783,5.506904066,content,testa
2694951,5.502104716,function,sotto
2708181,7.039560886,function,il
2713914,4.50214714,content,cappello
2788884,2.741151583,function,e
2792853,5.853751865,function,poi
2801232,4.629544678,function,dovremo
2816226,5.514886537,content,stare
2831220,4.473658603,content,attenti
2852829,7.004335738,function,a
2859444,6.231286207,content,fare
2869587,6.624997683,function,le
2875761,4.844232243,content,parti
2922948,4.869305017,content,disse
2940147,4.50214714,content,cappello
2961315,4.705072364,content,rosso
3003651,5.965637226,function,perché
3016440,5.594704132,function,potrebbe
3033198,3.703474223,content,capitare
3060540,7.250456545,function,che
3064950,7.004335738,function,a
3067596,6.015055575,function,uno
3080385,5.078174714,content,vada
3090087,7.055331658,function,la
3095379,5.847768581,content,parte
3108609,6.382555861,function,più
3116988,5.481803335,content,buona
3146976,2.741151583,function,e
3150945,7.004335738,function,a
3156678,7.065833912,function,un
3161970,5.925371002,function,altro
3177846,7.055331658,function,la
3182697,6.382555861,function,più
3189312,4.122215880,content,cattiva
3253698,4.896487621,content,scusate
3311028,4.869305017,content,disse
3330873,4.50214714,content,cappello
3352482,3.784762891,content,azzurro
3404961,6.089640186,content,sta
3419514,4.917120488,content,zitto
3457440,3.885528429,content,dissero
3476403,6.227520191,function,gli
3481695,5.540608628,content,altri
3496248,5.996192947,function,due
3529323,5.710022415,function,senza
3546522,5.368733783,function,nemmeno
3560634,4.154238741,content,alzare
3582243,6.227520191,function,gli
