BEGIN,Zipf_freq,word
95256.0,2.92331699,tacchini
127008.0,2.770706827,ringraziano
228438.0,5.363540754,stati
241227.0,1.93128592,uniti
281799.0,4.400035934,quarto
296793.0,4.215614092,giovedì
317520.0,3.87889785,novembre
360738.0,5.184888228,festa
374850.0,3.425187354,grandissima
439677.0,2.954351224,celebra
460845.0,,thanksgiving
490833.0,2.003836587,day
513765.0,4.814275912,vale
527877.0,5.98002779,dire
548163.0,5.731502947,giorno
561393.0,1.367014489,ringraziamento
644742.0,3.981560192,padri
657972.0,3.255381219,pellegrini
720153.0,2.753216094,sbarcati
755433.0,,mayflower
829962.0,5.356048799,primo
845838.0,3.255381219,abbondante
884205.0,4.165434923,raccolto
915957.0,6.237129549,fatto
934038.0,5.351616804,anno
943299.0,3.253505214,appresso
985194.0,4.965586153,arrivo
1014741.0,3.164051084,decisero
1040760.0,4.117265677,ringraziare
1076922.0,5.803155925,signore
1108674.0,4.379570526,mettendo
1133811.0,4.356612606,tavola
1154538.0,4.872797352,grosso
1170855.0,3.919277012,tacchino
1218483.0,4.478164941,animale
1269639.0,4.139824991,sconosciuto
1350783.0,3.830907478,apprezzato
1414287.0,5.840107131,visto
1428840.0,5.112999615,mangiare
1460151.0,4.000146152,indiani
1541295.0,5.731502947,giorno
1558935.0,4.081902827,tradizione
1585395.0,5.745182159,vuole
1633464.0,4.356612606,tavola
1646694.0,2.120342156,imbandita
1695645.0,4.514381597,case
1719018.0,4.512935669,americani
1767528.0,,troneggi
1797516.0,3.919277012,tacchino
1817802.0,2.446195735,farcito
1847349.0,4.25762178,grasso
1867194.0,3.418809935,dorato
1915704.0,4.424680593,tirato
1959804.0,4.012764157,forno
2087694.0,5.615282093,grande
2102688.0,4.365419149,piatto
2129589.0,4.000819477,contiene
2175894.0,2.86761684,arricchito
2206323.0,1.792983221,variopinti
2235429.0,2.781987837,contorni
2279529.0,2.70943717,bandierine
2318778.0,2.003836587,golosità
2346561.0,3.945653699,varie
2427705.0,3.942202334,apparire
2452401.0,4.831006961,sala
2469600.0,4.829512313,pranzo
2496942.0,3.475353964,scoppia
2549862.0,1.734991274,entusiastico
2602341.0,3.854152865,applauso
2634093.0,4.281004848,presenti
2742579.0,4.939924797,specie
2764188.0,4.373623133,ospite
2785356.0,4.998796362,onore
2832102.0,4.934942247,milioni
2864295.0,2.92331699,tacchini
2924712.0,4.400035934,quarto
2950731.0,5.731502947,giorno
2973663.0,3.87889785,novembre
3014235.0,4.062787932,lasciano
3135069.0,3.573840365,penne
3180051.0,3.916426499,apro
3213126.0,3.020227003,piccolissima
3246201.0,3.452186099,parentesi
3324258.0,1.668044485,america
3364389.0,5.87827826,tempo
3389967.0,5.181173263,guerra
3419514.0,5.363540754,stati
3441564.0,4.692393302,nord
3477726.0,4.642863099,sud
3525795.0,,gettysburg
3584448.0,2.588863239,combattè
3617523.0,,sanguinosissima
3662064.0,4.600940838,battaglia
3706164.0,3.840258089,lasciò
3750705.0,4.221725279,cadaveri
3786426.0,5.007926363,campo
3851694.0,5.028890248,lungo
3869334.0,3.175450543,rimasero
3891384.0,1.19092323,insepolti
3937689.0,2.946798086,diventarono
3983994.0,3.958450129,preda
4003398.0,3.392320354,corvi
4082778.0,2.395043213,dimenticarono
4153779.0,3.679473947,pasti
4169655.0,2.894214608,abbondanti
4225221.0,,vero
4279464.0,3.21417569,discendenti
4345614.0,3.540200757,decenni
4366341.0,3.540200757,decenni
4387950.0,2.781987837,continuarono
4419261.0,3.623892521,presentarsi
4472622.0,4.951684874,mattina
4527306.0,5.007926363,campo
4576257.0,4.387513884,teatro
4605363.0,4.600940838,battaglia
4661370.0,4.648578084,speranza
4691358.0,5.368402013,trovare
4709439.0,5.649402438,nuovo
4728402.0,4.945080373,cibo
4745160.0,4.143957687,fresco
4841739.0,4.603887502,memoria
4882311.0,4.068582474,straordinaria
4917150.0,3.466234585,mangiata
5012847.0,2.894214608,impressa
5073264.0,4.489448825,dna
5135445.0,4.556691918,chiusa
