BEGIN,surprisal,type_of_words,word
89964.0,0.0,function,I
95256.0,20.689830780029297,content,tacchini
119952.0,6.451170444488525,function,non
127008.0,20.268909454345703,content,ringraziano
215649.0,19.244630813598636,function,Negli
228438.0,4.694335460662842,content,Stati
241227.0,2.3967745304107666,content,Uniti
269451.0,9.116836547851562,function,ogni
281799.0,11.203929901123049,content,quarto
296793.0,20.82358932495117,content,giovedì
313110.0,5.3857269287109375,function,di
317520.0,7.434360504150391,content,novembre
355446.0,6.172036170959473,function,è
360738.0,5.494659900665283,content,festa
374850.0,14.65225887298584,content,grandissima
419832.0,7.964531898498535,function,perché
430857.0,3.35511326789856,function,si
439677.0,2.4958059787750244,content,celebra
454538.0,2.146576404571533,function,il
460845.0,37.489524841308594,content,Thanksgiving
490833.0,3.1757466793060303,content,Day
513765.0,11.002900123596191,content,vale
524331.0,0.0551991760730743,function,a
527877.0,0.0005660558235831,content,dire
541989.0,1.8123337030410769,function,il
548163.0,3.355168342590332,content,giorno
561393.0,3.072079658508301,function,del
563695.0,8.26276683807373,content,Ringraziamento
642537.0,4.685851573944092,function,I
644742.0,13.005841255187988,content,Padri
657972.0,10.191676139831545,content,Pellegrini
695699.0,7.788036346435547,function,quelli
705159.0,1.187389254570007,function,che
709569.0,6.327427387237549,function,erano
720153.0,15.478090286254885,content,sbarcati
746172.0,6.275633811950684,function,dalla
755433.0,36.59036636352539,content,Mayflower
808794.0,8.39023494720459,function,dopo
822465.0,4.018838405609131,function,il
829962.0,13.491531372070312,content,primo
855099.0,17.753456115722656,content,abbondante
886851.0,12.627013206481934,content,raccolto
915957.0,13.959826469421388,content,fatto
931392.0,9.395061492919922,function,l'
934038.0,0.7756391167640686,content,anno
943299.0,12.78865909576416,content,appresso
970200.0,8.97348403930664,function,al
976374.0,5.412833213806152,function,loro
985194.0,4.953422546386719,content,arrivo
1014741.0,8.350419998168945,content,decisero
1036350.0,0.6369291543960571,function,di
1040760.0,9.545541763305664,content,ringraziare
1068984.0,2.150919198989868,function,il
1076922.0,2.329580068588257,content,Signore
1108674.0,11.777267456054688,content,mettendo
1125432.0,2.1207196712493896,function,in
1133811.0,7.549528121948242,content,tavola
1149246.0,3.348577976226806,function,un
1154538.0,7.443201541900635,content,grosso
1170855.0,10.29611587524414,content,tacchino
1221570.0,16.45810317993164,content,animale
1243620.0,12.14222240447998,function,prima
,7.771421432495117,function,a
1257732.0,6.103692531585693,function,loro
1269639.0,13.436309814453123,content,sconosciuto
1313298.0,5.599815845489502,function,ma
1319031.0,8.519550323486328,function,molto
1337112.0,10.08631992340088,function,molto
1350783.0,5.197946071624756,content,apprezzato
1389150.0,9.63405704498291,function,dopo
1401057.0,3.0908336639404297,function,averlo
1414287.0,5.29942512512207,content,visto
1428840.0,8.18881893157959,content,mangiare
1450449.0,11.782902717590332,function,agli
,7.910518169403076,content,indiani
1526742.0,7.922566413879394,function,Da
1530270.0,2.4732449054718018,function,quel
1541295.0,1.1122143268585205,content,giorno
1554525.0,5.712692737579346,function,la
1558935.0,4.567320346832275,content,tradizione
1585395.0,3.992558002471924,content,vuole
1605240.0,1.1131943464279177,function,che
1614501.0,10.903769493103027,function,su
1625967.0,3.522181749343872,function,ogni
1633464.0,7.355223178863525,content,tavola
1646694.0,15.224479675292969,content,imbandita
1686384.0,12.805967330932615,function,nelle
1695645.0,5.279749870300293,content,case
1715049.0,3.772044897079468,function,degli
1725531.0,8.372631072998047,content,americani
1767528.0,27.752330780029297,content,troneggi
1793547.0,5.230997562408447,function,un
1797516.0,2.422703504562378,content,tacchino
1817802.0,17.61328125,content,farcito
1847349.0,12.603166580200195,content,grasso
1864548.0,2.8291120529174805,function,e
1867194.0,8.077277183532715,content,dorato
1899387.0,12.246112823486328,function,appena
1915704.0,11.000774383544922,content,tirato
1933785.0,3.0138256549835205,function,fuori
1947015.0,2.248718023300171,function,dal
1956717.0,6.985140323638916,content,forno
2012724.0,6.194940090179443,function,Ma
2018337.0,3.875402450561523,function,non
2028600.0,7.380395889282227,function,solo
2081079.0,3.7158031463623047,function,il
2087694.0,7.865520000457764,content,grande
2102688.0,6.289050102233887,content,piatto
2120328.0,4.410853385925293,function,che
2125179.0,7.069846153259277,function,lo
2129589.0,7.655498027801514,content,contiene
2167074.0,1.5707861185073853,function,è
2171484.0,9.83967113494873,content,arricchito
2201031.0,1.4618903398513794,function,da
2206323.0,18.460712432861328,content,variopinti
2235429.0,15.739238739013672,content,contorni
2279529.0,19.23579406738281,content,bandierine
2318778.0,19.260570526123047,content,golosità
2346561.0,15.515413284301758,content,varie
2413593.0,8.174774169921875,function,Al
2418003.0,5.181365489959717,function,suo
2427705.0,13.146679878234863,content,apparire
2445786.0,6.567716121673584,function,in
2452401.0,6.369618892669678,content,sala
2463426.0,5.0079498291015625,function,da
2469600.0,0.5739009380340576,content,pranzo
2511922.0,17.070417404174805,content,scoppia
2531340.0,9.24236297607422,function,sempre
2558448.0,5.070060253143311,function,l'
2562651.0,16.379121780395508,content,entusiastico
2602341.0,3.6185574531555176,content,applauso
2626596.0,2.1339213848114014,function,dei
2634093.0,8.2922945022583,content,presenti
2696715.0,11.742515563964844,function,Esso
2709504.0,1.7552709579467771,function,è
2712150.0,11.457465171813965,function,insomma
,3.659089088439941,function,una
2742579.0,5.432273387908936,content,specie
2762865.0,5.970185279846191,function,d'
2764188.0,12.025041580200195,content,ospite
2784033.0,6.688807010650635,function,d'
2785356.0,5.991622447967529,content,onore
2841363.0,14.267297744750977,content,Milioni
2857239.0,0.364802211523056,function,di
2864295.0,3.719879388809204,content,tacchini
2886786.0,12.669254302978516,function,dunque
2912805.0,7.1106791496276855,function,ogni
2924712.0,5.266849517822266,content,quarto
2950731.0,6.219449996948242,content,giorno
2969253.0,2.616434097290039,function,di
2973663.0,1.6153995990753174,content,novembre
3007620.0,7.331873416900635,function,ci
3014235.0,8.039396286010742,content,lasciano
3033639.0,17.358097076416016,function,letteralmente
3068919.0,5.275722980499268,function,e
3073770.0,3.949493169784546,function,non
3086559.0,17.045917510986328,function,metaforicamente
3128895.0,5.431865692138672,function,le
3135069.0,15.777626991271973,content,penne
3196368.0,18.641502380371094,content,Apro
3204306.0,5.143738269805908,function,una
3213126.0,13.59957790374756,content,piccolissima
3246201.0,14.124507904052734,content,parentesi
3303786.0,11.064626693725586,function,Sempre
3318966.0,3.882387161254883,function,in
3324258.0,4.568648815155029,content,America
3357774.0,7.56069803237915,function,al
3364389.0,7.240758419036865,content,tempo
3379824.0,3.82068395614624,function,della
3389967.0,6.960748672485352,content,guerra
3406284.0,6.428155422210693,function,tra
3413340.0,4.350407123565674,function,gli
3419514.0,1.3312231302261353,content,Stati
3434067.0,12.07215690612793,function,del
3441564.0,1.6530503034591677,content,Nord
3456558.0,0.5121626853942871,function,e
3459645.0,2.494830369949341,function,quelli
3471552.0,0.5968470573425293,function,del
3477726.0,0.693399965763092,content,Sud
3519621.0,6.022282123565674,function,a
3525795.0,21.152664184570312,content,Gettysburg
3577392.0,3.931093692779541,function,si
3584448.0,25.12369537353516,content,combattè
3608262.0,8.231788635253906,function,una
3617523.0,20.05072021484375,content,sanguinosissima
3662064.0,2.248090982437134,content,battaglia
3698667.0,4.300588130950928,function,che
3706164.0,17.09469223022461,content,lasciò
3722922.0,6.828587532043457,,migliaia
3746295.0,0.1135674715042114,function,di
3750705.0,7.231922626495361,content,cadaveri
3775401.0,5.767966270446777,function,sul
3786426.0,3.185202121734619,content,campo
3849048.0,5.342168807983398,function,A
3851694.0,11.095813751220703,content,lungo
3869334.0,11.615997314453123,content,rimasero
3891384.0,28.04383087158203,content,insepolti
3936366.0,4.041985034942627,function,e
3937689.0,15.25486183166504,content,diventarono
3967677.0,9.764500617980955,function,quindi
3983994.0,12.45596981048584,content,preda
,3.7651350498199454,function,dei
4003398.0,18.463586807250977,content,corvi
4051026.0,4.074143409729004,function,I
4052790.0,12.287758827209473,function,quali
4069548.0,4.96645975112915,function,non
4077045.0,2.8829331398010254,function,si
4082778.0,13.216628074645996,content,dimenticarono
4116735.0,3.8681271076202393,function,mai
4129524.0,4.786220550537109,function,più
4141872.0,2.7944583892822266,function,di
4145841.0,9.245925903320312,function,quei
4153779.0,9.081886291503906,content,pasti
4169655.0,12.506977081298828,content,abbondanti
4209345.0,5.969076156616211,function,tanto
4221252.0,11.455388069152832,function,è
4225221.0,2.4829609394073486,content,vero
4238892.0,4.919726848602295,function,che
4251240.0,6.241048336029053,function,anche
4267080.0,4.067744731903076,function,i
4270203.0,4.403531074523926,function,loro
4279464.0,10.26681900024414,content,discendenti
4335912.0,5.218610763549805,function,per
4345614.0,9.081490516662598,content,decenni
4365018.0,6.233484268188477,function,e
4366341.0,4.090665340423584,content,decenni
4387950.0,7.488432884216309,content,continuarono
4412646.0,0.5504335165023804,function,a
4419261.0,15.207063674926758,content,presentarsi
4461156.0,8.728742599487305,function,ogni
4472622.0,7.075078010559082,content,mattina
4517604.0,6.271780967712402,function,nel
4527306.0,4.06712007522583,content,campo
4552002.0,18.793716430664062,function,ch'
4555089.0,2.084266424179077,function,era
4561263.0,6.101417541503906,function,stato
4576257.0,8.881253242492676,content,teatro
4595661.0,3.218409299850464,function,della
4605363.0,2.324125289916992,content,battaglia
4651663.0,6.851121425628662,function,con
4655637.0,4.034265995025635,function,la
4661370.0,7.320327281951904,content,speranza
4686066.0,0.602825403213501,function,di
4691358.0,5.684891223907471,content,trovare
4709439.0,11.128159523010254,content,nuovo
4728402.0,2.06216049194336,content,cibo
4742955.0,14.029426574707031,content,fresco
4803813.0,11.22344970703125,function,Insomma
4835124.0,4.160144805908203,function,la
4841739.0,7.359258651733398,content,memoria
4867317.0,2.950493812561035,function,di
4870845.0,6.082451343536377,function,quella
4882311.0,12.758569717407228,content,straordinaria
4917150.0,12.214277267456056,content,mangiata
4948020.0,4.466997146606445,function,si
4960809.0,5.869585514068604,function,era
4970511.0,14.113760948181152,function,indelebilmente
5015647.0,8.107787132263184,content,impressa
5046804.0,4.362610816955566,function,nel
5057829.0,4.857563018798828,function,loro
5073264.0,8.825072288513184,content,DNA
5127507.0,9.033390998840332,function,Ma
5135445.0,17.625093460083008,content,chiusa
5155290.0,5.499045848846436,function,la
5161023.0,8.484439849853516,content,parentesi
5212620.0,9.999969482421877,content,rimane
5229378.0,7.306674003601074,content,aperta
5247900.0,4.780070781707764,function,una
5253633.0,9.947254180908203,content,domanda
5301261.0,10.92062759399414,function,com'
5308758.0,0.3408557772636413,content,è
5312286.0,5.863726615905762,function,che
5319342.0,8.405011177062988,function,nel
5336982.0,7.873417854309082,content,DNA
5355504.0,4.932952404022217,function,dei
5364324.0,6.621255397796631,content,tacchini
5403573.0,8.339628219604492,function,dopo
5416362.0,8.792725563049316,function,quasi
5434884.0,11.66798210144043,,quattrocento
5469723.0,1.8361780643463133,content,anni
5495742.0,4.697700500488281,function,non
5506326.0,3.0278584957122803,function,si
5514705.0,4.58963680267334,function,è
5516028.0,18.07333374023437,content,incisa
5534550.0,5.314875602722168,function,quella
5547780.0,9.346900939941406,content,data
5564538.0,4.518935203552246,function,che
5568507.0,10.64559268951416,content,segna
5585706.0,20.01618766784668,function,annualmente
5620545.0,3.1331613063812256,function,la
5625837.0,6.03216552734375,function,loro
5636862.0,16.05767059326172,content,ineluttabile
5669496.0,9.84153652191162,content,strage
5726826.0,8.559457778930664,function,Mi
5731677.0,6.727153778076172,function,è
5733882.0,3.447389602661133,content,capitato
5758578.0,1.5609965324401855,function,di
5763429.0,7.063884735107422,content,vedere
5780447.0,3.35025405883789,function,in
5783715.0,3.249918937683105,function,un
5787243.0,9.023049354553224,content,documentario
5844277.0,13.65429401397705,,centinaia
5869710.0,0.1900109052658081,function,di
5874561.0,5.69918966293335,,migliaia
5894406.0,0.1379962712526321,function,di
5900580.0,1.620265245437622,content,tacchini
5934978.0,4.861648082733154,function,in
5939388.0,8.285543441772461,content,attesa
5965407.0,0.9530575275421144,function,di
5969376.0,3.0154950618743896,function,essere
5985693.0,11.20660400390625,content,ammazzati
6019209.0,21.51462745666504,content,spennati
6049638.0,2.459599256515503,function,e
6051843.0,18.313438415527344,content,squartati
6114465.0,4.383807182312012,function,Non
