BEGIN,entropy,word
95256.0,9.686713218688965,tacchini
127008.0,5.42828369140625,ringraziano
228438.0,3.667029619216919,Stati
241227.0,3.100050687789917,Uniti
281799.0,5.643820285797119,quarto
296793.0,3.682918787002564,giovedì
317520.0,5.682435035705566,novembre
360738.0,7.870649814605713,festa
374850.0,6.772866249084473,grandissima
439677.0,6.66469669342041,celebra
460845.0,7.467222690582275,Thanksgiving
490833.0,5.320805072784424,Day
513765.0,5.592743396759033,vale
527877.0,0.0080859437584877,dire
548163.0,7.50547981262207,giorno
563695.0,4.691194534301758,Ringraziamento
644742.0,7.984154224395752,Padri
657972.0,4.730978012084961,Pellegrini
720153.0,4.336133003234863,sbarcati
755433.0,7.703507423400879,Mayflower
829962.0,8.36945915222168,primo
855099.0,7.961625099182129,abbondante
886851.0,3.938278198242188,raccolto
915957.0,4.626867771148682,fatto
934038.0,3.740356206893921,anno
943299.0,2.2755441665649414,appresso
985194.0,6.144325733184815,arrivo
1014741.0,7.839947700500488,decisero
1040760.0,8.505599975585938,ringraziare
1076922.0,7.431248188018799,Signore
1108674.0,4.751316547393799,mettendo
1133811.0,6.629246234893799,tavola
1154538.0,8.28061580657959,grosso
1170855.0,4.899556636810303,tacchino
1221570.0,7.676883697509766,animale
1269639.0,7.00860071182251,sconosciuto
1350783.0,7.13079309463501,apprezzato
1414287.0,6.290809631347656,visto
1428840.0,5.536497116088867,mangiare
,4.443046569824219,indiani
1541295.0,1.9933351278305051,giorno
1558935.0,8.260590553283691,tradizione
1585395.0,7.436851501464844,vuole
1633464.0,5.744889736175537,tavola
1646694.0,5.305526256561279,imbandita
1695645.0,8.164305686950684,case
1725531.0,7.061625957489014,americani
1767528.0,4.796477794647217,troneggi
1797516.0,3.9685871601104736,tacchino
1817802.0,7.83521556854248,farcito
1847349.0,5.479992866516113,grasso
1867194.0,9.336999893188477,dorato
1915704.0,8.314522743225098,tirato
1956717.0,5.594320297241211,forno
2087694.0,7.799423217773437,grande
2102688.0,7.764934539794922,piatto
2129589.0,8.021649360656738,contiene
2171484.0,7.432455062866211,arricchito
2206323.0,5.263877868652344,variopinti
2235429.0,7.135560989379883,contorni
2279529.0,3.941837072372437,bandierine
2318778.0,5.740159511566162,golosità
2346561.0,3.48097562789917,varie
2427705.0,2.3248119354248047,apparire
2452401.0,7.348759651184082,sala
2469600.0,3.341575860977173,pranzo
2511922.0,5.359170913696289,scoppia
2562651.0,4.561870574951172,entusiastico
2602341.0,4.658816814422607,applauso
2634093.0,5.697590351104736,presenti
2742579.0,7.865988731384277,specie
2764188.0,4.20529317855835,ospite
2785356.0,5.385100364685059,onore
2841363.0,5.016111850738525,Milioni
2864295.0,3.6097664833068848,tacchini
2924712.0,5.2865986824035645,quarto
2950731.0,5.5767998695373535,giorno
2973663.0,3.7473275661468506,novembre
3014235.0,7.14808464050293,lasciano
3135069.0,6.017345428466797,penne
3196368.0,8.012006759643555,Apro
3213126.0,4.880650520324707,piccolissima
3246201.0,7.530729293823242,parentesi
3324258.0,6.316815376281738,America
3364389.0,8.40468692779541,tempo
3389967.0,8.183722496032715,guerra
3419514.0,4.2711029052734375,Stati
3441564.0,4.00947904586792,Nord
3477726.0,1.801242113113403,Sud
3525795.0,4.163323402404785,Gettysburg
3584448.0,3.707295656204224,combattè
3617523.0,4.058814525604248,sanguinosissima
3662064.0,6.430134296417236,battaglia
3706164.0,6.526108741760254,lasciò
3750705.0,6.288193225860596,cadaveri
3786426.0,4.948351860046387,campo
3851694.0,8.39961051940918,lungo
3869334.0,6.606431484222412,rimasero
3891384.0,4.497135162353516,insepolti
3937689.0,5.868895053863525,diventarono
3983994.0,8.05273723602295,preda
4003398.0,6.708127498626709,corvi
4082778.0,5.067296028137207,dimenticarono
4153779.0,7.972127914428711,pasti
4169655.0,5.343644142150879,abbondanti
4225221.0,6.862981796264648,vero
4279464.0,7.891774177551269,discendenti
4345614.0,7.972809791564941,decenni
4366341.0,3.177419900894165,decenni
4387950.0,7.046505451202393,continuarono
4419261.0,7.173113822937012,presentarsi
4472622.0,4.342116832733154,mattina
4527306.0,7.4762067794799805,campo
