token_id,target_word,prefix_length,phoneme,filtered_cohort_size,phoneme_surprisal,word_phoneme_length,length_group
247,dirò,3,r,74,3.8884656456774223,4,4-6 phonemes
247,dirò,4,O,1,19.93156856932417,4,4-6 phonemes
248,tutto,1,t,1594,5.564333675430251,4,4-6 phonemes
248,tutto,2,u,64,1.5445650747521005,4,4-6 phonemes
248,tutto,3,tt,8,0.1190475477496376,4,4-6 phonemes
248,tutto,4,o,1,1.7212713775823625,4,4-6 phonemes
249,il,1,i,1921,2.273317731219758,2,1-3 phonemes
249,il,2,l,1,0.1865900240459938,2,1-3 phonemes
250,mio,1,m,1530,2.5102748296713333,3,1-3 phonemes
250,mio,2,i,191,2.8709731906156564,3,1-3 phonemes
250,mio,3,o,1,0.135933405612601,3,1-3 phonemes
251,pensiero,1,p,2835,2.419308108859069,8,7+ phonemes
251,pensiero,2,e,397,3.991215825119876,8,7+ phonemes
251,pensiero,3,n,58,1.3947897417557744,8,7+ phonemes
251,pensiero,4,s,34,0.1142985930722385,8,7+ phonemes
251,pensiero,5,j,11,0.0500966144733859,8,7+ phonemes
251,pensiero,6,E,3,0.0037239322867069,8,7+ phonemes
251,pensiero,7,r,3,-0.0,8,7+ phonemes
251,pensiero,8,o,1,0.0459228218743362,8,7+ phonemes
252,mi,1,m,1766,4.43498314768113,2,1-3 phonemes
252,mi,2,i,1,1.4372365109372287,2,1-3 phonemes
253,sento,1,s,4594,2.1178063609638174,5,4-6 phonemes
253,sento,2,E,75,3.592531176233205,5,4-6 phonemes
253,sento,3,n,13,0.1522851047879881,5,4-6 phonemes
253,sento,4,t,6,0.0245334386162199,5,4-6 phonemes
253,sento,5,o,1,0.3231952282254792,5,4-6 phonemes
254,alquanto,1,a,3416,3.894532489035433,8,7+ phonemes
254,alquanto,2,l,150,3.9326549525646577,8,7+ phonemes
254,alquanto,3,k,10,3.714526846623788,8,7+ phonemes
254,alquanto,4,w,1,0.8339041094017612,8,7+ phonemes
254,alquanto,5,a,1,-0.0,8,7+ phonemes
254,alquanto,6,n,1,-0.0,8,7+ phonemes
254,alquanto,7,t,1,-0.0,8,7+ phonemes
254,alquanto,8,o,1,-0.0,8,7+ phonemes
255,perplessa,1,p,3018,3.369100394859192,8,7+ phonemes
255,perplessa,2,e,444,1.915665337509605,8,7+ phonemes
255,perplessa,3,r,224,0.1850592294636861,8,7+ phonemes
255,perplessa,4,p,5,0.7531927334416496,8,7+ phonemes
255,perplessa,5,l,4,8.096008108603491e-05,8,7+ phonemes
255,perplessa,6,E,3,0.0005665090731607,8,7+ phonemes
255,perplessa,7,ss,3,-0.0,8,7+ phonemes
255,perplessa,8,a,1,2.8044498961345865,8,7+ phonemes
256,come,1,k,2964,3.1404886912849115,4,4-6 phonemes
256,come,2,o,1495,1.796055264761127,4,4-6 phonemes
256,come,3,m,299,0.5441984912297784,4,4-6 phonemes
256,come,4,e,1,0.2393179687487838,4,4-6 phonemes
257,a,1,a,1,6.182173671309347,1,1-3 phonemes
258,detto,1,d,1429,2.8477404062064937,4,4-6 phonemes
258,detto,2,e,375,0.431063643364277,4,4-6 phonemes
258,detto,3,tt,18,0.1828115026417348,4,4-6 phonemes
258,detto,4,o,1,0.0070516261748265,4,4-6 phonemes
259,che,1,k,2776,2.0809198691359674,2,1-3 phonemes
259,che,2,e,1,0.5945468131376085,2,1-3 phonemes
260,si,1,s,3630,3.0822046269279686,2,1-3 phonemes
260,si,2,i,1,2.4772432552476658,2,1-3 phonemes
261,sente,1,s,4378,2.8149837686985126,5,4-6 phonemes
261,sente,2,E,61,3.784673321785108,5,4-6 phonemes
261,sente,3,n,13,0.2862042832293193,5,4-6 phonemes
261,sente,4,t,6,0.0287052241010128,5,4-6 phonemes
261,sente,5,e,1,0.851190301971171,5,4-6 phonemes
262,domandò,1,d,1854,3.9496793427959433,7,7+ phonemes
262,domandò,2,o,186,4.083539949978215,7,7+ phonemes
262,domandò,3,m,36,4.471114806240105,7,7+ phonemes
262,domandò,4,a,17,0.2719170897176476,7,7+ phonemes
262,domandò,5,n,13,0.1253863054089135,7,7+ phonemes
262,domandò,6,d,12,0.5087124092053539,7,7+ phonemes
262,domandò,7,O,1,14.677119173960827,7,7+ phonemes
263,l',1,l,1,5.718299313679766,1,1-3 phonemes
264,orso,1,o,249,4.555553433610942,4,4-6 phonemes
264,orso,2,r,68,0.020599773840451,4,4-6 phonemes
264,orso,3,s,13,1.0088800485137182,4,4-6 phonemes
264,orso,4,o,1,0.1595945377699403,4,4-6 phonemes
265,bianco,1,b,958,0.7677903872324401,6,4-6 phonemes
265,bianco,2,j,36,0.0661582075748403,6,4-6 phonemes
265,bianco,3,a,23,8.128599919718143e-05,6,4-6 phonemes
265,bianco,4,N,23,-0.0,6,4-6 phonemes
265,bianco,5,k,23,-0.0,6,4-6 phonemes
265,bianco,6,o,1,0.0127081265902676,6,4-6 phonemes
266,a,1,a,1,6.711913256635763,1,1-3 phonemes
267,sua,1,s,4605,3.2014100844228137,3,1-3 phonemes
267,sua,2,u,208,2.5909419871445447,3,1-3 phonemes
267,sua,3,a,1,2.4355180835025108,3,1-3 phonemes
268,moglie,1,m,1019,2.781696437889976,4,4-6 phonemes
268,moglie,2,o,148,2.610865471009704,4,4-6 phonemes
268,moglie,3,LL,2,0.0181906486640525,4,4-6 phonemes
268,moglie,4,e,1,0.0021716095216166,4,4-6 phonemes
269,perplessa,1,p,2905,4.617207528718145,8,7+ phonemes
269,perplessa,2,e,402,1.2151300714718964,8,7+ phonemes
269,perplessa,3,r,204,0.1063208973430967,8,7+ phonemes
269,perplessa,4,p,4,7.028506962160416,8,7+ phonemes
269,perplessa,5,l,4,-0.0,8,7+ phonemes
269,perplessa,6,E,3,0.0179181363426767,8,7+ phonemes
269,perplessa,7,ss,3,-0.0,8,7+ phonemes
269,perplessa,8,a,1,0.5232758297873824,8,7+ phonemes
270,cioè,1,tS,270,6.278080338896059,3,1-3 phonemes
270,cioè,2,O,4,5.72300573436685,3,1-3 phonemes
270,cioè,3,E,1,0.0702138391752152,3,1-3 phonemes
271,non,1,n,488,5.004716991125582,3,1-3 phonemes
271,non,2,O,44,0.633253630156586,3,1-3 phonemes
271,non,3,n,1,0.1215384872667403,3,1-3 phonemes
272,sa,1,s,2768,2.2629899522845545,2,1-3 phonemes
272,sa,2,a,1,4.775783899552614,2,1-3 phonemes
273,che,1,k,2441,1.5943225768732583,2,1-3 phonemes
273,che,2,e,1,1.2502099305044927,2,1-3 phonemes
274,pesci,1,p,2609,4.428248419146818,4,4-6 phonemes
274,pesci,2,e,343,2.158862315694165,4,4-6 phonemes
274,pesci,3,SS,3,4.441359722085187,4,4-6 phonemes
274,pesci,4,i,1,0.5356319801994275,4,4-6 phonemes
275,pigliare,1,p,3099,4.414797987555232,6,4-6 phonemes
275,pigliare,2,i,172,3.734035491245542,6,4-6 phonemes
275,pigliare,3,LL,4,10.607381646357975,6,4-6 phonemes
275,pigliare,4,a,2,1.6080696405055486,6,4-6 phonemes
275,pigliare,5,r,1,1.0,6,4-6 phonemes
275,pigliare,6,e,1,-0.0,6,4-6 phonemes
276,ecco,1,E,147,5.065554236508439,3,1-3 phonemes
276,ecco,2,kk,10,8.251659790539247,3,1-3 phonemes
276,ecco,3,o,1,0.4222020264183015,3,1-3 phonemes
277,esclamò,1,e,646,6.98905676138103,7,7+ phonemes
277,esclamò,2,s,178,5.077090738192549,7,7+ phonemes
277,esclamò,3,k,25,1.673256129685452,7,7+ phonemes
277,esclamò,4,l,22,0.045125530990801,7,7+ phonemes
277,esclamò,5,a,10,0.5848100426331687,7,7+ phonemes
277,esclamò,6,m,10,-0.0,7,7+ phonemes
277,esclamò,7,O,1,9.15335259661127,7,7+ phonemes
278,l',1,l,1,5.92787049271515,1,1-3 phonemes
279,orso,1,o,306,3.5060744430452777,4,4-6 phonemes
279,orso,2,r,86,0.0150037773161008,4,4-6 phonemes
279,orso,3,s,13,1.0027370210555342,4,4-6 phonemes
279,orso,4,o,1,0.1179222088651194,4,4-6 phonemes
280,bianco,1,b,1042,0.720959964661515,6,4-6 phonemes
280,bianco,2,j,44,0.0801975056980377,6,4-6 phonemes
280,bianco,3,a,24,0.0001920351071207,6,4-6 phonemes
280,bianco,4,N,22,6.059143706285513e-07,6,4-6 phonemes
280,bianco,5,k,22,-0.0,6,4-6 phonemes
280,bianco,6,o,1,0.0122791719327998,6,4-6 phonemes
281,proprio,1,p,2786,4.679299114170785,7,7+ phonemes
281,proprio,2,r,921,2.6874034643732365,7,7+ phonemes
281,proprio,3,O,35,2.719255688120644,7,7+ phonemes
281,proprio,4,p,4,1.6076403464452638,7,7+ phonemes
281,proprio,5,r,4,-0.0,7,7+ phonemes
281,proprio,6,j,3,0.0090530481716398,7,7+ phonemes
281,proprio,7,o,1,0.0079744909343135,7,7+ phonemes
282,quello,1,k,2821,2.333435112732483,5,4-6 phonemes
282,quello,2,w,135,1.1805865950622796,5,4-6 phonemes
282,quello,3,e,18,1.171695039789966,5,4-6 phonemes
282,quello,4,ll,4,2.522045659745457,5,4-6 phonemes
282,quello,5,o,1,0.7721445375868929,5,4-6 phonemes
283,che,1,k,2323,1.4849263856973116,2,1-3 phonemes
283,che,2,e,1,0.1028834884060692,2,1-3 phonemes
284,penso,1,p,2337,4.497174484017343,5,4-6 phonemes
284,penso,2,E,82,3.6050232984858734,5,4-6 phonemes
284,penso,3,n,23,0.2048371296059024,5,4-6 phonemes
284,penso,4,s,9,0.0373102870695432,5,4-6 phonemes
284,penso,5,o,1,1.9348569671552012,5,4-6 phonemes
285,anch,1,a,2750,3.4628875380694835,3,1-3 phonemes
285,anch,2,N,41,3.7525751965482703,3,1-3 phonemes
285,anch,3,k,1,2.432560351327189,3,1-3 phonemes
286,io,1,i,589,6.944566291178387,2,1-3 phonemes
286,io,2,o,1,0.4041615733497699,2,1-3 phonemes
287,quella,1,k,3197,3.1906298433740745,5,4-6 phonemes
287,quella,2,w,147,2.674484794081592,5,4-6 phonemes
287,quella,3,e,22,0.7927099043398573,5,4-6 phonemes
287,quella,4,ll,4,1.165650152577365,5,4-6 phonemes
287,quella,5,a,1,2.376830086912361,5,4-6 phonemes
288,notte,1,n,519,5.368364223660016,4,4-6 phonemes
288,notte,2,O,51,0.5394701862716194,4,4-6 phonemes
288,notte,3,tt,2,1.1287635900143014,4,4-6 phonemes
288,notte,4,e,1,0.0021758518912318,4,4-6 phonemes
289,corse,1,k,3302,3.4989544236880668,5,4-6 phonemes
289,corse,2,o,1636,1.894168588731498,5,4-6 phonemes
289,corse,3,r,68,7.09501713001987,5,4-6 phonemes
289,corse,4,s,7,1.3956422424313568,5,4-6 phonemes
289,corse,5,e,1,0.8812996742271937,5,4-6 phonemes
290,per,1,p,2250,3.195143344259147,3,1-3 phonemes
290,per,2,e,313,0.4317046856464313,3,1-3 phonemes
290,per,3,r,1,0.0503336661102366,3,1-3 phonemes
291,tutto,1,t,1203,3.1304554006518326,4,4-6 phonemes
291,tutto,2,u,48,0.770581818148397,4,4-6 phonemes
291,tutto,3,tt,8,0.0062673207057157,4,4-6 phonemes
291,tutto,4,o,1,0.8180852721557571,4,4-6 phonemes
292,il,1,i,1108,0.6868268806279012,2,1-3 phonemes
292,il,2,l,1,0.0486094585752617,2,1-3 phonemes
293,polo,1,p,2256,2.047340044012051,4,4-6 phonemes
293,polo,2,O,84,0.6214191531767658,4,4-6 phonemes
293,polo,3,l,10,0.068771819897352,4,4-6 phonemes
293,polo,4,o,1,0.004153113353209,4,4-6 phonemes
294,un,1,u,302,7.291246576949657,2,1-3 phonemes
294,un,2,n,1,1.1507736232521677,2,1-3 phonemes
295,pauroso,1,p,2818,1.9671678453144197,7,7+ phonemes
295,pauroso,2,a,709,3.1972336022768557,7,7+ phonemes
295,pauroso,3,u,7,9.027591137101457,7,7+ phonemes
295,pauroso,4,r,7,-0.0,7,7+ phonemes
295,pauroso,5,o,5,1.8850081140285115,7,7+ phonemes
295,pauroso,6,z,4,0.0335686206000759,7,7+ phonemes
295,pauroso,7,o,1,1.439872208367957,7,7+ phonemes
296,scricchiolio,1,s,4710,3.4196604104386465,10,7+ phonemes
296,scricchiolio,2,k,906,3.876306321130176,10,7+ phonemes
296,scricchiolio,3,r,87,4.584905433074105,10,7+ phonemes
296,scricchiolio,4,i,49,0.6877017605297909,10,7+ phonemes
296,scricchiolio,5,kk,6,4.788337381104908,10,7+ phonemes
296,scricchiolio,6,j,6,-0.0,10,7+ phonemes
296,scricchiolio,7,o,6,-0.0,10,7+ phonemes
296,scricchiolio,8,l,6,-0.0,10,7+ phonemes
296,scricchiolio,9,i,1,7.20835308135906,10,7+ phonemes
296,scricchiolio,10,o,1,-0.0,10,7+ phonemes
297,i,1,i,1,7.929187197385827,1,1-3 phonemes
298,ghiacci,1,g,896,5.141262943548975,5,4-6 phonemes
298,ghiacci,2,j,24,3.0396324289513417,5,4-6 phonemes
298,ghiacci,3,a,17,0.1907408646866291,5,4-6 phonemes
298,ghiacci,4,ttS,11,0.0804070668573725,5,4-6 phonemes
298,ghiacci,5,i,1,0.9240655798580756,5,4-6 phonemes
299,eterni,1,e,843,3.828653231840953,6,4-6 phonemes
299,eterni,2,t,20,10.06015383266823,6,4-6 phonemes
299,eterni,3,E,6,2.2433996594239543,6,4-6 phonemes
299,eterni,4,r,6,-0.0,6,4-6 phonemes
299,eterni,5,n,4,0.2120137780697392,6,4-6 phonemes
299,eterni,6,i,1,0.5285488433938292,6,4-6 phonemes
300,tremavano,1,t,1310,6.574055696374213,9,7+ phonemes
300,tremavano,2,r,483,1.3537327851254484,9,7+ phonemes
300,tremavano,3,e,35,1.327399362452562,9,7+ phonemes
300,tremavano,4,m,14,1.3327456396050372,9,7+ phonemes
300,tremavano,5,a,9,0.0880507594059649,9,7+ phonemes
300,tremavano,6,v,3,0.2125029914423356,9,7+ phonemes
300,tremavano,7,a,2,0.0016198118623403,9,7+ phonemes
300,tremavano,8,n,1,4.570962659508939,9,7+ phonemes
300,tremavano,9,o,1,-0.0,9,7+ phonemes
301,come,1,k,3694,3.7938524844683386,4,4-6 phonemes
301,come,2,o,1711,1.3885747355473934,4,4-6 phonemes
301,come,3,m,345,1.4630903207832162,4,4-6 phonemes
301,come,4,e,1,0.2805457609687705,4,4-6 phonemes
302,vetri,1,v,1205,5.065087740199859,5,4-6 phonemes
302,vetri,2,e,391,2.6187491283484805,5,4-6 phonemes
302,vetri,3,t,11,6.342123195716008,5,4-6 phonemes
302,vetri,4,r,6,0.1567181549093408,5,4-6 phonemes
302,vetri,5,i,1,1.3150224153757235,5,4-6 phonemes
303,è,1,E,1,8.72379657537545,1,1-3 phonemes
304,in,1,i,2394,3.557561237670201,2,1-3 phonemes
304,in,2,n,1,3.639007384264198,2,1-3 phonemes
305,più,1,p,2589,3.690401409393048,3,1-3 phonemes
305,più,2,j,203,1.854294755624941,3,1-3 phonemes
305,più,3,u,1,2.4183041973886725,3,1-3 phonemes
306,punti,1,p,3717,4.129919188118662,5,4-6 phonemes
306,punti,2,u,199,5.56687016445124,5,4-6 phonemes
306,punti,3,n,63,1.9304646155836933,5,4-6 phonemes
306,punti,4,t,46,0.0991975423456101,5,4-6 phonemes
306,punti,5,i,1,2.0918619280153967,5,4-6 phonemes
307,si,1,s,4778,3.6963712116560568,2,1-3 phonemes
307,si,2,i,1,2.976093352455399,2,1-3 phonemes
308,spaccarono,1,s,4749,2.648970957000956,9,7+ phonemes
308,spaccarono,2,p,832,3.158977608527688,9,7+ phonemes
308,spaccarono,3,a,235,1.8487597849482045,9,7+ phonemes
308,spaccarono,4,kk,19,2.238628543156876,9,7+ phonemes
308,spaccarono,5,a,14,0.0135290410204193,9,7+ phonemes
308,spaccarono,6,r,5,2.567796854699505,9,7+ phonemes
308,spaccarono,7,o,1,0.0173016858449135,9,7+ phonemes
308,spaccarono,8,n,1,-0.0,9,7+ phonemes
308,spaccarono,9,o,1,-0.0,9,7+ phonemes
309,la,1,l,691,2.3883182430879204,2,1-3 phonemes
309,la,2,a,1,1.765065526971322,2,1-3 phonemes
310,violetta,1,v,999,3.965256272986221,7,7+ phonemes
310,violetta,2,j,33,1.898170928541285,7,7+ phonemes
310,violetta,3,o,23,2.492882622121225,7,7+ phonemes
310,violetta,4,l,23,-0.0,7,7+ phonemes
310,violetta,5,e,7,0.0428587208657541,7,7+ phonemes
310,violetta,6,tt,4,0.024328986018085,7,7+ phonemes
310,violetta,7,a,1,0.1648702745250568,7,7+ phonemes
311,mandò,1,m,1778,4.549827653391997,5,4-6 phonemes
311,mandò,2,a,734,0.8035321969950523,5,4-6 phonemes
311,mandò,3,n,157,5.221404882526676,5,4-6 phonemes
311,mandò,4,d,38,2.948343907723759,5,4-6 phonemes
311,mandò,5,O,1,7.486137892308045,5,4-6 phonemes
312,un,1,u,349,4.856111483959269,2,1-3 phonemes
312,un,2,n,1,0.8893088058309581,2,1-3 phonemes
313,profumo,1,p,2858,2.6594542012393405,7,7+ phonemes
313,profumo,2,r,681,3.6014849197304075,7,7+ phonemes
313,profumo,3,o,291,1.06099599644071,7,7+ phonemes
313,profumo,4,f,40,0.6738265958697418,7,7+ phonemes
313,profumo,5,u,11,0.2711523058023547,7,7+ phonemes
313,profumo,6,m,9,0.0002772628250185,7,7+ phonemes
313,profumo,7,o,1,0.0508473132178563,7,7+ phonemes
314,più,1,p,3176,3.946277480224083,3,1-3 phonemes
314,più,2,j,181,2.840093433666291,3,1-3 phonemes
314,più,3,u,1,0.607441170665564,3,1-3 phonemes
315,intenso,1,i,2541,3.968357749628052,7,7+ phonemes
315,intenso,2,n,1183,1.6213376190630542,7,7+ phonemes
315,intenso,3,t,314,4.672532946644881,7,7+ phonemes
315,intenso,4,E,29,3.1623594716091654,7,7+ phonemes
315,intenso,5,n,18,0.6375208964988991,7,7+ phonemes
315,intenso,6,s,4,1.3401552037258555,7,7+ phonemes
315,intenso,7,o,1,1.4254212381990172,7,7+ phonemes
316,come,1,k,3579,2.8176439456407105,4,4-6 phonemes
316,come,2,o,1653,1.5635542279333186,4,4-6 phonemes
316,come,3,m,298,0.5139031409624034,4,4-6 phonemes
316,come,4,e,1,0.1092471085471592,4,4-6 phonemes
317,se,1,s,4479,2.1673129539093114,2,1-3 phonemes
317,se,2,e,1,1.1520127456359988,2,1-3 phonemes
318,avesse,1,a,2894,4.828123623406902,5,4-6 phonemes
318,avesse,2,v,94,2.634820419063833,5,4-6 phonemes
318,avesse,3,e,29,0.2491628330213813,5,4-6 phonemes
318,avesse,4,ss,4,1.3015322493397394,5,4-6 phonemes
318,avesse,5,e,1,0.9894221938318556,5,4-6 phonemes
319,deciso,1,d,1356,3.8401656330935983,6,4-6 phonemes
319,deciso,2,e,352,1.2281689271893648,6,4-6 phonemes
319,deciso,3,tS,34,4.558788563076609,6,4-6 phonemes
319,deciso,4,i,27,0.0061349923835312,6,4-6 phonemes
319,deciso,5,z,4,0.0468115972002291,6,4-6 phonemes
319,deciso,6,o,1,0.0017665380224454,6,4-6 phonemes
320,di,1,d,1662,2.273873212207651,2,1-3 phonemes
320,di,2,i,1,0.2987450931275515,2,1-3 phonemes
321,sciogliere,1,S,202,6.123771908582244,6,4-6 phonemes
321,sciogliere,2,O,22,4.631761863797039,6,4-6 phonemes
321,sciogliere,3,LL,6,0.2337864820244073,6,4-6 phonemes
321,sciogliere,4,e,6,-0.0,6,4-6 phonemes
321,sciogliere,5,r,5,0.058551783277613,6,4-6 phonemes
321,sciogliere,6,e,1,1.0685120947846,6,4-6 phonemes
322,in,1,i,1562,1.836355682246665,2,1-3 phonemes
322,in,2,n,1,4.7346693868022856,2,1-3 phonemes
323,una,1,u,245,2.3396750362323893,3,1-3 phonemes
323,una,2,n,53,0.0069122028156727,3,1-3 phonemes
323,una,3,a,1,1.7391702009695105,3,1-3 phonemes
324,sola,1,s,3828,3.073062309387223,4,4-6 phonemes
324,sola,2,o,488,2.001903505231753,4,4-6 phonemes
324,sola,3,l,56,0.3912757621542669,4,4-6 phonemes
324,sola,4,a,1,0.1523793441888527,4,4-6 phonemes
325,volta,1,v,1109,4.343319078671679,5,4-6 phonemes
325,volta,2,O,27,1.2966779662572157,5,4-6 phonemes
325,volta,3,l,8,0.0419929135252192,5,4-6 phonemes
325,volta,4,t,3,0.084042717924778,5,4-6 phonemes
325,volta,5,a,1,0.001929723425225,5,4-6 phonemes
326,l',1,l,1,5.496532500906398,1,1-3 phonemes
327,immenso,1,i,116,12.01022431206388,6,4-6 phonemes
327,immenso,2,mm,7,7.414798223980207,6,4-6 phonemes
327,immenso,3,E,2,2.213795691973666,6,4-6 phonemes
327,immenso,4,n,2,-0.0,6,4-6 phonemes
327,immenso,5,s,2,-0.0,6,4-6 phonemes
327,immenso,6,o,1,1.6697235263445602,6,4-6 phonemes
328,deserto,1,d,1690,4.750129199630107,7,7+ phonemes
328,deserto,2,e,364,2.146562157396052,7,7+ phonemes
328,deserto,3,z,11,2.480007295199913,7,7+ phonemes
328,deserto,4,E,5,0.0197253569615873,7,7+ phonemes
328,deserto,5,r,5,-0.0,7,7+ phonemes
328,deserto,6,t,5,-0.0,7,7+ phonemes
328,deserto,7,o,1,0.0149069216114374,7,7+ phonemes
329,gelato,1,dZ,509,8.041990329508572,6,4-6 phonemes
329,gelato,2,e,145,3.906209062842368,6,4-6 phonemes
329,gelato,3,l,15,2.472043664732763,6,4-6 phonemes
329,gelato,4,a,9,0.1316099139857915,6,4-6 phonemes
329,gelato,5,t,8,0.0053502906137412,6,4-6 phonemes
329,gelato,6,o,1,0.7376183827411671,6,4-6 phonemes
330,per,1,p,3247,4.327052059682827,3,1-3 phonemes
330,per,2,e,470,1.0208697085939775,3,1-3 phonemes
330,per,3,r,1,0.3270544277200169,3,1-3 phonemes
331,trasformarlo,1,t,1478,4.325505986035379,12,7+ phonemes
331,trasformarlo,2,r,557,1.7937298195044178,12,7+ phonemes
331,trasformarlo,3,a,332,2.238163381872318,12,7+ phonemes
331,trasformarlo,4,s,96,1.8241721257728505,12,7+ phonemes
331,trasformarlo,5,f,40,1.1421140265596998,12,7+ phonemes
331,trasformarlo,6,o,21,0.1620479189026077,12,7+ phonemes
331,trasformarlo,7,r,21,-0.0,12,7+ phonemes
331,trasformarlo,8,m,21,-0.0,12,7+ phonemes
331,trasformarlo,9,a,18,0.0157275877137416,12,7+ phonemes
331,trasformarlo,10,r,8,0.0396098848554731,12,7+ phonemes
331,trasformarlo,11,l,4,1.6424914475961503,12,7+ phonemes
331,trasformarlo,12,o,1,0.6270024093846898,12,7+ phonemes
332,in,1,i,1662,0.8046119345348736,2,1-3 phonemes
332,in,2,n,1,0.0407171909860035,2,1-3 phonemes
333,un,1,u,331,1.6347267561771628,2,1-3 phonemes
333,un,2,n,1,0.6377997095981282,2,1-3 phonemes
334,mare,1,m,1929,3.730899746980477,4,4-6 phonemes
334,mare,2,a,718,1.6628317386872375,4,4-6 phonemes
334,mare,3,r,184,1.2280552813803909,4,4-6 phonemes
334,mare,4,e,1,0.4113515572855911,4,4-6 phonemes
335,azzurro,1,a,3420,3.964905741030032,5,4-6 phonemes
335,azzurro,2,ddz,21,2.27407122529436,5,4-6 phonemes
335,azzurro,3,u,8,0.0024913051356187,5,4-6 phonemes
335,azzurro,4,rr,8,-0.0,5,4-6 phonemes
335,azzurro,5,o,1,0.0421448949118424,5,4-6 phonemes
336,è,1,E,1,6.762633004167016,1,1-3 phonemes
337,caldo,1,k,4365,3.039873710516764,5,4-6 phonemes
337,caldo,2,a,1124,4.175588428152473,5,4-6 phonemes
337,caldo,3,l,167,2.473436121307881,5,4-6 phonemes
337,caldo,4,d,11,2.0365487663808466,5,4-6 phonemes
337,caldo,5,o,1,0.4360213261357192,5,4-6 phonemes
338,ho,1,O,1,8.177150407538617,1,1-3 phonemes
339,in,1,i,2077,4.379449137080233,2,1-3 phonemes
339,in,2,n,1,1.388513262723885,2,1-3 phonemes
340,un,1,u,283,1.7150906432836668,2,1-3 phonemes
340,un,2,n,1,0.4574052093049871,2,1-3 phonemes
341,prato,1,p,2484,3.1129161353820862,5,4-6 phonemes
341,prato,2,r,537,2.3935971967985896,5,4-6 phonemes
341,prato,3,a,30,1.4885052699715655,5,4-6 phonemes
341,prato,4,t,13,0.026091191304535,5,4-6 phonemes
341,prato,5,o,1,0.0063930033734476,5,4-6 phonemes
342,di,1,d,1945,3.15956300495706,2,1-3 phonemes
342,di,2,i,1,1.5094715316699177,2,1-3 phonemes
343,velluto,1,v,1023,4.890480064265373,6,4-6 phonemes
343,velluto,2,e,316,0.9221129675867736,6,4-6 phonemes
343,velluto,3,ll,6,4.989045376694267,6,4-6 phonemes
343,velluto,4,u,5,0.0005388582894921,6,4-6 phonemes
343,velluto,5,t,5,-0.0,6,4-6 phonemes
343,velluto,6,o,1,0.0451565159417816,6,4-6 phonemes
344,verde,1,v,1225,5.445796849699079,5,4-6 phonemes
344,verde,2,e,395,1.5029237173088783,5,4-6 phonemes
344,verde,3,r,103,0.910534739139134,5,4-6 phonemes
344,verde,4,d,8,0.4177960481188451,5,4-6 phonemes
344,verde,5,e,1,0.1480622634254717,5,4-6 phonemes
345,lo,1,l,990,4.116129898967322,2,1-3 phonemes
345,lo,2,o,1,4.258263971192832,2,1-3 phonemes
346,sforzo,1,s,5687,1.70067010647854,6,4-6 phonemes
346,sforzo,2,f,306,5.839898003423056,6,4-6 phonemes
346,sforzo,3,O,16,1.7802072484281344,6,4-6 phonemes
346,sforzo,4,r,6,0.2257698305530148,6,4-6 phonemes
346,sforzo,5,ts,5,0.0001343963726052,6,4-6 phonemes
346,sforzo,6,o,1,0.0788013906757018,6,4-6 phonemes
347,la,1,l,751,5.522673845078674,2,1-3 phonemes
347,la,2,a,1,2.908075300116206,2,1-3 phonemes
348,esaurì,1,e,569,8.893562448085294,6,4-6 phonemes
348,esaurì,2,z,50,5.690611576004009,6,4-6 phonemes
348,esaurì,3,a,28,1.3189807625526968,6,4-6 phonemes
348,esaurì,4,w,7,2.821297701148481,6,4-6 phonemes
348,esaurì,5,r,3,2.3898189073589995,6,4-6 phonemes
348,esaurì,6,i,1,1.9378538578048357,6,4-6 phonemes
349,all,1,a,4229,4.021805459238624,2,1-3 phonemes
349,all,2,ll,1,6.477182279730669,2,1-3 phonemes
350,alba,1,a,3877,4.762840819298828,4,4-6 phonemes
350,alba,2,l,222,2.5537424870174434,4,4-6 phonemes
350,alba,3,b,23,4.443438838406009,4,4-6 phonemes
350,alba,4,a,1,11.232930069445574,4,4-6 phonemes
351,fu,1,f,472,10.55229460291409,2,1-3 phonemes
351,fu,2,u,1,3.908468970996379,2,1-3 phonemes
352,vista,1,v,1025,6.196662833273554,5,4-6 phonemes
352,vista,2,i,233,1.2995307598995645,5,4-6 phonemes
352,vista,3,s,25,0.8988293486876526,5,4-6 phonemes
352,vista,4,t,10,0.0825249662314142,5,4-6 phonemes
352,vista,5,a,1,0.8548856376582964,5,4-6 phonemes
353,appassire,1,a,4012,4.176592935844257,7,7+ phonemes
353,appassire,2,pp,245,5.313253822134944,7,7+ phonemes
353,appassire,3,a,83,1.2421652580972256,7,7+ phonemes
353,appassire,4,ss,15,4.737463909566884,7,7+ phonemes
353,appassire,5,i,5,2.257346612598396,7,7+ phonemes
353,appassire,6,r,1,1.6847519474693669,7,7+ phonemes
353,appassire,7,e,1,-0.0,7,7+ phonemes
354,piegarsi,1,p,2905,4.145921428721513,8,7+ phonemes
354,piegarsi,2,j,158,3.32126878415495,8,7+ phonemes
354,piegarsi,3,e,23,6.984484434441412,8,7+ phonemes
354,piegarsi,4,g,11,2.365195945839953,8,7+ phonemes
354,piegarsi,5,a,9,0.9032489618592836,8,7+ phonemes
354,piegarsi,6,r,2,1.3690925417644542,8,7+ phonemes
