token_id;sentence_ids;tokens_no_punct;lemma_no_punct;PoS;depparse;head;constituency;AoA(m+sd);Zipf_freq;type_of_words
18;2;sue;suo;DET;det:poss;membra;(ROOT (cp (sp (ADP Attraverso) (sn (DET le) (sa (DET sue)) (NOUN membra))) (f (ibar (PRON si) (AUX poteva) (VERB vedere)) (compt (fc (ADV come) (sp (ADP attraverso) (coord (sn (DET l') (NOUN aria)) (CCONJ e) (sn (DET l') (NOUN acqua) (PUNCT .)))))))));;5,298082303;function
19;2;membra;membra;NOUN;obl;vedere;(ROOT (cp (sp (ADP Attraverso) (sn (DET le) (sa (DET sue)) (NOUN membra))) (f (ibar (PRON si) (AUX poteva) (VERB vedere)) (compt (fc (ADV come) (sp (ADP attraverso) (coord (sn (DET l') (NOUN aria)) (CCONJ e) (sn (DET l') (NOUN acqua) (PUNCT .)))))))));;2,787520326;content
20;2;si;si;PRON;expl;vedere;(ROOT (cp (sp (ADP Attraverso) (sn (DET le) (sa (DET sue)) (NOUN membra))) (f (ibar (PRON si) (AUX poteva) (VERB vedere)) (compt (fc (ADV come) (sp (ADP attraverso) (coord (sn (DET l') (NOUN aria)) (CCONJ e) (sn (DET l') (NOUN acqua) (PUNCT .)))))))));;6,553884221;function
21;2;poteva;potere;AUX;aux;vedere;(ROOT (cp (sp (ADP Attraverso) (sn (DET le) (sa (DET sue)) (NOUN membra))) (f (ibar (PRON si) (AUX poteva) (VERB vedere)) (compt (fc (ADV come) (sp (ADP attraverso) (coord (sn (DET l') (NOUN aria)) (CCONJ e) (sn (DET l') (NOUN acqua) (PUNCT .)))))))));;4,87822919;function
22;2;vedere;vedere;VERB;root;ROOT;(ROOT (cp (sp (ADP Attraverso) (sn (DET le) (sa (DET sue)) (NOUN membra))) (f (ibar (PRON si) (AUX poteva) (VERB vedere)) (compt (fc (ADV come) (sp (ADP attraverso) (coord (sn (DET l') (NOUN aria)) (CCONJ e) (sn (DET l') (NOUN acqua) (PUNCT .)))))))));4.60 ± 1.50;5,73232148;content
23;2;come;come;ADV;case;aria;(ROOT (cp (sp (ADP Attraverso) (sn (DET le) (sa (DET sue)) (NOUN membra))) (f (ibar (PRON si) (AUX poteva) (VERB vedere)) (compt (fc (ADV come) (sp (ADP attraverso) (coord (sn (DET l') (NOUN aria)) (CCONJ e) (sn (DET l') (NOUN acqua) (PUNCT .)))))))));;6,562704781;content
24;2;attraverso;attraverso;ADP;case;aria;(ROOT (cp (sp (ADP Attraverso) (sn (DET le) (sa (DET sue)) (NOUN membra))) (f (ibar (PRON si) (AUX poteva) (VERB vedere)) (compt (fc (ADV come) (sp (ADP attraverso) (coord (sn (DET l') (NOUN aria)) (CCONJ e) (sn (DET l') (NOUN acqua) (PUNCT .)))))))));;4,749271739;function
25;2;l;il;DET;det;aria;(ROOT (cp (sp (ADP Attraverso) (sn (DET le) (sa (DET sue)) (NOUN membra))) (f (ibar (PRON si) (AUX poteva) (VERB vedere)) (compt (fc (ADV come) (sp (ADP attraverso) (coord (sn (DET l') (NOUN aria)) (CCONJ e) (sn (DET l') (NOUN acqua) (PUNCT .)))))))));;6,640107629;function
26;2;aria;aria;NOUN;obl;vedere;(ROOT (cp (sp (ADP Attraverso) (sn (DET le) (sa (DET sue)) (NOUN membra))) (f (ibar (PRON si) (AUX poteva) (VERB vedere)) (compt (fc (ADV come) (sp (ADP attraverso) (coord (sn (DET l') (NOUN aria)) (CCONJ e) (sn (DET l') (NOUN acqua) (PUNCT .)))))))));4.40 ± 1.80;5,026360125;content
27;2;e;e;CCONJ;cc;acqua;(ROOT (cp (sp (ADP Attraverso) (sn (DET le) (sa (DET sue)) (NOUN membra))) (f (ibar (PRON si) (AUX poteva) (VERB vedere)) (compt (fc (ADV come) (sp (ADP attraverso) (coord (sn (DET l') (NOUN aria)) (CCONJ e) (sn (DET l') (NOUN acqua) (PUNCT .)))))))));;2,741151583;function
28;2;l;il;DET;det;acqua;(ROOT (cp (sp (ADP Attraverso) (sn (DET le) (sa (DET sue)) (NOUN membra))) (f (ibar (PRON si) (AUX poteva) (VERB vedere)) (compt (fc (ADV come) (sp (ADP attraverso) (coord (sn (DET l') (NOUN aria)) (CCONJ e) (sn (DET l') (NOUN acqua) (PUNCT .)))))))));;6,640107629;function
29;2;acqua;acqua;NOUN;conj;aria;(ROOT (cp (sp (ADP Attraverso) (sn (DET le) (sa (DET sue)) (NOUN membra))) (f (ibar (PRON si) (AUX poteva) (VERB vedere)) (compt (fc (ADV come) (sp (ADP attraverso) (coord (sn (DET l') (NOUN aria)) (CCONJ e) (sn (DET l') (NOUN acqua) (PUNCT .)))))))));2.96 ± 1.24;5,23681316;content
30;3;era;essere;AUX;cop;carne;(ROOT (fc (f (ibar (AUX Era)) (compc (coord (spd (ADP di) (sn (NOUN carne))) (CCONJ e) (spd (ADP d') (sn (NOUN ossa)))))) (CCONJ e) (f (ibar (VERB pareva)) (compin (spd (ADP di) (sn (NOUN vetro))))) (PUNCT ,) (CCONJ e) (fs (SCONJ se) (f (ibar (VERB cadeva))) (f (ibar (ADV non) (VERB andava)) (compin (sp (ADP in) (sn (NOUN pezzi))))) (PUNCT ,) (fc (CCONJ ma) (cp (savv (ADP a) (DET il) (ADV più)) (f (ibar (PRON si) (VERB faceva)) (compt (sp (ADP su) (sn (DET la) (NOUN fronte))) (sn (DET un) (NOUN bernoccolo) (sa (ADJ trasparente)))))))) (PUNCT .)));;6,283626334;function
31;3;di;di;ADP;case;carne;(ROOT (fc (f (ibar (AUX Era)) (compc (coord (spd (ADP di) (sn (NOUN carne))) (CCONJ e) (spd (ADP d') (sn (NOUN ossa)))))) (CCONJ e) (f (ibar (VERB pareva)) (compin (spd (ADP di) (sn (NOUN vetro))))) (PUNCT ,) (CCONJ e) (fs (SCONJ se) (f (ibar (VERB cadeva))) (f (ibar (ADV non) (VERB andava)) (compin (sp (ADP in) (sn (NOUN pezzi))))) (PUNCT ,) (fc (CCONJ ma) (cp (savv (ADP a) (DET il) (ADV più)) (f (ibar (PRON si) (VERB faceva)) (compt (sp (ADP su) (sn (DET la) (NOUN fronte))) (sn (DET un) (NOUN bernoccolo) (sa (ADJ trasparente)))))))) (PUNCT .)));;7,232814475;function
32;3;carne;carne;NOUN;root;ROOT;(ROOT (fc (f (ibar (AUX Era)) (compc (coord (spd (ADP di) (sn (NOUN carne))) (CCONJ e) (spd (ADP d') (sn (NOUN ossa)))))) (CCONJ e) (f (ibar (VERB pareva)) (compin (spd (ADP di) (sn (NOUN vetro))))) (PUNCT ,) (CCONJ e) (fs (SCONJ se) (f (ibar (VERB cadeva))) (f (ibar (ADV non) (VERB andava)) (compin (sp (ADP in) (sn (NOUN pezzi))))) (PUNCT ,) (fc (CCONJ ma) (cp (savv (ADP a) (DET il) (ADV più)) (f (ibar (PRON si) (VERB faceva)) (compt (sp (ADP su) (sn (DET la) (NOUN fronte))) (sn (DET un) (NOUN bernoccolo) (sa (ADJ trasparente)))))))) (PUNCT .)));4.44 ± 1.85;4,713758544;content
33;3;e;e;CCONJ;cc;ossa;(ROOT (fc (f (ibar (AUX Era)) (compc (coord (spd (ADP di) (sn (NOUN carne))) (CCONJ e) (spd (ADP d') (sn (NOUN ossa)))))) (CCONJ e) (f (ibar (VERB pareva)) (compin (spd (ADP di) (sn (NOUN vetro))))) (PUNCT ,) (CCONJ e) (fs (SCONJ se) (f (ibar (VERB cadeva))) (f (ibar (ADV non) (VERB andava)) (compin (sp (ADP in) (sn (NOUN pezzi))))) (PUNCT ,) (fc (CCONJ ma) (cp (savv (ADP a) (DET il) (ADV più)) (f (ibar (PRON si) (VERB faceva)) (compt (sp (ADP su) (sn (DET la) (NOUN fronte))) (sn (DET un) (NOUN bernoccolo) (sa (ADJ trasparente)))))))) (PUNCT .)));;2,741151583;function
34;3;d;di;ADP;case;ossa;(ROOT (fc (f (ibar (AUX Era)) (compc (coord (spd (ADP di) (sn (NOUN carne))) (CCONJ e) (spd (ADP d') (sn (NOUN ossa)))))) (CCONJ e) (f (ibar (VERB pareva)) (compin (spd (ADP di) (sn (NOUN vetro))))) (PUNCT ,) (CCONJ e) (fs (SCONJ se) (f (ibar (VERB cadeva))) (f (ibar (ADV non) (VERB andava)) (compin (sp (ADP in) (sn (NOUN pezzi))))) (PUNCT ,) (fc (CCONJ ma) (cp (savv (ADP a) (DET il) (ADV più)) (f (ibar (PRON si) (VERB faceva)) (compt (sp (ADP su) (sn (DET la) (NOUN fronte))) (sn (DET un) (NOUN bernoccolo) (sa (ADJ trasparente)))))))) (PUNCT .)));;5,87641417;function
35;3;ossa;osso;NOUN;conj;carne;(ROOT (fc (f (ibar (AUX Era)) (compc (coord (spd (ADP di) (sn (NOUN carne))) (CCONJ e) (spd (ADP d') (sn (NOUN ossa)))))) (CCONJ e) (f (ibar (VERB pareva)) (compin (spd (ADP di) (sn (NOUN vetro))))) (PUNCT ,) (CCONJ e) (fs (SCONJ se) (f (ibar (VERB cadeva))) (f (ibar (ADV non) (VERB andava)) (compin (sp (ADP in) (sn (NOUN pezzi))))) (PUNCT ,) (fc (CCONJ ma) (cp (savv (ADP a) (DET il) (ADV più)) (f (ibar (PRON si) (VERB faceva)) (compt (sp (ADP su) (sn (DET la) (NOUN fronte))) (sn (DET un) (NOUN bernoccolo) (sa (ADJ trasparente)))))))) (PUNCT .)));;4,423665293;content
36;3;e;e;CCONJ;cc;pareva;(ROOT (fc (f (ibar (AUX Era)) (compc (coord (spd (ADP di) (sn (NOUN carne))) (CCONJ e) (spd (ADP d') (sn (NOUN ossa)))))) (CCONJ e) (f (ibar (VERB pareva)) (compin (spd (ADP di) (sn (NOUN vetro))))) (PUNCT ,) (CCONJ e) (fs (SCONJ se) (f (ibar (VERB cadeva))) (f (ibar (ADV non) (VERB andava)) (compin (sp (ADP in) (sn (NOUN pezzi))))) (PUNCT ,) (fc (CCONJ ma) (cp (savv (ADP a) (DET il) (ADV più)) (f (ibar (PRON si) (VERB faceva)) (compt (sp (ADP su) (sn (DET la) (NOUN fronte))) (sn (DET un) (NOUN bernoccolo) (sa (ADJ trasparente)))))))) (PUNCT .)));;2,741151583;function
37;3;pareva;parere;VERB;conj;carne;(ROOT (fc (f (ibar (AUX Era)) (compc (coord (spd (ADP di) (sn (NOUN carne))) (CCONJ e) (spd (ADP d') (sn (NOUN ossa)))))) (CCONJ e) (f (ibar (VERB pareva)) (compin (spd (ADP di) (sn (NOUN vetro))))) (PUNCT ,) (CCONJ e) (fs (SCONJ se) (f (ibar (VERB cadeva))) (f (ibar (ADV non) (VERB andava)) (compin (sp (ADP in) (sn (NOUN pezzi))))) (PUNCT ,) (fc (CCONJ ma) (cp (savv (ADP a) (DET il) (ADV più)) (f (ibar (PRON si) (VERB faceva)) (compt (sp (ADP su) (sn (DET la) (NOUN fronte))) (sn (DET un) (NOUN bernoccolo) (sa (ADJ trasparente)))))))) (PUNCT .)));;3,623090499;content
38;3;di;di;ADP;case;vetro;(ROOT (fc (f (ibar (AUX Era)) (compc (coord (spd (ADP di) (sn (NOUN carne))) (CCONJ e) (spd (ADP d') (sn (NOUN ossa)))))) (CCONJ e) (f (ibar (VERB pareva)) (compin (spd (ADP di) (sn (NOUN vetro))))) (PUNCT ,) (CCONJ e) (fs (SCONJ se) (f (ibar (VERB cadeva))) (f (ibar (ADV non) (VERB andava)) (compin (sp (ADP in) (sn (NOUN pezzi))))) (PUNCT ,) (fc (CCONJ ma) (cp (savv (ADP a) (DET il) (ADV più)) (f (ibar (PRON si) (VERB faceva)) (compt (sp (ADP su) (sn (DET la) (NOUN fronte))) (sn (DET un) (NOUN bernoccolo) (sa (ADJ trasparente)))))))) (PUNCT .)));;7,232814475;function
39;3;vetro;vetro;NOUN;obl;pareva;(ROOT (fc (f (ibar (AUX Era)) (compc (coord (spd (ADP di) (sn (NOUN carne))) (CCONJ e) (spd (ADP d') (sn (NOUN ossa)))))) (CCONJ e) (f (ibar (VERB pareva)) (compin (spd (ADP di) (sn (NOUN vetro))))) (PUNCT ,) (CCONJ e) (fs (SCONJ se) (f (ibar (VERB cadeva))) (f (ibar (ADV non) (VERB andava)) (compin (sp (ADP in) (sn (NOUN pezzi))))) (PUNCT ,) (fc (CCONJ ma) (cp (savv (ADP a) (DET il) (ADV più)) (f (ibar (PRON si) (VERB faceva)) (compt (sp (ADP su) (sn (DET la) (NOUN fronte))) (sn (DET un) (NOUN bernoccolo) (sa (ADJ trasparente)))))))) (PUNCT .)));5.32 ± 1.91;4,228747981;content
40;3;e;e;CCONJ;cc;andava;(ROOT (fc (f (ibar (AUX Era)) (compc (coord (spd (ADP di) (sn (NOUN carne))) (CCONJ e) (spd (ADP d') (sn (NOUN ossa)))))) (CCONJ e) (f (ibar (VERB pareva)) (compin (spd (ADP di) (sn (NOUN vetro))))) (PUNCT ,) (CCONJ e) (fs (SCONJ se) (f (ibar (VERB cadeva))) (f (ibar (ADV non) (VERB andava)) (compin (sp (ADP in) (sn (NOUN pezzi))))) (PUNCT ,) (fc (CCONJ ma) (cp (savv (ADP a) (DET il) (ADV più)) (f (ibar (PRON si) (VERB faceva)) (compt (sp (ADP su) (sn (DET la) (NOUN fronte))) (sn (DET un) (NOUN bernoccolo) (sa (ADJ trasparente)))))))) (PUNCT .)));;2,741151583;function
41;3;se;se;SCONJ;mark;cadeva;(ROOT (fc (f (ibar (AUX Era)) (compc (coord (spd (ADP di) (sn (NOUN carne))) (CCONJ e) (spd (ADP d') (sn (NOUN ossa)))))) (CCONJ e) (f (ibar (VERB pareva)) (compin (spd (ADP di) (sn (NOUN vetro))))) (PUNCT ,) (CCONJ e) (fs (SCONJ se) (f (ibar (VERB cadeva))) (f (ibar (ADV non) (VERB andava)) (compin (sp (ADP in) (sn (NOUN pezzi))))) (PUNCT ,) (fc (CCONJ ma) (cp (savv (ADP a) (DET il) (ADV più)) (f (ibar (PRON si) (VERB faceva)) (compt (sp (ADP su) (sn (DET la) (NOUN fronte))) (sn (DET un) (NOUN bernoccolo) (sa (ADJ trasparente)))))))) (PUNCT .)));;6,583110863;function
42;3;cadeva;cadere;VERB;conj;andava;(ROOT (fc (f (ibar (AUX Era)) (compc (coord (spd (ADP di) (sn (NOUN carne))) (CCONJ e) (spd (ADP d') (sn (NOUN ossa)))))) (CCONJ e) (f (ibar (VERB pareva)) (compin (spd (ADP di) (sn (NOUN vetro))))) (PUNCT ,) (CCONJ e) (fs (SCONJ se) (f (ibar (VERB cadeva))) (f (ibar (ADV non) (VERB andava)) (compin (sp (ADP in) (sn (NOUN pezzi))))) (PUNCT ,) (fc (CCONJ ma) (cp (savv (ADP a) (DET il) (ADV più)) (f (ibar (PRON si) (VERB faceva)) (compt (sp (ADP su) (sn (DET la) (NOUN fronte))) (sn (DET un) (NOUN bernoccolo) (sa (ADJ trasparente)))))))) (PUNCT .)));2.88 ± 1.45;3,063079503;content
43;3;non;non;ADV;advmod;andava;(ROOT (fc (f (ibar (AUX Era)) (compc (coord (spd (ADP di) (sn (NOUN carne))) (CCONJ e) (spd (ADP d') (sn (NOUN ossa)))))) (CCONJ e) (f (ibar (VERB pareva)) (compin (spd (ADP di) (sn (NOUN vetro))))) (PUNCT ,) (CCONJ e) (fs (SCONJ se) (f (ibar (VERB cadeva))) (f (ibar (ADV non) (VERB andava)) (compin (sp (ADP in) (sn (NOUN pezzi))))) (PUNCT ,) (fc (CCONJ ma) (cp (savv (ADP a) (DET il) (ADV più)) (f (ibar (PRON si) (VERB faceva)) (compt (sp (ADP su) (sn (DET la) (NOUN fronte))) (sn (DET un) (NOUN bernoccolo) (sa (ADJ trasparente)))))))) (PUNCT .)));;7,259198169;content
44;3;andava;andare;VERB;conj;carne;(ROOT (fc (f (ibar (AUX Era)) (compc (coord (spd (ADP di) (sn (NOUN carne))) (CCONJ e) (spd (ADP d') (sn (NOUN ossa)))))) (CCONJ e) (f (ibar (VERB pareva)) (compin (spd (ADP di) (sn (NOUN vetro))))) (PUNCT ,) (CCONJ e) (fs (SCONJ se) (f (ibar (VERB cadeva))) (f (ibar (ADV non) (VERB andava)) (compin (sp (ADP in) (sn (NOUN pezzi))))) (PUNCT ,) (fc (CCONJ ma) (cp (savv (ADP a) (DET il) (ADV più)) (f (ibar (PRON si) (VERB faceva)) (compt (sp (ADP su) (sn (DET la) (NOUN fronte))) (sn (DET un) (NOUN bernoccolo) (sa (ADJ trasparente)))))))) (PUNCT .)));4.20 ± 1.44;4,594729841;content
45;3;in;in;ADP;case;pezzi;(ROOT (fc (f (ibar (AUX Era)) (compc (coord (spd (ADP di) (sn (NOUN carne))) (CCONJ e) (spd (ADP d') (sn (NOUN ossa)))))) (CCONJ e) (f (ibar (VERB pareva)) (compin (spd (ADP di) (sn (NOUN vetro))))) (PUNCT ,) (CCONJ e) (fs (SCONJ se) (f (ibar (VERB cadeva))) (f (ibar (ADV non) (VERB andava)) (compin (sp (ADP in) (sn (NOUN pezzi))))) (PUNCT ,) (fc (CCONJ ma) (cp (savv (ADP a) (DET il) (ADV più)) (f (ibar (PRON si) (VERB faceva)) (compt (sp (ADP su) (sn (DET la) (NOUN fronte))) (sn (DET un) (NOUN bernoccolo) (sa (ADJ trasparente)))))))) (PUNCT .)));;6,797274494;function
46;3;pezzi;pezzo;NOUN;obl;andava;(ROOT (fc (f (ibar (AUX Era)) (compc (coord (spd (ADP di) (sn (NOUN carne))) (CCONJ e) (spd (ADP d') (sn (NOUN ossa)))))) (CCONJ e) (f (ibar (VERB pareva)) (compin (spd (ADP di) (sn (NOUN vetro))))) (PUNCT ,) (CCONJ e) (fs (SCONJ se) (f (ibar (VERB cadeva))) (f (ibar (ADV non) (VERB andava)) (compin (sp (ADP in) (sn (NOUN pezzi))))) (PUNCT ,) (fc (CCONJ ma) (cp (savv (ADP a) (DET il) (ADV più)) (f (ibar (PRON si) (VERB faceva)) (compt (sp (ADP su) (sn (DET la) (NOUN fronte))) (sn (DET un) (NOUN bernoccolo) (sa (ADJ trasparente)))))))) (PUNCT .)));;4,784486182;content
47;3;ma;ma;CCONJ;cc;faceva;(ROOT (fc (f (ibar (AUX Era)) (compc (coord (spd (ADP di) (sn (NOUN carne))) (CCONJ e) (spd (ADP d') (sn (NOUN ossa)))))) (CCONJ e) (f (ibar (VERB pareva)) (compin (spd (ADP di) (sn (NOUN vetro))))) (PUNCT ,) (CCONJ e) (fs (SCONJ se) (f (ibar (VERB cadeva))) (f (ibar (ADV non) (VERB andava)) (compin (sp (ADP in) (sn (NOUN pezzi))))) (PUNCT ,) (fc (CCONJ ma) (cp (savv (ADP a) (DET il) (ADV più)) (f (ibar (PRON si) (VERB faceva)) (compt (sp (ADP su) (sn (DET la) (NOUN fronte))) (sn (DET un) (NOUN bernoccolo) (sa (ADJ trasparente)))))))) (PUNCT .)));;6,662005813;function
48;3;al;a;ADP;case;più;(ROOT (fc (f (ibar (AUX Era)) (compc (coord (spd (ADP di) (sn (NOUN carne))) (CCONJ e) (spd (ADP d') (sn (NOUN ossa)))))) (CCONJ e) (f (ibar (VERB pareva)) (compin (spd (ADP di) (sn (NOUN vetro))))) (PUNCT ,) (CCONJ e) (fs (SCONJ se) (f (ibar (VERB cadeva))) (f (ibar (ADV non) (VERB andava)) (compin (sp (ADP in) (sn (NOUN pezzi))))) (PUNCT ,) (fc (CCONJ ma) (cp (savv (ADP a) (DET il) (ADV più)) (f (ibar (PRON si) (VERB faceva)) (compt (sp (ADP su) (sn (DET la) (NOUN fronte))) (sn (DET un) (NOUN bernoccolo) (sa (ADJ trasparente)))))))) (PUNCT .)));;6,335583043;function
49;3;più;più;ADV;advmod;faceva;(ROOT (fc (f (ibar (AUX Era)) (compc (coord (spd (ADP di) (sn (NOUN carne))) (CCONJ e) (spd (ADP d') (sn (NOUN ossa)))))) (CCONJ e) (f (ibar (VERB pareva)) (compin (spd (ADP di) (sn (NOUN vetro))))) (PUNCT ,) (CCONJ e) (fs (SCONJ se) (f (ibar (VERB cadeva))) (f (ibar (ADV non) (VERB andava)) (compin (sp (ADP in) (sn (NOUN pezzi))))) (PUNCT ,) (fc (CCONJ ma) (cp (savv (ADP a) (DET il) (ADV più)) (f (ibar (PRON si) (VERB faceva)) (compt (sp (ADP su) (sn (DET la) (NOUN fronte))) (sn (DET un) (NOUN bernoccolo) (sa (ADJ trasparente)))))))) (PUNCT .)));;6,382555861;content
50;3;si;si;PRON;expl;faceva;(ROOT (fc (f (ibar (AUX Era)) (compc (coord (spd (ADP di) (sn (NOUN carne))) (CCONJ e) (spd (ADP d') (sn (NOUN ossa)))))) (CCONJ e) (f (ibar (VERB pareva)) (compin (spd (ADP di) (sn (NOUN vetro))))) (PUNCT ,) (CCONJ e) (fs (SCONJ se) (f (ibar (VERB cadeva))) (f (ibar (ADV non) (VERB andava)) (compin (sp (ADP in) (sn (NOUN pezzi))))) (PUNCT ,) (fc (CCONJ ma) (cp (savv (ADP a) (DET il) (ADV più)) (f (ibar (PRON si) (VERB faceva)) (compt (sp (ADP su) (sn (DET la) (NOUN fronte))) (sn (DET un) (NOUN bernoccolo) (sa (ADJ trasparente)))))))) (PUNCT .)));;6,553884221;function
