token_id;sentence_ids;tokens_no_punct;lemma_no_punct;PoS;depparse;head;constituency;AoA(m+sd);Zipf_freq;type_of_words
11;1;l;il;DET;det;orso;(ROOT (cp_int (cp (sn (DET Una) (NOUN mattina)) (fp (PUNCT ,) (sp (ADP a) (sn (DET il) (PROPN Polo) (PROPN Nord))) (PUNCT ,)) (fc (f (sn (DET l') (NOUN orso) (sa (ADJ bianco))) (ibar (VERB fiutò)) (compt (sp (ADP in) (sn (DET l') (NOUN aria))) (sn (DET un) (NOUN odore) (sa (ADJ insolito))))) (CCONJ e) (f (ibar (PRON lo) (VERB fece) (VERB notare)) (compt (sp (ADP a) (sn (DET l') (PROPN Orsa) (PROPN Maggiore))) (fp (PUNCT -LRB-) (f (sn (DET la) (ADJ minore)) (ibar (AUX era)) (compc (sn (sa (DET sua)) (NOUN figlia)))) (PUNCT -RRB-))))) (PUNCT :) (PUNCT -) (fint (PRON Che) (f (ir_infl (AUX sia) (VERB arrivata)) (compin (sn (sq (DET qualche)) (NOUN spedizione)))))) (PUNCT ?)));;6,640107629;function
12;1;orso;orso;NOUN;nsubj;fiutò;(ROOT (cp_int (cp (sn (DET Una) (NOUN mattina)) (fp (PUNCT ,) (sp (ADP a) (sn (DET il) (PROPN Polo) (PROPN Nord))) (PUNCT ,)) (fc (f (sn (DET l') (NOUN orso) (sa (ADJ bianco))) (ibar (VERB fiutò)) (compt (sp (ADP in) (sn (DET l') (NOUN aria))) (sn (DET un) (NOUN odore) (sa (ADJ insolito))))) (CCONJ e) (f (ibar (PRON lo) (VERB fece) (VERB notare)) (compt (sp (ADP a) (sn (DET l') (PROPN Orsa) (PROPN Maggiore))) (fp (PUNCT -LRB-) (f (sn (DET la) (ADJ minore)) (ibar (AUX era)) (compc (sn (sa (DET sua)) (NOUN figlia)))) (PUNCT -RRB-))))) (PUNCT :) (PUNCT -) (fint (PRON Che) (f (ir_infl (AUX sia) (VERB arrivata)) (compin (sn (sq (DET qualche)) (NOUN spedizione)))))) (PUNCT ?)));4.48 ± 1.53;4,192007611;content
13;1;bianco;bianco;ADJ;amod;orso;(ROOT (cp_int (cp (sn (DET Una) (NOUN mattina)) (fp (PUNCT ,) (sp (ADP a) (sn (DET il) (PROPN Polo) (PROPN Nord))) (PUNCT ,)) (fc (f (sn (DET l') (NOUN orso) (sa (ADJ bianco))) (ibar (VERB fiutò)) (compt (sp (ADP in) (sn (DET l') (NOUN aria))) (sn (DET un) (NOUN odore) (sa (ADJ insolito))))) (CCONJ e) (f (ibar (PRON lo) (VERB fece) (VERB notare)) (compt (sp (ADP a) (sn (DET l') (PROPN Orsa) (PROPN Maggiore))) (fp (PUNCT -LRB-) (f (sn (DET la) (ADJ minore)) (ibar (AUX era)) (compc (sn (sa (DET sua)) (NOUN figlia)))) (PUNCT -RRB-))))) (PUNCT :) (PUNCT -) (fint (PRON Che) (f (ir_infl (AUX sia) (VERB arrivata)) (compin (sn (sq (DET qualche)) (NOUN spedizione)))))) (PUNCT ?)));3.64 ± 1.52;4,744381459;content
14;1;fiutò;fiutare;VERB;root;ROOT;(ROOT (cp_int (cp (sn (DET Una) (NOUN mattina)) (fp (PUNCT ,) (sp (ADP a) (sn (DET il) (PROPN Polo) (PROPN Nord))) (PUNCT ,)) (fc (f (sn (DET l') (NOUN orso) (sa (ADJ bianco))) (ibar (VERB fiutò)) (compt (sp (ADP in) (sn (DET l') (NOUN aria))) (sn (DET un) (NOUN odore) (sa (ADJ insolito))))) (CCONJ e) (f (ibar (PRON lo) (VERB fece) (VERB notare)) (compt (sp (ADP a) (sn (DET l') (PROPN Orsa) (PROPN Maggiore))) (fp (PUNCT -LRB-) (f (sn (DET la) (ADJ minore)) (ibar (AUX era)) (compc (sn (sa (DET sua)) (NOUN figlia)))) (PUNCT -RRB-))))) (PUNCT :) (PUNCT -) (fint (PRON Che) (f (ir_infl (AUX sia) (VERB arrivata)) (compin (sn (sq (DET qualche)) (NOUN spedizione)))))) (PUNCT ?)));;1,367014489;content
15;1;nell;in;ADP;case;aria;(ROOT (cp_int (cp (sn (DET Una) (NOUN mattina)) (fp (PUNCT ,) (sp (ADP a) (sn (DET il) (PROPN Polo) (PROPN Nord))) (PUNCT ,)) (fc (f (sn (DET l') (NOUN orso) (sa (ADJ bianco))) (ibar (VERB fiutò)) (compt (sp (ADP in) (sn (DET l') (NOUN aria))) (sn (DET un) (NOUN odore) (sa (ADJ insolito))))) (CCONJ e) (f (ibar (PRON lo) (VERB fece) (VERB notare)) (compt (sp (ADP a) (sn (DET l') (PROPN Orsa) (PROPN Maggiore))) (fp (PUNCT -LRB-) (f (sn (DET la) (ADJ minore)) (ibar (AUX era)) (compc (sn (sa (DET sua)) (NOUN figlia)))) (PUNCT -RRB-))))) (PUNCT :) (PUNCT -) (fint (PRON Che) (f (ir_infl (AUX sia) (VERB arrivata)) (compin (sn (sq (DET qualche)) (NOUN spedizione)))))) (PUNCT ?)));;5,370690392;function
16;1;aria;aria;NOUN;obl;fiutò;(ROOT (cp_int (cp (sn (DET Una) (NOUN mattina)) (fp (PUNCT ,) (sp (ADP a) (sn (DET il) (PROPN Polo) (PROPN Nord))) (PUNCT ,)) (fc (f (sn (DET l') (NOUN orso) (sa (ADJ bianco))) (ibar (VERB fiutò)) (compt (sp (ADP in) (sn (DET l') (NOUN aria))) (sn (DET un) (NOUN odore) (sa (ADJ insolito))))) (CCONJ e) (f (ibar (PRON lo) (VERB fece) (VERB notare)) (compt (sp (ADP a) (sn (DET l') (PROPN Orsa) (PROPN Maggiore))) (fp (PUNCT -LRB-) (f (sn (DET la) (ADJ minore)) (ibar (AUX era)) (compc (sn (sa (DET sua)) (NOUN figlia)))) (PUNCT -RRB-))))) (PUNCT :) (PUNCT -) (fint (PRON Che) (f (ir_infl (AUX sia) (VERB arrivata)) (compin (sn (sq (DET qualche)) (NOUN spedizione)))))) (PUNCT ?)));4.40 ± 1.80;5,026360125;content
17;1;un;uno;DET;det;odore;(ROOT (cp_int (cp (sn (DET Una) (NOUN mattina)) (fp (PUNCT ,) (sp (ADP a) (sn (DET il) (PROPN Polo) (PROPN Nord))) (PUNCT ,)) (fc (f (sn (DET l') (NOUN orso) (sa (ADJ bianco))) (ibar (VERB fiutò)) (compt (sp (ADP in) (sn (DET l') (NOUN aria))) (sn (DET un) (NOUN odore) (sa (ADJ insolito))))) (CCONJ e) (f (ibar (PRON lo) (VERB fece) (VERB notare)) (compt (sp (ADP a) (sn (DET l') (PROPN Orsa) (PROPN Maggiore))) (fp (PUNCT -LRB-) (f (sn (DET la) (ADJ minore)) (ibar (AUX era)) (compc (sn (sa (DET sua)) (NOUN figlia)))) (PUNCT -RRB-))))) (PUNCT :) (PUNCT -) (fint (PRON Che) (f (ir_infl (AUX sia) (VERB arrivata)) (compin (sn (sq (DET qualche)) (NOUN spedizione)))))) (PUNCT ?)));;7,065833912;function
18;1;odore;odore;NOUN;obj;fiutò;(ROOT (cp_int (cp (sn (DET Una) (NOUN mattina)) (fp (PUNCT ,) (sp (ADP a) (sn (DET il) (PROPN Polo) (PROPN Nord))) (PUNCT ,)) (fc (f (sn (DET l') (NOUN orso) (sa (ADJ bianco))) (ibar (VERB fiutò)) (compt (sp (ADP in) (sn (DET l') (NOUN aria))) (sn (DET un) (NOUN odore) (sa (ADJ insolito))))) (CCONJ e) (f (ibar (PRON lo) (VERB fece) (VERB notare)) (compt (sp (ADP a) (sn (DET l') (PROPN Orsa) (PROPN Maggiore))) (fp (PUNCT -LRB-) (f (sn (DET la) (ADJ minore)) (ibar (AUX era)) (compc (sn (sa (DET sua)) (NOUN figlia)))) (PUNCT -RRB-))))) (PUNCT :) (PUNCT -) (fint (PRON Che) (f (ir_infl (AUX sia) (VERB arrivata)) (compin (sn (sq (DET qualche)) (NOUN spedizione)))))) (PUNCT ?)));4.44 ± 1.53;4,629781889;content
19;1;insolito;insolito;ADJ;amod;odore;(ROOT (cp_int (cp (sn (DET Una) (NOUN mattina)) (fp (PUNCT ,) (sp (ADP a) (sn (DET il) (PROPN Polo) (PROPN Nord))) (PUNCT ,)) (fc (f (sn (DET l') (NOUN orso) (sa (ADJ bianco))) (ibar (VERB fiutò)) (compt (sp (ADP in) (sn (DET l') (NOUN aria))) (sn (DET un) (NOUN odore) (sa (ADJ insolito))))) (CCONJ e) (f (ibar (PRON lo) (VERB fece) (VERB notare)) (compt (sp (ADP a) (sn (DET l') (PROPN Orsa) (PROPN Maggiore))) (fp (PUNCT -LRB-) (f (sn (DET la) (ADJ minore)) (ibar (AUX era)) (compc (sn (sa (DET sua)) (NOUN figlia)))) (PUNCT -RRB-))))) (PUNCT :) (PUNCT -) (fint (PRON Che) (f (ir_infl (AUX sia) (VERB arrivata)) (compin (sn (sq (DET qualche)) (NOUN spedizione)))))) (PUNCT ?)));;3,907760953;content
20;1;e;e;CCONJ;cc;fece;(ROOT (cp_int (cp (sn (DET Una) (NOUN mattina)) (fp (PUNCT ,) (sp (ADP a) (sn (DET il) (PROPN Polo) (PROPN Nord))) (PUNCT ,)) (fc (f (sn (DET l') (NOUN orso) (sa (ADJ bianco))) (ibar (VERB fiutò)) (compt (sp (ADP in) (sn (DET l') (NOUN aria))) (sn (DET un) (NOUN odore) (sa (ADJ insolito))))) (CCONJ e) (f (ibar (PRON lo) (VERB fece) (VERB notare)) (compt (sp (ADP a) (sn (DET l') (PROPN Orsa) (PROPN Maggiore))) (fp (PUNCT -LRB-) (f (sn (DET la) (ADJ minore)) (ibar (AUX era)) (compc (sn (sa (DET sua)) (NOUN figlia)))) (PUNCT -RRB-))))) (PUNCT :) (PUNCT -) (fint (PRON Che) (f (ir_infl (AUX sia) (VERB arrivata)) (compin (sn (sq (DET qualche)) (NOUN spedizione)))))) (PUNCT ?)));;2,741151583;function
21;1;lo;lo;PRON;obj;fece;(ROOT (cp_int (cp (sn (DET Una) (NOUN mattina)) (fp (PUNCT ,) (sp (ADP a) (sn (DET il) (PROPN Polo) (PROPN Nord))) (PUNCT ,)) (fc (f (sn (DET l') (NOUN orso) (sa (ADJ bianco))) (ibar (VERB fiutò)) (compt (sp (ADP in) (sn (DET l') (NOUN aria))) (sn (DET un) (NOUN odore) (sa (ADJ insolito))))) (CCONJ e) (f (ibar (PRON lo) (VERB fece) (VERB notare)) (compt (sp (ADP a) (sn (DET l') (PROPN Orsa) (PROPN Maggiore))) (fp (PUNCT -LRB-) (f (sn (DET la) (ADJ minore)) (ibar (AUX era)) (compc (sn (sa (DET sua)) (NOUN figlia)))) (PUNCT -RRB-))))) (PUNCT :) (PUNCT -) (fint (PRON Che) (f (ir_infl (AUX sia) (VERB arrivata)) (compin (sn (sq (DET qualche)) (NOUN spedizione)))))) (PUNCT ?)));;6,655915487;function
22;1;fece;fare;VERB;conj;fiutò;(ROOT (cp_int (cp (sn (DET Una) (NOUN mattina)) (fp (PUNCT ,) (sp (ADP a) (sn (DET il) (PROPN Polo) (PROPN Nord))) (PUNCT ,)) (fc (f (sn (DET l') (NOUN orso) (sa (ADJ bianco))) (ibar (VERB fiutò)) (compt (sp (ADP in) (sn (DET l') (NOUN aria))) (sn (DET un) (NOUN odore) (sa (ADJ insolito))))) (CCONJ e) (f (ibar (PRON lo) (VERB fece) (VERB notare)) (compt (sp (ADP a) (sn (DET l') (PROPN Orsa) (PROPN Maggiore))) (fp (PUNCT -LRB-) (f (sn (DET la) (ADJ minore)) (ibar (AUX era)) (compc (sn (sa (DET sua)) (NOUN figlia)))) (PUNCT -RRB-))))) (PUNCT :) (PUNCT -) (fint (PRON Che) (f (ir_infl (AUX sia) (VERB arrivata)) (compin (sn (sq (DET qualche)) (NOUN spedizione)))))) (PUNCT ?)));4.40 ± 2.22;4,506053547;content
23;1;notare;notare;VERB;ccomp;fece;(ROOT (cp_int (cp (sn (DET Una) (NOUN mattina)) (fp (PUNCT ,) (sp (ADP a) (sn (DET il) (PROPN Polo) (PROPN Nord))) (PUNCT ,)) (fc (f (sn (DET l') (NOUN orso) (sa (ADJ bianco))) (ibar (VERB fiutò)) (compt (sp (ADP in) (sn (DET l') (NOUN aria))) (sn (DET un) (NOUN odore) (sa (ADJ insolito))))) (CCONJ e) (f (ibar (PRON lo) (VERB fece) (VERB notare)) (compt (sp (ADP a) (sn (DET l') (PROPN Orsa) (PROPN Maggiore))) (fp (PUNCT -LRB-) (f (sn (DET la) (ADJ minore)) (ibar (AUX era)) (compc (sn (sa (DET sua)) (NOUN figlia)))) (PUNCT -RRB-))))) (PUNCT :) (PUNCT -) (fint (PRON Che) (f (ir_infl (AUX sia) (VERB arrivata)) (compin (sn (sq (DET qualche)) (NOUN spedizione)))))) (PUNCT ?)));;4,129192713;content
24;1;all;a;ADP;case;Orsa;(ROOT (cp_int (cp (sn (DET Una) (NOUN mattina)) (fp (PUNCT ,) (sp (ADP a) (sn (DET il) (PROPN Polo) (PROPN Nord))) (PUNCT ,)) (fc (f (sn (DET l') (NOUN orso) (sa (ADJ bianco))) (ibar (VERB fiutò)) (compt (sp (ADP in) (sn (DET l') (NOUN aria))) (sn (DET un) (NOUN odore) (sa (ADJ insolito))))) (CCONJ e) (f (ibar (PRON lo) (VERB fece) (VERB notare)) (compt (sp (ADP a) (sn (DET l') (PROPN Orsa) (PROPN Maggiore))) (fp (PUNCT -LRB-) (f (sn (DET la) (ADJ minore)) (ibar (AUX era)) (compc (sn (sa (DET sua)) (NOUN figlia)))) (PUNCT -RRB-))))) (PUNCT :) (PUNCT -) (fint (PRON Che) (f (ir_infl (AUX sia) (VERB arrivata)) (compin (sn (sq (DET qualche)) (NOUN spedizione)))))) (PUNCT ?)));;5,81126753;function
25;1;orsa;Orsa;PROPN;obl;notare;(ROOT (cp_int (cp (sn (DET Una) (NOUN mattina)) (fp (PUNCT ,) (sp (ADP a) (sn (DET il) (PROPN Polo) (PROPN Nord))) (PUNCT ,)) (fc (f (sn (DET l') (NOUN orso) (sa (ADJ bianco))) (ibar (VERB fiutò)) (compt (sp (ADP in) (sn (DET l') (NOUN aria))) (sn (DET un) (NOUN odore) (sa (ADJ insolito))))) (CCONJ e) (f (ibar (PRON lo) (VERB fece) (VERB notare)) (compt (sp (ADP a) (sn (DET l') (PROPN Orsa) (PROPN Maggiore))) (fp (PUNCT -LRB-) (f (sn (DET la) (ADJ minore)) (ibar (AUX era)) (compc (sn (sa (DET sua)) (NOUN figlia)))) (PUNCT -RRB-))))) (PUNCT :) (PUNCT -) (fint (PRON Che) (f (ir_infl (AUX sia) (VERB arrivata)) (compin (sn (sq (DET qualche)) (NOUN spedizione)))))) (PUNCT ?)));;3,212112529;content
26;1;maggiore;Maggiore;PROPN;flat:name;Orsa;(ROOT (cp_int (cp (sn (DET Una) (NOUN mattina)) (fp (PUNCT ,) (sp (ADP a) (sn (DET il) (PROPN Polo) (PROPN Nord))) (PUNCT ,)) (fc (f (sn (DET l') (NOUN orso) (sa (ADJ bianco))) (ibar (VERB fiutò)) (compt (sp (ADP in) (sn (DET l') (NOUN aria))) (sn (DET un) (NOUN odore) (sa (ADJ insolito))))) (CCONJ e) (f (ibar (PRON lo) (VERB fece) (VERB notare)) (compt (sp (ADP a) (sn (DET l') (PROPN Orsa) (PROPN Maggiore))) (fp (PUNCT -LRB-) (f (sn (DET la) (ADJ minore)) (ibar (AUX era)) (compc (sn (sa (DET sua)) (NOUN figlia)))) (PUNCT -RRB-))))) (PUNCT :) (PUNCT -) (fint (PRON Che) (f (ir_infl (AUX sia) (VERB arrivata)) (compin (sn (sq (DET qualche)) (NOUN spedizione)))))) (PUNCT ?)));;4,772759154;content
27;1;la;il;DET;det;minore;(ROOT (cp_int (cp (sn (DET Una) (NOUN mattina)) (fp (PUNCT ,) (sp (ADP a) (sn (DET il) (PROPN Polo) (PROPN Nord))) (PUNCT ,)) (fc (f (sn (DET l') (NOUN orso) (sa (ADJ bianco))) (ibar (VERB fiutò)) (compt (sp (ADP in) (sn (DET l') (NOUN aria))) (sn (DET un) (NOUN odore) (sa (ADJ insolito))))) (CCONJ e) (f (ibar (PRON lo) (VERB fece) (VERB notare)) (compt (sp (ADP a) (sn (DET l') (PROPN Orsa) (PROPN Maggiore))) (fp (PUNCT -LRB-) (f (sn (DET la) (ADJ minore)) (ibar (AUX era)) (compc (sn (sa (DET sua)) (NOUN figlia)))) (PUNCT -RRB-))))) (PUNCT :) (PUNCT -) (fint (PRON Che) (f (ir_infl (AUX sia) (VERB arrivata)) (compin (sn (sq (DET qualche)) (NOUN spedizione)))))) (PUNCT ?)));;7,055331658;function
28;1;minore;minore;ADJ;nsubj;figlia;(ROOT (cp_int (cp (sn (DET Una) (NOUN mattina)) (fp (PUNCT ,) (sp (ADP a) (sn (DET il) (PROPN Polo) (PROPN Nord))) (PUNCT ,)) (fc (f (sn (DET l') (NOUN orso) (sa (ADJ bianco))) (ibar (VERB fiutò)) (compt (sp (ADP in) (sn (DET l') (NOUN aria))) (sn (DET un) (NOUN odore) (sa (ADJ insolito))))) (CCONJ e) (f (ibar (PRON lo) (VERB fece) (VERB notare)) (compt (sp (ADP a) (sn (DET l') (PROPN Orsa) (PROPN Maggiore))) (fp (PUNCT -LRB-) (f (sn (DET la) (ADJ minore)) (ibar (AUX era)) (compc (sn (sa (DET sua)) (NOUN figlia)))) (PUNCT -RRB-))))) (PUNCT :) (PUNCT -) (fint (PRON Che) (f (ir_infl (AUX sia) (VERB arrivata)) (compin (sn (sq (DET qualche)) (NOUN spedizione)))))) (PUNCT ?)));;4,082460688;content
29;1;era;essere;AUX;cop;figlia;(ROOT (cp_int (cp (sn (DET Una) (NOUN mattina)) (fp (PUNCT ,) (sp (ADP a) (sn (DET il) (PROPN Polo) (PROPN Nord))) (PUNCT ,)) (fc (f (sn (DET l') (NOUN orso) (sa (ADJ bianco))) (ibar (VERB fiutò)) (compt (sp (ADP in) (sn (DET l') (NOUN aria))) (sn (DET un) (NOUN odore) (sa (ADJ insolito))))) (CCONJ e) (f (ibar (PRON lo) (VERB fece) (VERB notare)) (compt (sp (ADP a) (sn (DET l') (PROPN Orsa) (PROPN Maggiore))) (fp (PUNCT -LRB-) (f (sn (DET la) (ADJ minore)) (ibar (AUX era)) (compc (sn (sa (DET sua)) (NOUN figlia)))) (PUNCT -RRB-))))) (PUNCT :) (PUNCT -) (fint (PRON Che) (f (ir_infl (AUX sia) (VERB arrivata)) (compin (sn (sq (DET qualche)) (NOUN spedizione)))))) (PUNCT ?)));;6,283626334;function
30;1;sua;suo;DET;det:poss;figlia;(ROOT (cp_int (cp (sn (DET Una) (NOUN mattina)) (fp (PUNCT ,) (sp (ADP a) (sn (DET il) (PROPN Polo) (PROPN Nord))) (PUNCT ,)) (fc (f (sn (DET l') (NOUN orso) (sa (ADJ bianco))) (ibar (VERB fiutò)) (compt (sp (ADP in) (sn (DET l') (NOUN aria))) (sn (DET un) (NOUN odore) (sa (ADJ insolito))))) (CCONJ e) (f (ibar (PRON lo) (VERB fece) (VERB notare)) (compt (sp (ADP a) (sn (DET l') (PROPN Orsa) (PROPN Maggiore))) (fp (PUNCT -LRB-) (f (sn (DET la) (ADJ minore)) (ibar (AUX era)) (compc (sn (sa (DET sua)) (NOUN figlia)))) (PUNCT -RRB-))))) (PUNCT :) (PUNCT -) (fint (PRON Che) (f (ir_infl (AUX sia) (VERB arrivata)) (compin (sn (sq (DET qualche)) (NOUN spedizione)))))) (PUNCT ?)));;6,022524285;function
31;1;figlia;figlio;NOUN;parataxis;Orsa;(ROOT (cp_int (cp (sn (DET Una) (NOUN mattina)) (fp (PUNCT ,) (sp (ADP a) (sn (DET il) (PROPN Polo) (PROPN Nord))) (PUNCT ,)) (fc (f (sn (DET l') (NOUN orso) (sa (ADJ bianco))) (ibar (VERB fiutò)) (compt (sp (ADP in) (sn (DET l') (NOUN aria))) (sn (DET un) (NOUN odore) (sa (ADJ insolito))))) (CCONJ e) (f (ibar (PRON lo) (VERB fece) (VERB notare)) (compt (sp (ADP a) (sn (DET l') (PROPN Orsa) (PROPN Maggiore))) (fp (PUNCT -LRB-) (f (sn (DET la) (ADJ minore)) (ibar (AUX era)) (compc (sn (sa (DET sua)) (NOUN figlia)))) (PUNCT -RRB-))))) (PUNCT :) (PUNCT -) (fint (PRON Che) (f (ir_infl (AUX sia) (VERB arrivata)) (compin (sn (sq (DET qualche)) (NOUN spedizione)))))) (PUNCT ?)));3.92 ± 2.36;5,299336021;content
32;1;che;che;PRON;nsubj;arrivata;(ROOT (cp_int (cp (sn (DET Una) (NOUN mattina)) (fp (PUNCT ,) (sp (ADP a) (sn (DET il) (PROPN Polo) (PROPN Nord))) (PUNCT ,)) (fc (f (sn (DET l') (NOUN orso) (sa (ADJ bianco))) (ibar (VERB fiutò)) (compt (sp (ADP in) (sn (DET l') (NOUN aria))) (sn (DET un) (NOUN odore) (sa (ADJ insolito))))) (CCONJ e) (f (ibar (PRON lo) (VERB fece) (VERB notare)) (compt (sp (ADP a) (sn (DET l') (PROPN Orsa) (PROPN Maggiore))) (fp (PUNCT -LRB-) (f (sn (DET la) (ADJ minore)) (ibar (AUX era)) (compc (sn (sa (DET sua)) (NOUN figlia)))) (PUNCT -RRB-))))) (PUNCT :) (PUNCT -) (fint (PRON Che) (f (ir_infl (AUX sia) (VERB arrivata)) (compin (sn (sq (DET qualche)) (NOUN spedizione)))))) (PUNCT ?)));;7,250456545;function
