word,surprisal,entropy
Una,0.0,
viola,14.308004379272461,12.051137924194336
al,7.523113250732422,9.056211471557617
polo,11.395726203918457,9.279369354248047
Nord,11.49812126159668,7.865081787109375
Una,18.790191650390625,3.184412717819214
mattina,15.285211563110352,6.444554328918457
al,6.270029067993164,7.697785377502441
Polo,7.026146411895752,7.644392013549805
Nord,1.0364010334014893,2.322772264480591
l',5.919458389282227,4.034521579742432
orso,10.275385856628418,8.53214168548584
bianco,6.965550422668457,8.399381637573242
fiutò,28.973464965820312,6.780267238616943
nell',9.531922340393066,3.3940017223358154
aria,8.532007217407227,8.361644744873047
un,3.507483720779419,6.745267391204834
odore,9.268199920654297,9.176095008850098
insolito,8.939830780029297,4.375004768371582
e,3.04231333732605,3.8304061889648438
lo,6.519970893859863,9.383302688598633
fece,4.634146690368652,8.869128227233887
notare,9.347548484802246,8.209672927856445
all',5.827679634094238,3.3010094165802
Orsa,15.013055801391602,6.051111221313477
Maggiore,0.38232389092445374,2.518604040145874
la,13.598894119262695,6.468235969543457
minore,14.123748779296875,9.098738670349121
era,7.550064563751221,8.63192367553711
sua,9.906197547912598,8.636795043945312
figlia,10.848407745361328,5.196233749389648
Che,6.491318702697754,9.17521858215332
sia,7.5272932052612305,8.576675415039062
arrivata,11.01970386505127,7.633905410766602
qualche,7.317984104156494,6.399707794189453
spedizione,19.297101974487305,7.778440475463867
Furono,13.42301082611084,5.2221479415893555
invece,9.428488731384277,8.709099769592285
gli,4.925652027130127,8.954902648925781
orsacchiotti,32.40995788574219,6.058404922485352
a,2.28383469581604,5.999603271484375
trovare,6.571719169616699,9.568177223205566
la,3.4959464073181152,5.639225006103516
viola,13.595489501953125,7.569016933441162
Era,7.388050556182861,6.710499286651611
una,3.6333842277526855,7.504053592681885
piccola,6.42888879776001,8.806525230407715
violetta,9.025673866271973,4.411578178405762
mammola,24.25666046142578,7.136207103729248
e,4.7242560386657715,6.654780864715576
tremava,20.768720626831055,8.391363143920898
di,5.712510585784912,6.955695629119873
freddo,13.122674942016602,6.906357765197754
ma,4.8142290115356445,8.35080623626709
continuava,11.428217887878418,7.518772602081299
coraggiosamente,18.498493194580078,1.2885401248931885
a,0.5630455017089844,2.816218137741089
profumare,14.240798950195312,4.412102699279785
l',4.275997161865234,2.5520830154418945
aria,8.40192985534668,4.192242622375488
perché,6.981082439422607,8.618803024291992
quello,10.354522705078125,7.2479777336120605
era,3.475327730178833,5.620311737060547
il,3.7336161136627197,7.17172908782959
suo,2.638944387435913,6.851596832275391
dovere,9.096975326538086,5.783519268035889
Prima,10.625472068786621,7.272622585296631
di,1.3372024297714233,4.805834770202637
sera,12.288844108581543,8.010757446289062
si,4.543435096740723,4.491172790527344
sparse,8.863560676574707,8.271206855773926
per,2.657371759414673,5.537771224975586
