word,semantic_dissimilarity
La,
passeggiata,0.6502022743225098
di,0.40267878770828247
un,0.28814011812210083
distratto,0.38808169960975647
Mamma,0.3633109927177429
vado,0.2932059168815613
a,0.36253100633621216
fare,0.30092519521713257
una,0.26087838411331177
passeggiata,0.2998284101486206
Va',0.7923597693443298
pure,0.3266877830028534
Giovanni,0.24365800619125366
ma,0.2130833864212036
sta',0.7652505040168762
attento,0.3107924461364746
quando,0.22610437870025635
attraversi,0.4545523524284363
la,0.2872130274772644
strada,0.22369185090065002
Va,0.3611721992492676
bene,0.3179280459880829
mamma,0.27457064390182495
Ciao,0.3073745369911194
mamma,0.24793455004692078
Sei,0.33301693201065063
sempre,0.25442326068878174
tanto,0.26657480001449585
distratto,0.3497583866119385
Sì,0.3260401487350464
mamma,0.2219761312007904
Ciao,0.2418428361415863
mamma,0.2101079523563385
Giovannino,0.38025641441345215
esce,0.2771819829940796
allegramente,0.3445514738559723
e,0.20062702894210815
per,0.2827225923538208
il,0.349060595035553
primo,0.33392757177352905
tratto,0.4456576108932495
di,0.4228031635284424
strada,0.2144850492477417
fa,0.22230732440948486
bene,0.35034215450286865
attenzione,0.23192870616912842
Ogni,0.3356429934501648
tanto,0.28391730785369873
si,0.18299829959869385
ferma,0.23099052906036377
e,0.18610131740570068
si,0.19488918781280518
tocca,0.2922334372997284
Ci,0.29911327362060547
sono,0.2709367871284485
tutto,0.2972779870033264
Sì,0.37749987840652466
e,0.2261885404586792
ride,0.20599853992462158
da,0.260317862033844
solo,0.22689658403396606
È,0.2896307706832886
così,0.3281037211418152
contento,0.3009040951728821
di,0.27221405506134033
stare,0.2941243648529053
attento,0.23140084743499756
che,0.22863924503326416
si,0.16093498468399048
mette,0.2463444471359253
a,0.27602440118789673
saltellare,0.37314727902412415
come,0.2538011074066162
un,0.26285094022750854
passero,0.3376195728778839
ma,0.18098235130310059
poi,0.20110005140304565
s',0.6037257313728333
incanta,0.45985230803489685
a,0.22226935625076294
guardare,0.2439139485359192
le,0.2012852430343628
vetrine,0.2922479212284088
le,0.19625067710876465
macchine,0.1935082972049713
le,0.15384191274642944
nuvole,0.23596081137657166
e,0.18581491708755493
per,0.2308863401412964
forza,0.3031075596809387
cominciano,0.32763171195983887
i,0.24704080820083618
guai,0.21374231576919556
Un,0.33470821380615234
signore,0.2672947645187378
molto,0.2439900040626526
gentilmente,0.2513020932674408
lo,0.23155266046524048
rimprovera,0.41819310188293457
Ma,0.37834566831588745
che,0.35608792304992676
distratto,0.3851311206817627
sei,0.28236711025238037
Vedi,0.29036110639572144
Hai,0.2533921003341675
già,0.2631429433822632
perso,0.24737954139709473
una,0.30101460218429565
mano,0.26538360118865967
Uh,0.31738904118537903
è,0.2506861090660095
proprio,0.311018705368042
vero,0.21238365769386292
Ma,0.3188459873199463
che,0.315746009349823
distratto,0.37801241874694824
sono,0.24570432305335999
Si,0.32827603816986084
mette,0.32126951217651367
a,0.32385456562042236
cercare,0.36032634973526
la,0.32463234663009644
mano,0.298896849155426
e,0.22552961111068726
invece,0.30225008726119995
trova,0.20966267585754395
un,0.2174668312072754
barattolo,0.3268560469150543
vuoto,0.19696751236915588
Sarà,0.37673068046569824
proprio,0.2748236656188965
vuoto,0.1964830756187439
Vediamo,0.26999959349632263
E,0.3056197762489319
cosa,0.2586556673049927
c',0.5607712268829346
era,0.31977176666259766
dentro,0.19402676820755005
prima,0.2411603331565857
che,0.3331030011177063
fosse,0.3010329604148865
vuoto,0.1816318929195404
Non,0.2669685482978821
sarà,0.271687388420105
mica,0.31577497720718384
stato,0.20433878898620605
sempre,0.17963194847106934
vuoto,0.18640226125717163
fin,0.3051983714103699
dal,0.33713215589523315
primo,0.29825359582901
giorno,0.28947365283966064
Giovanni,0.3859795928001404
si,0.22199153900146484
dimentica,0.29412567615509033
di,0.27966177463531494
cercare,0.26624178886413574
la,0.2829086184501648
mano,0.2625158727169037
poi,0.22653216123580933
si,0.19641035795211792
dimentica,0.29361283779144287
anche,0.21490943431854248
del,0.2154340147972107
barattolo,0.31130480766296387
perché,0.2336111068725586
ha,0.2174275517463684
visto,0.2153194546699524
un,0.22364449501037598
cane,0.2667994499206543
zoppo,0.38467302918434143
ed,0.2915842533111572
ecco,0.35426318645477295
per,0.238200843334198
raggiungere,0.2691134810447693
il,0.17787927389144897
cane,0.21782135963439941
zoppo,0.4246377646923065
prima,0.218885600566864
che,0.25275152921676636
volti,0.4165704846382141
l',0.5066811442375183
angolo,0.2661975026130676
perde,0.2546059489250183
tutto,0.23398250341415405
un,0.25429803133010864
braccio,0.2552455961704254
Ma,0.350864052772522
non,0.2280358076095581
se,0.3704114556312561
ne,0.4285241365432739
accorge,0.3165915012359619
nemmeno,0.3083830177783966
e,0.2218705415725708
continua,0.24853551387786865
a,0.3282954692840576
correre,0.21542084217071533
Una,0.29411834478378296
buona,0.31208914518356323
donna,0.2738238573074341
lo,0.1659112572669983
chiama,0.2484843134880066
Giovanni,0.3840835988521576
Giovanni,0.31164267659187317
il,0.26097220182418823
tuo,0.2437044382095337
braccio,0.2684052586555481
Macché,0.3488762676715851
non,0.20865070819854736
sente,0.23863449692726135
Pazienza,0.4270835518836975
dice,0.32937508821487427
la,0.25515520572662354
buona,0.3351191282272339
donna,0.28827542066574097
Glielo,0.4161396622657776
porterò,0.3740074038505554
alla,0.3089142441749573
sua,0.2432337999343872
mamma,0.26545584201812744
E,0.29559195041656494
va,0.2696312665939331
a,0.31729692220687866
casa,0.2507234811782837
della,0.24070990085601807
mamma,0.2485518455505371
di,0.2502037286758423
