token_id,target_word,prefix_length,phoneme,filtered_cohort_size,phoneme_surprisal,word_phoneme_length,length_group
15,trasparente,8,E,2,0.0614844082595035,11,7+ phonemes
15,trasparente,9,n,2,-0.0,11,7+ phonemes
15,trasparente,10,t,2,-0.0,11,7+ phonemes
15,trasparente,11,e,1,0.0103108075077022,11,7+ phonemes
16,attraverso,1,a,2343,5.682430338673106,9,7+ phonemes
16,attraverso,2,tt,118,4.068257350723685,9,7+ phonemes
16,attraverso,3,r,39,1.072379409024171,9,7+ phonemes
16,attraverso,4,a,25,0.2348721734537235,9,7+ phonemes
16,attraverso,5,v,11,0.0755466805414216,9,7+ phonemes
16,attraverso,6,E,3,0.1685412599431618,9,7+ phonemes
16,attraverso,7,r,3,-0.0,9,7+ phonemes
16,attraverso,8,s,3,-0.0,9,7+ phonemes
16,attraverso,9,o,1,0.0253830696204835,9,7+ phonemes
17,le,1,l,611,1.3890350234791466,2,1-3 phonemes
17,le,2,e,1,2.713628999048843,2,1-3 phonemes
18,sue,1,s,2267,2.369337808359124,3,1-3 phonemes
18,sue,2,u,123,0.5924160234982936,3,1-3 phonemes
18,sue,3,e,1,0.0278935087347506,3,1-3 phonemes
19,membra,1,m,1413,3.4271143372648187,6,4-6 phonemes
19,membra,2,E,60,5.824869816215291,6,4-6 phonemes
19,membra,3,m,5,0.7626901796234618,6,4-6 phonemes
19,membra,4,b,2,0.0105536974515889,6,4-6 phonemes
19,membra,5,r,2,-0.0,6,4-6 phonemes
19,membra,6,a,1,0.0003753981224404,6,4-6 phonemes
20,si,1,s,3519,5.832310512136897,2,1-3 phonemes
20,si,2,i,1,5.140061537124087,2,1-3 phonemes
21,poteva,1,p,1980,4.304009852709744,6,4-6 phonemes
21,poteva,2,o,223,1.878670134547853,6,4-6 phonemes
21,poteva,3,t,62,0.8242788368761803,6,4-6 phonemes
21,poteva,4,e,37,0.3997029716546518,6,4-6 phonemes
21,poteva,5,v,6,0.6872912849985932,6,4-6 phonemes
21,poteva,6,a,1,0.1226460192759022,6,4-6 phonemes
22,vedere,1,v,455,2.234808485114169,6,4-6 phonemes
22,vedere,2,e,162,0.0896243362489305,6,4-6 phonemes
22,vedere,3,d,35,0.049577998725003,6,4-6 phonemes
22,vedere,4,e,23,0.0006001287755114,6,4-6 phonemes
22,vedere,5,r,15,0.0003423179132255,6,4-6 phonemes
22,vedere,6,e,1,0.0835456066130444,6,4-6 phonemes
23,come,1,k,3005,3.2332675721644306,4,4-6 phonemes
23,come,2,o,1548,0.6209697581998138,4,4-6 phonemes
23,come,3,m,263,1.7465224211643813,4,4-6 phonemes
23,come,4,e,1,0.2489177970758431,4,4-6 phonemes
24,attraverso,1,a,3268,5.003925246731766,9,7+ phonemes
24,attraverso,2,tt,176,4.013648993556148,9,7+ phonemes
24,attraverso,3,r,57,0.3092789231049991,9,7+ phonemes
24,attraverso,4,a,37,0.0405400212120677,9,7+ phonemes
24,attraverso,5,v,19,0.0680478641841246,9,7+ phonemes
24,attraverso,6,E,5,0.1318102830343241,9,7+ phonemes
24,attraverso,7,r,5,-0.0,9,7+ phonemes
24,attraverso,8,s,5,-0.0,9,7+ phonemes
24,attraverso,9,o,1,0.0413230615972056,9,7+ phonemes
25,l',1,l,1,4.533077435605703,1,1-3 phonemes
26,aria,1,a,14,17.557658360069233,4,4-6 phonemes
26,aria,2,r,1,7.148494215154264,4,4-6 phonemes
26,aria,3,j,1,-0.0,4,4-6 phonemes
26,aria,4,a,1,-0.0,4,4-6 phonemes
27,è,1,E,1,10.172127143767886,1,1-3 phonemes
28,l',1,l,1,3.41548188757331,1,1-3 phonemes
29,acqua,1,a,620,8.484560702174978,4,4-6 phonemes
29,acqua,2,kk,24,1.633675835086022,4,4-6 phonemes
29,acqua,3,w,10,0.011393043856457,4,4-6 phonemes
29,acqua,4,a,1,0.0650396726643202,4,4-6 phonemes
30,era,1,E,102,7.039935702595053,3,1-3 phonemes
30,era,2,r,12,0.4457406803834411,3,1-3 phonemes
30,era,3,a,1,0.9394372347129132,3,1-3 phonemes
31,di,1,d,1555,4.090536404711527,2,1-3 phonemes
31,di,2,i,1,3.218742767292323,2,1-3 phonemes
32,carne,1,k,2945,1.945382563919607,5,4-6 phonemes
32,carne,2,a,786,4.497521454067185,5,4-6 phonemes
32,carne,3,r,159,1.3539237251243863,5,4-6 phonemes
32,carne,4,n,14,2.2614884034924296,5,4-6 phonemes
32,carne,5,e,1,0.0292780846121914,5,4-6 phonemes
33,è,1,E,1,11.800794592271442,1,1-3 phonemes
34,d,1,d,1,7.929187197385827,1,1-3 phonemes
35,ossa,1,O,21,13.22928681478911,3,1-3 phonemes
35,ossa,2,ss,3,0.517278003249595,3,1-3 phonemes
35,ossa,3,a,1,0.0153933454411738,3,1-3 phonemes
36,è,1,E,1,9.343704600757428,1,1-3 phonemes
37,pareva,1,p,2797,3.988206506998752,6,4-6 phonemes
37,pareva,2,a,550,3.717519895239416,6,4-6 phonemes
37,pareva,3,r,209,0.5699572472001647,6,4-6 phonemes
37,pareva,4,e,23,2.074952748156677,6,4-6 phonemes
37,pareva,5,v,2,0.5452829759871093,6,4-6 phonemes
37,pareva,6,a,1,0.0370039831545566,6,4-6 phonemes
38,di,1,d,1713,2.34752473896551,2,1-3 phonemes
38,di,2,i,1,0.2574978495146593,2,1-3 phonemes
39,vetro,1,v,781,3.726467168015781,5,4-6 phonemes
39,vetro,2,e,242,1.2220950397660264,5,4-6 phonemes
39,vetro,3,t,9,10.063643283467805,5,4-6 phonemes
39,vetro,4,r,5,0.0262775646865939,5,4-6 phonemes
39,vetro,5,o,1,0.2563385884881951,5,4-6 phonemes
40,è,1,E,1,10.707502256597776,1,1-3 phonemes
41,se,1,s,4348,3.4771237626239757,2,1-3 phonemes
41,se,2,e,1,3.899781739421544,2,1-3 phonemes
42,cadeva,1,k,1815,5.326829443227027,6,4-6 phonemes
42,cadeva,2,a,424,3.695604152578538,6,4-6 phonemes
42,cadeva,3,d,19,1.7891918435528813,6,4-6 phonemes
42,cadeva,4,e,6,0.2114264223141178,6,4-6 phonemes
42,cadeva,5,v,2,1.727753195011071,6,4-6 phonemes
42,cadeva,6,a,1,0.7272634088088145,6,4-6 phonemes
43,non,1,n,428,5.214141999713956,3,1-3 phonemes
43,non,2,O,40,1.3117212007951278,3,1-3 phonemes
43,non,3,n,1,0.0451618685398673,3,1-3 phonemes
44,andava,1,a,2735,3.648984375580039,6,4-6 phonemes
44,andava,2,n,115,4.209436075276527,6,4-6 phonemes
44,andava,3,d,43,0.0568073568770263,6,4-6 phonemes
44,andava,4,a,28,0.0243390049062992,6,4-6 phonemes
44,andava,5,v,5,0.1168901373846152,6,4-6 phonemes
44,andava,6,a,1,0.0925158199967481,6,4-6 phonemes
45,in,1,i,1851,3.839929879454346,2,1-3 phonemes
45,in,2,n,1,0.5304216994885883,2,1-3 phonemes
46,pezzi,1,p,1863,3.2854097925295003,4,4-6 phonemes
46,pezzi,2,E,74,6.26022354193768,4,4-6 phonemes
46,pezzi,3,tts,4,2.059848471510928,4,4-6 phonemes
46,pezzi,4,i,1,0.0826022362238851,4,4-6 phonemes
47,ma,1,m,1320,3.9625135322502265,2,1-3 phonemes
47,ma,2,a,1,0.2105945840711697,2,1-3 phonemes
48,al,1,a,2875,3.8173486996234063,2,1-3 phonemes
48,al,2,l,1,4.280904322866595,2,1-3 phonemes
49,più,1,p,1773,3.517805458730171,3,1-3 phonemes
49,più,2,j,106,2.985952453984568,3,1-3 phonemes
49,più,3,u,1,1.8086451549072184,3,1-3 phonemes
50,si,1,s,4354,4.433810899672488,2,1-3 phonemes
50,si,2,i,1,2.655682699695934,2,1-3 phonemes
51,faceva,1,f,904,4.500102314403027,6,4-6 phonemes
51,faceva,2,a,162,1.2188391937344114,6,4-6 phonemes
51,faceva,3,tS,23,0.1351368938041105,6,4-6 phonemes
51,faceva,4,e,12,0.0035013389530032,6,4-6 phonemes
51,faceva,5,v,5,0.0759179823236247,6,4-6 phonemes
51,faceva,6,a,1,0.2317693655807527,6,4-6 phonemes
52,sulla,1,s,3695,2.933562826112823,4,4-6 phonemes
52,sulla,2,u,198,5.346046997248746,4,4-6 phonemes
52,sulla,3,ll,3,3.104515719536628,4,4-6 phonemes
52,sulla,4,a,1,0.2588742792760155,4,4-6 phonemes
53,fronte,1,f,945,4.597970629954949,6,4-6 phonemes
53,fronte,2,r,141,4.676258616071189,6,4-6 phonemes
53,fronte,3,o,10,0.703761586780011,6,4-6 phonemes
53,fronte,4,n,10,-0.0,6,4-6 phonemes
53,fronte,5,t,7,0.0206152178885216,6,4-6 phonemes
53,fronte,6,e,1,0.0439039604933473,6,4-6 phonemes
54,uhm,1,u,267,4.899746632468678,2,1-3 phonemes
54,uhm,2,m,1,17.462026501310255,2,1-3 phonemes
55,bernoccolo,1,b,1267,3.6084643418566182,9,7+ phonemes
55,bernoccolo,2,e,109,5.5081838301139685,9,7+ phonemes
55,bernoccolo,3,r,13,4.335616898174459,9,7+ phonemes
55,bernoccolo,4,n,1,15.37345811011686,9,7+ phonemes
55,bernoccolo,5,O,1,-0.0,9,7+ phonemes
55,bernoccolo,6,kk,1,-0.0,9,7+ phonemes
55,bernoccolo,7,o,1,-0.0,9,7+ phonemes
55,bernoccolo,8,l,1,-0.0,9,7+ phonemes
55,bernoccolo,9,o,1,-0.0,9,7+ phonemes
56,trasparente,1,t,1372,6.002502838694077,11,7+ phonemes
56,trasparente,2,r,498,1.0738110135121937,11,7+ phonemes
56,trasparente,3,a,285,0.5462998678774426,11,7+ phonemes
56,trasparente,4,s,54,0.8656622742080375,11,7+ phonemes
56,trasparente,5,p,20,0.0954638510061069,11,7+ phonemes
56,trasparente,6,a,5,0.0518951244220539,11,7+ phonemes
56,trasparente,7,r,5,-0.0,11,7+ phonemes
56,trasparente,8,E,3,0.0036468987715997,11,7+ phonemes
56,trasparente,9,n,3,-0.0,11,7+ phonemes
56,trasparente,10,t,2,8.918035279212129e-05,11,7+ phonemes
56,trasparente,11,e,1,0.0055281414825322,11,7+ phonemes
57,si,1,s,3388,4.083062091558188,2,1-3 phonemes
57,si,2,i,1,4.556201571265175,2,1-3 phonemes
58,vedeva,1,v,580,4.856312102956834,6,4-6 phonemes
58,vedeva,2,e,183,0.5749061553313735,6,4-6 phonemes
58,vedeva,3,d,39,0.4108276600487187,6,4-6 phonemes
58,vedeva,4,e,17,0.0254700735427418,6,4-6 phonemes
58,vedeva,5,v,6,0.5791103969831884,6,4-6 phonemes
58,vedeva,6,a,1,0.1413052626965117,6,4-6 phonemes
59,il,1,i,1719,4.169597643048238,2,1-3 phonemes
59,il,2,l,1,1.25177981529232,2,1-3 phonemes
60,suo,1,s,2208,2.862398109260168,3,1-3 phonemes
60,suo,2,u,170,1.4780502021497397,3,1-3 phonemes
60,suo,3,o,1,0.0608986688021249,3,1-3 phonemes
61,cuore,1,k,2273,1.2642421432195792,5,4-6 phonemes
61,cuore,2,w,98,4.215845962927144,5,4-6 phonemes
61,cuore,3,O,8,0.0747217331088855,5,4-6 phonemes
61,cuore,4,r,3,0.0250081622861732,5,4-6 phonemes
61,cuore,5,e,1,0.0021719906477429,5,4-6 phonemes
62,battere,1,b,1008,5.7694775038360655,6,4-6 phonemes
62,battere,2,a,325,1.528994230906705,6,4-6 phonemes
62,battere,3,tt,53,0.8518597346035834,6,4-6 phonemes
62,battere,4,e,26,0.1111796606545351,6,4-6 phonemes
62,battere,5,r,12,1.0122614172222932,6,4-6 phonemes
62,battere,6,e,1,0.0417544160168821,6,4-6 phonemes
63,si,1,s,2236,3.4752811567912607,2,1-3 phonemes
63,si,2,i,1,6.043124796573814,2,1-3 phonemes
64,vedevano,1,v,646,2.3505466360121487,8,7+ phonemes
64,vedevano,2,e,207,0.1597020179040651,8,7+ phonemes
64,vedevano,3,d,52,0.0392949639155518,8,7+ phonemes
64,vedevano,4,e,27,0.012038868612004,8,7+ phonemes
64,vedevano,5,v,7,0.2393773802495236,8,7+ phonemes
64,vedevano,6,a,5,0.0008750308655257,8,7+ phonemes
64,vedevano,7,n,1,3.307076916205385,8,7+ phonemes
64,vedevano,8,o,1,-0.0,8,7+ phonemes
65,i,1,i,1,3.812434356099156,1,1-3 phonemes
66,suoi,1,s,2137,1.5317108280515674,4,4-6 phonemes
66,suoi,2,w,24,0.2379532593560376,4,4-6 phonemes
66,suoi,3,O,13,0.0003761658116705,4,4-6 phonemes
66,suoi,4,i,1,0.0164219653815108,4,4-6 phonemes
67,pensieri,1,p,1790,2.6312642868974327,8,7+ phonemes
67,pensieri,2,e,254,2.796905631423772,8,7+ phonemes
67,pensieri,3,n,36,0.2477238614629197,8,7+ phonemes
67,pensieri,4,s,20,0.0090700812074052,8,7+ phonemes
67,pensieri,5,j,4,0.0007960460887617,8,7+ phonemes
67,pensieri,6,E,3,0.0004027159581457,8,7+ phonemes
67,pensieri,7,r,3,-0.0,8,7+ phonemes
67,pensieri,8,i,1,8.462796532845723e-05,8,7+ phonemes
68,guizzare,1,g,681,6.496094328339921,7,7+ phonemes
68,guizzare,2,w,149,2.859228466262813,7,7+ phonemes
68,guizzare,3,i,37,2.15184852899426,7,7+ phonemes
68,guizzare,4,tts,7,3.981688399841261,7,7+ phonemes
68,guizzare,5,a,5,1.4122007291557108,7,7+ phonemes
68,guizzare,6,r,1,3.065613492209149,7,7+ phonemes
68,guizzare,7,e,1,-0.0,7,7+ phonemes
69,come,1,k,2824,4.051915593139476,4,4-6 phonemes
69,come,2,o,1377,0.9207654837371462,4,4-6 phonemes
69,come,3,m,260,1.3422346209750862,4,4-6 phonemes
69,come,4,e,1,0.1095856561069569,4,4-6 phonemes
70,pesci,1,p,2801,4.820165239055008,4,4-6 phonemes
70,pesci,2,e,430,1.8994742382001928,4,4-6 phonemes
70,pesci,3,SS,3,3.61877657032744,4,4-6 phonemes
70,pesci,4,i,1,0.1549361638831785,4,4-6 phonemes
71,colorati,1,k,3423,3.367069765582752,8,7+ phonemes
71,colorati,2,o,1607,1.6240768121450004,8,7+ phonemes
71,colorati,3,l,117,2.9617791476165216,8,7+ phonemes
71,colorati,4,o,36,0.8174870884850194,8,7+ phonemes
71,colorati,5,r,22,0.014850912862621,8,7+ phonemes
71,colorati,6,a,13,0.3395226028186807,8,7+ phonemes
71,colorati,7,t,4,0.1420657865710842,8,7+ phonemes
71,colorati,8,i,1,0.020497209641022,8,7+ phonemes
72,nella,1,n,460,5.283463118327566,4,4-6 phonemes
72,nella,2,e,88,0.7048526318135228,4,4-6 phonemes
72,nella,3,ll,4,1.2969007462021316,4,4-6 phonemes
72,nella,4,a,1,1.3371405839697257,4,4-6 phonemes
73,loro,1,l,811,2.8123079524710857,4,4-6 phonemes
73,loro,2,o,50,1.8863576147536865,4,4-6 phonemes
73,loro,3,r,4,0.025744604220246,4,4-6 phonemes
73,loro,4,o,1,0.0037974039684202,4,4-6 phonemes
74,vasca,1,v,1010,3.229114770484653,5,4-6 phonemes
74,vasca,2,a,195,3.255883960732431,5,4-6 phonemes
74,vasca,3,s,15,0.8361498779238465,5,4-6 phonemes
74,vasca,4,k,8,0.0189650161177584,5,4-6 phonemes
74,vasca,5,a,1,0.1269603168423905,5,4-6 phonemes
75,una,1,u,358,5.348923428415503,3,1-3 phonemes
75,una,2,n,54,0.1494954544163534,3,1-3 phonemes
75,una,3,a,1,1.9517484767588065,3,1-3 phonemes
76,volta,1,v,915,1.7456935207171744,5,4-6 phonemes
76,volta,2,O,27,0.1724640171852513,5,4-6 phonemes
76,volta,3,l,10,0.0013546145699698,5,4-6 phonemes
76,volta,4,t,4,0.0006358370960991,5,4-6 phonemes
76,volta,5,a,1,0.0001580072397642,5,4-6 phonemes
77,per,1,p,2661,4.475986099809081,3,1-3 phonemes
77,per,2,e,409,1.378088011577664,3,1-3 phonemes
77,per,3,r,1,0.2097534823496794,3,1-3 phonemes
78,sbaglio,1,z,161,11.341719296514391,5,4-6 phonemes
78,sbaglio,2,b,55,1.128140402944246,5,4-6 phonemes
78,sbaglio,3,a,31,0.2065828445153167,5,4-6 phonemes
78,sbaglio,4,LL,6,1.5906475345704156,5,4-6 phonemes
78,sbaglio,5,o,1,0.1373182203313735,5,4-6 phonemes
79,il,1,i,2891,3.485726862903192,2,1-3 phonemes
79,il,2,l,1,1.2030320199859394,2,1-3 phonemes
80,bambino,1,b,1081,2.9049837806605017,7,7+ phonemes
80,bambino,2,a,366,0.3344237358031742,7,7+ phonemes
80,bambino,3,m,13,0.0910967131035141,7,7+ phonemes
80,bambino,4,b,12,8.72626435549917e-06,7,7+ phonemes
80,bambino,5,i,6,0.0025585234341697,7,7+ phonemes
80,bambino,6,n,6,-0.0,7,7+ phonemes
80,bambino,7,o,1,0.0031608027900124,7,7+ phonemes
81,disse,1,d,1589,3.1951178996320544,4,4-6 phonemes
81,disse,2,i,702,1.2150703102354938,4,4-6 phonemes
81,disse,3,ss,27,4.573292514509158,4,4-6 phonemes
81,disse,4,e,1,0.1686159412626547,4,4-6 phonemes
82,una,1,u,236,5.6096349592776376,3,1-3 phonemes
82,una,2,n,37,0.0630899745949963,3,1-3 phonemes
82,una,3,a,1,1.230796257881195,3,1-3 phonemes
83,bugia,1,b,743,5.561741137974797,4,4-6 phonemes
83,bugia,2,u,87,1.3490130429786804,4,4-6 phonemes
83,bugia,3,dZ,6,0.239515566028983,4,4-6 phonemes
83,bugia,4,a,1,0.0181212374345755,4,4-6 phonemes
84,è,1,E,1,8.740703157885868,1,1-3 phonemes
85,subito,1,s,3611,2.6641615402469894,6,4-6 phonemes
85,subito,2,u,213,4.366242710901572,6,4-6 phonemes
85,subito,3,b,25,2.3027485192370354,6,4-6 phonemes
85,subito,4,i,12,0.0129036170486225,6,4-6 phonemes
85,subito,5,t,5,0.0131152097721767,6,4-6 phonemes
85,subito,6,o,1,0.0014395860614481,6,4-6 phonemes
86,la,1,l,701,2.821451883675462,2,1-3 phonemes
86,la,2,a,1,1.0529732749618907,2,1-3 phonemes
87,gente,1,dZ,443,5.966569992859982,5,4-6 phonemes
87,gente,2,E,48,0.8057223909855662,5,4-6 phonemes
87,gente,3,n,14,0.1701218665841668,5,4-6 phonemes
87,gente,4,t,2,0.0104269536928425,5,4-6 phonemes
87,gente,5,e,1,0.0013997351625242,5,4-6 phonemes
88,poté,1,p,2346,4.000510963556081,4,4-6 phonemes
88,poté,2,o,252,3.855702737778442,4,4-6 phonemes
88,poté,3,t,53,0.7080516547157929,4,4-6 phonemes
88,poté,4,e,1,4.126942581769783,4,4-6 phonemes
89,vedere,1,v,1032,5.812687822065416,6,4-6 phonemes
89,vedere,2,e,313,1.350821095911564,6,4-6 phonemes
89,vedere,3,d,51,2.219166735606372,6,4-6 phonemes
89,vedere,4,e,26,0.2680164725238376,6,4-6 phonemes
89,vedere,5,r,14,3.433780444613078,6,4-6 phonemes
89,vedere,6,e,1,1.9398437535374529,6,4-6 phonemes
90,come,1,k,2949,2.6159366168957137,4,4-6 phonemes
90,come,2,o,1367,1.3027180966222531,4,4-6 phonemes
90,come,3,m,265,0.32264204217575,4,4-6 phonemes
90,come,4,e,1,0.0304330919384481,4,4-6 phonemes
91,una,1,u,295,3.331736463674705,3,1-3 phonemes
91,una,2,n,50,0.0539826012371112,3,1-3 phonemes
91,una,3,a,1,1.7228866169860169,3,1-3 phonemes
92,palla,1,p,2487,3.1266229166176926,4,4-6 phonemes
92,palla,2,a,580,2.1549215474945926,4,4-6 phonemes
92,palla,3,ll,29,1.6736728992626737,4,4-6 phonemes
92,palla,4,a,1,1.1881198791428231,4,4-6 phonemes
93,di,1,d,1362,2.501428212153603,2,1-3 phonemes
93,di,2,i,1,0.789719849874345,2,1-3 phonemes
94,fuoco,1,f,1151,3.992118280015153,5,4-6 phonemes
94,fuoco,2,w,12,1.7707032954343502,5,4-6 phonemes
94,fuoco,3,O,12,-0.0,5,4-6 phonemes
94,fuoco,4,k,2,0.0043869294353443,5,4-6 phonemes
94,fuoco,5,o,1,0.0035716586710062,5,4-6 phonemes
95,dietro,1,d,1598,3.926247028951348,6,4-6 phonemes
95,dietro,2,j,33,5.439037245883688,6,4-6 phonemes
95,dietro,3,E,5,0.0919831496854291,6,4-6 phonemes
95,dietro,4,t,1,0.100587221368917,6,4-6 phonemes
95,dietro,5,r,1,-0.0,6,4-6 phonemes
95,dietro,6,o,1,-0.0,6,4-6 phonemes
96,la,1,l,476,1.5841619140784489,2,1-3 phonemes
96,la,2,a,1,0.8912435418218525,2,1-3 phonemes
97,sua,1,s,2132,2.4321663482048725,3,1-3 phonemes
97,sua,2,u,129,0.9580807229062256,3,1-3 phonemes
97,sua,3,a,1,0.0446069422553986,3,1-3 phonemes
98,fronte,1,f,1056,4.982763202196446,6,4-6 phonemes
98,fronte,2,r,127,3.7990828992842,6,4-6 phonemes
98,fronte,3,o,16,0.3952271808204666,6,4-6 phonemes
98,fronte,4,n,16,-0.0,6,4-6 phonemes
98,fronte,5,t,10,0.1571625083855755,6,4-6 phonemes
98,fronte,6,e,1,0.0940017226228276,6,4-6 phonemes
99,ridisse,1,r,2742,5.695802781542715,6,4-6 phonemes
99,ridisse,2,i,1614,0.5524605116199581,6,4-6 phonemes
99,ridisse,3,d,63,4.374841213648079,6,4-6 phonemes
99,ridisse,4,i,24,0.6045234630395326,6,4-6 phonemes
99,ridisse,5,ss,1,11.173593856452957,6,4-6 phonemes
99,ridisse,6,e,1,-0.0,6,4-6 phonemes
100,la,1,l,736,2.6941749400411945,2,1-3 phonemes
100,la,2,a,1,0.6955948532975221,2,1-3 phonemes
101,verità,1,v,683,4.391530443640639,6,4-6 phonemes
101,verità,2,e,200,2.801375944804169,6,4-6 phonemes
101,verità,3,r,55,1.0240194325414111,6,4-6 phonemes
101,verità,4,i,6,0.6670679077419986,6,4-6 phonemes
101,verità,5,t,2,0.1353779130623522,6,4-6 phonemes
101,verità,6,a,1,0.0143789462758688,6,4-6 phonemes
102,è,1,E,1,7.388176557052465,1,1-3 phonemes
103,la,1,l,725,3.114543511977496,2,1-3 phonemes
103,la,2,a,1,1.289621231986274,2,1-3 phonemes
104,palla,1,p,2568,3.665366544708552,4,4-6 phonemes
104,palla,2,a,563,2.014363115505562,4,4-6 phonemes
104,palla,3,ll,22,1.1959440062987754,4,4-6 phonemes
104,palla,4,a,1,0.168735712827752,4,4-6 phonemes
105,di,1,d,1418,2.1752278338235507,2,1-3 phonemes
105,di,2,i,1,0.6016783435125302,2,1-3 phonemes
106,fuoco,1,f,516,0.0883810889582136,5,4-6 phonemes
106,fuoco,2,w,6,0.0075643001865894,5,4-6 phonemes
106,fuoco,3,O,6,-0.0,5,4-6 phonemes
106,fuoco,4,k,2,2.6895565303459224e-05,5,4-6 phonemes
106,fuoco,5,o,1,7.793083409815396e-06,5,4-6 phonemes
107,si,1,s,4107,2.113504272258263,2,1-3 phonemes
107,si,2,i,1,1.1325595697419049,2,1-3 phonemes
108,dissolse,1,d,1186,4.662039441983438,7,7+ phonemes
108,dissolse,2,i,589,0.502220674873789,7,7+ phonemes
108,dissolse,3,ss,22,3.210748516872544,7,7+ phonemes
108,dissolse,4,O,9,1.6016857532069348,7,7+ phonemes
108,dissolse,5,l,8,0.0062732237740657,7,7+ phonemes
108,dissolse,6,s,2,0.7219572612179005,7,7+ phonemes
108,dissolse,7,e,1,0.0159617624898499,7,7+ phonemes
109,per,1,p,2098,4.513922439148095,3,1-3 phonemes
109,per,2,e,295,1.4517402779976951,3,1-3 phonemes
109,per,3,r,1,0.4362965267989851,3,1-3 phonemes
110,tutto,1,t,967,3.8315425791166895,4,4-6 phonemes
