word,semantic_dissimilarity
Il,
bruco,0.41698959469795227
molto,0.45487385988235474
affamato,0.45407235622406006
Alla,0.4174613952636719
luce,0.39018261432647705
della,0.33214330673217773
luna,0.29288795590400696
giaceva,0.36726078391075134
su,0.26553720235824585
una,0.27055823802948
foglia,0.326651006937027
un,0.2056625485420227
piccolo,0.22226184606552124
uovo,0.21787962317466736
Una,0.27937424182891846
domenica,0.32399868965148926
mattina,0.21670925617218018
il,0.21313947439193726
sole,0.20036524534225464
caldo,0.28921353816986084
venne,0.3460155725479126
su,0.2987118363380432
e,0.24748480319976807
POP,0.27413198351860046
fuori,0.2158031463623047
dall',0.6197993159294128
uovo,0.3542948365211487
uscì,0.20738232135772705
un,0.20442324876785278
piccolo,0.2335747480392456
bruco,0.32732728123664856
molto,0.29348689317703247
affamato,0.40407100319862366
Come,0.31140780448913574
fu,0.2757761478424072
fuori,0.23494380712509155
dall',0.5528001189231873
uovo,0.2674359977245331
il,0.1944751739501953
piccolo,0.20350533723831177
bruco,0.32788407802581787
iniziò,0.42754530906677246
subito,0.26185286045074463
a,0.2734668254852295
cercare,0.25103825330734253
qualcosa,0.23313719034194946
da,0.32428228855133057
mangiare,0.21850574016571045
Il,0.30447638034820557
lunedì,0.4078580141067505
trovò,0.3483574390411377
una,0.22433167695999146
bella,0.2522755265235901
mela,0.26377010345458984
rossa,0.30712461471557617
e,0.23937386274337769
se,0.3345109224319458
la,0.2577168941497803
mangiò,0.3852261006832123
tutta,0.23828476667404175
ne,0.28973644971847534
fu,0.27474433183670044
felice,0.25537341833114624
ma,0.23239374160766602
non,0.3091520667076111
gli,0.3191736936569214
bastò,0.3815678656101227
Infatti,0.31386852264404297
il,0.23974692821502686
piccolo,0.2742961049079895
bruco,0.41380736231803894
era,0.21081256866455078
ancora,0.24949055910110474
affamato,0.3812938630580902
Il,0.3479902744293213
martedì,0.4206722378730774
mangiò,0.35179832577705383
attraverso,0.44240838289260864
due,0.2578132152557373
pere,0.3212416172027588
ma,0.2354447841644287
anche,0.27620530128479004
questo,0.24688172340393066
pasto,0.3124348521232605
non,0.1931934952735901
lo,0.22932255268096924
riempì,0.3860858082771301
era,0.2792327404022217
ancora,0.32547998428344727
affamato,0.40428614616394043
Il,0.3886401057243347
mercoledì,0.31935518980026245
invece,0.2299235761165619
trovò,0.3660825490951538
in,0.24410367012023926
un,0.28212404251098633
giardino,0.3352268934249878
ben,0.32542717456817627
tre,0.24524599313735962
prugne,0.39164838194847107
e,0.25976258516311646
se,0.33053529262542725
le,0.25544846057891846
mangiò,0.4064946472644806
una,0.3124292492866516
dopo,0.37476444244384766
l',0.5164409875869751
altra,0.3381938934326172
Dopo,0.3420400619506836
aver,0.26983487606048584
mangiato,0.29605811834335327
così,0.2677616477012634
tanto,0.246931254863739
pensava,0.2903220057487488
di,0.30418968200683594
essere,0.20140016078948975
pieno,0.3117075264453888
ma,0.20771253108978271
anche,0.2759246826171875
questo,0.222975492477417
pranzetto,0.4601905345916748
non,0.21374231576919556
gli,0.2891142964363098
bastò,0.4489084780216217
per,0.2296728491783142
sentirsi,0.34904515743255615
sazio,0.32928648591041565
aveva,0.2330518364906311
ancora,0.2731723189353943
fame,0.2495567798614502
Il,0.3495328426361084
giovedì,0.42403316497802734
fu,0.26908719539642334
un,0.22879934310913086
giorno,0.23838871717453003
fortunato,0.28473159670829773
mangiò,0.32116150856018066
attraverso,0.4441540241241455
quattro,0.28624480962753296
fragole,0.3086693286895752
Ma,0.33713191747665405
era,0.25616610050201416
ancora,0.2909592390060425
affamato,0.3776609003543854
Il,0.29686272144317627
venerdì,0.31658244132995605
entrò,0.30767136812210083
in,0.2579934597015381
un,0.22269976139068604
bellissimo,0.30085885524749756
parco,0.2320336401462555
dove,0.1959317922592163
trovò,0.2949937582015991
cinque,0.2173914909362793
arance,0.2860769033432007
cadute,0.3007097542285919
Ma,0.2707545757293701
era,0.2456972599029541
ancora,0.2936381697654724
affamato,0.36219164729118347
Il,0.315032958984375
sabato,0.3017813563346863
fu,0.3635725975036621
il,0.29471832513809204
giorno,0.308851957321167
più,0.20545977354049683
ricco,0.24167415499687195
mangiò,0.3405821919441223
attraverso,0.38401782512664795
un,0.23921501636505127
pezzo,0.3154829144477844
di,0.31803542375564575
torta,0.304229736328125
al,0.30591052770614624
cioccolato,0.2757754325866699
un,0.19012510776519775
cono,0.2975587844848633
gelato,0.25385576486587524
un,0.16143566370010376
cetriolino,0.3493402898311615
una,0.20817363262176514
fetta,0.27194690704345703
di,0.16721034049987793
formaggio,0.19798314571380615
svizzero,0.22073566913604736
una,0.21012252569198608
fetta,0.3370335102081299
di,0.20935451984405518
salame,0.24154770374298096
un,0.17924392223358154
lecca-lecca,0.3070169985294342
una,0.20044827461242676
fetta,0.30687206983566284
di,0.20364290475845337
torta,0.20750290155410767
di,0.23271584510803223
ciliegie,0.3200812339782715
una,0.15037697553634644
salsiccia,0.21925225853919983
un,0.1759960651397705
cupcake,0.2856135070323944
e,0.18863683938980103
una,0.18894660472869873
fetta,0.2973519563674927
di,0.18410658836364746
anguria,0.3372156023979187
ma,0.2687046527862549
quella,0.35660505294799805
notte,0.26042863726615906
purtroppo,0.2526543140411377
ebbe,0.3528072237968445
un,0.2660807967185974
mal,0.3693217635154724
di,0.3438453674316406
pancia,0.28140538930892944
Il,0.30861496925354004
giorno,0.3403977155685425
dopo,0.262198805809021
fu,0.32426923513412476
di,0.2911986708641052
nuovo,0.3256828188896179
domenica,0.24583759903907776
il,0.20956498384475708
bruco,0.328031450510025
cambiò,0.26043009757995605
menù,0.36970382928848267
e,0.19703710079193115
mangiò,0.34141916036605835
soltanto,0.3292493224143982
una,0.27382469177246094
bella,0.26915597915649414
foglia,0.33597254753112793
verde,0.29641371965408325
e,0.20913755893707275
dopo,0.3681023120880127
di,0.4332045912742615
questo,0.3364911675453186
si,0.22789490222930908
sentì,0.4858691692352295
molto,0.2860022187232971
meglio,0.26589083671569824
ora,0.18911731243133545
non,0.2268540859222412
era,0.2785379886627197
più,0.3240640163421631
affamato,0.4732482135295868
e,0.20063579082489014
non,0.19947057962417603
era,0.2092934250831604
più,0.2275867462158203
un,0.2557564973831177
piccolo,0.24320310354232788
bruco,0.3585602939128876
anzi,0.2419024407863617
era,0.15378838777542114
un,0.15236413478851318
bruco,0.3494437038898468
grande,0.1960458755493164
e,0.2486116886138916
cicciotto,0.3919532597064972
Finalmente,0.4357178807258606
satollo,0.40492716431617737
e,0.189561128616333
felice,0.21990913152694702
si,0.19535696506500244
costruì,0.39122962951660156
intorno,0.3757104277610779
a,0.37570083141326904
sé,0.32909268140792847
una,0.24891036748886108
bella,0.24287503957748413
casetta,0.2503824532032013
che,0.28443241119384766
si,0.2982853055000305
chiama,0.342276930809021
bozzolo,0.3550375699996948
Rimase,0.4391104280948639
all',0.4333087205886841
interno,0.2510070204734802
della,0.22098660469055176
sua,0.17917180061340332
piccola,0.1957489252090454
e,0.2300245761871338
stretta,0.29043251276016235
casetta,0.2349156141281128
per,0.26946210861206055
più,0.3173409104347229
di,0.3954738974571228
due,0.3094516396522522
settimane,0.305438756942749
Poi,0.2540276348590851
quando,0.27021557092666626
si,0.2417057752609253
sentì,0.5050057172775269
pronto,0.3641778826713562
ad,0.3890930414199829
uscire,0.22699734568595886
rosicchiò,0.4269478917121887
un,0.2463449239730835
buco,0.3505386710166931
nel,0.32346010208129883
bozzolo,0.38854852318763733
si,0.186134934425354
spinse,0.4099096655845642
fuori,0.2479085922241211
con,0.2980571985244751
tutte,0.350658118724823
le,0.3637675642967224
sue,0.25038766860961914
forze,0.3428746461868286
e,0.2411690354347229
diventò,0.4264889359474182
una,0.2755351662635803
bellissima,0.24700236320495605
farfalla,0.3334864377975464
