BEGIN,semantic_dissimilarity,word
99048.6,0.5847604274749756,Arrabbiato
164360.7,0.392070859670639,orso
263453.4,0.4815505743026733,Flora
286650.0,0.3770515918731689,torna
314080.2,0.3504922986030578,mercato
379921.5,0.3800110220909118,trascina
412202.7,0.3630977869033813,zampe
458904.6,0.2964847683906555,ha
472619.7,0.3870256543159485,naso
559629.0,0.3900742530822754,ingiù
636230.7,0.3985031843185425,imbronciata
698367.6,0.419789969921112,mamma
744760.8,0.3594377040863037,comprato
779688.0,0.4458904266357422,lecca-lecca
809720.1,0.3972798585891723,al
845573.4,0.4146921634674072,che
920058.3,0.3796149492263794,tanto
1034233.2,0.3918867707252502,in
1052005.5,0.4951206743717193,Tutt'
1144042.2,0.3651741147041321,spunta
1161064.8,0.4132679998874664,Adele
1208251.8,0.384826123714447,la
1236475.8,0.4158868789672851,ape
1238857.2,0.3360940217971802,e
1271314.8,0.3043457269668579,l'
1378389.6,0.3490606546401977,a
1412434.8,0.4264514446258545,Danza
1436601.6,0.3495751619338989,e
1478981.7,0.3678877353668213,vicino
1552628.7,0.2915694117546081,della
1616617.8,0.3123969435691833,che
1733615.1,0.3910976052284241,di
1786887.9,0.4478434026241302,Adele
1808629.2,0.2572936415672302,si
1832663.7,0.3507696390151977,e
1939077.0,0.3214174509048462,di
1974357.0,0.4462896585464477,via
2053251.9,0.4005089998245239,dice
2061366.3,0.4142693281173706,infine
2100438.9,0.3922924399375915,seguendola
2121959.7,0.3680831789970398,di
2216554.2,0.3397243022918701,in
2245086.9,0.347984254360199,al
2311060.5,0.3929529190063476,Ma
2384354.7,0.3596165478229522,l'
2418311.7,0.3494817614555359,di
2487636.9,0.3701491355895996,pieno
2502366.3,0.4193118214607239,zeppo
2508672.6,0.3196919560432434,di
2518859.7,0.390492707490921,Flora
2544217.2,0.3275788426399231,ha
2553742.8,0.3958390355110168,già
2607103.8,0.410193920135498,in
2638326.6,0.3695634007453918,e
2690408.7,0.5129010677337646,due
2711753.1,0.4176844358444214,vi
2798586.0,0.3944461345672607,dentro
2839202.1,0.3300608396530151,La
