BEGIN,Zipf_freq,word
89082.0,4.122635297,racconto
138033.0,5.274801932,bambini
156114.0,4.272810369,cattivi
243873.0,5.43885969,storia
272538.0,5.477951945,famiglia
315756.0,5.632280537,aveva
336483.0,3.957336077,soldo
398664.0,3.889893234,brave
411012.0,5.586048595,persone
444969.0,2.094013217,stringevano
474516.0,4.565946359,denti
492156.0,3.927319732,andavano
579694.0,5.134021853,figli
597555.0,1.668044485,mario
610785.0,1.0,luisina
650475.0,3.928910556,giocattoli
683109.0,2.458094958,costruivano
718389.0,4.80190261,soli
779247.0,1.96907448,natale
802620.0,4.506053547,fece
838782.0,5.66327005,mamma
855981.0,1.668044485,mario
872298.0,1.0,luisina
903168.0,3.489776306,parlò
935802.0,5.256726943,marito
954765.0,5.58994762,senti
1005921.0,3.408407174,giovanni
1033704.0,5.274801932,bambini
1057518.0,4.036641248,chiedono
1128078.0,3.762049507,vigilia
1165563.0,6.231286207,fare
1183203.0,5.484893151,bella
1197315.0,5.095855057,cena
1214073.0,4.598059092,pesce
1273167.0,4.238198097,ragazzini
1303155.0,4.619220044,massimo
1323441.0,4.159639607,conoscono
1351224.0,3.662214941,tonno
1367982.0,4.61129161,scatola
1442511.0,5.665831191,favore
1462356.0,3.713367464,vendi
1539972.0,3.965804996,diede
1563345.0,2.675223069,collanina
1617147.0,2.747225731,medaglietta
1655514.0,1.19092323,madonna
1711962.0,3.408407174,giovanni
1735776.0,4.062787932,disperato
1794429.0,2.561991092,vendersi
1821771.0,2.675223069,collanina
1858374.0,5.473534015,moglie
1893654.0,5.198222831,dare
1924524.0,4.379992239,gioia
2005668.0,4.180817794,cari
2023308.0,5.383211843,fine
2045358.0,7.249521761,è
2065203.0,5.433017214,bello
2095852.0,5.477951945,famiglia
2119887.0,3.33393803,festeggia
2151198.0,4.757831885,santo
2165751.0,1.96907448,natale
2234106.0,3.539228093,uscì
2255274.0,6.003702937,casa
2305107.0,5.311710966,strada
2320983.0,3.186558425,incontrò
2350089.0,4.141288084,ladri
2381400.0,3.877112464,cominciò
2410506.0,4.791623926,scappare
2466072.0,4.591288503,giovani
2497383.0,5.632280537,aveva
2517228.0,4.702405519,gamba
2544129.0,3.617434491,funzionava
2610720.0,1.19092323,acchiapparono
2660112.0,2.480957841,rubarono
2684367.0,4.004504219,collana
2771685.0,1.792983221,rialzò
2791089.0,5.30993154,terra
2802996.0,3.898493406,iniziò
2824164.0,4.641018306,piangere
2900457.0,3.623892521,presentarsi
2944998.0,6.003702937,casa
3014235.0,4.231723291,andò
3069360.0,4.517054187,mercato
3100671.0,4.598059092,pesce
3150063.0,3.408407174,giovanni
3166821.0,2.741151583,pregò
3179610.0,1.792983221,pescivendoli
3217977.0,4.473658603,dargli
3293388.0,3.927319732,andavano
3337488.0,3.099408249,interiora
3371886.0,4.250865118,teste
3392613.0,4.20837396,pesci
3415986.0,4.605980088,mangia
3476403.0,2.381254928,cacciarono
3537702.0,3.598314134,barbone
3614877.0,3.255381219,pover
3625461.0,5.816544311,uomo
3636486.0,3.892491215,vide
3662064.0,4.620756226,enorme
3678822.0,4.598059092,pesce
3690729.0,4.530175864,spada
3732183.0,4.65039111,bellissimo
3775401.0,4.530175864,spada
3786867.0,3.03602127,affilata
3819060.0,4.724313938,pelle
3833613.0,3.326055881,azzurra
3856545.0,4.938218485,occhio
3868011.0,5.615282093,grande
3901527.0,4.054840607,uovo
3972087.0,4.865600698,sorpresa
3994137.0,4.338599554,meravigliosa
4024125.0,4.356760855,portarlo
4060728.0,6.003702937,casa
4096008.0,4.655561789,mangiato
4136139.0,5.180528761,mesi
4232718.0,4.823633534,rubato
4267116.0,5.86172088,vita
4301073.0,4.336430401,onesto
4330179.0,4.895245371,sapeva
4361490.0,4.449799859,rubare
4410441.0,3.088550321,comandamenti
4491144.0,2.480957841,dio
4512312.0,5.820011577,volta
4538772.0,4.844810788,chiuso
4555971.0,4.938218485,occhio
4609332.0,3.408407174,giovanni
4625649.0,2.696073208,aspettò
4667544.0,5.627006329,momento
4686948.0,5.657078795,giusto
4734135.0,3.76841503,vedesse
4781322.0,3.872616622,corse
4821012.0,4.598059092,pesce
4868199.0,2.808971327,afferrò
4897305.0,4.239170762,coda
4926852.0,3.003836587,slancio
4945374.0,4.059861408,violento
4978449.0,2.979798346,gettò
5004027.0,4.272810369,spalla
5027841.0,5.462393089,pronto
5043276.0,4.791623926,scappare
5118246.0,4.850934451,dolore
5132799.0,4.837669943,terribile
5179545.0,3.407089132,pugnalata
5226732.0,2.660745246,strappò
5243931.0,4.336119636,respiro
5277447.0,4.506053547,fece
5320224.0,4.644852822,finta
5354622.0,3.877112464,cominciò
5378436.0,4.657568458,correre
5435325.0,2.408407174,stradine
5466195.0,4.456566372,quartiere
5488245.0,5.213969814,vecchio
5551749.0,2.52336169,avanzava
5581296.0,4.565946359,denti
5602023.0,3.766111075,stretti
5633334.0,4.598059092,pesce
5659353.0,4.272810369,spalla
5691546.0,4.000146152,sentiva
5768280.0,1.792983221,pescivendoli
5814144.0,2.808971327,gridavano
5844132.0,3.916017751,fermarsi
5910723.0,2.52336169,infilò
5935419.0,4.120342156,vicolo
6074334.0,3.197389272,fermò
6106968.0,4.149009079,fiato
6123285.0,3.840258089,lasciò
6136515.0,4.505211891,cadere
6156360.0,4.598059092,pesce
6219423.0,2.872164467,toccò
6235740.0,4.545127741,schiena
6257790.0,5.632280537,aveva
6280722.0,4.46692522,taglio
6293511.0,4.413379567,profondo
6346872.0,3.685077824,pugnalato
6411258.0,4.290431224,buttato
6432426.0,4.598059092,pesce
6457563.0,4.272810369,spalla
6494607.0,4.724568209,lunga
6507396.0,4.530175864,spada
6537825.0,2.902730459,infilzato
6585894.0,4.545127741,schiena
6659541.0,4.102080839,fatica
6675858.0,4.3610382,prese
6692616.0,4.598059092,pesce
6710697.0,5.30993154,terra
6742449.0,5.820011577,volta
6754797.0,1.491953226,stringendolo
6796692.0,4.535413749,braccia
6844320.0,5.364764818,bambino
6887979.0,2.352291232,avviò
6919731.0,6.003702937,casa
6984117.0,3.347775131,camminava
7022925.0,4.000146152,sentiva
7042329.0,4.525276438,debole
7089075.0,4.598059092,pesce
7104510.0,3.032908035,pesava
7156107.0,3.425187354,girava
7175511.0,5.506904066,testa
7227990.0,1.0,sfocava
7317072.0,4.965586153,arrivo
7342209.0,3.967987385,vedrete
7388955.0,4.04765212,contenti
7422471.0,4.869305017,disse
7482447.0,4.67365393,gambe
7509789.0,3.610878979,diventate
7534926.0,3.593184612,dure
7559181.0,3.669489726,finì
7574616.0,5.30993154,terra
7608573.0,5.490648384,volte
7633269.0,3.34167967,continuò
7690599.0,6.003702937,casa
7726320.0,5.038063847,arrivato
7767333.0,5.473918988,porta
7782327.0,4.506053547,fece
7792029.0,4.505211891,cadere
7812315.0,4.598059092,pesce
7838775.0,2.93128592,accorse
7902720.0,4.910958432,faceva
7924329.0,3.783099987,bussare
7949025.0,3.592323771,cadde
7990479.0,4.326850565,ginocchio
8041194.0,4.439631966,ultime
8061480.0,4.523260679,forze
8078679.0,1.668044485,rotolò
8109990.0,4.368171066,mucchio
8126748.0,4.315427455,spazzatura
8201277.0,4.519098891,morendo
8228619.0,3.958450129,vedeva
8243172.0,4.526381131,angelo
8269191.0,5.35899328,morte
8288595.0,2.668044485,attendeva
8401932.0,5.0231766,aspettare
8443827.0,5.167914775,attimo
8468082.0,2.145165739,supplicò
8491455.0,3.408407174,giovanni
8550108.0,5.35899328,morte
8564661.0,4.506053547,fece
8573922.0,4.696005345,segno
8606335.0,3.752024614,steso
8672706.0,3.775254454,immondizia
8704458.0,3.892491215,vide
8725185.0,5.473918988,porta
8743707.0,2.958079096,apriva
8759583.0,3.783654996,usciva
8778546.0,1.0,luisina
8828820.0,3.226352968,cominciava
8851752.0,4.683054764,saltare
8874243.0,5.318513907,felice
8892765.0,4.429220298,chiamava
8912610.0,5.66327005,mamma
8933778.0,4.066273927,fratellino
9022860.0,3.421372151,portavano
9064755.0,4.598059092,pesce
9105768.0,2.421372151,avvertì
9123849.0,4.629781889,odore
9152073.0,5.050301734,buono
9179415.0,4.840112001,sembrava
9243360.0,4.729999329,mare
9299367.0,4.174323968,preparando
9329796.0,5.095855057,cena
9378747.0,3.408407174,giovanni
9395505.0,2.668044485,sorrise
9438282.0,3.365564423,guardò
9455922.0,5.35899328,morte
9473562.0,2.003836587,sospirò
9564408.0,5.922979074,andare
