BEGIN,Zipf_freq,type_of_words,word
2027718.0,5.221138271,function,vicino
2055942.0,7.065833912,function,un
2063439.0,3.412337468,content,piccione
2084607.0,3.476480539,content,viaggiatore
2156490.0,7.250456545,function,che
2166633.0,5.75887252,content,fai
2179422.0,2.502677091,content,ombrellino
2241162.0,6.768130002,function,sono
2255715.0,4.739619679,content,triste
2304225.0,5.965637226,function,perché
2318778.0,6.430432922,,sei
2331567.0,4.739619679,content,triste
2392425.0,5.965637226,function,perché
2405214.0,7.259198169,function,non
2409183.0,6.769601972,function,mi
2416239.0,5.587732603,content,piace
2434320.0,5.514886537,content,stare
2451519.0,6.432892842,function,qui
2485035.0,5.669092764,function,troppo
2500470.0,,content,sole…
2559564.0,2.741151583,function,e
2565738.0,6.640107629,function,l
2567943.0,2.502677091,content,ombrellino
2588670.0,2.848934627,content,spiegò
2611161.0,6.335583043,function,al
2616894.0,3.412337468,content,piccione
2638062.0,3.476480539,content,viaggiatore
2670696.0,6.110511188,function,tutti
2685690.0,6.584780852,function,i
2689218.0,5.498344383,function,suoi
2701125.0,4.875454422,content,guai
2759337.0,6.583110863,function,se
2767716.0,6.430432922,,sei
2777859.0,4.057210569,content,infelice
2821077.0,5.965637226,function,perché
2834307.0,7.259198169,function,non
2845773.0,3.754997209,content,voli
2860925.0,5.774643298,function,via
2895165.0,4.869305017,content,disse
2912364.0,7.039560886,function,il
2918097.0,3.412337468,content,piccione
2986893.0,6.662005813,function,ma
2993508.0,6.562704781,function,come
3028788.0,6.536707533,function,io
3034031.0,7.259198169,function,non
3042459.0,6.216153292,content,so
3055689.0,4.45996894,content,volare
3119634.0,5.904682499,function,forse
3138156.0,7.259198169,function,non
3146976.0,6.040342644,content,sai
3190635.0,6.662005813,function,ma
3200778.0,5.841026674,content,puoi
3258549.0,7.259198169,function,non
3268251.0,5.408920128,content,capisco
3338370.0,5.267181268,content,ascolta
3360420.0,2.502677091,content,ombrellino
3409812.0,4.869305017,content,disse
3429216.0,7.039560886,function,il
3434067.0,3.412337468,content,piccione
3492279.0,6.430432922,function,sei
3502863.0,4.543395181,content,capace
3524472.0,7.232814475,function,di
3529764.0,3.010467166,content,aprirti
3548286.0,6.577812618,function,da
3553578.0,6.359323473,content,solo
3610908.0,7.259198169,function,non
3621051.0,6.517126939,function,ci
3624138.0,6.720262455,function,ho
3626784.0,6.144963021,function,mai
3634281.0,,content,provato…
3694698.0,3.910668723,content,provaci
3767463.0,6.640107629,function,l
3771873.0,2.502677091,content,ombrellino
3793482.0,6.517126939,function,ci
3803184.0,3.173194463,content,provò
3869334.0,6.662005813,function,ma
3876390.0,6.283626334,function,era
3884328.0,5.983185312,function,davvero
3905055.0,5.232335655,content,difficile
3952683.0,5.965637226,function,perché
3965472.0,6.077050011,function,lui
3976497.0,6.283626334,function,era
3982362.0,4.029772321,content,abituato
4012659.0,5.934389877,function,ad
4018392.0,6.225206681,function,essere
4033610.0,4.735735142,content,aperto
4052790.0,4.76709175,function,dagli
4065579.0,5.540608628,function,altri
4130847.0,5.274174947,function,però
4167450.0,5.176776154,content,prova
4189059.0,2.741151583,function,e
4190382.0,3.409721228,content,riprova
4234041.0,7.004335738,function,a
4238892.0,4.402043771,content,colpi
4254768.0,3.318028028,content,successivi
4301073.0,3.594043751,content,riuscì
4324446.0,5.934389877,function,ad
4331502.0,3.306533742,content,aprirsi
4360167.0,5.341756394,function,quasi
4379571.0,4.910088724,function,completamente
4443075.0,6.662005813,function,ma
4450060.0,7.004335738,function,a
4457187.0,6.231286207,content,fare
4473759.0,7.039560886,function,il
4478796.0,1.792983221,content,tric
4499082.0,4.516233602,content,finale
4525983.0,7.259198169,function,non
4533480.0,4.056027205,content,riusciva
4636233.0,5.347199726,content,vedi
4665339.0,7.259198169,function,non
4673277.0,6.216153292,content,so
4679010.0,3.175450543,content,aprirmi
4705029.0,6.306603623,function,tutto
4739868.0,4.784486182,content,diceva
4756185.0,6.640107629,function,l
4760154.0,2.502677091,content,ombrellino
4794111.0,4.739619679,content,triste
4856733.0,5.267181268,content,ascolta
4901274.0,4.869305017,content,disse
4918473.0,7.039560886,function,il
4925088.0,3.412337468,content,piccione
4977567.0,5.640748618,content,aspetta
5007555.0,7.250456545,function,che
5012847.0,4.414289356,content,arrivi
5034897.0,7.065833912,function,un
5042835.0,4.938723321,content,colpo
5061357.0,7.232814475,function,di
5066208.0,4.536100847,content,vento
5113836.0,6.212844009,function,quando
5132358.0,4.940504965,content,arriva
5169843.0,4.399364586,content,mettiti
5194098.0,6.620271703,function,con
5201595.0,7.055331658,function,la
5210415.0,4.335186004,content,punta
5233347.0,5.876803742,function,nella
5246577.0,4.45903296,content,direzione
5274801.0,6.018789847,function,dove
5288913.0,6.077050011,function,lui
5300820.0,6.162363764,content,va
5319342.0,2.741151583,function,e
5324193.0,4.627959949,content,vedrai
5387256.0,2.741151583,function,e
5392107.0,7.039560886,function,il
5399163.0,3.412337468,content,piccione
5415921.0,6.583110863,function,se
5424300.0,6.201935117,function,ne
5428710.0,4.231723291,content,andò
5463108.0,2.722402147,content,sparendo
5506326.0,6.069364593,function,nel
5519115.0,4.98721997,content,cielo
5533668.0,,content,azzurrissimo
5633775.0,6.640107629,function,l
5637113.0,2.502677091,content,ombrellino
5658471.0,2.997103204,content,restò
5676552.0,6.359323473,function,solo
5743584.0,6.912435835,function,per
5751081.0,5.018970559,function,molte
5766075.0,4.229742017,content,notti
5796063.0,6.553884221,function,si
5804442.0,2.03602127,content,allenò
5821641.0,5.934389877,function,ad
5826933.0,3.306533742,content,aprirsi
5854275.0,6.562704781,function,come
5867505.0,4.87822919,content,poteva
5915133.0,6.662005813,function,ma
,7.004335738,function,a
5930127.0,6.231286207,content,fare
5942034.0,1.792983221,content,tric
5979960.0,5.884320377,function,proprio
6004215.0,7.259198169,function,non
6011712.0,4.056027205,content,riusciva
6102558.0,6.662005813,function,ma
6110055.0,6.801817508,function,una
6118434.0,4.951684874,content,mattina
6166503.0,5.596423265,function,appena
6185907.0,3.00716453,content,sorto
6206634.0,7.039560886,function,il
6213690.0,4.889371768,content,sole
6259554.0,3.420092933,content,sentì
6281604.0,5.027057379,content,arrivare
6307623.0,7.065833912,function,un
6313774.0,4.536100847,content,vento
6341271.0,5.22779156,content,forte
6362214.0,5.35125668,function,dall
6375096.0,4.333156222,content,ovest
6461973.0,6.072527547,function,allora
6474762.0,3.850364012,content,mise
6487110.0,7.055331658,function,la
6493725.0,4.335186004,content,punta
6511365.0,5.876803742,function,nella
6520626.0,4.45903296,content,direzione
6544881.0,5.839380824,function,dell
6556788.0,4.48062364,content,est
6600888.0,2.741151583,function,e
6602211.0,5.515761062,function,subito
6627348.0,7.039560886,function,il
6635286.0,4.536100847,content,vento
6666597.0,6.655915487,function,lo
6674976.0,2.571134472,content,riempì
6697026.0,6.577812618,function,da
6703200.0,5.502104716,function,sotto
6738921.0,2.741151583,function,e
6762294.0,1.792983221,content,tric
6799779.0,6.655915487,function,lo
6806835.0,4.506053547,content,fece
6820506.0,4.664483185,content,aprire
6837705.0,6.306603623,function,tutto
6900768.0,2.741151583,function,e
6902532.0,6.212844009,function,quando
6916423.0,5.104021496,function,fu
6924141.0,5.179214572,function,ben
6932520.0,4.735735142,content,aperto
6974415.0,6.655915487,function,lo
6982794.0,4.3610382,content,prese
7019838.0,6.655915487,function,lo
7026012.0,2.614169104,content,sollevò
7070553.0,6.655915487,function,lo
7076286.0,3.913557153,content,portò
7091280.0,6.797274494,function,in
7099659.0,4.98721997,content,cielo
7127428.0,2.741151583,function,e
7134939.0,5.774643298,function,via
7151697.0,5.370690392,function,nell
7160076.0,3.784762891,content,azzurro
7234605.0,2.741151583,function,e
7243425.0,5.853751865,function,poi
7252245.0,3.412337468,content,cominciarono
7277382.0,5.934389877,function,ad
7283115.0,4.826356708,content,esserci
7306047.0,3.906090588,content,nuvole
7351470.0,2.741151583,function,e
7354116.0,6.640107629,function,l
7356321.0,2.502677091,content,ombrellino
7377489.0,3.97589694,content,arrivò
7395570.0,5.153505635,function,sopra
7408800.0,7.065833912,function,un
7417179.0,5.055196927,content,paese
7436583.0,6.018789847,function,dove
7449372.0,3.286092581,content,pioveva
7468776.0,5.656885745,function,tanto
7501410.0,6.662005813,function,ma
7516845.0,5.656885745,function,tanto
7550802.0,7.250456545,function,che
7560063.0,3.207956569,content,scese
7626213.0,2.741151583,function,e
7627536.0,,function,lì
7636356.0,6.655915487,function,lo
7640766.0,3.512107257,content,portarono
7664139.0,6.797274494,function,in
7671195.0,5.36483757,content,giro
7683543.0,6.306603623,function,tutto
7699860.0,7.039560886,function,il
7707798.0,5.731502947,content,giorno
7750575.0,5.179214572,function,ben
7759395.0,4.735735142,content,aperto
7804818.0,3.883329465,content,bagnato
7846272.0,2.741151583,function,e
7852446.0,4.744138531,content,contento
