TOKEN;BEGIN;ORT
1;89082;L
2;92169;Apollonia
3;123921;della
4;134505;marmellata
5;209475;A
6;224910;Sant'Antonio
7;239022;Antonio
8;275184;sul
9;287973;Lago
10;297234;Maggiore
11;334278;viveva
12;354564;una
13;365148;donnina
14;390726;tanto
15;408366;brava
16;421596;a
17;437472;fare
18;452025;la
19;457317;marmellata
20;491715;cos√¨
21;523026;brava
22;547281;che
23;572418;i
24;577710;suoi
25;588294;servigi
26;628425;erano
27;647829;richiesti
28;676053;in
29;680022;Valcuvia
30;710892;in
31;732501;Valtravaglia
32;768663;in
33;786744;Val
34;793359;Dumentina
35;826434;e
36;827757;in
37;848925;Val
38;859950;Poverina
39;919485;La
40;946827;gente
41;972846;quand'era
42;986958;era
43;994896;la
44;1001070;stagione
45;1042083;arrivava
46;1065456;da
47;1071189;tutte
48;1085742;le
49;1090593;valli
50;1111761;si
51;1138662;sedeva
52;1155420;sul
53;1163799;muricciolo
54;;a
55;1202607;guardare
56;1222011;il
57;1227744;panorama
58;1250676;del
59;1256409;lago
60;1293453;coglieva
61;1318590;qualche
62;1333143;lampone
63;1355193;dai
64;1363131;cespugli
65;1408554;poi
66;1417374;chiamava
67;1438542;la
68;1443393;donnina
69;1464120;della
70;1473822;marmellata
71;1540413;Apollonia
72;1620675;Che
73;1628613;c'√®
74;1635669;è
75;1685061;Me
76;1689030;la
77;1694322;fareste
78;1716813;una
79;1722105;marmellata
80;1749006;di
81;1752534;mirtilli
82;1805454;Eccomi
83;1829709;Mi
84;1868076;aiutereste
85;1902474;a
86;1907325;fare
87;1915263;una
88;1921878;buona
89;1934667;marmellata
90;1961568;di
91;1967742;prugne
92;2006550;Subito
93;2062116;L
94;2068290;Apollonia
95;2106216;quella
96;2118123;donnina
97;2145024;aveva
98;2172366;proprio
99;2192211;le
100;2196621;mani
101;2208969;d
102;2211174;oro
103;2236752;e
104;2246013;faceva
105;2258802;le
106;2263653;migliori
107;2287026;marmellate
108;2318778;del
109;2324952;Varesotto
110;2355822;e
111;2358909;del
112;2365524;Canton
113;2385810;Ticino
114;2459898;Una
115;2470482;volta
116;2489886;capit√≤
117;2515905;da
118;2521197;lei
119;2530017;una
120;2538396;donnetta
121;2546775;di
122;2552508;Arcumeggia
123;2615130;cos√¨
124;2633211;povera
125;2653938;che
126;2660112;per
127;2668050;fare
128;2679075;la
129;2684367;marmellata
130;2717001;non
131;2719206;aveva
132;2748753;neanche
133;2768157;un
134;2776977;cartoccio
135;2804760;di
136;2808729;ghiande
137;2826810;di
138;2832543;pesca
139;2878848;e
140;2885463;allora
141;2911482;strada
142;2928681;facendo
143;2959551;si
144;2978073;era
145;2988216;riempito
146;3012912;il
147;3023496;grembiule
148;3056571;di
149;3065391;ricci
150;3081267;di
151;3085677;castagne
152;3166380;Apollonia
153;3206952;me
154;3214449;la
155;3222828;fareste
156;3245760;la
157;3249729;marmellata
158;3303531;Coi
159;3314556;ricci
160;3354687;Non
161;3361743;ho
162;3365712;trovato
163;3386880;altro
164;3435831;Pazienza
165;3462732;prover√≤
166;3517416;E
167;3522267;l
168;3525795;Apollonia
169;3551373;tanto
170;3572982;fece
171;3602970;che
172;3611349;dai
173;3623697;ricci
174;3637809;delle
175;3647511;castagne
176;3681909;cav√≤
177;3703077;la
178;3711015;meraviglia
179;3739680;delle
180;3749382;marmellate
181;3819942;Un
182;3823911;altra
183;3851253;volta
184;3871098;quella
185;3893589;donnina
186;3912111;di
187;3916080;Arcumeggia
188;3954888;non
189;3961944;trov√≤
190;3974733;nemmeno
191;3987522;i
192;3994137;ricci
193;4014864;delle
194;4024566;castagne
195;4069989;perch√©
196;4080132;le
197;4088070;foglie
198;4100859;secche
199;4122027;cadendo
200;4150251;li
201;4151574;avevano
202;4180239;ricoperti
203;4241097;perci√≤
204;4259619;arriv√≤
205;4275936;con
206;4284756;un
207;4289607;grembiule
208;4318713;pieno
209;4332825;di
210;4338558;ortiche
211;4406031;Apollonia
212;4436460;me
213;4440429;la
214;4446162;fate
215;4462479;la
216;4467330;marmellata
217;4526424;Con
218;4532598;le
219;4537008;ortiche
220;4581990;Non
221;4588605;ho
222;4593897;trovato
223;4614183;altro
224;4657842;Pazienza
225;4684302;si
226;4691799;vedr√†
227;4742955;E
228;4747365;l
229;4750893;Apollonia
230;4772061;prese
231;4787496;le
232;4791906;ortiche
233;4813956;le
234;4816602;inzuccher√≤
235;4859379;le
236;4873491;fece
237;4885398;bollire
238;4904802;come
239;4914945;sapeva
240;4934790;lei
241;4952871;e
242;4958163;ne
243;4964337;ottenne
244;4986828;una
245;4993884;marmellata
246;5031810;da
247;5036220;leccarsi
248;5063121;le
249;5067972;dita
250;5128830;Perch√©
251;5141619;l
252;5143824;Apollonia
253;5179104;quella
254;5195862;donnina
255;5220999;aveva
256;5258043;le
257;5262453;mani
258;5273478;d
259;5276124;oro
260;5288031;e
261;5292000;d
262;5294205;argento
263;5323752;e
264;5342715;avrebbe
265;5362119;fatto
266;5378436;la
267;5382846;marmellata
268;5417244;anche
269;5436648;con
270;5445468;i
271;5450760;sassi
272;5519556;Una
273;5530140;volta
274;5548662;pass√≤
275;5563656;di
276;5570712;l√¨
277;5576445;l
278;5579532;imperatore
279;5614812;e
280;5626278;volle
281;5638626;provare
282;5654943;anche
283;5666409;lui
284;5676993;la
285;5681403;marmellata
286;5707863;dell'Apollonia
287;5715360;Apollonia
288;5747994;e
289;5760783;lei
290;5771367;gliene
291;5782833;dette
292;5793858;un
293;5802237;piattino
294;5862654;ma
295;5867064;l
296;5870592;imperatore
297;5899257;dopo
