BEGIN,Zipf_freq,type_of_words,word
89964.0,6.624997683,function,le
98343.0,3.505843286,content,precauzioni
133861.0,3.906508782,content,inutili
157878.0,5.323807009,function,contro
179928.0,6.624997683,function,le
187866.0,2.919277012,content,frodi
255339.0,1.668044485,content,leo
267687.0,3.05424609,content,bussi
299880.0,2.145165739,content,piazzista
328104.0,5.87641417,function,d
329868.0,5.860848812,content,anni
341334.0,4.322496913,,30
372204.0,3.539228093,content,entrò
387639.0,5.876803742,function,nella
396459.0,2.64576809,content,succursale
424242.0,5.17603521,content,n
438795.0,4.783515077,,7
455112.0,6.41186379,function,del
462609.0,4.414548947,content,credito
481131.0,4.458329649,content,nazionale
518175.0,6.912435835,function,per
524790.0,3.369900177,content,riscuotere
551250.0,7.065833912,function,un
554778.0,4.326373929,content,assegno
573741.0,3.699452949,content,circolare
608139.0,7.232814475,function,di
611667.0,3.100370545,,4000
637245.0,4.027247346,content,lire
693252.0,7.259198169,function,non
701190.0,6.166704172,function,c
705600.0,5.476165392,content,erano
717066.0,2.898493406,content,sportelli
755874.0,6.662005813,function,ma
762048.0,7.065833912,function,un
766458.0,5.028890248,content,lungo
781893.0,4.115719226,content,banco
802620.0,5.239598045,function,dietro
814086.0,6.335583043,function,al
818496.0,5.336756466,function,quale
831285.0,6.227520191,function,gli
840105.0,3.92572306,content,impiegati
862596.0,3.526381131,content,lavoravano
921249.0,4.292154617,content,desidera
962262.0,2.337051266,content,domandò
977697.0,6.015055575,function,uno
988281.0,7.232814475,function,di
992250.0,5.609000686,function,questi
1009008.0,3.829911389,function,gentilmente
1072512.0,6.720262455,content,ho
1079515.0,7.065833912,function,un
1082655.0,4.326373929,content,assegno
1098090.0,6.577812618,function,da
1103823.0,3.369900177,content,riscuotere
1167327.0,5.604717372,content,prego
1194228.0,4.869305017,content,disse
1207017.0,6.640107629,function,l
1208340.0,4.033220364,content,impiegato
1252440.0,2.741151583,function,e
1255968.0,5.536228331,content,preso
1265670.0,7.039560886,function,il
1272285.0,2.9151991,content,foglietto
1289642.0,6.797274494,function,in
1294335.0,5.382388218,content,mano
1303596.0,6.655915487,function,lo
1307565.0,2.03602127,content,esaminò
1328733.0,6.912435835,function,per
1337553.0,4.834967723,content,diritto
1358280.0,2.741151583,function,e
1360485.0,6.912435835,function,per
1369305.0,3.309848983,content,rovescio
1407231.0,5.853751865,function,poi
1450052.0,6.553884221,function,si
1454859.0,4.083574264,content,accomodi
1473381.0,6.382555861,function,più
1480437.0,6.797274494,function,in
1481760.0,4.857332496,function,là
1489257.0,5.733978809,function,dal
1496313.0,6.336217551,function,mio
1502487.0,4.445954393,content,collega
1567314.0,7.039560886,function,il
1573929.0,4.445954393,content,collega
1607886.0,6.283626334,function,era
1616176.0,7.065833912,function,un
1620675.0,5.816544311,content,uomo
1631700.0,5.034218313,function,sui
1642284.0,3.903572932,,cinquanta
1703583.0,2.0,content,contemplò
1728279.0,6.640107629,function,l
1730925.0,4.326373929,content,assegno
1748124.0,7.004335738,function,a
1750770.0,5.028890248,content,lungo
1784727.0,1.19092323,content,rigirandolo
1811411.0,6.577812618,function,da
1815949.0,6.801817508,function,una
1820448.0,5.847768581,content,parte
1837206.0,2.741151583,function,e
1838529.0,5.35125668,function,dall
1850436.0,5.649409994,function,altra
1893036.0,1.0,content,tossicchiò
1935549.0,3.104737082,content,alzò
1949661.0,6.227520191,function,gli
1956717.0,3.474224459,content,sguardi
1978767.0,6.335583043,function,al
1984500.0,7.232814475,function,di
1991115.0,5.153505635,function,sopra
2002435.0,5.568857515,function,degli
2013165.0,4.349285722,content,occhiali
2036979.0,3.458094958,content,esaminando
2061234.0,7.055331658,function,la
2066746.0,5.537413123,content,faccia
2080197.0,6.41186379,function,del
2087694.0,4.832446915,content,cliente
2131353.0,3.365564423,content,guardò
2149875.0,6.01813737,function,ancora
2166192.0,6.640107629,function,l
2167956.0,4.326373929,content,assegno
2200590.0,3.365564423,content,guardò
2214702.0,7.232814475,function,di
2219994.0,5.649402438,content,nuovo
2233224.0,7.039560886,function,il
2240280.0,3.05424609,content,bussi
2282175.0,5.341756394,function,quasi
2298933.0,5.450254255,content,cercando
2321485.0,6.801817508,function,una
2329362.0,3.738082351,content,corrispondenza
2380959.0,3.973037378,function,infine
2415798.0,4.030401277,content,chiese
2451519.0,6.235566848,function,lei
2460705.0,6.684018637,content,ha
2463867.0,6.432892842,function,qui
2473128.0,7.065833912,function,un
2477538.0,5.179013752,content,conto
2491209.0,4.471387777,content,corrente
2542365.0,6.605764599,function,no
2591316.0,6.077050011,function,lui
2599695.0,3.603383777,content,rispose
2656584.0,4.659122816,content,documenti
2681280.0,7.232814475,function,di
