BEGIN,Zipf_freq,word
95697.0,4.025979332,incantesimo
145530.0,3.774122004,volpe
227997.0,6.123059474,stato
251370.0,4.64424157,periodo
291060.0,5.86172088,vita
350154.0,4.654965435,seguito
380142.0,5.779710181,padre
417186.0,4.594729841,andava
436369.0,4.781987837,caccia
465696.0,5.400076182,amici
528939.0,5.57360652,avevo
547722.0,4.445108639,fucile
598878.0,5.656885745,tanto
635040.0,4.086621957,portava
686196.0,3.739926492,passava
736029.0,3.489776306,prendevo
759843.0,1.93128592,ringraziavo
808794.0,3.489776306,ripromettevo
841428.0,6.231286207,fare
852894.0,5.72356934,modo
878913.0,4.401107935,tirare
895230.0,4.938723321,colpo
944181.0,4.536688923,piaceva
960057.0,4.171835168,ammazzare
1018260.0,4.536688923,piaceva
1033704.0,4.635202294,sparare
1052226.0,3.890327312,bottiglie
1074717.0,3.830907478,vuote
1095444.0,3.199523402,barattoli
1117180.0,2.64576809,arrugginiti
1180557.0,5.57360652,avevo
1195551.0,3.898493406,detta
1233918.0,5.481803335,buona
1245384.0,4.149248162,mira
1336671.0,2.958079096,spingeva
1362690.0,3.678061605,alzarmi
1392678.0,5.41108364,letto
1448685.0,4.910958432,faceva
1465002.0,3.728742325,scuro
1526036.0,4.536688923,piaceva
1546587.0,5.73232148,vedere
1560258.0,3.236246209,spuntare
1591569.0,4.889371768,sole
1629495.0,4.536688923,piaceva
1650222.0,4.516644088,improvviso
1688589.0,2.561991092,accendersi
1732689.0,4.781987837,caccia
1805454.0,4.844232243,parti
1859256.0,3.927319732,andavano
1881747.0,3.910254517,cacciare
1899828.0,2.660745246,allodole
1926729.0,3.691982492,conigli
1959755.0,2.571134472,lepri
2022867.0,3.691982492,conigli
2073141.0,2.321256999,stanarli
2098278.0,5.300586131,col
2109303.0,3.010467166,furetto
2173689.0,3.747828499,tana
2192652.0,4.085792887,coniglio
2218671.0,5.632280537,aveva
2241162.0,4.102080839,buca
2254833.0,4.367737711,ingresso
2300697.0,4.085792887,coniglio
2338623.0,3.489776306,approntava
2404773.0,3.349285722,buche
2418885.0,4.836885575,uscita
2454165.0,3.489776306,scavandole
2489004.0,4.045532868,notevole
2511054.0,4.465312026,distanza
2595726.0,3.836836505,cacciatori
2640267.0,5.820011577,volta
2653056.0,2.59746341,individuata
2687013.0,4.102080839,buca
2702007.0,4.546470526,entrata
2759337.0,4.772816025,scoprire
2873115.0,3.489776306,scovavano
2918979.0,1.734991274,disponevano
2948967.0,4.77264539,guardia
2988657.0,4.370618613,uscite
3060099.0,1.889893234,pigliava
3087441.0,3.733748657,cestino
3114783.0,3.010467166,furetto
3154473.0,4.910958432,faceva
3171672.0,3.450994618,penetrare
3207834.0,3.587122577,labirinto
3229002.0,3.489776306,conigliesco
3321171.0,3.010467166,furetto
3339252.0,3.544069776,dotato
3360861.0,4.565946359,denti
3375855.0,2.513142525,micidiali
3415545.0,4.609390251,nemico
3434508.0,4.134912105,giurato
3458763.0,4.085792887,coniglio
3574746.0,5.039789442,vede
3581802.0,5.241380325,entrare
3622815.0,3.747828499,tana
3653685.0,4.336275047,scappa
3725568.0,4.370618613,uscite
3750705.0,5.070076476,sicurezza
3806271.0,4.979657089,trova
3848607.0,4.056323348,cacciatore
3936366.0,3.557346187,avviene
4006926.0,5.490648384,volte
4025007.0,4.085792887,coniglio
4043088.0,2.287833243,imbocca
4067784.0,5.774643298,via
4087629.0,5.473918988,porta
4106151.0,4.836885575,uscita
4131729.0,2.59746341,individuata
4174506.0,3.836836505,cacciatori
4238892.0,3.013744875,accorgono
4347819.0,5.490648384,volte
4370310.0,4.084962231,accade
4396770.0,2.469676831,intricata
4436901.0,4.361331642,rete
4448367.0,3.085792887,sotterranea
4490262.0,3.747828499,tana
4530834.0,4.085792887,coniglio
4562145.0,3.522350527,scavato
4587723.0,5.771979272,posto
4637997.0,3.135405902,raggiungibile
4680774.0,3.010467166,furetto
4758831.0,4.490103541,attesa
4786614.0,3.958450129,preda
4821012.0,1.734991274,protrarsi
4852764.0,5.317281957,ore
4913181.0,3.173194463,raccontarvi
4961250.0,2.722402147,capitò
5038425.0,2.770706827,attese
5105898.0,3.747828499,tana
5123538.0,4.085792887,coniglio
5148675.0,4.092653922,trovava
5173371.0,1.19092323,cucuzzolo
5209092.0,4.016349348,collina
5265540.0,4.370618613,uscite
5299938.0,1.668044485,lontanissime
5391225.0,2.588863239,sedetti
5412525.0,5.300586131,col
5420772.0,4.445108639,fucile
5436648.0,2.367014489,poggiato
5467959.0,4.67365393,gambe
5487363.0,2.702806591,aspettai
5559246.0,4.889371768,sole
5579973.0,2.96907448,levato
5667291.0,5.005037586,luce
5704114.0,5.22779156,forte
5721093.0,3.97589694,arrivò
5750640.0,4.807871117,spalle
5778423.0,2.52336169,superò
5840163.0,1.588863239,fondovalle
5866623.0,4.039420248,vidi
5878089.0,2.653321228,sbucare
5903667.0,5.020066123,cane
5934096.0,3.587122577,saliva
5990544.0,3.994721638,lento
6036849.0,2.25162107,indolente
6070806.0,3.623090499,pareva
6084596.0,2.408407174,assorto
6124167.0,4.351991615,pensieri
6193845.0,3.19092323,guardai
6211926.0,3.751427645,avvicinarsi
6242355.0,3.382653623,cominciai
6269697.0,2.722402147,domandarmi
6303654.0,4.610713816,razza
6395823.0,5.840107131,visto
6442569.0,4.239170762,coda
6471234.0,2.421372151,folta
6540471.0,5.020066123,cane
6587658.0,4.732127921,passi
6648286.0,4.087724928,investito
6682032.0,4.865876178,pieno
6706287.0,5.005037586,luce
6775083.0,5.167914775,attimo
6872544.0,1.588863239,pelame
6889743.0,1.792983221,divampò
6923700.0,4.705072364,rosso
6938253.0,,rifulgente
7001757.0,3.399095757,rimasi
7020279.0,3.412337468,affascinato
7052913.0,1.491953226,contemplarlo
7175070.0,3.197389272,fermò
7199766.0,4.201223187,tratto
7238574.0,3.104737082,alzò
7260183.0,5.506904066,testa
7280469.0,4.154238741,guardarmi
7361172.0,4.039420248,vidi
7383222.0,5.297539031,occhi
7396452.0,3.660008529,capii
7463925.0,3.958450129,vedeva
7489503.0,4.350340018,cieco
7546833.0,3.667320057,avvicinato
7633710.0,4.536100847,vento
7669431.0,5.23152557,portato
7712208.0,4.629781889,odore
7785855.0,3.640401629,sentii
7818048.0,5.779710181,padre
7837893.0,3.517259091,urlava
7883342.0,3.774122004,volpe
7983423.0,4.635202294,sparare
8023554.0,4.984539024,lontano
8085294.0,3.091290359,mossi
8122779.0,1.491953226,intuii
8161146.0,3.667320057,scendendo
8198190.0,4.523765497,rotta
8218035.0,4.63970682,collo
8277570.0,2.458094958,sparai
8303148.0,3.399095757,rimasi
8322552.0,3.672365859,immobile
8382528.0,3.35971525,incantato
8427951.0,4.508568773,bellezza
8467067.0,1.844135744,trattenevo
8516151.0,4.336119636,respiro
8592003.0,3.774122004,volpe
8639190.0,2.003836587,rizzato
8663886.0,4.40483924,orecchie
8689464.0,4.979020863,voce
8712837.0,5.779710181,padre
8758701.0,3.868530183,mosse
8776341.0,2.502677091,velocissima
8831907.0,1.588863239,fondovalle
8895411.0,3.802115291,tornò
8936865.0,4.806347183,zona
8948331.0,4.322541894,ombra
8966412.0,3.255381219,sembrò
8987580.0,2.81417252,spegnersi
9118998.0,3.195244604,istanti
9177651.0,4.032908035,regalato
9207639.0,4.025979332,incantesimo
