BEGIN,Zipf_freq,type_of_words,word
89964.0,6.640107629,function,l
95697.0,4.025979332,content,incantesimo
133623.0,6.267030034,function,della
145530.0,3.774122004,content,volpe
221699.0,6.166704172,function,c
224910.0,7.249521761,function,è
227997.0,6.123059474,content,stato
244406.0,7.065833912,function,un
251370.0,4.64424157,content,periodo
271215.0,6.267030034,function,della
280917.0,6.242274517,function,mia
291060.0,5.86172088,content,vita
322812.0,6.069364593,function,nel
336055.0,5.336756466,function,quale
347949.0,6.720262455,function,ho
350154.0,4.654965435,content,seguito
372204.0,6.336217551,function,mio
380142.0,5.779710181,content,padre
407484.0,6.212844009,function,quando
417186.0,4.594729841,content,andava
429776.0,7.004335738,function,a
436369.0,4.781987837,content,caccia
450261.0,4.714734706,function,coi
459522.0,5.498344383,function,suoi
465696.0,5.400076182,content,amici
523467.0,7.259198169,function,non
528939.0,5.57360652,content,avevo
540666.0,7.065833912,function,un
547722.0,4.445108639,content,fucile
569772.0,6.336217551,function,mio
590058.0,5.722242451,function,ogni
598878.0,5.656885745,content,tanto
610785.0,5.830633781,function,qualcuno
629748.0,6.201935117,function,ne
635040.0,4.086621957,content,portava
652313.0,6.015055575,function,uno
660216.0,6.797274494,function,in
666351.0,6.382555861,function,più
673407.0,2.741151583,function,e
675612.0,6.337855516,function,me
681345.0,6.655915487,function,lo
686196.0,3.739926492,content,passava
725886.0,6.536707533,function,io
730296.0,6.655915487,function,lo
736029.0,3.489776306,content,prendevo
759843.0,1.93128592,content,ringraziavo
801914.0,2.741151583,function,e
804384.0,6.769601972,function,mi
808794.0,,content,ripromettevo
835695.0,7.232814475,function,di
841428.0,6.231286207,content,fare
848598.0,6.797274494,function,in
852894.0,5.72356934,content,modo
866124.0,7.232814475,function,di
870093.0,7.259198169,function,non
878913.0,4.401107935,content,tirare
890379.0,7.065833912,function,un
895230.0,4.938723321,content,colpo
932715.0,7.259198169,function,non
937125.0,6.769601972,function,mi
944181.0,4.536688923,content,piaceva
960057.0,4.171835168,content,ammazzare
1014741.0,6.769601972,function,mi
1018260.0,4.536688923,content,piaceva
1033704.0,4.635202294,content,sparare
1051105.0,7.004335738,function,a
1052226.0,3.890327312,content,bottiglie
1074717.0,3.830907478,content,vuote
1092357.0,6.132529064,function,o
1095444.0,3.199523402,content,barattoli
1117180.0,2.64576809,content,arrugginiti
1180557.0,5.57360652,content,avevo
1193654.0,7.004335738,function,a
1195551.0,3.898493406,content,detta
1209222.0,7.232814475,function,di
1215396.0,6.110511188,function,tutti
1228185.0,6.801817508,function,una
1233918.0,5.481803335,content,buona
1245384.0,4.149248162,content,mira
1299186.0,5.536189109,function,cos
1305360.0,6.283626334,function,era
1312416.0,6.072527547,function,allora
1325205.0,7.250456545,function,che
1330497.0,6.769601972,function,mi
1336671.0,2.958079096,content,spingeva
1358280.0,5.934389877,function,ad
1362690.0,3.678061605,content,alzarmi
1383858.0,5.733978809,function,dal
1392678.0,5.41108364,content,letto
1415169.0,6.212844009,function,quando
1430604.0,6.01813737,function,ancora
1448685.0,4.910958432,content,faceva
1465002.0,3.728742325,content,scuro
1521891.0,6.769601972,function,mi
1526036.0,4.536688923,content,piaceva
1546587.0,5.73232148,content,vedere
1560258.0,3.236246209,content,spuntare
1584954.0,7.039560886,function,il
1591569.0,4.889371768,content,sole
1618805.0,2.741151583,function,e
1622880.0,6.769601972,function,mi
1629495.0,4.536688923,content,piaceva
1647135.0,6.640107629,function,l
1650222.0,4.516644088,content,improvviso
1688589.0,2.561991092,content,accendersi
1724310.0,6.267030034,function,della
1732689.0,4.781987837,content,caccia
1795311.0,5.089758068,function,dalle
1805454.0,4.844232243,content,parti
1819566.0,5.034871972,function,nostre
1853082.0,6.553884221,function,si
1859256.0,3.927319732,content,andavano
1876455.0,7.004335738,function,a
1881747.0,3.910254517,content,cacciare
1899828.0,2.660745246,content,allodole
1926729.0,3.691982492,content,conigli
1956148.0,2.741151583,function,e
1959755.0,2.571134472,content,lepri
2019780.0,6.584780852,function,i
2022867.0,3.691982492,content,conigli
2048886.0,3.43766794,function,bisognava
2073141.0,2.321256999,content,stanarli
2098278.0,5.300586131,content,col
2109303.0,3.010467166,content,furetto
2170161.0,7.055331658,function,la
2173689.0,3.747828499,content,tana
2185155.0,6.41186379,function,del
2192652.0,4.085792887,content,coniglio
2218671.0,5.632280537,content,aveva
2232342.0,6.801817508,function,una
2241162.0,4.102080839,content,buca
2253069.0,5.87641417,function,d
2254833.0,4.367737711,content,ingresso
2288349.0,6.662005813,function,ma
2292318.0,7.039560886,function,il
2300697.0,4.085792887,content,coniglio
2332890.0,5.633222659,function,s
2338623.0,,content,approntava
2366406.0,5.607871462,,tre
2380959.0,6.132529064,function,o
2386251.0,5.206534435,,quattro
2404773.0,3.349285722,content,buche
2416239.0,5.87641417,function,d
2418885.0,4.836885575,content,uscita
2454165.0,,content,scavandole
2486799.0,7.004335738,function,a
2489004.0,4.045532868,content,notevole
2511054.0,4.465312026,content,distanza
2593521.0,6.584780852,function,i
2595726.0,3.836836505,content,cacciatori
2631226.0,6.801817508,function,una
2640267.0,5.820011577,content,volta
2653056.0,2.59746341,content,individuata
2682603.0,7.055331658,function,la
2687013.0,4.102080839,content,buca
2699361.0,5.87641417,function,d
2702007.0,4.546470526,content,entrata
2737728.0,4.115719226,function,dovevano
2759337.0,4.772816025,content,scoprire
2786238.0,6.624997683,function,le
2793294.0,5.238314932,function,altre
2853711.0,6.212844009,function,quando
2869146.0,6.624997683,function,le
2873115.0,,content,scovavano
2911702.0,6.553884221,function,si
2918979.0,1.734991274,content,disponevano
2947269.0,7.004335738,function,a
2948967.0,4.77264539,content,guardia
2969253.0,7.232814475,function,di
2973663.0,5.5688848,function,queste
2988657.0,4.370618613,content,uscite
3035403.0,5.384159172,function,mentre
3049515.0,6.015055575,function,uno
3060099.0,1.889893234,content,pigliava
3078621.0,5.733978809,function,dal
3087441.0,3.733748657,content,cestino
3106845.0,7.039560886,function,il
3114783.0,3.010467166,content,furetto
3145710.0,2.741151583,function,e
3149622.0,6.655915487,function,lo
3154473.0,4.910958432,content,faceva
3171672.0,3.450994618,content,penetrare
3199896.0,6.069364593,function,nel
3207834.0,3.587122577,content,labirinto
3229002.0,,content,conigliesco
3315438.0,7.039560886,function,il
3321171.0,3.010467166,content,furetto
3337047.0,7.249521761,function,è
3339252.0,3.544069776,content,dotato
3356451.0,7.232814475,function,di
3360861.0,4.565946359,content,denti
3375855.0,2.513142525,content,micidiali
3415545.0,4.609390251,content,nemico
3434508.0,4.134912105,content,giurato
3451266.0,6.41186379,function,del
3458763.0,4.085792887,content,coniglio
3517416.0,5.609000686,function,questi
3552329.0,5.596423265,function,appena
3569454.0,6.655915487,function,lo
3574746.0,5.039789442,content,vede
3581802.0,5.241380325,content,entrare
3601206.0,5.876803742,function,nella
3612231.0,6.022524285,function,sua
3622815.0,3.747828499,content,tana
3653685.0,4.336275047,content,scappa
3680153.0,4.749271739,function,attraverso
3706834.0,6.801817508,function,una
3715866.0,5.949172583,function,delle
3725568.0,4.370618613,content,uscite
3743649.0,7.232814475,function,di
3750705.0,5.070076476,content,sicurezza
3794364.0,6.018789847,function,dove
3806271.0,4.979657089,content,trova
3820383.0,5.274174947,function,però
3843315.0,7.039560886,function,il
3848607.0,4.056323348,content,cacciatore
3909465.0,6.662005813,function,ma
3912993.0,7.259198169,function,non
3920490.0,5.921350175,function,sempre
3936366.0,3.557346187,content,avviene
3949596.0,6.287788074,function,così
3994137.0,4.475015421,function,certe
4006926.0,5.490648384,content,volte
4019917.0,7.039560886,function,il
4025007.0,4.085792887,content,coniglio
4043088.0,2.287833243,content,imbocca
4059405.0,6.801817508,function,una
4067784.0,5.774643298,content,via
4079691.0,7.250456545,function,che
4087629.0,5.473918988,content,porta
4099095.0,7.004335738,function,a
4100418.0,7.065833912,function,un
4106151.0,4.836885575,content,uscita
4125555.0,7.259198169,function,non
4131729.0,2.59746341,content,individuata
4167891.0,5.723658505,function,dai
4174506.0,3.836836505,content,cacciatori
4213314.0,2.741151583,function,e
4215519.0,5.609000686,function,questi
4230513.0,6.583110863,function,se
4235364.0,6.201935117,function,ne
4238892.0,3.013744875,content,accorgono
4261824.0,5.669092764,function,troppo
4277259.0,5.285795974,function,tardi
4335471.0,5.238314932,function,altre
4347819.0,5.490648384,content,volte
4370310.0,4.084962231,content,accade
4379571.0,7.250456545,function,che
4388832.0,5.370690392,function,nell
4396770.0,2.469676831,content,intricata
4436901.0,4.361331642,content,rete
4448367.0,3.085792887,content,sotterranea
4481102.0,6.267030034,function,della
4490262.0,3.747828499,content,tana
4524660.0,7.039560886,function,il
4530834.0,4.085792887,content,coniglio
4548915.0,6.553884221,function,si
4555089.0,6.060398439,function,sia
4562145.0,3.522350527,content,scavato
4584737.0,7.065833912,function,un
4587723.0,5.771979272,content,posto
4602717.0,3.422647613,function,difficilmente
4637997.0,3.135405902,content,raggiungibile
4674159.0,5.733978809,function,dal
4680774.0,3.010467166,content,furetto
4744719.0,6.072527547,function,allora
4756626.0,6.640107629,function,l
4758831.0,4.490103541,content,attesa
4775589.0,6.267030034,function,della
4786614.0,3.958450129,content,preda
4812633.0,5.884100369,function,può
4821012.0,1.734991274,content,protrarsi
4845708.0,6.912435835,function,per
4852764.0,5.317281957,content,ore
4899951.0,5.450242303,function,vorrei
4913181.0,3.173194463,content,raccontarvi
4942287.0,6.160949149,function,quello
4952430.0,7.250456545,function,che
4956840.0,6.769601972,function,mi
4961250.0,2.722402147,content,capitò
4988151.0,5.033781992,function,durante
5007114.0,6.801817508,function,una
5017257.0,7.232814475,function,di
5022108.0,5.5688848,function,queste
5038425.0,2.770706827,content,attese
5101047.0,7.055331658,function,la
5105898.0,3.747828499,content,tana
5115600.0,6.41186379,function,del
5123538.0,4.085792887,content,coniglio
5142060.0,6.553884221,function,si
5148675.0,4.092653922,content,trovava
5163669.0,5.857922973,function,sul
5173371.0,1.19092323,content,cucuzzolo
5198067.0,7.232814475,function,di
5201930.0,6.801817508,function,una
5209092.0,4.016349348,content,collina
5244372.0,2.741151583,function,e
5245695.0,6.624997683,function,le
5249223.0,5.298082303,function,sue
5258925.0,5.607871462,,tre
5265540.0,4.370618613,content,uscite
5288913.0,5.476165392,function,erano
5299938.0,1.668044485,content,lontanissime
5386815.0,6.769601972,function,mi
5391225.0,2.588863239,content,sedetti
5412525.0,5.300586131,content,col
5420772.0,4.445108639,content,fucile
5436648.0,2.367014489,content,poggiato
5456052.0,5.056412152,function,sulle
5467959.0,4.67365393,content,gambe
5485696.0,2.741151583,function,e
5487363.0,2.702806591,content,aspettai
5550867.0,7.039560886,function,il
5559246.0,4.889371768,content,sole
5568948.0,6.553884221,function,si
5574681.0,6.283626334,function,era
5579973.0,2.96907448,content,levato
5595408.0,6.577812618,function,da
5601582.0,5.206743864,function,poco
5653620.0,5.853751865,function,poi
5662881.0,7.055331658,function,la
5667291.0,5.005037586,content,luce
5681403.0,5.921350175,function,sempre
5695956.0,6.382555861,function,più
5704114.0,5.22779156,content,forte
5721093.0,3.97589694,content,arrivò
5734323.0,5.647107003,function,alle
5741820.0,5.337562811,function,mie
5750640.0,4.807871117,content,spalle
5769603.0,2.741151583,function,e
5770926.0,6.769601972,function,mi
5778423.0,2.52336169,content,superò
5833107.0,5.733978809,function,dal
5840163.0,1.588863239,content,fondovalle
5866623.0,4.039420248,content,vidi
5878089.0,2.653321228,content,sbucare
5894847.0,7.065833912,function,un
5903667.0,5.020066123,content,cane
5930488.0,7.250456545,function,che
5934096.0,3.587122577,content,saliva
5952618.0,5.193046076,function,verso
5968494.0,7.232814475,function,di
5973786.0,6.337855516,function,me
5990544.0,3.994721638,content,lento
6018327.0,5.341756394,function,quasi
6036849.0,2.25162107,content,indolente
6070806.0,3.623090499,content,pareva
6084596.0,2.408407174,content,assorto
6107850.0,5.393534135,function,nei
6116229.0,5.498344383,function,suoi
6124167.0,4.351991615,content,pensieri
6188112.0,6.655915487,function,lo
6193845.0,3.19092323,content,guardai
6211926.0,3.751427645,content,avvicinarsi
6241032.0,2.741151583,function,e
6242355.0,3.382653623,content,cominciai
6265304.0,7.004335738,function,a
6269697.0,2.722402147,content,domandarmi
6298362.0,7.250456545,function,che
6303654.0,4.610713816,content,razza
6321735.0,5.645585191,function,fosse
6364071.0,7.259198169,function,non
6368040.0,6.201935117,function,ne
6373773.0,5.57360652,function,avevo
6386121.0,6.144963021,function,mai
6395823.0,5.840107131,content,visto
6414746.0,6.015055575,function,uno
6426252.0,6.620271703,function,con
6433749.0,6.801817508,function,una
6442569.0,4.239170762,content,coda
6451830.0,6.287788074,function,così
6471234.0,2.421372151,content,folta
6523713.0,5.853751865,function,poi
6538707.0,7.039560886,function,il
6540471.0,5.020066123,content,cane
6570459.0,7.004335738,function,a
6576192.0,4.704872918,function,pochi
6587658.0,4.732127921,content,passi
6603975.0,6.577812618,function,da
6608826.0,6.337855516,function,me
6631317.0,4.383072355,function,venne
6648286.0,4.087724928,content,investito
6674535.0,6.797274494,function,in
6682032.0,4.865876178,content,pieno
6695262.0,5.670836689,function,dalla
6706287.0,5.005037586,content,luce
6761853.0,5.104021496,function,fu
6768468.0,7.065833912,function,un
6775083.0,5.167914775,content,attimo
6815655.0,2.741151583,function,e
6822711.0,3.157064963,function,violentemente
6858445.0,7.039560886,function,il
6862842.0,6.051850878,function,suo
6872544.0,1.588863239,content,pelame
6889743.0,1.792983221,content,divampò
6913557.0,7.232814475,function,di
6917967.0,7.065833912,function,un
6923700.0,4.705072364,content,rosso
6938253.0,,content,rifulgente
7001757.0,3.399095757,content,rimasi
7020279.0,3.412337468,content,affascinato
,7.004335738,function,a
7052913.0,1.491953226,content,contemplarlo
7142436.0,6.662005813,function,ma
7149615.0,6.115086172,function,anche
7160517.0,6.077050011,function,lui
7170219.0,6.553884221,function,si
7175070.0,3.197389272,content,fermò
7191387.0,5.87641417,function,d
7193151.0,7.065833912,function,un
7199766.0,4.201223187,content,tratto
7234164.0,2.741151583,function,e
7238574.0,3.104737082,content,alzò
7254891.0,7.055331658,function,la
7260183.0,5.506904066,content,testa
7278744.0,7.004335738,function,a
7280469.0,4.154238741,content,guardarmi
7347060.0,6.072527547,function,allora
7361172.0,4.039420248,content,vidi
7370874.0,6.584780852,function,i
7373961.0,5.498344383,function,suoi
7383222.0,5.297539031,content,occhi
7395129.0,2.741151583,function,e
7396452.0,3.660008529,content,capii
7449813.0,7.259198169,function,non
7457751.0,6.517126939,function,ci
7463925.0,3.958450129,content,vedeva
7479814.0,6.283626334,function,era
7489503.0,4.350340018,content,cieco
7535367.0,6.553884221,function,si
7541982.0,6.283626334,function,era
7546833.0,3.667320057,content,avvicinato
7577703.0,5.656885745,function,tanto
7594461.0,7.004335738,function,a
7596666.0,6.337855516,function,me
7615188.0,5.965637226,function,perché
7626213.0,7.039560886,function,il
7633710.0,4.536100847,content,vento
7647822.0,7.259198169,function,non
7653114.0,6.227520191,function,gli
7657965.0,5.632280537,function,aveva
7669431.0,5.23152557,content,portato
7696332.0,7.039560886,function,il
7703388.0,6.336217551,function,mio
7712208.0,4.629781889,content,odore
7780563.0,2.741151583,function,e
7785855.0,3.640401629,content,sentii
