BEGIN,semantic_dissimilarity,word
97461.0,0.7042176723480225,pirati
118629.0,0.4897975325584411,smemorati
232848.0,0.4326586127281189,era
255339.0,0.4037310481071472,nave
274302.0,0.3452853560447693,pirati
326781.0,0.3916590213775635,chiamava
345303.0,0.4464194476604461,Tonno
363825.0,0.4283467531204223,Feroce
415863.0,0.3689773678779602,navigava
441882.0,0.465516448020935,mari
469224.0,0.4038854241371155,facendo
491274.0,0.4117982089519501,abbordaggi
570614.0,0.4246965646743774,spara
598847.0,0.4273841679096222,assalta
647388.0,0.3318938016891479,ruba
679140.0,0.324701189994812,rapina
738234.0,0.4501850605010986,pirati
772632.0,0.4378806352615356,nave
813645.0,0.4699099063873291,ordini
834813.0,0.5017356872558594,capitan
868329.0,0.4400256276130676,Gigi
884646.0,0.4636179506778717,Trinciasquali
970641.0,0.4431895613670349,accumulato
1021797.0,0.4357684254646301,gran
1035027.0,0.408303439617157,tesoro
1062810.0,0.4585059583187103,dobloni
1103823.0,0.3756660223007202,zecchini
1152774.0,0.3133832812309265,fiorini
1191582.0,0.3436405658721924,talleri
1223775.0,0.3473256528377533,corone
1268757.0,0.4094926118850708,altre
1287279.0,0.3910006582736969,preziosissime
1332261.0,0.358353704214096,monete
1420461.0,0.5152330994606018,ebbero
1482201.0,0.4164842963218689,nave
1521891.0,0.3479797840118408,affondava
1581867.0,0.4449041485786438,capitano
1605240.0,0.415344625711441,disse
1642284.0,0.4955219328403473,Ciurma
1662129.0,0.4082548916339874,ascoltate
1748565.0,0.3391555547714233,mettere
1767528.0,0.4612654447555542,riparo
1807659.0,0.3427090942859649,tesoro
1861461.0,0.3625869750976562,troviamo
1894536.0,0.3688313961029053,isola
1923642.0,0.3412691652774811,sotterriamolo
1968183.0,0.3857984840869903,bene
2029923.0,0.4849884212017059,Bella
2043153.0,0.427921324968338,idea
2060352.0,0.4298952221870422,capitano
2107539.0,0.5040991306304932,gridarono
2135322.0,0.4128941893577575,pirati
2200149.0,0.479493498802185,trovata
2230578.0,0.5019980072975159,mezzo
2251305.0,0.41130131483078,mare
2274678.0,0.3789762258529663,isola
2297610.0,0.4141057729721069,terra
2311281.0,0.3680689930915832,molle
2356704.0,0.3511335551738739,seppellirono
2392425.0,0.3513468503952026,tesoro
2495178.0,0.3658753633499145,tornarono
2526048.0,0.4083412289619446,giro
2550744.0,0.3911950588226318,onde
2570148.0,0.3745768070220947,orizzonti
2619981.0,0.3561893105506897,sparare
2653497.0,0.4034157395362854,abbordare
2699361.0,0.373593270778656,assalire
2741256.0,0.3546645641326904,rapinare
2825046.0,0.4658882021903991,cose
2836512.0,0.4570221602916717,cominciarono
2869587.0,0.4767936468124389,andar
2940147.0,0.3829776048660278,navi
2968371.0,0.3627558946609497,fatte
2982703.0,0.3460159301757812,veloci
3036726.0,0.4509091973304748,vecchia
3052161.0,0.5194219350814819,Tonno
3067596.0,0.4540837705135345,Feroce
3105081.0,0.300006628036499,nave
3116988.0,0.3393311202526092,antica
3187107.0,0.3293241858482361,scappavano
