BEGIN,entropy,word
88641.0,7.843634605407715,Promosso
119511.0,9.435790061950684,più
198891.0,8.655126571655273,Aiuto
216972.0,8.013184547424316,aiuto
254457.0,7.465706825256348,grida
269010.0,7.037271499633789,fuggendo
301644.0,8.82519817352295,povero
386316.0,4.884806156158447,è
403074.0,6.503632068634033,succede
481131.0,8.199902534484863,non
487305.0,6.880701065063477,vedete
547281.0,5.373637199401856,inseguito
591381.0,6.632568836212158,Sottrazione
670761.0,9.308530807495115,raggiunge
705600.0,6.365312099456787,disastro
781377.0,6.5811872482299805,via
797769.0,8.882426261901855,addirittura
834813.0,3.2745912075042725,disastro
931833.0,6.378425121307373,fatta
978138.0,2.803459405899048,Sottrazione
1008567.0,4.894575119018555,acchiappato
1044729.0,6.403436183929443,Dieci
1086183.0,7.068088531494141,balza
1102500.0,4.077620029449463,addosso
1121904.0,5.320870399475098,menando
1140426.0,4.929269313812256,fendenti
1181880.0,8.107069969177246,spada
1195992.0,4.517503261566162,affilatissima
1278459.0,8.994131088256836,povero
1291248.0,6.900223255157471,Dieci
1306242.0,6.314323425292969,perde
1325205.0,5.245874404907227,dito
1355634.0,7.800962448120117,perde
1439865.0,6.225533485412598,fortuna
1458828.0,6.643521308898926,passa
1478673.0,7.591877460479736,macchina
1496754.0,6.1447529792785645,straniera
1529388.0,4.3287529945373535,così
1543050.0,5.908702850341797,lunga
1611414.0,3.086815118789673,Sottrazione
1647576.0,7.861517906188965,volta
1664775.0,7.941306114196777,momento
1689912.0,9.663394927978516,guardare
1722105.0,8.573247909545898,caso
1748124.0,5.080648899078369,accorciarla
1828827.0,8.628561019897461,buon
1838088.0,9.066376686096191,Dieci
1859256.0,5.107141971588135,svignarsela
1906443.0,8.0072603225708,scomparire
1955835.0,4.97321367263794,portone
2014047.0,7.20205545425415,intanto
2036979.0,7.335174560546875,non
2048004.0,7.47153902053833,più
2101806.0,5.865886211395264,soltanto
2182068.0,7.828123569488525,giunta
2195298.0,7.829905033111572,perde
2208528.0,5.382896423339844,sangue
2231901.0,5.137434482574463,naso
2302020.0,5.3545637130737305,Poverino
2349648.0,7.614990234375,fatto
2407419.0,4.757803440093994,picchiato
2440053.0,5.074490547180176,compagni
2466954.0,5.070106029510498,vero
2511495.0,4.328814506530762,Misericordia
2567943.0,9.195993423461914,salvi
2592198.0,7.345919609069824,può
2641149.0,5.488985538482666,vocina
2664081.0,8.736661911010742,dolce
2680398.0,4.026502132415772,compassionevole
2758014.0,9.169937133789062,proprietaria
2807847.0,9.151734352111816,Divisione
2846655.0,5.475728511810303,persona
2917656.0,5.353857517242432,sventurato
2965284.0,7.673532962799072,bisbiglia
3004092.0,6.7505316734313965,buonasera
3066273.0,8.625007629394531,filo
3083472.0,8.446023941040039,voce
3128013.0,8.051494598388672,cerca
3149622.0,4.745545864105225,riguadagnare
3184902.0,6.661886215209961,strada
3237822.0,9.179136276245115,Divisione
3265164.0,8.648409843444824,più
3271598.0,4.48429536819458,svelta
3334401.0,8.398856163024902,solo
3351600.0,6.5888776779174805,colpo
3374532.0,6.340423583984375,forbici
3411576.0,7.059906005859375,zac
3453912.0,8.908894538879395,fa
3470771.0,5.864822864532471,pezzi
3656331.0,9.124748229980469,mette
3678381.0,5.817377090454102,tasca
3741885.0,7.846758365631103,approfitta
3774519.0,6.287097930908203,scappare
3830587.0,6.006742000579834,torna
3845520.0,7.84728193283081,strada
3868893.0,6.109057426452637,corsa
3902850.0,6.728741645812988,salta
3942981.0,6.080844879150391,tram
4028976.0,8.998987197875977,momento
4054113.0,6.765086174011231,fa
4117176.0,8.28182315826416,piange
4169655.0,7.976710796356201,adesso
4189500.0,6.031811714172363,guardate
4212873.0,5.787628173828125,qua
4318713.0,7.818124771118164,scolari
4346496.0,6.893592834472656,scansano
4370310.0,3.787055492401123,frettolosamente
4430727.0,7.665030002593994,non
4456746.0,8.411423683166504,avere
4501728.0,1.6691250801086426,fare
4585077.0,7.044484615325928,tranviere
4606686.0,6.549078941345215,borbotta
4665339.0,7.836405277252197,gente
4696209.0,9.052412986755373,almeno
4707675.0,9.292423248291016,avere
4724874.0,6.630324363708496,buon
4737222.0,6.214859485626221,senso
4759272.0,9.312813758850098,andare
4776912.0,6.01833438873291,piedi
4833801.0,7.490067005157471,non
4847472.0,6.678452968597412,colpa
4899510.0,9.166075706481934,grida
4928175.0,4.080164432525635,singhiozzi
4960368.0,6.747495174407959,ex
4975362.0,6.098942279815674,Dieci
5071500.0,7.698619365692139,colpa
5093550.0,7.341438293457031,gatto
5127066.0,7.878691673278809,Dicono
5156172.0,5.035613536834717,così
5239080.0,7.312069892883301,scende
5265099.0,7.6520843505859375,prima
5280534.0,5.312140464782715,fermata
5323311.0,7.738333225250244,rosso
5380200.0,9.379142761230469,poltrona
5406660.0,4.126433849334717,rossa
5512059.0,9.188100814819336,fatta
5604228.0,6.4169230461120605,schiacciato
5643477.0,7.829137325286865,piedi
5726155.0,5.463035583496094,Scusi
5756814.0,4.755949974060059,scusi
5775777.0,4.751208305358887,tanto
5793417.0,6.32963752746582,signora
5858685.0,9.381192207336426,Signora
5878530.0,7.810841083526611,non
5899698.0,4.607859134674072,arrabbiata
5950942.0,6.744558334350586,anzi
5967320.0,4.671900272369385,sorride
6030234.0,5.57047176361084,Guarda
6051843.0,7.370515823364258,guarda
6072129.0,6.113072395324707,guarda
6108291.0,7.43936014175415,nientemeno
6144453.0,6.36905574798584,Moltiplicazione
6229566.0,6.279400825500488,Ha
6244119.0,8.971993446350098,cuore
6259554.0,8.173425674438477,grosso
6285132.0,5.605495452880859,così
6342903.0,5.057420253753662,non
6357015.0,8.462679862976074,sopportare
6394941.0,9.768218994140623,vista
6418755.0,7.861307144165039,persone
6435513.0,4.44069242477417,infelici
6498580.0,8.276021003723145,seduta
6516877.0,6.713651180267334,stante
6535620.0,3.342432975769043,moltiplica
6636168.0,4.673199653625488,ecco
6653367.0,9.660385131835938,magnifico
6723927.0,8.02059555053711,pronto
6746418.0,8.380824089050293,contare
6775524.0,7.585121631622314,intera
6800220.0,4.056311130523682,dozzina
6823152.0,7.959805965423584,uova
6872544.0,6.089465618133545,Evviva
6905619.0,9.055438995361328,grida
6973533.0,7.840085506439209,promosso
7019397.0,5.254809379577637,Promosso
