BEGIN,semantic_dissimilarity,word
88641.0,0.6501318216323853,Promosso
119511.0,0.6250705718994141,più
198891.0,0.4282192587852478,Aiuto
216972.0,0.3013652265071869,aiuto
254457.0,0.427038311958313,grida
269010.0,0.4619340598583221,fuggendo
301644.0,0.4391301870346069,povero
386316.0,0.3835920095443725,è
403074.0,0.340808242559433,succede
481131.0,0.3571797609329223,non
487305.0,0.3556874394416809,vedete
547281.0,0.4482133388519287,inseguito
591381.0,0.4197770357131958,Sottrazione
670761.0,0.4067685008049011,raggiunge
705600.0,0.3733170628547668,disastro
781377.0,0.4136599898338318,via
797769.0,0.4082608222961426,addirittura
834813.0,0.3627652525901794,disastro
931833.0,0.3786202669143677,fatta
978138.0,0.5349259972572327,Sottrazione
1008567.0,0.4446511268615722,acchiappato
1044729.0,0.4049122333526611,Dieci
1086183.0,0.392265647649765,balza
1102500.0,0.4510867595672607,addosso
1121904.0,0.457498162984848,menando
1140426.0,0.3744494915008545,fendenti
1181880.0,0.3585011959075928,spada
1195992.0,0.4395322799682617,affilatissima
1278459.0,0.4500602483749389,povero
1291248.0,0.4930740594863891,Dieci
1306242.0,0.378408670425415,perde
1325205.0,0.3806217014789581,dito
1355634.0,0.3387421369552612,perde
1439865.0,0.4272644519805908,fortuna
1458828.0,0.4266484379768371,passa
1478673.0,0.3941795825958252,macchina
1496754.0,0.4700021743774414,straniera
1529388.0,0.5060880184173584,così
1543050.0,0.3770048320293426,lunga
1611414.0,0.483635276556015,Sottrazione
1647576.0,0.4260948896408081,volta
1664775.0,0.4107421636581421,momento
1689912.0,0.4177559614181518,guardare
1722105.0,0.4980309009552002,caso
1748124.0,0.4115406274795532,accorciarla
1828827.0,0.4692847728729248,buon
1838088.0,0.5461571216583252,Dieci
1859256.0,0.4312672615051269,svignarsela
1906443.0,0.4280714988708496,scomparire
1955835.0,0.4054130017757416,portone
2014047.0,0.3923001289367676,intanto
2036979.0,0.4069317579269409,non
2048004.0,0.4663110971450805,più
2101806.0,0.3740174770355224,soltanto
2182068.0,0.5054253339767456,giunta
2195298.0,0.3350345492362976,perde
