BEGIN,entropy,type_of_words,word
88641.0,7.843634605407715,content,Promosso
119511.0,9.435790061950684,content,più
132300.0,8.026866912841797,function,due
198891.0,8.655126571655273,content,Aiuto
216972.0,8.013184547424316,content,aiuto
254457.0,7.465706825256348,content,grida
269010.0,7.037271499633789,content,fuggendo
294954.0,7.8306355476379395,function,un
301644.0,8.82519817352295,content,povero
317961.0,8.399049758911133,function,Dieci
374409.0,8.339899063110352,function,Che
381465.0,4.5436601638793945,function,c'
386316.0,4.884806156158447,content,è
390726.0,2.8755369186401367,function,Che
398223.0,7.9175310134887695,function,ti
403074.0,6.503632068634033,content,succede
476280.0,6.313518047332764,function,Ma
481131.0,8.199902534484863,content,non
487305.0,6.880701065063477,content,vedete
532287.0,4.920264720916748,function,Sono
547281.0,5.373637199401856,content,inseguito
579915.0,4.397122859954834,function,da
585648.0,6.532596111297607,function,una
591381.0,6.632568836212158,content,Sottrazione
661089.0,4.897711753845215,function,Se
666351.0,8.121513366699219,function,mi
670761.0,9.308530807495115,content,raggiunge
690165.0,5.985851764678955,function,sarà
701780.0,9.17623805999756,function,un
705600.0,6.365312099456787,content,disastro
770868.0,5.505064964294434,function,Eh
781377.0,6.5811872482299805,content,via
797769.0,8.882426261901855,content,addirittura
831726.0,5.724156379699707,function,un
834813.0,3.2745912075042725,content,disastro
895230.0,5.080624103546143,function,Ecco
924777.0,8.669727325439453,function,è
931833.0,6.378425121307373,content,fatta
973728.0,8.24139404296875,function,la
978138.0,2.803459405899048,content,Sottrazione
,6.594130992889404,function,ha
1008567.0,4.894575119018555,content,acchiappato
1035909.0,6.726192951202393,function,il
1044729.0,6.403436183929443,content,Dieci
1078245.0,6.66552209854126,function,gli
1086183.0,7.068088531494141,content,balza
1102500.0,4.077620029449463,content,addosso
1121904.0,5.320870399475098,content,menando
1140426.0,4.929269313812256,content,fendenti
1164681.0,6.909138202667236,function,con
1169532.0,6.882428646087647,function,la
1174824.0,7.058734893798828,function,sua
1181880.0,8.107069969177246,content,spada
1195992.0,4.517503261566162,content,affilatissima
1272726.0,5.236103534698486,function,Il
1278459.0,8.994131088256836,content,povero
1291248.0,6.900223255157471,content,Dieci
1306242.0,6.314323425292969,content,perde
1320354.0,5.870490550994873,function,un
1325205.0,5.245874404907227,content,dito
1349460.0,6.607381820678711,function,ne
1355634.0,7.800962448120117,content,perde
1368423.0,5.004483699798584,function,un
1373274.0,4.742246627807617,function,altro
1425312.0,5.056597232818604,function,Per
1431927.0,8.089689254760742,function,sua
1439865.0,6.225533485412598,content,fortuna
1458828.0,6.643521308898926,content,passa
1474263.0,6.576772689819336,function,una
1478673.0,7.591877460479736,content,macchina
1496754.0,6.1447529792785645,content,straniera
1529388.0,4.3287529945373535,content,così
1543050.0,5.908702850341797,content,lunga
1609650.0,7.178610801696777,function,la
1611414.0,3.086815118789673,content,Sottrazione
1638756.0,7.906726837158203,function,si
1647576.0,7.861517906188965,content,volta
1659042.0,6.261338710784912,function,un
1664775.0,7.941306114196777,content,momento
,6.397610664367676,function,a
1689912.0,9.663394927978516,content,guardare
1708875.0,6.143954277038574,function,se
1715931.0,6.900134086608887,function,è
1717254.0,8.490599632263184,function,il
1722105.0,8.573247909545898,content,caso
1743273.0,3.957117319107056,function,di
