word,semantic_dissimilarity
Il,
fatto,0.21126675605773926
è,0.6241215467453003
Il,0.4718664288520813
fatto,0.4108039140701294
è,0.36401259899139404
che,0.305181086063385
la,0.37669837474823
paperetta,0.43228086829185486
non,0.36949819326400757
si,0.34050309658050537
era,0.37935423851013184
ancora,0.41277551651000977
decisa,0.43593502044677734
a,0.37079453468322754
tuffarsi,0.4297194480895996
nello,0.3713191747665405
stagno,0.43532535433769226
Così,0.44779080152511597
l',0.3139771521091461
anatra,0.36821770668029785
sul,0.3819112181663513
bordo,0.37020939588546753
dello,0.30166512727737427
specchio,0.39316684007644653
d',0.37967929244041443
acqua,0.3208922743797302
le,0.39462798833847046
spiegò,0.3838527202606201
con,0.35434311628341675
pazienza,0.3620001971721649
i,0.39371705055236816
vantaggi,0.4465574026107788
del,0.4263235330581665
nuoto,0.37192562222480774
Ma,0.4082474708557129
non,0.35745668411254883
le,0.3405359983444214
riuscì,0.44652509689331055
affatto,0.4505462050437927
di,0.3848569393157959
convincerla,0.362685889005661
e,0.3433501720428467
vedendo,0.34064412117004395
che,0.3091784119606018
con,0.36172211170196533
le,0.34799468517303467
buone,0.40563321113586426
non,0.2809581756591797
otteneva,0.36831527948379517
nulla,0.33647263050079346
decise,0.3249729871749878
senz',0.3737739622592926
altro,0.3779371380805969
di,0.29984354972839355
spingerla,0.37810173630714417
in,0.43385130167007446
acqua,0.39723512530326843
Senza,0.4152320623397827
alcun,0.435009241104126
successo,0.3955386281013489
A,0.35909557342529297
quel,0.4352123737335205
punto,0.3187280297279358
l',0.33207613229751587
anatra,0.4334483742713928
indispettita,0.39789319038391113
chiamò,0.36246365308761597
in,0.4527158737182617
aiuto,0.4080522656440735
il,0.270630419254303
gatto,0.32591015100479126
Il,0.24931108951568604
gatto,0.32783013582229614
spinse,0.37480810284614563
l',0.27445411682128906
anatra,0.3417377471923828
che,0.30043238401412964
spingeva,0.3341161906719208
la,0.2218782901763916
paperetta,0.3503674268722534
che,0.32155466079711914
nemmeno,0.4297657012939453
si,0.32771438360214233
mosse,0.3721490800380707
Chiamarono,0.45943698287010193
allora,0.42841142416000366
il,0.2991541624069214
cane,0.33210837841033936
che,0.28421974182128906
spinse,0.39643654227256775
